ACTION QUERY 10000 10 human stampede
ACTION SNIPPET 10000 2774 SNIPPET_RELEVANT b'1127188'
ACTION DOC 10000 2794 EXAMINING_DOCUMENT b'1127188'
ACTION SNIPPET 10000 2797 SNIPPET_NOT_RELEVANT b'774042'
ACTION SNIPPET 10000 2800 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 2803 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 2806 SNIPPET_RELEVANT b'1076546'
ACTION DOC 10000 2826 EXAMINING_DOCUMENT b'1076546'
ACTION MARK 10000 2829 CONSIDERED_RELEVANT b'1076546'
ACTION SNIPPET 10000 2832 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 2835 SNIPPET_NOT_RELEVANT b'497143'
ACTION SNIPPET 10000 2838 SNIPPET_NOT_RELEVANT b'758770'
ACTION SNIPPET 10000 2841 SEEN_PREVIOUSLY b'1698852'
ACTION SNIPPET 10000 2844 SNIPPET_NOT_RELEVANT b'1287615'
ACTION SNIPPET 10000 2847 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 2850 SNIPPET_NOT_RELEVANT b'1405180'
ACTION SNIPPET 10000 2853 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 2856 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 2859 SNIPPET_NOT_RELEVANT b'1783796'
ACTION SNIPPET 10000 2862 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 2865 SEEN_PREVIOUSLY b'1199011'
ACTION SNIPPET 10000 2868 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 2871 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 2874 SEEN_PREVIOUSLY b'1467342'
ACTION SNIPPET 10000 2877 SNIPPET_NOT_RELEVANT b'173726'
ACTION SNIPPET 10000 2880 SNIPPET_RELEVANT b'1638713'
ACTION DOC 10000 2900 EXAMINING_DOCUMENT b'1638713'
ACTION MARK 10000 2903 CONSIDERED_RELEVANT b'1638713'
ACTION SNIPPET 10000 2906 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 2909 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 2912 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 2915 SEEN_PREVIOUSLY b'868795'
ACTION SNIPPET 10000 2918 SEEN_PREVIOUSLY b'423877'
ACTION SNIPPET 10000 2921 SNIPPET_RELEVANT b'50965'
ACTION DOC 10000 2941 EXAMINING_DOCUMENT b'50965'
ACTION SNIPPET 10000 2944 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 2947 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 2950 SNIPPET_NOT_RELEVANT b'660633'
ACTION SNIPPET 10000 2953 SEEN_PREVIOUSLY b'1515218'
ACTION QUERY 10000 2963 The science behind human stampedes
ACTION SERP 10000 2968 EXAMINE_SERP
ACTION SNIPPET 10000 2971 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 2974 SEEN_PREVIOUSLY b'328697'
ACTION SNIPPET 10000 2977 SEEN_PREVIOUSLY b'1546904'
ACTION SNIPPET 10000 2980 SNIPPET_NOT_RELEVANT b'1242914'
ACTION SNIPPET 10000 2983 SNIPPET_RELEVANT b'1238100'
ACTION DOC 10000 3003 EXAMINING_DOCUMENT b'1238100'
ACTION SNIPPET 10000 3006 SEEN_PREVIOUSLY b'1199011'
ACTION SNIPPET 10000 3009 SNIPPET_RELEVANT b'1101614'
ACTION DOC 10000 3029 EXAMINING_DOCUMENT b'1101614'
ACTION QUERY 10000 3039 Human stampedes at sports events
ACTION SERP 10000 3044 EXAMINE_SERP
ACTION SNIPPET 10000 3047 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 3050 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 3053 SNIPPET_RELEVANT b'122234'
ACTION DOC 10000 3073 EXAMINING_DOCUMENT b'122234'
ACTION SNIPPET 10000 3076 SEEN_PREVIOUSLY b'1285268'
ACTION SNIPPET 10000 3079 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 3082 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3085 SEEN_PREVIOUSLY b'1698852'
ACTION SNIPPET 10000 3088 SNIPPET_RELEVANT b'367335'
ACTION DOC 10000 3108 EXAMINING_DOCUMENT b'367335'
ACTION MARK 10000 3111 CONSIDERED_RELEVANT b'367335'
ACTION SNIPPET 10000 3114 SNIPPET_NOT_RELEVANT b'989824'
ACTION SNIPPET 10000 3117 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 3120 SNIPPET_RELEVANT b'240768'
ACTION DOC 10000 3140 EXAMINING_DOCUMENT b'240768'
ACTION MARK 10000 3143 CONSIDERED_RELEVANT b'240768'
ACTION SNIPPET 10000 3146 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3149 SEEN_PREVIOUSLY b'516501'
ACTION SNIPPET 10000 3152 SNIPPET_RELEVANT b'1414592'
ACTION DOC 10000 3172 EXAMINING_DOCUMENT b'1414592'
ACTION SNIPPET 10000 3175 SEEN_PREVIOUSLY b'746477'
ACTION SNIPPET 10000 3178 SEEN_PREVIOUSLY b'1238100'
ACTION SNIPPET 10000 3181 SNIPPET_RELEVANT b'1393201'
ACTION DOC 10000 3201 EXAMINING_DOCUMENT b'1393201'
ACTION QUERY 10000 3211 Historical human stampedes
ACTION SERP 10000 3216 EXAMINE_SERP
ACTION SNIPPET 10000 3219 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3222 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3225 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 3228 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 3231 SNIPPET_NOT_RELEVANT b'494631'
ACTION SNIPPET 10000 3234 SNIPPET_NOT_RELEVANT b'789804'
ACTION SNIPPET 10000 3237 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3240 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 3243 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3246 SEEN_PREVIOUSLY b'423877'
ACTION SNIPPET 10000 3249 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 3252 SNIPPET_RELEVANT b'1716987'
ACTION DOC 10000 3272 EXAMINING_DOCUMENT b'1716987'
ACTION QUERY 10000 3282 Investigating human stampedes
ACTION SERP 10000 3287 EXAMINE_SERP
ACTION SNIPPET 10000 3290 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 3293 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 3296 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3299 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3302 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3305 SEEN_PREVIOUSLY b'731502'
ACTION SNIPPET 10000 3308 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 3311 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3314 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 3317 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3320 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3323 SEEN_PREVIOUSLY b'746477'
ACTION SNIPPET 10000 3326 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3329 SNIPPET_NOT_RELEVANT b'1111044'
ACTION SNIPPET 10000 3332 SNIPPET_RELEVANT b'958331'
ACTION DOC 10000 3352 EXAMINING_DOCUMENT b'958331'
ACTION QUERY 10000 3362 How can technology prevent human stampedes?
ACTION SERP 10000 3367 EXAMINE_SERP
ACTION SNIPPET 10000 3370 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3373 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 3376 SNIPPET_NOT_RELEVANT b'1093506'
ACTION SNIPPET 10000 3379 SEEN_PREVIOUSLY b'1698852'
ACTION SNIPPET 10000 3382 SEEN_PREVIOUSLY b'1148102'
ACTION SNIPPET 10000 3385 SEEN_PREVIOUSLY b'1199011'
ACTION SNIPPET 10000 3388 SNIPPET_RELEVANT b'1183597'
ACTION DOC 10000 3408 EXAMINING_DOCUMENT b'1183597'
ACTION SNIPPET 10000 3411 SNIPPET_NOT_RELEVANT b'383428'
ACTION SNIPPET 10000 3414 SEEN_PREVIOUSLY b'1731810'
ACTION QUERY 10000 3424 Factors that can trigger a human stampede
ACTION SERP 10000 3429 EXAMINE_SERP
ACTION SNIPPET 10000 3432 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3435 SNIPPET_NOT_RELEVANT b'501017'
ACTION SNIPPET 10000 3438 SNIPPET_NOT_RELEVANT b'1206308'
ACTION SNIPPET 10000 3441 SEEN_PREVIOUSLY b'958331'
ACTION SNIPPET 10000 3444 SNIPPET_RELEVANT b'546389'
ACTION DOC 10000 3464 EXAMINING_DOCUMENT b'546389'
ACTION SNIPPET 10000 3467 SNIPPET_RELEVANT b'926227'
ACTION DOC 10000 3487 EXAMINING_DOCUMENT b'926227'
ACTION QUERY 10000 3497 Human stampedes and urban planning
ACTION SERP 10000 3502 EXAMINE_SERP
ACTION SNIPPET 10000 3505 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 3508 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3511 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3514 SNIPPET_NOT_RELEVANT b'497598'
ACTION SNIPPET 10000 3517 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3520 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3523 SNIPPET_NOT_RELEVANT b'925585'
ACTION SNIPPET 10000 3526 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 3529 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 3532 SNIPPET_NOT_RELEVANT b'1426186'
ACTION SNIPPET 10000 3535 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3538 SNIPPET_NOT_RELEVANT b'362838'
ACTION SNIPPET 10000 3541 SEEN_PREVIOUSLY b'1698852'
ACTION SNIPPET 10000 3544 SNIPPET_NOT_RELEVANT b'1077494'
ACTION SNIPPET 10000 3547 SNIPPET_NOT_RELEVANT b'808800'
ACTION QUERY 10000 3557 Human stampede survival tips
ACTION SERP 10000 3562 EXAMINE_SERP
ACTION SNIPPET 10000 3565 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3568 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 3571 SEEN_PREVIOUSLY b'121675'
ACTION SNIPPET 10000 3574 SNIPPET_NOT_RELEVANT b'785975'
ACTION SNIPPET 10000 3577 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3580 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3583 SEEN_PREVIOUSLY b'276863'
ACTION SNIPPET 10000 3586 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 3589 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 3592 SNIPPET_NOT_RELEVANT b'1477242'
ACTION SNIPPET 10000 3595 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3598 SNIPPET_RELEVANT b'1849875'
ACTION DOC 10000 3618 EXAMINING_DOCUMENT b'1849875'
ACTION QUERY 10000 3628 Human stampedes in religious gatherings
ACTION SERP 10000 3633 EXAMINE_SERP
ACTION SNIPPET 10000 3636 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3639 SEEN_PREVIOUSLY b'958331'
ACTION SNIPPET 10000 3642 SNIPPET_NOT_RELEVANT b'1617333'
ACTION SNIPPET 10000 3645 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3648 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 3651 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3654 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3657 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3660 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3663 SEEN_PREVIOUSLY b'369520'
ACTION SNIPPET 10000 3666 SNIPPET_NOT_RELEVANT b'1753908'
ACTION SNIPPET 10000 3669 SEEN_PREVIOUSLY b'1627493'
ACTION SNIPPET 10000 3672 SNIPPET_NOT_RELEVANT b'1093724'
ACTION SNIPPET 10000 3675 SNIPPET_RELEVANT b'500222'
ACTION DOC 10000 3695 EXAMINING_DOCUMENT b'500222'
ACTION QUERY 10000 3705 The aftermath of a human stampede
ACTION SERP 10000 3710 EXAMINE_SERP
ACTION SNIPPET 10000 3713 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3716 SNIPPET_NOT_RELEVANT b'1764597'
ACTION SNIPPET 10000 3719 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 3722 SNIPPET_RELEVANT b'1285060'
ACTION DOC 10000 3742 EXAMINING_DOCUMENT b'1285060'
ACTION MARK 10000 3745 CONSIDERED_RELEVANT b'1285060'
ACTION SNIPPET 10000 3748 SEEN_PREVIOUSLY b'1698852'
ACTION SNIPPET 10000 3751 SNIPPET_RELEVANT b'1698784'
ACTION DOC 10000 3771 EXAMINING_DOCUMENT b'1698784'
ACTION MARK 10000 3774 CONSIDERED_RELEVANT b'1698784'
ACTION SNIPPET 10000 3777 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3780 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3783 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3786 SNIPPET_RELEVANT b'1533909'
ACTION DOC 10000 3806 EXAMINING_DOCUMENT b'1533909'
ACTION SNIPPET 10000 3809 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 3812 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 3815 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 3818 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3821 SEEN_PREVIOUSLY b'423877'
ACTION SNIPPET 10000 3824 SEEN_PREVIOUSLY b'1285941'
ACTION QUERY 10000 3834 Crowd management to prevent human stampedes
ACTION SERP 10000 3839 EXAMINE_SERP
ACTION SNIPPET 10000 3842 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 3845 SEEN_PREVIOUSLY b'497300'
ACTION SNIPPET 10000 3848 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 3851 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3854 SEEN_PREVIOUSLY b'1293154'
ACTION SNIPPET 10000 3857 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3860 SEEN_PREVIOUSLY b'1127188'
ACTION SNIPPET 10000 3863 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 3866 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3869 SNIPPET_NOT_RELEVANT b'1310123'
ACTION SNIPPET 10000 3872 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3875 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3878 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3881 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 3884 SEEN_PREVIOUSLY b'498021'
ACTION QUERY 10000 3894 Human stampedes in festivals
ACTION SERP 10000 3899 EXAMINE_SERP
ACTION SNIPPET 10000 3902 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3905 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3908 SNIPPET_RELEVANT b'1644967'
ACTION DOC 10000 3928 EXAMINING_DOCUMENT b'1644967'
ACTION MARK 10000 3931 CONSIDERED_RELEVANT b'1644967'
ACTION SNIPPET 10000 3934 SNIPPET_NOT_RELEVANT b'1556632'
ACTION SNIPPET 10000 3937 SEEN_PREVIOUSLY b'122234'
ACTION SNIPPET 10000 3940 SNIPPET_NOT_RELEVANT b'1653472'
ACTION SNIPPET 10000 3943 SNIPPET_NOT_RELEVANT b'774042'
ACTION SNIPPET 10000 3946 SNIPPET_NOT_RELEVANT b'1280164'
ACTION SNIPPET 10000 3949 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3952 SNIPPET_NOT_RELEVANT b'1595266'
ACTION SNIPPET 10000 3955 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3958 SNIPPET_RELEVANT b'1655785'
ACTION DOC 10000 3978 EXAMINING_DOCUMENT b'1655785'
ACTION SNIPPET 10000 3981 SEEN_PREVIOUSLY b'1156635'
ACTION QUERY 10000 3991 Human stampedes in malls
ACTION SERP 10000 3996 EXAMINE_SERP
ACTION SNIPPET 10000 3999 SNIPPET_RELEVANT b'362838'
ACTION DOC 10000 4019 EXAMINING_DOCUMENT b'362838'
ACTION SNIPPET 10000 4022 SNIPPET_NOT_RELEVANT b'1204752'
ACTION SNIPPET 10000 4025 SNIPPET_NOT_RELEVANT b'896570'
ACTION SNIPPET 10000 4028 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 4031 SNIPPET_NOT_RELEVANT b'1163369'
ACTION SNIPPET 10000 4034 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 4037 SNIPPET_RELEVANT b'1805617'
ACTION DOC 10000 4057 EXAMINING_DOCUMENT b'1805617'
ACTION QUERY 10000 4067 Health effects of a human stampede
ACTION SERP 10000 4072 EXAMINE_SERP
ACTION SNIPPET 10000 4075 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 4078 SEEN_PREVIOUSLY b'1546904'
ACTION SNIPPET 10000 4081 SNIPPET_NOT_RELEVANT b'1547011'
ACTION SNIPPET 10000 4084 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 4087 SEEN_PREVIOUSLY b'1547010'
ACTION SNIPPET 10000 4090 SNIPPET_NOT_RELEVANT b'1642125'
ACTION SNIPPET 10000 4093 SNIPPET_NOT_RELEVANT b'1088940'
ACTION SNIPPET 10000 4096 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 4099 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 4102 SNIPPET_RELEVANT b'1061863'
ACTION DOC 10000 4122 EXAMINING_DOCUMENT b'1061863'
ACTION QUERY 10000 4132 Steps to take during a human stampede
ACTION SERP 10000 4137 EXAMINE_SERP
ACTION SNIPPET 10000 4140 SEEN_PREVIOUSLY b'121675'
ACTION SNIPPET 10000 4143 SNIPPET_NOT_RELEVANT b'1547011'
ACTION SNIPPET 10000 4146 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 4149 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 4152 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 4155 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 4158 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 4161 SEEN_PREVIOUSLY b'1061863'
ACTION SNIPPET 10000 4164 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 4167 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4170 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 4173 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 4176 SEEN_PREVIOUSLY b'943322'
ACTION SNIPPET 10000 4179 SEEN_PREVIOUSLY b'1698852'
ACTION SNIPPET 10000 4182 SEEN_PREVIOUSLY b'1475110'
ACTION QUERY 10000 4192 Human stampedes in protests/rallies
ACTION SERP 10000 4197 EXAMINE_SERP
ACTION SNIPPET 10000 4200 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 4203 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 4206 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 4209 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 4212 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 4215 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 4218 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 4221 SEEN_PREVIOUSLY b'423877'
ACTION SNIPPET 10000 4224 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 4227 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4230 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 4233 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 4236 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 4239 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 4242 SEEN_PREVIOUSLY b'1061863'
ACTION QUERY 10000 4252 Human behavior during a stampede
ACTION SERP 10000 4257 EXAMINE_SERP
ACTION SNIPPET 10000 4260 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 4263 SEEN_PREVIOUSLY b'943322'
ACTION SNIPPET 10000 4266 SEEN_PREVIOUSLY b'328697'
ACTION SNIPPET 10000 4269 SNIPPET_NOT_RELEVANT b'485041'
ACTION SNIPPET 10000 4272 SEEN_PREVIOUSLY b'1698852'
ACTION SNIPPET 10000 4275 SNIPPET_NOT_RELEVANT b'809697'
ACTION SNIPPET 10000 4278 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 4281 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 4284 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 4287 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 4290 SNIPPET_NOT_RELEVANT b'1716819'
ACTION SNIPPET 10000 4293 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 4296 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 4299 SEEN_PREVIOUSLY b'423877'
ACTION SNIPPET 10000 4302 SEEN_PREVIOUSLY b'1285941'
ACTION QUERY 10000 4312 Human stampedes in movie theaters
ACTION SERP 10000 4317 EXAMINE_SERP
ACTION SNIPPET 10000 4320 SEEN_PREVIOUSLY b'1156635'
ACTION SNIPPET 10000 4323 SNIPPET_NOT_RELEVANT b'411225'
ACTION SNIPPET 10000 4326 SNIPPET_NOT_RELEVANT b'1100825'
ACTION SNIPPET 10000 4329 SNIPPET_NOT_RELEVANT b'776437'
ACTION SNIPPET 10000 4332 SNIPPET_NOT_RELEVANT b'693101'
ACTION SNIPPET 10000 4335 SNIPPET_NOT_RELEVANT b'676563'
ACTION SNIPPET 10000 4338 SNIPPET_NOT_RELEVANT b'195489'
ACTION SNIPPET 10000 4341 SNIPPET_NOT_RELEVANT b'1157071'
ACTION SNIPPET 10000 4344 SNIPPET_NOT_RELEVANT b'1472172'
ACTION SNIPPET 10000 4347 SEEN_PREVIOUSLY b'1061863'
ACTION SNIPPET 10000 4350 SNIPPET_NOT_RELEVANT b'888293'
ACTION SNIPPET 10000 4353 SNIPPET_NOT_RELEVANT b'459917'
ACTION SNIPPET 10000 4356 SNIPPET_NOT_RELEVANT b'97600'
ACTION SNIPPET 10000 4359 SNIPPET_RELEVANT b'882978'
ACTION DOC 10000 4379 EXAMINING_DOCUMENT b'882978'
ACTION QUERY 10000 4389 Human stampedes and panic
ACTION SERP 10000 4394 EXAMINE_SERP
ACTION SNIPPET 10000 4397 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 4400 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 4403 SNIPPET_NOT_RELEVANT b'1426186'
ACTION SNIPPET 10000 4406 SNIPPET_RELEVANT b'204418'
ACTION DOC 10000 4426 EXAMINING_DOCUMENT b'204418'
ACTION MARK 10000 4429 CONSIDERED_RELEVANT b'204418'
ACTION SNIPPET 10000 4432 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 4435 SEEN_PREVIOUSLY b'729106'
ACTION SNIPPET 10000 4438 SEEN_PREVIOUSLY b'1698784'
ACTION SNIPPET 10000 4441 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 4444 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 4447 SNIPPET_RELEVANT b'1783796'
ACTION DOC 10000 4467 EXAMINING_DOCUMENT b'1783796'
ACTION MARK 10000 4470 CONSIDERED_RELEVANT b'1783796'
ACTION SNIPPET 10000 4473 SNIPPET_RELEVANT b'181784'
ACTION DOC 10000 4493 EXAMINING_DOCUMENT b'181784'
ACTION SNIPPET 10000 4496 SNIPPET_NOT_RELEVANT b'487722'
ACTION SNIPPET 10000 4499 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 4502 SEEN_PREVIOUSLY b'1467342'
ACTION SNIPPET 10000 4505 SNIPPET_NOT_RELEVANT b'1042170'
ACTION SNIPPET 10000 4508 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 4511 SNIPPET_RELEVANT b'774042'
ACTION DOC 10000 4531 EXAMINING_DOCUMENT b'774042'
ACTION QUERY 10000 4541 The role of security personnel in preventing human stampedes
ACTION SERP 10000 4546 EXAMINE_SERP
ACTION SNIPPET 10000 4549 SEEN_PREVIOUSLY b'497300'
ACTION SNIPPET 10000 4552 SEEN_PREVIOUSLY b'1293154'
ACTION SNIPPET 10000 4555 SEEN_PREVIOUSLY b'868795'
ACTION SNIPPET 10000 4558 SEEN_PREVIOUSLY b'1285060'
ACTION SNIPPET 10000 4561 SNIPPET_RELEVANT b'586233'
ACTION DOC 10000 4581 EXAMINING_DOCUMENT b'586233'
ACTION SNIPPET 10000 4584 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 4587 SNIPPET_NOT_RELEVANT b'1648535'
ACTION SNIPPET 10000 4590 SNIPPET_NOT_RELEVANT b'568876'
ACTION SNIPPET 10000 4593 SNIPPET_NOT_RELEVANT b'1207479'
ACTION QUERY 10000 4603 Human stampedes in amusement parks
ACTION SERP 10000 4608 EXAMINE_SERP
ACTION SNIPPET 10000 4611 SEEN_PREVIOUSLY b'1547010'
ACTION SNIPPET 10000 4614 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 4617 SNIPPET_NOT_RELEVANT b'1280164'
ACTION SNIPPET 10000 4620 SNIPPET_NOT_RELEVANT b'243148'
ACTION SNIPPET 10000 4623 SNIPPET_NOT_RELEVANT b'1100326'
ACTION SNIPPET 10000 4626 SNIPPET_NOT_RELEVANT b'264083'
ACTION SNIPPET 10000 4629 SNIPPET_NOT_RELEVANT b'1135114'
ACTION SNIPPET 10000 4632 SNIPPET_NOT_RELEVANT b'618969'
ACTION SNIPPET 10000 4635 SNIPPET_NOT_RELEVANT b'264077'
ACTION SNIPPET 10000 4638 SNIPPET_RELEVANT b'1138457'
ACTION DOC 10000 4658 EXAMINING_DOCUMENT b'1138457'
ACTION QUERY 10000 4668 The impact of social media on human stampedes
ACTION SERP 10000 4673 EXAMINE_SERP
ACTION SNIPPET 10000 4676 SNIPPET_NOT_RELEVANT b'1176900'
ACTION SNIPPET 10000 4679 SNIPPET_NOT_RELEVANT b'623536'
ACTION SNIPPET 10000 4682 SNIPPET_RELEVANT b'935846'
