ACTION QUERY 10000 10 railway accidents
ACTION SNIPPET 10000 3114 SNIPPET_RELEVANT b'1076580'
ACTION DOC 10000 3134 EXAMINING_DOCUMENT b'1076580'
ACTION SNIPPET 10000 3137 SNIPPET_NOT_RELEVANT b'192045'
ACTION SNIPPET 10000 3140 SNIPPET_NOT_RELEVANT b'117959'
ACTION SNIPPET 10000 3143 SNIPPET_RELEVANT b'82883'
ACTION DOC 10000 3163 EXAMINING_DOCUMENT b'82883'
ACTION MARK 10000 3166 CONSIDERED_RELEVANT b'82883'
ACTION SNIPPET 10000 3169 SNIPPET_RELEVANT b'151133'
ACTION DOC 10000 3189 EXAMINING_DOCUMENT b'151133'
ACTION MARK 10000 3192 CONSIDERED_RELEVANT b'151133'
ACTION SNIPPET 10000 3195 SNIPPET_RELEVANT b'639462'
ACTION DOC 10000 3215 EXAMINING_DOCUMENT b'639462'
ACTION MARK 10000 3218 CONSIDERED_RELEVANT b'639462'
ACTION SNIPPET 10000 3221 SEEN_PREVIOUSLY b'98010'
ACTION SNIPPET 10000 3224 SNIPPET_RELEVANT b'130405'
ACTION DOC 10000 3244 EXAMINING_DOCUMENT b'130405'
ACTION MARK 10000 3247 CONSIDERED_RELEVANT b'130405'
ACTION SNIPPET 10000 3250 SNIPPET_RELEVANT b'767293'
ACTION DOC 10000 3270 EXAMINING_DOCUMENT b'767293'
ACTION MARK 10000 3273 CONSIDERED_RELEVANT b'767293'
ACTION SNIPPET 10000 3276 SNIPPET_RELEVANT b'1143853'
ACTION DOC 10000 3296 EXAMINING_DOCUMENT b'1143853'
ACTION MARK 10000 3299 CONSIDERED_RELEVANT b'1143853'
ACTION SNIPPET 10000 3302 SNIPPET_NOT_RELEVANT b'206653'
ACTION SNIPPET 10000 3305 SEEN_PREVIOUSLY b'1403609'
ACTION SNIPPET 10000 3308 SNIPPET_RELEVANT b'157537'
ACTION DOC 10000 3328 EXAMINING_DOCUMENT b'157537'
ACTION MARK 10000 3331 CONSIDERED_RELEVANT b'157537'
ACTION SNIPPET 10000 3334 SNIPPET_NOT_RELEVANT b'958974'
ACTION SNIPPET 10000 3337 SNIPPET_NOT_RELEVANT b'88420'
ACTION SNIPPET 10000 3340 SNIPPET_NOT_RELEVANT b'1739830'
ACTION SNIPPET 10000 3343 SNIPPET_RELEVANT b'92441'
ACTION DOC 10000 3363 EXAMINING_DOCUMENT b'92441'
ACTION MARK 10000 3366 CONSIDERED_RELEVANT b'92441'
ACTION SNIPPET 10000 3369 SEEN_PREVIOUSLY b'488247'
ACTION SNIPPET 10000 3372 SNIPPET_NOT_RELEVANT b'254876'
ACTION SNIPPET 10000 3375 SNIPPET_RELEVANT b'333971'
ACTION DOC 10000 3395 EXAMINING_DOCUMENT b'333971'
ACTION MARK 10000 3398 CONSIDERED_RELEVANT b'333971'
ACTION SNIPPET 10000 3401 SNIPPET_RELEVANT b'830449'
ACTION DOC 10000 3421 EXAMINING_DOCUMENT b'830449'
ACTION MARK 10000 3424 CONSIDERED_RELEVANT b'830449'
ACTION SNIPPET 10000 3427 SNIPPET_NOT_RELEVANT b'830663'
ACTION SNIPPET 10000 3430 SNIPPET_RELEVANT b'830667'
ACTION DOC 10000 3450 EXAMINING_DOCUMENT b'830667'
ACTION MARK 10000 3453 CONSIDERED_RELEVANT b'830667'
ACTION SNIPPET 10000 3456 SNIPPET_NOT_RELEVANT b'144000'
ACTION SNIPPET 10000 3459 SEEN_PREVIOUSLY b'1239717'
ACTION SNIPPET 10000 3462 SNIPPET_RELEVANT b'408283'
ACTION DOC 10000 3482 EXAMINING_DOCUMENT b'408283'
ACTION MARK 10000 3485 CONSIDERED_RELEVANT b'408283'
ACTION SNIPPET 10000 3488 SNIPPET_RELEVANT b'524891'
ACTION DOC 10000 3508 EXAMINING_DOCUMENT b'524891'
ACTION MARK 10000 3511 CONSIDERED_RELEVANT b'524891'
ACTION SNIPPET 10000 3514 SNIPPET_NOT_RELEVANT b'152553'
ACTION SNIPPET 10000 3517 SNIPPET_RELEVANT b'1022176'
ACTION DOC 10000 3537 EXAMINING_DOCUMENT b'1022176'
ACTION MARK 10000 3540 CONSIDERED_RELEVANT b'1022176'
ACTION SNIPPET 10000 3543 SNIPPET_RELEVANT b'372535'
ACTION DOC 10000 3563 EXAMINING_DOCUMENT b'372535'
ACTION SNIPPET 10000 3566 SNIPPET_NOT_RELEVANT b'451151'
ACTION SNIPPET 10000 3569 SNIPPET_RELEVANT b'1385575'
ACTION DOC 10000 3589 EXAMINING_DOCUMENT b'1385575'
ACTION MARK 10000 3592 CONSIDERED_RELEVANT b'1385575'
ACTION SNIPPET 10000 3595 SNIPPET_NOT_RELEVANT b'134268'
ACTION SNIPPET 10000 3598 SNIPPET_NOT_RELEVANT b'196268'
ACTION SNIPPET 10000 3601 SNIPPET_NOT_RELEVANT b'206259'
ACTION SNIPPET 10000 3604 SNIPPET_NOT_RELEVANT b'268641'
ACTION SNIPPET 10000 3607 SNIPPET_NOT_RELEVANT b'364688'
ACTION SNIPPET 10000 3610 SNIPPET_NOT_RELEVANT b'403648'
ACTION SNIPPET 10000 3613 SNIPPET_RELEVANT b'832492'
ACTION DOC 10000 3633 EXAMINING_DOCUMENT b'832492'
ACTION MARK 10000 3636 CONSIDERED_RELEVANT b'832492'
ACTION SNIPPET 10000 3639 SNIPPET_RELEVANT b'831593'
ACTION DOC 10000 3659 EXAMINING_DOCUMENT b'831593'
ACTION MARK 10000 3662 CONSIDERED_RELEVANT b'831593'
ACTION SNIPPET 10000 3665 SNIPPET_NOT_RELEVANT b'166464'
ACTION SNIPPET 10000 3668 SNIPPET_NOT_RELEVANT b'830987'
ACTION SNIPPET 10000 3671 SNIPPET_RELEVANT b'464455'
ACTION DOC 10000 3691 EXAMINING_DOCUMENT b'464455'
ACTION MARK 10000 3694 CONSIDERED_RELEVANT b'464455'
ACTION SNIPPET 10000 3697 SNIPPET_RELEVANT b'469895'
ACTION DOC 10000 3717 EXAMINING_DOCUMENT b'469895'
ACTION MARK 10000 3720 CONSIDERED_RELEVANT b'469895'
ACTION SNIPPET 10000 3723 SNIPPET_NOT_RELEVANT b'828978'
ACTION SNIPPET 10000 3726 SNIPPET_RELEVANT b'19453'
ACTION DOC 10000 3746 EXAMINING_DOCUMENT b'19453'
ACTION MARK 10000 3749 CONSIDERED_RELEVANT b'19453'
ACTION SNIPPET 10000 3752 SNIPPET_NOT_RELEVANT b'830964'
ACTION SNIPPET 10000 3755 SNIPPET_RELEVANT b'993565'
ACTION DOC 10000 3775 EXAMINING_DOCUMENT b'993565'
ACTION MARK 10000 3778 CONSIDERED_RELEVANT b'993565'
ACTION SNIPPET 10000 3781 SEEN_PREVIOUSLY b'471885'
ACTION SNIPPET 10000 3784 SNIPPET_NOT_RELEVANT b'636470'
ACTION SNIPPET 10000 3787 SNIPPET_RELEVANT b'767449'
ACTION DOC 10000 3807 EXAMINING_DOCUMENT b'767449'
ACTION MARK 10000 3810 CONSIDERED_RELEVANT b'767449'
ACTION SNIPPET 10000 3813 SNIPPET_RELEVANT b'831092'
ACTION DOC 10000 3833 EXAMINING_DOCUMENT b'831092'
ACTION MARK 10000 3836 CONSIDERED_RELEVANT b'831092'
ACTION SNIPPET 10000 3839 SNIPPET_NOT_RELEVANT b'1043933'
ACTION SNIPPET 10000 3842 SEEN_PREVIOUSLY b'958897'
ACTION SNIPPET 10000 3845 SNIPPET_RELEVANT b'282259'
ACTION DOC 10000 3865 EXAMINING_DOCUMENT b'282259'
ACTION SNIPPET 10000 3868 SNIPPET_RELEVANT b'829769'
ACTION DOC 10000 3888 EXAMINING_DOCUMENT b'829769'
ACTION MARK 10000 3891 CONSIDERED_RELEVANT b'829769'
ACTION SNIPPET 10000 3894 SNIPPET_NOT_RELEVANT b'784247'
ACTION SNIPPET 10000 3897 SNIPPET_RELEVANT b'829398'
ACTION DOC 10000 3917 EXAMINING_DOCUMENT b'829398'
ACTION MARK 10000 3920 CONSIDERED_RELEVANT b'829398'
ACTION SNIPPET 10000 3923 SNIPPET_RELEVANT b'1645342'
ACTION DOC 10000 3943 EXAMINING_DOCUMENT b'1645342'
ACTION MARK 10000 3946 CONSIDERED_RELEVANT b'1645342'
ACTION SNIPPET 10000 3949 SNIPPET_RELEVANT b'1143386'
ACTION DOC 10000 3969 EXAMINING_DOCUMENT b'1143386'
ACTION MARK 10000 3972 CONSIDERED_RELEVANT b'1143386'
ACTION SNIPPET 10000 3975 SNIPPET_NOT_RELEVANT b'557128'
ACTION SNIPPET 10000 3978 SNIPPET_NOT_RELEVANT b'157507'
ACTION SNIPPET 10000 3981 SNIPPET_NOT_RELEVANT b'183315'
ACTION SNIPPET 10000 3984 SNIPPET_NOT_RELEVANT b'205111'
ACTION SNIPPET 10000 3987 SNIPPET_NOT_RELEVANT b'105706'
ACTION SNIPPET 10000 3990 SNIPPET_NOT_RELEVANT b'214819'
ACTION SNIPPET 10000 3993 SNIPPET_RELEVANT b'1093563'
ACTION DOC 10000 4013 EXAMINING_DOCUMENT b'1093563'
ACTION MARK 10000 4016 CONSIDERED_RELEVANT b'1093563'
ACTION SNIPPET 10000 4019 SNIPPET_NOT_RELEVANT b'323875'
ACTION SNIPPET 10000 4022 SEEN_PREVIOUSLY b'1765670'
ACTION SNIPPET 10000 4025 SNIPPET_NOT_RELEVANT b'157853'
ACTION SNIPPET 10000 4028 SNIPPET_RELEVANT b'314033'
ACTION DOC 10000 4048 EXAMINING_DOCUMENT b'314033'
ACTION MARK 10000 4051 CONSIDERED_RELEVANT b'314033'
ACTION SNIPPET 10000 4054 SNIPPET_RELEVANT b'1027222'
ACTION DOC 10000 4074 EXAMINING_DOCUMENT b'1027222'
ACTION SNIPPET 10000 4077 SNIPPET_RELEVANT b'84653'
ACTION DOC 10000 4097 EXAMINING_DOCUMENT b'84653'
ACTION MARK 10000 4100 CONSIDERED_RELEVANT b'84653'
ACTION SNIPPET 10000 4103 SNIPPET_RELEVANT b'1268808'
ACTION DOC 10000 4123 EXAMINING_DOCUMENT b'1268808'
ACTION MARK 10000 4126 CONSIDERED_RELEVANT b'1268808'
ACTION SNIPPET 10000 4129 SNIPPET_RELEVANT b'773605'
ACTION DOC 10000 4149 EXAMINING_DOCUMENT b'773605'
ACTION SNIPPET 10000 4152 SNIPPET_RELEVANT b'308899'
ACTION DOC 10000 4172 EXAMINING_DOCUMENT b'308899'
ACTION MARK 10000 4175 CONSIDERED_RELEVANT b'308899'
ACTION SNIPPET 10000 4178 SNIPPET_RELEVANT b'91320'
ACTION DOC 10000 4198 EXAMINING_DOCUMENT b'91320'
ACTION MARK 10000 4201 CONSIDERED_RELEVANT b'91320'
ACTION SNIPPET 10000 4204 SNIPPET_NOT_RELEVANT b'204556'
ACTION SNIPPET 10000 4207 SNIPPET_RELEVANT b'1603477'
ACTION DOC 10000 4227 EXAMINING_DOCUMENT b'1603477'
ACTION MARK 10000 4230 CONSIDERED_RELEVANT b'1603477'
INFO SERP_END_REACHED 
ACTION QUERY 10000 4240 Signal failure
ACTION SERP 10000 4245 EXAMINE_SERP
ACTION SNIPPET 10000 4248 SNIPPET_NOT_RELEVANT b'364810'
ACTION SNIPPET 10000 4251 SNIPPET_NOT_RELEVANT b'1409562'
ACTION SNIPPET 10000 4254 SNIPPET_NOT_RELEVANT b'582746'
ACTION SNIPPET 10000 4257 SNIPPET_NOT_RELEVANT b'1716827'
ACTION SNIPPET 10000 4260 SNIPPET_RELEVANT b'135954'
ACTION DOC 10000 4280 EXAMINING_DOCUMENT b'135954'
ACTION MARK 10000 4283 CONSIDERED_RELEVANT b'135954'
ACTION SNIPPET 10000 4286 SNIPPET_RELEVANT b'1676912'
ACTION DOC 10000 4306 EXAMINING_DOCUMENT b'1676912'
ACTION SNIPPET 10000 4309 SNIPPET_RELEVANT b'181034'
ACTION DOC 10000 4329 EXAMINING_DOCUMENT b'181034'
ACTION SNIPPET 10000 4332 SNIPPET_RELEVANT b'690092'
ACTION DOC 10000 4352 EXAMINING_DOCUMENT b'690092'
ACTION SNIPPET 10000 4355 SNIPPET_NOT_RELEVANT b'576425'
ACTION SNIPPET 10000 4358 SNIPPET_NOT_RELEVANT b'832870'
ACTION SNIPPET 10000 4361 SNIPPET_RELEVANT b'66409'
ACTION DOC 10000 4381 EXAMINING_DOCUMENT b'66409'
ACTION SNIPPET 10000 4384 SNIPPET_RELEVANT b'310687'
ACTION DOC 10000 4404 EXAMINING_DOCUMENT b'310687'
ACTION QUERY 10000 4414 Train fire
ACTION SERP 10000 4419 EXAMINE_SERP
ACTION SNIPPET 10000 4422 SNIPPET_NOT_RELEVANT b'1198838'
ACTION SNIPPET 10000 4425 SNIPPET_RELEVANT b'428257'
ACTION DOC 10000 4445 EXAMINING_DOCUMENT b'428257'
ACTION SNIPPET 10000 4448 SNIPPET_RELEVANT b'1375914'
ACTION DOC 10000 4468 EXAMINING_DOCUMENT b'1375914'
ACTION SNIPPET 10000 4471 SNIPPET_RELEVANT b'1230199'
ACTION DOC 10000 4491 EXAMINING_DOCUMENT b'1230199'
ACTION SNIPPET 10000 4494 SNIPPET_RELEVANT b'289969'
ACTION DOC 10000 4514 EXAMINING_DOCUMENT b'289969'
ACTION SNIPPET 10000 4517 SNIPPET_RELEVANT b'344231'
ACTION DOC 10000 4537 EXAMINING_DOCUMENT b'344231'
ACTION QUERY 10000 4547 Platform accident
ACTION SERP 10000 4552 EXAMINE_SERP
ACTION SNIPPET 10000 4555 SNIPPET_RELEVANT b'1250488'
ACTION DOC 10000 4575 EXAMINING_DOCUMENT b'1250488'
ACTION SNIPPET 10000 4578 SNIPPET_NOT_RELEVANT b'1457881'
ACTION SNIPPET 10000 4581 SNIPPET_RELEVANT b'775650'
ACTION DOC 10000 4601 EXAMINING_DOCUMENT b'775650'
ACTION MARK 10000 4604 CONSIDERED_RELEVANT b'775650'
ACTION SNIPPET 10000 4607 SNIPPET_RELEVANT b'171816'
ACTION DOC 10000 4627 EXAMINING_DOCUMENT b'171816'
ACTION SNIPPET 10000 4630 SNIPPET_RELEVANT b'149246'
ACTION DOC 10000 4650 EXAMINING_DOCUMENT b'149246'
ACTION SNIPPET 10000 4653 SEEN_PREVIOUSLY b'1391259'
ACTION SNIPPET 10000 4656 SEEN_PREVIOUSLY b'168614'
ACTION SNIPPET 10000 4659 SNIPPET_NOT_RELEVANT b'299069'
ACTION SNIPPET 10000 4662 SNIPPET_RELEVANT b'1279257'
ACTION DOC 10000 4682 EXAMINING_DOCUMENT b'1279257'
ACTION SNIPPET 10000 4685 SNIPPET_RELEVANT b'1446493'
ACTION DOC 10000 4705 EXAMINING_DOCUMENT b'1446493'
ACTION SNIPPET 10000 4708 SNIPPET_NOT_RELEVANT b'1172860'
ACTION SNIPPET 10000 4711 SNIPPET_NOT_RELEVANT b'1753822'
ACTION SNIPPET 10000 4714 SNIPPET_NOT_RELEVANT b'1130884'
ACTION QUERY 10000 4724 Brake failure
ACTION SERP 10000 4729 EXAMINE_SERP
ACTION SNIPPET 10000 4732 SNIPPET_NOT_RELEVANT b'767870'
ACTION SNIPPET 10000 4735 SEEN_PREVIOUSLY b'169092'
ACTION SNIPPET 10000 4738 SNIPPET_RELEVANT b'22851'
ACTION DOC 10000 4758 EXAMINING_DOCUMENT b'22851'
ACTION SNIPPET 10000 4761 SNIPPET_RELEVANT b'1671805'
ACTION DOC 10000 4781 EXAMINING_DOCUMENT b'1671805'
ACTION SNIPPET 10000 4784 SNIPPET_NOT_RELEVANT b'291714'
ACTION SNIPPET 10000 4787 SNIPPET_RELEVANT b'111588'
ACTION DOC 10000 4807 EXAMINING_DOCUMENT b'111588'
ACTION MARK 10000 4810 CONSIDERED_RELEVANT b'111588'
ACTION SNIPPET 10000 4813 SNIPPET_NOT_RELEVANT b'370185'
ACTION SNIPPET 10000 4816 SNIPPET_RELEVANT b'1568640'
ACTION DOC 10000 4836 EXAMINING_DOCUMENT b'1568640'
ACTION SNIPPET 10000 4839 SNIPPET_RELEVANT b'409703'
ACTION DOC 10000 4859 EXAMINING_DOCUMENT b'409703'
ACTION MARK 10000 4862 CONSIDERED_RELEVANT b'409703'
ACTION SNIPPET 10000 4865 SNIPPET_NOT_RELEVANT b'767684'
ACTION SNIPPET 10000 4868 SEEN_PREVIOUSLY b'157537'
ACTION SNIPPET 10000 4871 SEEN_PREVIOUSLY b'768075'
ACTION SNIPPET 10000 4874 SNIPPET_RELEVANT b'434876'
ACTION DOC 10000 4894 EXAMINING_DOCUMENT b'434876'
ACTION MARK 10000 4897 CONSIDERED_RELEVANT b'434876'
ACTION SNIPPET 10000 4900 SNIPPET_NOT_RELEVANT b'640140'
ACTION SNIPPET 10000 4903 SNIPPET_RELEVANT b'157393'
ACTION DOC 10000 4923 EXAMINING_DOCUMENT b'157393'
ACTION MARK 10000 4926 CONSIDERED_RELEVANT b'157393'
ACTION SNIPPET 10000 4929 SNIPPET_NOT_RELEVANT b'66394'
ACTION SNIPPET 10000 4932 SNIPPET_NOT_RELEVANT b'1650349'
ACTION SNIPPET 10000 4935 SNIPPET_NOT_RELEVANT b'362705'
ACTION SNIPPET 10000 4938 SNIPPET_NOT_RELEVANT b'1173858'
ACTION SNIPPET 10000 4941 SNIPPET_NOT_RELEVANT b'837927'
ACTION SNIPPET 10000 4944 SNIPPET_RELEVANT b'590261'
ACTION DOC 10000 4964 EXAMINING_DOCUMENT b'590261'
ACTION SNIPPET 10000 4967 SNIPPET_NOT_RELEVANT b'546413'
ACTION SNIPPET 10000 4970 SNIPPET_RELEVANT b'769143'
ACTION DOC 10000 4990 EXAMINING_DOCUMENT b'769143'
ACTION MARK 10000 4993 CONSIDERED_RELEVANT b'769143'
ACTION SNIPPET 10000 4996 SNIPPET_NOT_RELEVANT b'601328'
ACTION SNIPPET 10000 4999 SNIPPET_NOT_RELEVANT b'1125198'
ACTION SNIPPET 10000 5002 SNIPPET_RELEVANT b'767417'
ACTION DOC 10000 5022 EXAMINING_DOCUMENT b'767417'
ACTION SNIPPET 10000 5025 SNIPPET_RELEVANT b'488586'
ACTION DOC 10000 5045 EXAMINING_DOCUMENT b'488586'
ACTION SNIPPET 10000 5048 SNIPPET_RELEVANT b'230527'
ACTION DOC 10000 5068 EXAMINING_DOCUMENT b'230527'
ACTION MARK 10000 5071 CONSIDERED_RELEVANT b'230527'
ACTION SNIPPET 10000 5074 SNIPPET_NOT_RELEVANT b'671421'
ACTION SNIPPET 10000 5077 SNIPPET_RELEVANT b'767455'
ACTION DOC 10000 5097 EXAMINING_DOCUMENT b'767455'
ACTION MARK 10000 5100 CONSIDERED_RELEVANT b'767455'
ACTION SNIPPET 10000 5103 SNIPPET_NOT_RELEVANT b'120022'
ACTION SNIPPET 10000 5106 SNIPPET_RELEVANT b'172388'
ACTION DOC 10000 5126 EXAMINING_DOCUMENT b'172388'
ACTION SNIPPET 10000 5129 SNIPPET_NOT_RELEVANT b'639468'
ACTION SNIPPET 10000 5132 SNIPPET_NOT_RELEVANT b'546128'
ACTION SNIPPET 10000 5135 SNIPPET_NOT_RELEVANT b'410124'
ACTION SNIPPET 10000 5138 SNIPPET_NOT_RELEVANT b'1371708'
ACTION SNIPPET 10000 5141 SNIPPET_NOT_RELEVANT b'959911'
ACTION SNIPPET 10000 5144 SNIPPET_NOT_RELEVANT b'1692540'
ACTION SNIPPET 10000 5147 SEEN_PREVIOUSLY b'408283'
ACTION SNIPPET 10000 5150 SNIPPET_RELEVANT b'411679'
ACTION DOC 10000 5170 EXAMINING_DOCUMENT b'411679'
ACTION MARK 10000 5173 CONSIDERED_RELEVANT b'411679'
ACTION SNIPPET 10000 5176 SNIPPET_NOT_RELEVANT b'365792'
ACTION SNIPPET 10000 5179 SNIPPET_NOT_RELEVANT b'959921'
ACTION SNIPPET 10000 5182 SNIPPET_RELEVANT b'828987'
ACTION DOC 10000 5202 EXAMINING_DOCUMENT b'828987'
ACTION MARK 10000 5205 CONSIDERED_RELEVANT b'828987'
ACTION SNIPPET 10000 5208 SNIPPET_RELEVANT b'651477'
ACTION DOC 10000 5228 EXAMINING_DOCUMENT b'651477'
ACTION SNIPPET 10000 5231 SEEN_PREVIOUSLY b'135954'
ACTION SNIPPET 10000 5234 SNIPPET_RELEVANT b'829610'
ACTION DOC 10000 5254 EXAMINING_DOCUMENT b'829610'
ACTION MARK 10000 5257 CONSIDERED_RELEVANT b'829610'
ACTION SNIPPET 10000 5260 SNIPPET_NOT_RELEVANT b'684162'
ACTION SNIPPET 10000 5263 SNIPPET_NOT_RELEVANT b'265993'
ACTION SNIPPET 10000 5266 SNIPPET_NOT_RELEVANT b'767194'
ACTION SNIPPET 10000 5269 SNIPPET_RELEVANT b'523758'
ACTION DOC 10000 5289 EXAMINING_DOCUMENT b'523758'
ACTION SNIPPET 10000 5292 SNIPPET_RELEVANT b'975776'
ACTION DOC 10000 5312 EXAMINING_DOCUMENT b'975776'
ACTION SNIPPET 10000 5315 SNIPPET_RELEVANT b'1185066'
ACTION DOC 10000 5335 EXAMINING_DOCUMENT b'1185066'
ACTION SNIPPET 10000 5338 SNIPPET_RELEVANT b'1770118'
ACTION DOC 10000 5358 EXAMINING_DOCUMENT b'1770118'
ACTION SNIPPET 10000 5361 SNIPPET_NOT_RELEVANT b'834740'
ACTION SNIPPET 10000 5364 SNIPPET_NOT_RELEVANT b'546403'
ACTION SNIPPET 10000 5367 SNIPPET_NOT_RELEVANT b'157619'
ACTION QUERY 10000 5377 Head-on collision
ACTION SERP 10000 5382 EXAMINE_SERP
ACTION SNIPPET 10000 5385 SNIPPET_RELEVANT b'1451222'
ACTION DOC 10000 5405 EXAMINING_DOCUMENT b'1451222'
ACTION SNIPPET 10000 5408 SNIPPET_NOT_RELEVANT b'1519387'
ACTION SNIPPET 10000 5411 SNIPPET_RELEVANT b'1649242'
ACTION DOC 10000 5431 EXAMINING_DOCUMENT b'1649242'
ACTION SNIPPET 10000 5434 SNIPPET_RELEVANT b'195138'
ACTION DOC 10000 5454 EXAMINING_DOCUMENT b'195138'
ACTION SNIPPET 10000 5457 SNIPPET_RELEVANT b'1616559'
ACTION DOC 10000 5477 EXAMINING_DOCUMENT b'1616559'
ACTION SNIPPET 10000 5480 SNIPPET_RELEVANT b'1851604'
ACTION DOC 10000 5500 EXAMINING_DOCUMENT b'1851604'
ACTION QUERY 10000 5510 Track damage
ACTION SERP 10000 5515 EXAMINE_SERP
ACTION SNIPPET 10000 5518 SNIPPET_RELEVANT b'1631823'
ACTION DOC 10000 5538 EXAMINING_DOCUMENT b'1631823'
ACTION SNIPPET 10000 5541 SNIPPET_NOT_RELEVANT b'1266205'
ACTION SNIPPET 10000 5544 SNIPPET_NOT_RELEVANT b'67953'
ACTION SNIPPET 10000 5547 SNIPPET_RELEVANT b'56380'
ACTION DOC 10000 5567 EXAMINING_DOCUMENT b'56380'
ACTION SNIPPET 10000 5570 SNIPPET_NOT_RELEVANT b'470964'
ACTION SNIPPET 10000 5573 SNIPPET_RELEVANT b'1548839'
ACTION DOC 10000 5593 EXAMINING_DOCUMENT b'1548839'
ACTION SNIPPET 10000 5596 SNIPPET_NOT_RELEVANT b'103993'
ACTION SNIPPET 10000 5599 SNIPPET_NOT_RELEVANT b'698165'
ACTION SNIPPET 10000 5602 SNIPPET_NOT_RELEVANT b'564745'
ACTION SNIPPET 10000 5605 SNIPPET_RELEVANT b'309288'
ACTION DOC 10000 5625 EXAMINING_DOCUMENT b'309288'
ACTION QUERY 10000 5635 Runaway train
ACTION SERP 10000 5640 EXAMINE_SERP
ACTION SNIPPET 10000 5643 SNIPPET_NOT_RELEVANT b'830321'
ACTION SNIPPET 10000 5646 SNIPPET_RELEVANT b'63981'
ACTION DOC 10000 5666 EXAMINING_DOCUMENT b'63981'
ACTION MARK 10000 5669 CONSIDERED_RELEVANT b'63981'
ACTION SNIPPET 10000 5672 SNIPPET_NOT_RELEVANT b'117968'
ACTION SNIPPET 10000 5675 SNIPPET_RELEVANT b'199552'
ACTION DOC 10000 5695 EXAMINING_DOCUMENT b'199552'
ACTION MARK 10000 5698 CONSIDERED_RELEVANT b'199552'
ACTION SNIPPET 10000 5701 SNIPPET_NOT_RELEVANT b'253292'
ACTION SNIPPET 10000 5704 SNIPPET_NOT_RELEVANT b'1802102'
ACTION SNIPPET 10000 5707 SNIPPET_RELEVANT b'112754'
ACTION DOC 10000 5727 EXAMINING_DOCUMENT b'112754'
ACTION SNIPPET 10000 5730 SNIPPET_NOT_RELEVANT b'207732'
ACTION SNIPPET 10000 5733 SNIPPET_NOT_RELEVANT b'1293839'
ACTION SNIPPET 10000 5736 SNIPPET_RELEVANT b'1565527'
ACTION DOC 10000 5756 EXAMINING_DOCUMENT b'1565527'
ACTION MARK 10000 5759 CONSIDERED_RELEVANT b'1565527'
ACTION SNIPPET 10000 5762 SNIPPET_RELEVANT b'250778'
ACTION DOC 10000 5782 EXAMINING_DOCUMENT b'250778'
ACTION MARK 10000 5785 CONSIDERED_RELEVANT b'250778'
ACTION SNIPPET 10000 5788 SNIPPET_RELEVANT b'969331'
ACTION DOC 10000 5808 EXAMINING_DOCUMENT b'969331'
ACTION SNIPPET 10000 5811 SNIPPET_NOT_RELEVANT b'257381'
ACTION SNIPPET 10000 5814 SNIPPET_RELEVANT b'251168'
ACTION DOC 10000 5834 EXAMINING_DOCUMENT b'251168'
ACTION MARK 10000 5837 CONSIDERED_RELEVANT b'251168'
ACTION SNIPPET 10000 5840 SNIPPET_NOT_RELEVANT b'101385'
ACTION SNIPPET 10000 5843 SNIPPET_RELEVANT b'379873'
ACTION DOC 10000 5863 EXAMINING_DOCUMENT b'379873'
ACTION SNIPPET 10000 5866 SNIPPET_RELEVANT b'94130'
ACTION DOC 10000 5886 EXAMINING_DOCUMENT b'94130'
ACTION SNIPPET 10000 5889 SNIPPET_NOT_RELEVANT b'1082719'
ACTION SNIPPET 10000 5892 SNIPPET_RELEVANT b'250417'
ACTION DOC 10000 5912 EXAMINING_DOCUMENT b'250417'
ACTION MARK 10000 5915 CONSIDERED_RELEVANT b'250417'
ACTION SNIPPET 10000 5918 SNIPPET_RELEVANT b'656357'
ACTION DOC 10000 5938 EXAMINING_DOCUMENT b'656357'
ACTION SNIPPET 10000 5941 SNIPPET_RELEVANT b'1197209'
ACTION DOC 10000 5961 EXAMINING_DOCUMENT b'1197209'
ACTION SNIPPET 10000 5964 SEEN_PREVIOUSLY b'157537'
ACTION SNIPPET 10000 5967 SNIPPET_NOT_RELEVANT b'253867'
ACTION SNIPPET 10000 5970 SNIPPET_RELEVANT b'661622'
ACTION DOC 10000 5990 EXAMINING_DOCUMENT b'661622'
ACTION SNIPPET 10000 5993 SNIPPET_RELEVANT b'187789'
ACTION DOC 10000 6013 EXAMINING_DOCUMENT b'187789'
ACTION SNIPPET 10000 6016 SNIPPET_NOT_RELEVANT b'1328402'
ACTION SNIPPET 10000 6019 SNIPPET_NOT_RELEVANT b'655159'
ACTION SNIPPET 10000 6022 SNIPPET_NOT_RELEVANT b'86862'
ACTION SNIPPET 10000 6025 SNIPPET_NOT_RELEVANT b'773046'
ACTION QUERY 10000 6035 Electrical failure
ACTION SERP 10000 6040 EXAMINE_SERP
ACTION SNIPPET 10000 6043 SNIPPET_NOT_RELEVANT b'1767725'
ACTION SNIPPET 10000 6046 SNIPPET_NOT_RELEVANT b'63578'
ACTION SNIPPET 10000 6049 SNIPPET_RELEVANT b'1114886'
ACTION DOC 10000 6069 EXAMINING_DOCUMENT b'1114886'
ACTION SNIPPET 10000 6072 SNIPPET_NOT_RELEVANT b'236143'
ACTION SNIPPET 10000 6075 SNIPPET_RELEVANT b'1581308'
ACTION DOC 10000 6095 EXAMINING_DOCUMENT b'1581308'
ACTION SNIPPET 10000 6098 SNIPPET_NOT_RELEVANT b'1779589'
