ACTION QUERY 10000 10 human stampede
ACTION SNIPPET 10000 2271 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 2274 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 2277 SNIPPET_RELEVANT b'1789423'
ACTION DOC 10000 2297 EXAMINING_DOCUMENT b'1789423'
ACTION SNIPPET 10000 2300 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 2303 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 2306 SNIPPET_RELEVANT b'1394839'
ACTION DOC 10000 2326 EXAMINING_DOCUMENT b'1394839'
ACTION SNIPPET 10000 2329 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 2332 SEEN_PREVIOUSLY b'1731810'
ACTION QUERY 10000 2342 Worst human stampede disasters
ACTION SERP 10000 2347 EXAMINE_SERP
ACTION SNIPPET 10000 2350 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 2353 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 2356 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 2359 SNIPPET_RELEVANT b'1285268'
ACTION DOC 10000 2379 EXAMINING_DOCUMENT b'1285268'
ACTION MARK 10000 2382 CONSIDERED_RELEVANT b'1285268'
ACTION SNIPPET 10000 2385 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 2388 SNIPPET_RELEVANT b'1292328'
ACTION DOC 10000 2408 EXAMINING_DOCUMENT b'1292328'
ACTION MARK 10000 2411 CONSIDERED_RELEVANT b'1292328'
ACTION SNIPPET 10000 2414 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 2417 SEEN_PREVIOUSLY b'1783796'
ACTION SNIPPET 10000 2420 SNIPPET_RELEVANT b'1310123'
ACTION DOC 10000 2440 EXAMINING_DOCUMENT b'1310123'
ACTION MARK 10000 2443 CONSIDERED_RELEVANT b'1310123'
ACTION SNIPPET 10000 2446 SEEN_PREVIOUSLY b'1467232'
ACTION SNIPPET 10000 2449 SEEN_PREVIOUSLY b'1467342'
ACTION SNIPPET 10000 2452 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 2455 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 2458 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 2461 SNIPPET_NOT_RELEVANT b'1700298'
ACTION SNIPPET 10000 2464 SNIPPET_NOT_RELEVANT b'240768'
ACTION SNIPPET 10000 2467 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 2470 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 2473 SEEN_PREVIOUSLY b'1556632'
ACTION SNIPPET 10000 2476 SEEN_PREVIOUSLY b'868795'
ACTION QUERY 10000 2486 How to prevent human stampedes at concerts?
ACTION SERP 10000 2491 EXAMINE_SERP
ACTION SNIPPET 10000 2494 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 2497 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 2500 SNIPPET_RELEVANT b'497300'
ACTION DOC 10000 2520 EXAMINING_DOCUMENT b'497300'
ACTION MARK 10000 2523 CONSIDERED_RELEVANT b'497300'
ACTION SNIPPET 10000 2526 SNIPPET_RELEVANT b'1127188'
ACTION DOC 10000 2546 EXAMINING_DOCUMENT b'1127188'
ACTION SNIPPET 10000 2549 SNIPPET_NOT_RELEVANT b'498021'
ACTION SNIPPET 10000 2552 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 2555 SNIPPET_RELEVANT b'774042'
ACTION DOC 10000 2575 EXAMINING_DOCUMENT b'774042'
ACTION SNIPPET 10000 2578 SEEN_PREVIOUSLY b'1405180'
ACTION SNIPPET 10000 2581 SNIPPET_RELEVANT b'497143'
ACTION DOC 10000 2601 EXAMINING_DOCUMENT b'497143'
ACTION SNIPPET 10000 2604 SEEN_PREVIOUSLY b'498327'
ACTION SNIPPET 10000 2607 SNIPPET_NOT_RELEVANT b'1042217'
ACTION SNIPPET 10000 2610 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 2613 SEEN_PREVIOUSLY b'1076546'
ACTION SNIPPET 10000 2616 SNIPPET_NOT_RELEVANT b'860894'
ACTION SNIPPET 10000 2619 SNIPPET_NOT_RELEVANT b'176435'
ACTION SNIPPET 10000 2622 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 2625 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 2628 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 2631 SEEN_PREVIOUSLY b'729106'
ACTION SNIPPET 10000 2634 SNIPPET_NOT_RELEVANT b'158951'
ACTION QUERY 10000 2644 The science behind human stampedes
ACTION SERP 10000 2649 EXAMINE_SERP
ACTION SNIPPET 10000 2652 SNIPPET_NOT_RELEVANT b'1199011'
ACTION SNIPPET 10000 2655 SEEN_PREVIOUSLY b'1183597'
ACTION SNIPPET 10000 2658 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 2661 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 2664 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 2667 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 2670 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 2673 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 2676 SNIPPET_NOT_RELEVANT b'1716819'
ACTION SNIPPET 10000 2679 SEEN_PREVIOUSLY b'1511264'
ACTION SNIPPET 10000 2682 SNIPPET_RELEVANT b'1242914'
ACTION DOC 10000 2702 EXAMINING_DOCUMENT b'1242914'
ACTION SNIPPET 10000 2705 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 2708 SNIPPET_NOT_RELEVANT b'856210'
ACTION SNIPPET 10000 2711 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 2714 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 2717 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 2720 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 2723 SNIPPET_RELEVANT b'459087'
ACTION DOC 10000 2743 EXAMINING_DOCUMENT b'459087'
ACTION SNIPPET 10000 2746 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 2749 SEEN_PREVIOUSLY b'278899'
ACTION QUERY 10000 2759 Human stampedes at sports events
ACTION SERP 10000 2764 EXAMINE_SERP
ACTION SNIPPET 10000 2767 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 2770 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 2773 SEEN_PREVIOUSLY b'1285268'
ACTION SNIPPET 10000 2776 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 2779 SNIPPET_NOT_RELEVANT b'1285060'
ACTION SNIPPET 10000 2782 SEEN_PREVIOUSLY b'1310123'
ACTION SNIPPET 10000 2785 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 2788 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 2791 SNIPPET_RELEVANT b'1285941'
ACTION DOC 10000 2811 EXAMINING_DOCUMENT b'1285941'
ACTION MARK 10000 2814 CONSIDERED_RELEVANT b'1285941'
ACTION SNIPPET 10000 2817 SNIPPET_RELEVANT b'240768'
ACTION DOC 10000 2837 EXAMINING_DOCUMENT b'240768'
ACTION MARK 10000 2840 CONSIDERED_RELEVANT b'240768'
ACTION SNIPPET 10000 2843 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 2846 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 2849 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 2852 SNIPPET_NOT_RELEVANT b'667161'
ACTION SNIPPET 10000 2855 SNIPPET_RELEVANT b'367335'
ACTION DOC 10000 2875 EXAMINING_DOCUMENT b'367335'
ACTION MARK 10000 2878 CONSIDERED_RELEVANT b'367335'
ACTION SNIPPET 10000 2881 SEEN_PREVIOUSLY b'1076546'
ACTION SNIPPET 10000 2884 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 2887 SNIPPET_NOT_RELEVANT b'148483'
ACTION SNIPPET 10000 2890 SNIPPET_RELEVANT b'506392'
ACTION DOC 10000 2910 EXAMINING_DOCUMENT b'506392'
ACTION MARK 10000 2913 CONSIDERED_RELEVANT b'506392'
ACTION SNIPPET 10000 2916 SNIPPET_RELEVANT b'769699'
ACTION DOC 10000 2936 EXAMINING_DOCUMENT b'769699'
ACTION QUERY 10000 2946 Historical human stampedes
ACTION SERP 10000 2951 EXAMINE_SERP
ACTION SNIPPET 10000 2954 SNIPPET_NOT_RELEVANT b'461943'
ACTION SNIPPET 10000 2957 SEEN_PREVIOUSLY b'1467232'
ACTION SNIPPET 10000 2960 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 2963 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 2966 SEEN_PREVIOUSLY b'1783796'
ACTION SNIPPET 10000 2969 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 2972 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 2975 SEEN_PREVIOUSLY b'459087'
ACTION SNIPPET 10000 2978 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 2981 SNIPPET_NOT_RELEVANT b'121675'
ACTION SNIPPET 10000 2984 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 2987 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 2990 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 2993 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 2996 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 2999 SEEN_PREVIOUSLY b'1555757'
ACTION SNIPPET 10000 3002 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 3005 SEEN_PREVIOUSLY b'1699122'
ACTION SNIPPET 10000 3008 SNIPPET_RELEVANT b'423877'
ACTION DOC 10000 3028 EXAMINING_DOCUMENT b'423877'
ACTION SNIPPET 10000 3031 SEEN_PREVIOUSLY b'1511264'
ACTION QUERY 10000 3041 Investigating human stampedes
ACTION SERP 10000 3046 EXAMINE_SERP
ACTION SNIPPET 10000 3049 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3052 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 3055 SNIPPET_RELEVANT b'729078'
ACTION DOC 10000 3075 EXAMINING_DOCUMENT b'729078'
ACTION MARK 10000 3078 CONSIDERED_RELEVANT b'729078'
ACTION SNIPPET 10000 3081 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 3084 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3087 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 3090 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3093 SNIPPET_RELEVANT b'363729'
ACTION DOC 10000 3113 EXAMINING_DOCUMENT b'363729'
ACTION SNIPPET 10000 3116 SNIPPET_RELEVANT b'729914'
ACTION DOC 10000 3136 EXAMINING_DOCUMENT b'729914'
ACTION MARK 10000 3139 CONSIDERED_RELEVANT b'729914'
ACTION SNIPPET 10000 3142 SNIPPET_RELEVANT b'501017'
ACTION DOC 10000 3162 EXAMINING_DOCUMENT b'501017'
ACTION MARK 10000 3165 CONSIDERED_RELEVANT b'501017'
ACTION SNIPPET 10000 3168 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3171 SEEN_PREVIOUSLY b'868795'
ACTION SNIPPET 10000 3174 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3177 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3180 SEEN_PREVIOUSLY b'1699122'
ACTION SNIPPET 10000 3183 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3186 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3189 SNIPPET_RELEVANT b'746477'
ACTION DOC 10000 3209 EXAMINING_DOCUMENT b'746477'
ACTION MARK 10000 3212 CONSIDERED_RELEVANT b'746477'
ACTION SNIPPET 10000 3215 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3218 SEEN_PREVIOUSLY b'1753507'
ACTION QUERY 10000 3228 How can technology prevent human stampedes?
ACTION SERP 10000 3233 EXAMINE_SERP
ACTION SNIPPET 10000 3236 SEEN_PREVIOUSLY b'1183597'
ACTION SNIPPET 10000 3239 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 3242 SNIPPET_RELEVANT b'832870'
ACTION DOC 10000 3262 EXAMINING_DOCUMENT b'832870'
ACTION SNIPPET 10000 3265 SNIPPET_RELEVANT b'1515974'
ACTION DOC 10000 3285 EXAMINING_DOCUMENT b'1515974'
ACTION SNIPPET 10000 3288 SNIPPET_NOT_RELEVANT b'36591'
ACTION SNIPPET 10000 3291 SNIPPET_RELEVANT b'142065'
ACTION DOC 10000 3311 EXAMINING_DOCUMENT b'142065'
ACTION SNIPPET 10000 3314 SNIPPET_RELEVANT b'1127435'
ACTION DOC 10000 3334 EXAMINING_DOCUMENT b'1127435'
ACTION SNIPPET 10000 3337 SNIPPET_RELEVANT b'1315825'
ACTION DOC 10000 3357 EXAMINING_DOCUMENT b'1315825'
ACTION SNIPPET 10000 3360 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 3363 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3366 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3369 SNIPPET_NOT_RELEVANT b'74409'
ACTION SNIPPET 10000 3372 SNIPPET_RELEVANT b'1354653'
ACTION DOC 10000 3392 EXAMINING_DOCUMENT b'1354653'
ACTION SNIPPET 10000 3395 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3398 SNIPPET_RELEVANT b'31971'
ACTION DOC 10000 3418 EXAMINING_DOCUMENT b'31971'
ACTION SNIPPET 10000 3421 SNIPPET_NOT_RELEVANT b'568876'
ACTION SNIPPET 10000 3424 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3427 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3430 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3433 SEEN_PREVIOUSLY b'868795'
ACTION QUERY 10000 3443 Factors that can trigger a human stampede
ACTION SERP 10000 3448 EXAMINE_SERP
ACTION SNIPPET 10000 3451 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3454 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3457 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3460 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3463 SEEN_PREVIOUSLY b'501017'
ACTION SNIPPET 10000 3466 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3469 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3472 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3475 SNIPPET_RELEVANT b'360726'
ACTION DOC 10000 3495 EXAMINING_DOCUMENT b'360726'
ACTION SNIPPET 10000 3498 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3501 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 3504 SEEN_PREVIOUSLY b'746477'
ACTION SNIPPET 10000 3507 SNIPPET_NOT_RELEVANT b'866588'
ACTION SNIPPET 10000 3510 SNIPPET_NOT_RELEVANT b'160749'
ACTION SNIPPET 10000 3513 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3516 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3519 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 3522 SNIPPET_NOT_RELEVANT b'26279'
ACTION SNIPPET 10000 3525 SNIPPET_NOT_RELEVANT b'434486'
ACTION SNIPPET 10000 3528 SEEN_PREVIOUSLY b'502323'
ACTION QUERY 10000 3538 Human stampedes and urban planning
ACTION SERP 10000 3543 EXAMINE_SERP
ACTION SNIPPET 10000 3546 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 3549 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3552 SNIPPET_NOT_RELEVANT b'901780'
ACTION SNIPPET 10000 3555 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3558 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3561 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3564 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3567 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3570 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3573 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3576 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3579 SNIPPET_NOT_RELEVANT b'330560'
ACTION SNIPPET 10000 3582 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3585 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3588 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3591 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3594 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3597 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 3600 SNIPPET_RELEVANT b'1077494'
ACTION DOC 10000 3620 EXAMINING_DOCUMENT b'1077494'
ACTION SNIPPET 10000 3623 SNIPPET_RELEVANT b'1450252'
ACTION DOC 10000 3643 EXAMINING_DOCUMENT b'1450252'
ACTION QUERY 10000 3653 Human stampede survival tips
ACTION SERP 10000 3658 EXAMINE_SERP
ACTION SNIPPET 10000 3661 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 3664 SEEN_PREVIOUSLY b'1477242'
ACTION SNIPPET 10000 3667 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3670 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3673 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3676 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3679 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3682 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3685 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3688 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3691 SEEN_PREVIOUSLY b'1511264'
ACTION SNIPPET 10000 3694 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3697 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3700 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3703 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 3706 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3709 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3712 SEEN_PREVIOUSLY b'1555757'
ACTION SNIPPET 10000 3715 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3718 SEEN_PREVIOUSLY b'1285941'
ACTION QUERY 10000 3728 Human stampedes in religious gatherings
ACTION SERP 10000 3733 EXAMINE_SERP
ACTION SNIPPET 10000 3736 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3739 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3742 SNIPPET_NOT_RELEVANT b'1753908'
ACTION SNIPPET 10000 3745 SNIPPET_NOT_RELEVANT b'423054'
ACTION SNIPPET 10000 3748 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3751 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3754 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 3757 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 3760 SEEN_PREVIOUSLY b'1699122'
ACTION SNIPPET 10000 3763 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3766 SNIPPET_RELEVANT b'3275'
ACTION DOC 10000 3786 EXAMINING_DOCUMENT b'3275'
ACTION SNIPPET 10000 3789 SEEN_PREVIOUSLY b'3275'
ACTION SNIPPET 10000 3792 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3795 SNIPPET_RELEVANT b'1441803'
ACTION DOC 10000 3815 EXAMINING_DOCUMENT b'1441803'
ACTION SNIPPET 10000 3818 SEEN_PREVIOUSLY b'1556632'
ACTION SNIPPET 10000 3821 SNIPPET_RELEVANT b'1617333'
ACTION DOC 10000 3841 EXAMINING_DOCUMENT b'1617333'
ACTION SNIPPET 10000 3844 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3847 SNIPPET_RELEVANT b'1416508'
ACTION DOC 10000 3867 EXAMINING_DOCUMENT b'1416508'
ACTION SNIPPET 10000 3870 SNIPPET_RELEVANT b'369520'
ACTION DOC 10000 3890 EXAMINING_DOCUMENT b'369520'
ACTION MARK 10000 3893 CONSIDERED_RELEVANT b'369520'
ACTION SNIPPET 10000 3896 SNIPPET_RELEVANT b'1728933'
ACTION DOC 10000 3916 EXAMINING_DOCUMENT b'1728933'
ACTION QUERY 10000 3926 The aftermath of a human stampede
ACTION SERP 10000 3931 EXAMINE_SERP
ACTION SNIPPET 10000 3934 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3937 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3940 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3943 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3946 SNIPPET_RELEVANT b'818289'
ACTION DOC 10000 3966 EXAMINING_DOCUMENT b'818289'
ACTION MARK 10000 3969 CONSIDERED_RELEVANT b'818289'
ACTION SNIPPET 10000 3972 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3975 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3978 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3981 SEEN_PREVIOUSLY b'1699122'
ACTION SNIPPET 10000 3984 SNIPPET_RELEVANT b'1285060'
ACTION DOC 10000 4004 EXAMINING_DOCUMENT b'1285060'
ACTION MARK 10000 4007 CONSIDERED_RELEVANT b'1285060'
ACTION SNIPPET 10000 4010 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 4013 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 4016 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 4019 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4022 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 4025 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 4028 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 4031 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 4034 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 4037 SNIPPET_RELEVANT b'1698784'
ACTION DOC 10000 4057 EXAMINING_DOCUMENT b'1698784'
ACTION MARK 10000 4060 CONSIDERED_RELEVANT b'1698784'
ACTION QUERY 10000 4070 Crowd management to prevent human stampedes
ACTION SERP 10000 4075 EXAMINE_SERP
ACTION SNIPPET 10000 4078 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 4081 SEEN_PREVIOUSLY b'498327'
ACTION SNIPPET 10000 4084 SEEN_PREVIOUSLY b'1127188'
ACTION SNIPPET 10000 4087 SNIPPET_NOT_RELEVANT b'715761'
ACTION SNIPPET 10000 4090 SEEN_PREVIOUSLY b'497300'
ACTION SNIPPET 10000 4093 SEEN_PREVIOUSLY b'1467232'
ACTION SNIPPET 10000 4096 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 4099 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 4102 SEEN_PREVIOUSLY b'868795'
ACTION SNIPPET 10000 4105 SEEN_PREVIOUSLY b'1556632'
ACTION SNIPPET 10000 4108 SEEN_PREVIOUSLY b'1310123'
ACTION SNIPPET 10000 4111 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4114 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 4117 SNIPPET_RELEVANT b'216455'
ACTION DOC 10000 4137 EXAMINING_DOCUMENT b'216455'
ACTION SNIPPET 10000 4140 SEEN_PREVIOUSLY b'1783796'
ACTION SNIPPET 10000 4143 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 4146 SEEN_PREVIOUSLY b'1293154'
ACTION SNIPPET 10000 4149 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 4152 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 4155 SEEN_PREVIOUSLY b'278899'
ACTION QUERY 10000 4165 Human stampedes in festivals
ACTION SERP 10000 4170 EXAMINE_SERP
ACTION SNIPPET 10000 4173 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4176 SEEN_PREVIOUSLY b'1556632'
ACTION SNIPPET 10000 4179 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 4182 SNIPPET_RELEVANT b'1653472'
ACTION DOC 10000 4202 EXAMINING_DOCUMENT b'1653472'
ACTION MARK 10000 4205 CONSIDERED_RELEVANT b'1653472'
ACTION SNIPPET 10000 4208 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 4211 SNIPPET_RELEVANT b'261282'
ACTION DOC 10000 4231 EXAMINING_DOCUMENT b'261282'
ACTION SNIPPET 10000 4234 SEEN_PREVIOUSLY b'774042'
ACTION SNIPPET 10000 4237 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 4240 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 4243 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 4246 SNIPPET_NOT_RELEVANT b'444647'
ACTION SNIPPET 10000 4249 SNIPPET_RELEVANT b'444674'
ACTION DOC 10000 4269 EXAMINING_DOCUMENT b'444674'
ACTION SNIPPET 10000 4272 SNIPPET_NOT_RELEVANT b'444648'
ACTION SNIPPET 10000 4275 SEEN_PREVIOUSLY b'1555757'
ACTION SNIPPET 10000 4278 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 4281 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 4284 SNIPPET_NOT_RELEVANT b'443410'
ACTION SNIPPET 10000 4287 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 4290 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 4293 SEEN_PREVIOUSLY b'497129'
ACTION QUERY 10000 4303 Human stampedes in malls
ACTION SERP 10000 4308 EXAMINE_SERP
ACTION SNIPPET 10000 4311 SNIPPET_NOT_RELEVANT b'559851'
ACTION SNIPPET 10000 4314 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 4317 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 4320 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 4323 SEEN_PREVIOUSLY b'1789645'
