ACTION QUERY 10000 10 oceanographic vessels
ACTION MARK 10000 2580 CONSIDERED_RELEVANT b'837644'
ACTION SNIPPET 10000 2583 SNIPPET_NOT_RELEVANT b'1224490'
INFO SERP_END_REACHED 
ACTION QUERY 10000 2593 Sunken ship exploration vessels
ACTION SERP 10000 2598 EXAMINE_SERP
ACTION SNIPPET 10000 2601 SNIPPET_NOT_RELEVANT b'1321639'
ACTION SNIPPET 10000 2604 SNIPPET_NOT_RELEVANT b'1833489'
ACTION SNIPPET 10000 2607 SNIPPET_NOT_RELEVANT b'1834009'
ACTION SNIPPET 10000 2610 SNIPPET_NOT_RELEVANT b'157565'
ACTION SNIPPET 10000 2613 SNIPPET_NOT_RELEVANT b'239495'
ACTION SNIPPET 10000 2616 SNIPPET_RELEVANT b'42455'
ACTION DOC 10000 2636 EXAMINING_DOCUMENT b'42455'
ACTION MARK 10000 2639 CONSIDERED_RELEVANT b'42455'
ACTION SNIPPET 10000 2642 SNIPPET_NOT_RELEVANT b'1453341'
ACTION SNIPPET 10000 2645 SNIPPET_NOT_RELEVANT b'1834410'
ACTION SNIPPET 10000 2648 SNIPPET_NOT_RELEVANT b'1354477'
ACTION SNIPPET 10000 2651 SEEN_PREVIOUSLY b'620002'
ACTION SNIPPET 10000 2654 SEEN_PREVIOUSLY b'59321'
ACTION SNIPPET 10000 2657 SNIPPET_NOT_RELEVANT b'64372'
ACTION SNIPPET 10000 2660 SNIPPET_NOT_RELEVANT b'1429689'
ACTION SNIPPET 10000 2663 SNIPPET_RELEVANT b'1311797'
ACTION DOC 10000 2683 EXAMINING_DOCUMENT b'1311797'
ACTION MARK 10000 2686 CONSIDERED_RELEVANT b'1311797'
ACTION SNIPPET 10000 2689 SNIPPET_NOT_RELEVANT b'9911'
ACTION SNIPPET 10000 2692 SNIPPET_NOT_RELEVANT b'616315'
ACTION SNIPPET 10000 2695 SNIPPET_NOT_RELEVANT b'463714'
ACTION SNIPPET 10000 2698 SNIPPET_NOT_RELEVANT b'1574510'
ACTION SNIPPET 10000 2701 SNIPPET_NOT_RELEVANT b'761862'
ACTION SNIPPET 10000 2704 SNIPPET_NOT_RELEVANT b'1735222'
ACTION SNIPPET 10000 2707 SNIPPET_NOT_RELEVANT b'49376'
ACTION SNIPPET 10000 2710 SEEN_PREVIOUSLY b'59228'
ACTION SNIPPET 10000 2713 SNIPPET_NOT_RELEVANT b'1219107'
ACTION SNIPPET 10000 2716 SNIPPET_NOT_RELEVANT b'412206'
ACTION SNIPPET 10000 2719 SNIPPET_NOT_RELEVANT b'1370512'
ACTION SNIPPET 10000 2722 SNIPPET_NOT_RELEVANT b'456039'
ACTION SNIPPET 10000 2725 SNIPPET_NOT_RELEVANT b'1338013'
ACTION SNIPPET 10000 2728 SNIPPET_NOT_RELEVANT b'867066'
ACTION SNIPPET 10000 2731 SNIPPET_NOT_RELEVANT b'867904'
ACTION SNIPPET 10000 2734 SNIPPET_NOT_RELEVANT b'1081145'
ACTION SNIPPET 10000 2737 SNIPPET_RELEVANT b'1590459'
ACTION DOC 10000 2757 EXAMINING_DOCUMENT b'1590459'
ACTION MARK 10000 2760 CONSIDERED_RELEVANT b'1590459'
ACTION SNIPPET 10000 2763 SNIPPET_NOT_RELEVANT b'450432'
ACTION SNIPPET 10000 2766 SNIPPET_NOT_RELEVANT b'1446486'
ACTION SNIPPET 10000 2769 SNIPPET_NOT_RELEVANT b'21276'
ACTION SNIPPET 10000 2772 SNIPPET_NOT_RELEVANT b'314189'
ACTION SNIPPET 10000 2775 SNIPPET_NOT_RELEVANT b'1270769'
ACTION SNIPPET 10000 2778 SNIPPET_NOT_RELEVANT b'361602'
ACTION SNIPPET 10000 2781 SNIPPET_NOT_RELEVANT b'387336'
ACTION SNIPPET 10000 2784 SNIPPET_NOT_RELEVANT b'455230'
ACTION SNIPPET 10000 2787 SNIPPET_NOT_RELEVANT b'1491826'
ACTION SNIPPET 10000 2790 SNIPPET_NOT_RELEVANT b'706913'
ACTION SNIPPET 10000 2793 SNIPPET_RELEVANT b'1575504'
ACTION DOC 10000 2813 EXAMINING_DOCUMENT b'1575504'
ACTION MARK 10000 2816 CONSIDERED_RELEVANT b'1575504'
ACTION SNIPPET 10000 2819 SNIPPET_NOT_RELEVANT b'1503891'
ACTION SNIPPET 10000 2822 SNIPPET_NOT_RELEVANT b'969957'
ACTION SNIPPET 10000 2825 SNIPPET_NOT_RELEVANT b'306469'
ACTION SNIPPET 10000 2828 SNIPPET_RELEVANT b'60081'
ACTION DOC 10000 2848 EXAMINING_DOCUMENT b'60081'
ACTION MARK 10000 2851 CONSIDERED_RELEVANT b'60081'
ACTION SNIPPET 10000 2854 SNIPPET_NOT_RELEVANT b'1065304'
ACTION SNIPPET 10000 2857 SNIPPET_NOT_RELEVANT b'238790'
ACTION SNIPPET 10000 2860 SNIPPET_NOT_RELEVANT b'1510375'
ACTION SNIPPET 10000 2863 SNIPPET_NOT_RELEVANT b'1178415'
INFO SERP_END_REACHED 
ACTION QUERY 10000 2873 Marine environmental monitoring vessels
ACTION SERP 10000 2878 EXAMINE_SERP
ACTION SNIPPET 10000 2881 SNIPPET_NOT_RELEVANT b'983056'
ACTION SNIPPET 10000 2884 SNIPPET_NOT_RELEVANT b'278358'
ACTION SNIPPET 10000 2887 SNIPPET_NOT_RELEVANT b'233411'
ACTION SNIPPET 10000 2890 SNIPPET_NOT_RELEVANT b'860146'
ACTION SNIPPET 10000 2893 SNIPPET_NOT_RELEVANT b'582672'
ACTION SNIPPET 10000 2896 SNIPPET_NOT_RELEVANT b'251120'
ACTION SNIPPET 10000 2899 SNIPPET_NOT_RELEVANT b'1265374'
ACTION SNIPPET 10000 2902 SNIPPET_NOT_RELEVANT b'282720'
ACTION SNIPPET 10000 2905 SNIPPET_NOT_RELEVANT b'254141'
ACTION SNIPPET 10000 2908 SNIPPET_NOT_RELEVANT b'278419'
ACTION SNIPPET 10000 2911 SEEN_PREVIOUSLY b'220667'
ACTION SNIPPET 10000 2914 SNIPPET_NOT_RELEVANT b'1830107'
ACTION SNIPPET 10000 2917 SNIPPET_NOT_RELEVANT b'863058'
ACTION SNIPPET 10000 2920 SNIPPET_NOT_RELEVANT b'1803171'
ACTION SNIPPET 10000 2923 SNIPPET_NOT_RELEVANT b'772808'
ACTION QUERY 10000 2933 Research and development vessels
ACTION SERP 10000 2938 EXAMINE_SERP
ACTION SNIPPET 10000 2941 SNIPPET_NOT_RELEVANT b'266702'
ACTION SNIPPET 10000 2944 SNIPPET_NOT_RELEVANT b'695950'
ACTION SNIPPET 10000 2947 SNIPPET_NOT_RELEVANT b'261761'
ACTION SNIPPET 10000 2950 SNIPPET_NOT_RELEVANT b'130931'
ACTION SNIPPET 10000 2953 SNIPPET_NOT_RELEVANT b'818949'
ACTION SNIPPET 10000 2956 SNIPPET_NOT_RELEVANT b'336265'
ACTION SNIPPET 10000 2959 SNIPPET_NOT_RELEVANT b'1506826'
ACTION SNIPPET 10000 2962 SNIPPET_NOT_RELEVANT b'873721'
ACTION SNIPPET 10000 2965 SNIPPET_NOT_RELEVANT b'94778'
ACTION SNIPPET 10000 2968 SNIPPET_NOT_RELEVANT b'1627923'
ACTION SNIPPET 10000 2971 SNIPPET_NOT_RELEVANT b'733984'
ACTION SNIPPET 10000 2974 SNIPPET_NOT_RELEVANT b'972226'
ACTION SNIPPET 10000 2977 SNIPPET_NOT_RELEVANT b'1122103'
ACTION SNIPPET 10000 2980 SNIPPET_NOT_RELEVANT b'1308142'
ACTION SNIPPET 10000 2983 SNIPPET_NOT_RELEVANT b'957844'
ACTION QUERY 10000 2993 Oceanic resource exploration vessels
ACTION SERP 10000 2998 EXAMINE_SERP
ACTION SNIPPET 10000 3001 SEEN_PREVIOUSLY b'750838'
ACTION SNIPPET 10000 3004 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 3007 SEEN_PREVIOUSLY b'671873'
ACTION SNIPPET 10000 3010 SEEN_PREVIOUSLY b'1849886'
ACTION SNIPPET 10000 3013 SNIPPET_NOT_RELEVANT b'406275'
ACTION SNIPPET 10000 3016 SNIPPET_NOT_RELEVANT b'166263'
ACTION SNIPPET 10000 3019 SNIPPET_NOT_RELEVANT b'769446'
ACTION SNIPPET 10000 3022 SEEN_PREVIOUSLY b'59228'
ACTION SNIPPET 10000 3025 SNIPPET_RELEVANT b'20825'
ACTION DOC 10000 3045 EXAMINING_DOCUMENT b'20825'
ACTION MARK 10000 3048 CONSIDERED_RELEVANT b'20825'
ACTION SNIPPET 10000 3051 SEEN_PREVIOUSLY b'1507974'
ACTION SNIPPET 10000 3054 SNIPPET_NOT_RELEVANT b'1081145'
ACTION SNIPPET 10000 3057 SEEN_PREVIOUSLY b'66881'
ACTION SNIPPET 10000 3060 SEEN_PREVIOUSLY b'1127471'
ACTION SNIPPET 10000 3063 SNIPPET_NOT_RELEVANT b'320804'
ACTION SNIPPET 10000 3066 SNIPPET_NOT_RELEVANT b'843381'
ACTION SNIPPET 10000 3069 SNIPPET_NOT_RELEVANT b'1182982'
ACTION SNIPPET 10000 3072 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 3075 SNIPPET_NOT_RELEVANT b'1833489'
ACTION SNIPPET 10000 3078 SEEN_PREVIOUSLY b'1324421'
ACTION SNIPPET 10000 3081 SNIPPET_NOT_RELEVANT b'262066'
ACTION SNIPPET 10000 3084 SNIPPET_NOT_RELEVANT b'295952'
ACTION SNIPPET 10000 3087 SNIPPET_NOT_RELEVANT b'1164022'
ACTION SNIPPET 10000 3090 SEEN_PREVIOUSLY b'42455'
ACTION SNIPPET 10000 3093 SNIPPET_RELEVANT b'868618'
ACTION DOC 10000 3113 EXAMINING_DOCUMENT b'868618'
ACTION MARK 10000 3116 CONSIDERED_RELEVANT b'868618'
ACTION SNIPPET 10000 3119 SEEN_PREVIOUSLY b'1642140'
ACTION SNIPPET 10000 3122 SNIPPET_NOT_RELEVANT b'1507993'
ACTION SNIPPET 10000 3125 SNIPPET_NOT_RELEVANT b'1645565'
ACTION SNIPPET 10000 3128 SNIPPET_NOT_RELEVANT b'616315'
ACTION SNIPPET 10000 3131 SNIPPET_NOT_RELEVANT b'1394039'
ACTION SNIPPET 10000 3134 SEEN_PREVIOUSLY b'632244'
ACTION SNIPPET 10000 3137 SNIPPET_NOT_RELEVANT b'1812939'
ACTION SNIPPET 10000 3140 SNIPPET_NOT_RELEVANT b'868320'
ACTION SNIPPET 10000 3143 SNIPPET_RELEVANT b'1456968'
ACTION DOC 10000 3163 EXAMINING_DOCUMENT b'1456968'
ACTION MARK 10000 3166 CONSIDERED_RELEVANT b'1456968'
ACTION SNIPPET 10000 3169 SNIPPET_NOT_RELEVANT b'1312068'
ACTION SNIPPET 10000 3172 SNIPPET_NOT_RELEVANT b'1395360'
ACTION SNIPPET 10000 3175 SNIPPET_NOT_RELEVANT b'41154'
ACTION SNIPPET 10000 3178 SNIPPET_NOT_RELEVANT b'445404'
ACTION SNIPPET 10000 3181 SNIPPET_NOT_RELEVANT b'278358'
ACTION SNIPPET 10000 3184 SNIPPET_NOT_RELEVANT b'195716'
ACTION SNIPPET 10000 3187 SNIPPET_NOT_RELEVANT b'1574510'
ACTION SNIPPET 10000 3190 SEEN_PREVIOUSLY b'260759'
ACTION SNIPPET 10000 3193 SNIPPET_RELEVANT b'1353208'
ACTION DOC 10000 3213 EXAMINING_DOCUMENT b'1353208'
ACTION MARK 10000 3216 CONSIDERED_RELEVANT b'1353208'
ACTION SNIPPET 10000 3219 SNIPPET_RELEVANT b'75821'
ACTION DOC 10000 3239 EXAMINING_DOCUMENT b'75821'
ACTION MARK 10000 3242 CONSIDERED_RELEVANT b'75821'
ACTION SNIPPET 10000 3245 SNIPPET_NOT_RELEVANT b'1747828'
ACTION SNIPPET 10000 3248 SNIPPET_RELEVANT b'1395377'
ACTION DOC 10000 3268 EXAMINING_DOCUMENT b'1395377'
ACTION MARK 10000 3271 CONSIDERED_RELEVANT b'1395377'
ACTION SNIPPET 10000 3274 SNIPPET_NOT_RELEVANT b'171259'
ACTION SNIPPET 10000 3277 SNIPPET_RELEVANT b'945413'
ACTION DOC 10000 3297 EXAMINING_DOCUMENT b'945413'
ACTION MARK 10000 3300 CONSIDERED_RELEVANT b'945413'
ACTION SNIPPET 10000 3303 SNIPPET_NOT_RELEVANT b'997108'
ACTION SNIPPET 10000 3306 SNIPPET_NOT_RELEVANT b'940815'
ACTION SNIPPET 10000 3309 SNIPPET_NOT_RELEVANT b'1765903'
INFO SERP_END_REACHED 
ACTION QUERY 10000 3319 Survey ships involved in oceanography
ACTION SERP 10000 3324 EXAMINE_SERP
ACTION SNIPPET 10000 3327 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 3330 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 3333 SEEN_PREVIOUSLY b'750838'
ACTION SNIPPET 10000 3336 SNIPPET_NOT_RELEVANT b'41694'
ACTION SNIPPET 10000 3339 SNIPPET_RELEVANT b'1237641'
ACTION DOC 10000 3359 EXAMINING_DOCUMENT b'1237641'
ACTION MARK 10000 3362 CONSIDERED_RELEVANT b'1237641'
ACTION SNIPPET 10000 3365 SNIPPET_RELEVANT b'790326'
ACTION DOC 10000 3385 EXAMINING_DOCUMENT b'790326'
ACTION MARK 10000 3388 CONSIDERED_RELEVANT b'790326'
ACTION SNIPPET 10000 3391 SNIPPET_NOT_RELEVANT b'497273'
ACTION SNIPPET 10000 3394 SEEN_PREVIOUSLY b'1642140'
ACTION SNIPPET 10000 3397 SEEN_PREVIOUSLY b'117471'
ACTION SNIPPET 10000 3400 SNIPPET_NOT_RELEVANT b'778855'
ACTION SNIPPET 10000 3403 SNIPPET_NOT_RELEVANT b'36315'
ACTION SNIPPET 10000 3406 SNIPPET_NOT_RELEVANT b'584186'
ACTION SNIPPET 10000 3409 SEEN_PREVIOUSLY b'279254'
ACTION SNIPPET 10000 3412 SNIPPET_NOT_RELEVANT b'692900'
ACTION SNIPPET 10000 3415 SNIPPET_NOT_RELEVANT b'1131046'
ACTION SNIPPET 10000 3418 SNIPPET_NOT_RELEVANT b'534955'
ACTION SNIPPET 10000 3421 SNIPPET_NOT_RELEVANT b'294211'
ACTION SNIPPET 10000 3424 SNIPPET_NOT_RELEVANT b'1341711'
ACTION SNIPPET 10000 3427 SNIPPET_NOT_RELEVANT b'573021'
ACTION SNIPPET 10000 3430 SNIPPET_NOT_RELEVANT b'1103101'
ACTION SNIPPET 10000 3433 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 3436 SNIPPET_NOT_RELEVANT b'527564'
ACTION SNIPPET 10000 3439 SNIPPET_NOT_RELEVANT b'217564'
ACTION QUERY 10000 3449 Remotely operated vehicles on oceanography vessels
ACTION SERP 10000 3454 EXAMINE_SERP
ACTION SNIPPET 10000 3457 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 3460 SEEN_PREVIOUSLY b'750838'
ACTION SNIPPET 10000 3463 SNIPPET_NOT_RELEVANT b'1321639'
ACTION SNIPPET 10000 3466 SEEN_PREVIOUSLY b'1692674'
ACTION SNIPPET 10000 3469 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 3472 SEEN_PREVIOUSLY b'1507659'
ACTION SNIPPET 10000 3475 SNIPPET_NOT_RELEVANT b'782532'
ACTION SNIPPET 10000 3478 SNIPPET_NOT_RELEVANT b'262066'
ACTION SNIPPET 10000 3481 SNIPPET_RELEVANT b'1081584'
ACTION DOC 10000 3501 EXAMINING_DOCUMENT b'1081584'
ACTION MARK 10000 3504 CONSIDERED_RELEVANT b'1081584'
ACTION SNIPPET 10000 3507 SNIPPET_NOT_RELEVANT b'1549888'
ACTION SNIPPET 10000 3510 SEEN_PREVIOUSLY b'1496241'
ACTION SNIPPET 10000 3513 SEEN_PREVIOUSLY b'1725332'
ACTION SNIPPET 10000 3516 SNIPPET_NOT_RELEVANT b'1564015'
ACTION SNIPPET 10000 3519 SEEN_PREVIOUSLY b'671873'
ACTION SNIPPET 10000 3522 SNIPPET_NOT_RELEVANT b'14100'
ACTION SNIPPET 10000 3525 SNIPPET_NOT_RELEVANT b'1312068'
ACTION SNIPPET 10000 3528 SNIPPET_NOT_RELEVANT b'19825'
ACTION SNIPPET 10000 3531 SNIPPET_NOT_RELEVANT b'1184946'
ACTION SNIPPET 10000 3534 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 3537 SEEN_PREVIOUSLY b'1644425'
ACTION SNIPPET 10000 3540 SNIPPET_NOT_RELEVANT b'524824'
ACTION SNIPPET 10000 3543 SNIPPET_NOT_RELEVANT b'214924'
ACTION SNIPPET 10000 3546 SNIPPET_NOT_RELEVANT b'1322666'
ACTION SNIPPET 10000 3549 SNIPPET_NOT_RELEVANT b'19819'
ACTION SNIPPET 10000 3552 SNIPPET_NOT_RELEVANT b'578137'
ACTION SNIPPET 10000 3555 SNIPPET_NOT_RELEVANT b'1693194'
ACTION QUERY 10000 3565 Marine life research vessels
ACTION SERP 10000 3570 EXAMINE_SERP
ACTION SNIPPET 10000 3573 SEEN_PREVIOUSLY b'750838'
ACTION SNIPPET 10000 3576 SEEN_PREVIOUSLY b'20825'
ACTION SNIPPET 10000 3579 SNIPPET_NOT_RELEVANT b'639822'
ACTION SNIPPET 10000 3582 SNIPPET_NOT_RELEVANT b'233411'
ACTION SNIPPET 10000 3585 SNIPPET_RELEVANT b'7032'
ACTION DOC 10000 3605 EXAMINING_DOCUMENT b'7032'
ACTION MARK 10000 3608 CONSIDERED_RELEVANT b'7032'
ACTION SNIPPET 10000 3611 SEEN_PREVIOUSLY b'7032'
ACTION SNIPPET 10000 3614 SEEN_PREVIOUSLY b'219569'
ACTION SNIPPET 10000 3617 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 3620 SNIPPET_RELEVANT b'92862'
ACTION DOC 10000 3640 EXAMINING_DOCUMENT b'92862'
ACTION MARK 10000 3643 CONSIDERED_RELEVANT b'92862'
ACTION SNIPPET 10000 3646 SNIPPET_NOT_RELEVANT b'1254704'
ACTION SNIPPET 10000 3649 SNIPPET_NOT_RELEVANT b'137417'
ACTION SNIPPET 10000 3652 SNIPPET_RELEVANT b'376702'
ACTION DOC 10000 3672 EXAMINING_DOCUMENT b'376702'
ACTION MARK 10000 3675 CONSIDERED_RELEVANT b'376702'
ACTION SNIPPET 10000 3678 SNIPPET_NOT_RELEVANT b'1279936'
ACTION SNIPPET 10000 3681 SNIPPET_NOT_RELEVANT b'749634'
ACTION SNIPPET 10000 3684 SNIPPET_NOT_RELEVANT b'870774'
ACTION SNIPPET 10000 3687 SNIPPET_NOT_RELEVANT b'121213'
ACTION SNIPPET 10000 3690 SEEN_PREVIOUSLY b'822258'
ACTION SNIPPET 10000 3693 SNIPPET_NOT_RELEVANT b'1109329'
ACTION SNIPPET 10000 3696 SNIPPET_NOT_RELEVANT b'174126'
ACTION SNIPPET 10000 3699 SNIPPET_NOT_RELEVANT b'860146'
ACTION SNIPPET 10000 3702 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 3705 SNIPPET_NOT_RELEVANT b'1265374'
ACTION SNIPPET 10000 3708 SNIPPET_NOT_RELEVANT b'1527395'
ACTION SNIPPET 10000 3711 SNIPPET_NOT_RELEVANT b'280987'
ACTION SNIPPET 10000 3714 SNIPPET_NOT_RELEVANT b'1351731'
ACTION SNIPPET 10000 3717 SNIPPET_NOT_RELEVANT b'1772808'
ACTION SNIPPET 10000 3720 SNIPPET_NOT_RELEVANT b'1363220'
ACTION SNIPPET 10000 3723 SNIPPET_NOT_RELEVANT b'23463'
ACTION SNIPPET 10000 3726 SEEN_PREVIOUSLY b'660630'
ACTION QUERY 10000 3736 Oceanographic research vessels
ACTION SERP 10000 3741 EXAMINE_SERP
ACTION SNIPPET 10000 3744 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 3747 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 3750 SEEN_PREVIOUSLY b'24141'
ACTION SNIPPET 10000 3753 SEEN_PREVIOUSLY b'219569'
ACTION SNIPPET 10000 3756 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 3759 SEEN_PREVIOUSLY b'529662'
ACTION SNIPPET 10000 3762 SNIPPET_NOT_RELEVANT b'1564015'
ACTION SNIPPET 10000 3765 SEEN_PREVIOUSLY b'822258'
ACTION SNIPPET 10000 3768 SEEN_PREVIOUSLY b'779635'
ACTION SNIPPET 10000 3771 SNIPPET_NOT_RELEVANT b'137558'
ACTION SNIPPET 10000 3774 SNIPPET_NOT_RELEVANT b'1426960'
ACTION SNIPPET 10000 3777 SEEN_PREVIOUSLY b'632244'
ACTION SNIPPET 10000 3780 SEEN_PREVIOUSLY b'382324'
ACTION SNIPPET 10000 3783 SEEN_PREVIOUSLY b'1725332'
ACTION SNIPPET 10000 3786 SEEN_PREVIOUSLY b'1792658'
ACTION QUERY 10000 3796 Polar research vessels
ACTION SERP 10000 3801 EXAMINE_SERP
ACTION SNIPPET 10000 3804 SEEN_PREVIOUSLY b'1725332'
ACTION SNIPPET 10000 3807 SEEN_PREVIOUSLY b'1055537'
ACTION SNIPPET 10000 3810 SNIPPET_NOT_RELEVANT b'219464'
ACTION SNIPPET 10000 3813 SNIPPET_RELEVANT b'221152'
ACTION DOC 10000 3833 EXAMINING_DOCUMENT b'221152'
ACTION MARK 10000 3836 CONSIDERED_RELEVANT b'221152'
ACTION SNIPPET 10000 3839 SEEN_PREVIOUSLY b'1811283'
ACTION SNIPPET 10000 3842 SNIPPET_RELEVANT b'1501222'
ACTION DOC 10000 3862 EXAMINING_DOCUMENT b'1501222'
ACTION MARK 10000 3865 CONSIDERED_RELEVANT b'1501222'
ACTION SNIPPET 10000 3868 SNIPPET_NOT_RELEVANT b'1486569'
ACTION SNIPPET 10000 3871 SNIPPET_NOT_RELEVANT b'254141'
ACTION SNIPPET 10000 3874 SNIPPET_NOT_RELEVANT b'204606'
ACTION SNIPPET 10000 3877 SNIPPET_NOT_RELEVANT b'968597'
ACTION SNIPPET 10000 3880 SNIPPET_NOT_RELEVANT b'197050'
ACTION SNIPPET 10000 3883 SNIPPET_NOT_RELEVANT b'1619032'
ACTION SNIPPET 10000 3886 SNIPPET_NOT_RELEVANT b'266702'
ACTION SNIPPET 10000 3889 SNIPPET_NOT_RELEVANT b'1795507'
ACTION SNIPPET 10000 3892 SNIPPET_NOT_RELEVANT b'1502882'
ACTION SNIPPET 10000 3895 SNIPPET_NOT_RELEVANT b'1388278'
ACTION SNIPPET 10000 3898 SNIPPET_NOT_RELEVANT b'1553992'
ACTION SNIPPET 10000 3901 SNIPPET_NOT_RELEVANT b'1422408'
ACTION SNIPPET 10000 3904 SNIPPET_NOT_RELEVANT b'1768885'
ACTION SNIPPET 10000 3907 SNIPPET_NOT_RELEVANT b'1146441'
ACTION SNIPPET 10000 3910 SNIPPET_RELEVANT b'35925'
ACTION DOC 10000 3930 EXAMINING_DOCUMENT b'35925'
ACTION MARK 10000 3933 CONSIDERED_RELEVANT b'35925'
ACTION SNIPPET 10000 3936 SNIPPET_NOT_RELEVANT b'1218480'
ACTION SNIPPET 10000 3939 SNIPPET_NOT_RELEVANT b'1702997'
ACTION SNIPPET 10000 3942 SNIPPET_NOT_RELEVANT b'1506826'
ACTION SNIPPET 10000 3945 SNIPPET_NOT_RELEVANT b'88083'
ACTION SNIPPET 10000 3948 SNIPPET_NOT_RELEVANT b'95749'
ACTION SNIPPET 10000 3951 SNIPPET_NOT_RELEVANT b'1829154'
ACTION SNIPPET 10000 3954 SNIPPET_NOT_RELEVANT b'1829153'
ACTION SNIPPET 10000 3957 SNIPPET_NOT_RELEVANT b'1466310'
ACTION SNIPPET 10000 3960 SNIPPET_NOT_RELEVANT b'100620'
ACTION SNIPPET 10000 3963 SNIPPET_NOT_RELEVANT b'845631'
ACTION SNIPPET 10000 3966 SNIPPET_NOT_RELEVANT b'695950'
ACTION SNIPPET 10000 3969 SNIPPET_RELEVANT b'516393'
ACTION DOC 10000 3989 EXAMINING_DOCUMENT b'516393'
ACTION MARK 10000 3992 CONSIDERED_RELEVANT b'516393'
ACTION SNIPPET 10000 3995 SNIPPET_NOT_RELEVANT b'805610'
ACTION SNIPPET 10000 3998 SNIPPET_NOT_RELEVANT b'162752'
ACTION SNIPPET 10000 4001 SNIPPET_NOT_RELEVANT b'25343'
ACTION SNIPPET 10000 4004 SNIPPET_NOT_RELEVANT b'1122103'
ACTION SNIPPET 10000 4007 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 4010 SEEN_PREVIOUSLY b'1214011'
ACTION SNIPPET 10000 4013 SNIPPET_NOT_RELEVANT b'1246748'
ACTION SNIPPET 10000 4016 SNIPPET_NOT_RELEVANT b'126896'
ACTION SNIPPET 10000 4019 SNIPPET_NOT_RELEVANT b'1492567'
ACTION SNIPPET 10000 4022 SNIPPET_NOT_RELEVANT b'696302'
ACTION SNIPPET 10000 4025 SNIPPET_NOT_RELEVANT b'261761'
ACTION SNIPPET 10000 4028 SNIPPET_NOT_RELEVANT b'873721'
ACTION SNIPPET 10000 4031 SNIPPET_NOT_RELEVANT b'428739'
ACTION SNIPPET 10000 4034 SNIPPET_NOT_RELEVANT b'572110'
ACTION SNIPPET 10000 4037 SNIPPET_NOT_RELEVANT b'1691978'
ACTION SNIPPET 10000 4040 SNIPPET_NOT_RELEVANT b'94778'
ACTION SNIPPET 10000 4043 SNIPPET_NOT_RELEVANT b'619910'
INFO SERP_END_REACHED 
ACTION QUERY 10000 4053 Icebreaker ships for oceanography
ACTION SERP 10000 4058 EXAMINE_SERP
ACTION SNIPPET 10000 4061 SEEN_PREVIOUSLY b'1725332'
ACTION SNIPPET 10000 4064 SNIPPET_NOT_RELEVANT b'692900'
ACTION SNIPPET 10000 4067 SNIPPET_NOT_RELEVANT b'968597'
ACTION SNIPPET 10000 4070 SNIPPET_RELEVANT b'968596'
ACTION DOC 10000 4090 EXAMINING_DOCUMENT b'968596'
ACTION MARK 10000 4093 CONSIDERED_RELEVANT b'968596'
ACTION SNIPPET 10000 4096 SNIPPET_NOT_RELEVANT b'193993'
ACTION SNIPPET 10000 4099 SNIPPET_NOT_RELEVANT b'1793141'
ACTION SNIPPET 10000 4102 SNIPPET_NOT_RELEVANT b'229248'
ACTION SNIPPET 10000 4105 SEEN_PREVIOUSLY b'460279'
ACTION SNIPPET 10000 4108 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 4111 SNIPPET_NOT_RELEVANT b'192262'
ACTION SNIPPET 10000 4114 SNIPPET_NOT_RELEVANT b'191834'
ACTION SNIPPET 10000 4117 SNIPPET_NOT_RELEVANT b'669454'
ACTION SNIPPET 10000 4120 SNIPPET_NOT_RELEVANT b'620982'
ACTION SNIPPET 10000 4123 SNIPPET_NOT_RELEVANT b'191250'
ACTION SNIPPET 10000 4126 SNIPPET_NOT_RELEVANT b'294101'
ACTION SNIPPET 10000 4129 SNIPPET_NOT_RELEVANT b'1411719'
ACTION SNIPPET 10000 4132 SNIPPET_NOT_RELEVANT b'1459266'
ACTION SNIPPET 10000 4135 SNIPPET_RELEVANT b'614801'
ACTION DOC 10000 4155 EXAMINING_DOCUMENT b'614801'
ACTION MARK 10000 4158 CONSIDERED_RELEVANT b'614801'
ACTION SNIPPET 10000 4161 SNIPPET_NOT_RELEVANT b'192652'
ACTION SNIPPET 10000 4164 SNIPPET_NOT_RELEVANT b'1609898'
ACTION SNIPPET 10000 4167 SNIPPET_NOT_RELEVANT b'527247'
ACTION SNIPPET 10000 4170 SNIPPET_RELEVANT b'412372'
ACTION DOC 10000 4190 EXAMINING_DOCUMENT b'412372'
