ACTION QUERY 10000 10 human stampede
ACTION SNIPPET 10000 2469 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 2472 SNIPPET_NOT_RELEVANT b'1627493'
ACTION SNIPPET 10000 2475 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 2478 SNIPPET_NOT_RELEVANT b'36337'
ACTION SNIPPET 10000 2481 SEEN_PREVIOUSLY b'1061863'
ACTION SNIPPET 10000 2484 SEEN_PREVIOUSLY b'1511264'
ACTION QUERY 10000 2494 Characteristics of human stampedes
ACTION SERP 10000 2499 EXAMINE_SERP
ACTION SNIPPET 10000 2502 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 2505 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 2508 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 2511 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 2514 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 2517 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 2520 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 2523 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 2526 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 2529 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 2532 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 2535 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 2538 SEEN_PREVIOUSLY b'1511264'
ACTION SNIPPET 10000 2541 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 2544 SEEN_PREVIOUSLY b'1699122'
ACTION QUERY 10000 2554 Causes of stampede-like behavior in humans
ACTION SERP 10000 2559 EXAMINE_SERP
ACTION SNIPPET 10000 2562 SNIPPET_NOT_RELEVANT b'643941'
ACTION SNIPPET 10000 2565 SNIPPET_NOT_RELEVANT b'810891'
ACTION SNIPPET 10000 2568 SNIPPET_RELEVANT b'818482'
ACTION DOC 10000 2588 EXAMINING_DOCUMENT b'818482'
ACTION SNIPPET 10000 2591 SNIPPET_NOT_RELEVANT b'771556'
ACTION SNIPPET 10000 2594 SNIPPET_RELEVANT b'1554844'
ACTION DOC 10000 2614 EXAMINING_DOCUMENT b'1554844'
ACTION QUERY 10000 2624 Fainting in crowds and human stampedes
ACTION SERP 10000 2629 EXAMINE_SERP
ACTION SNIPPET 10000 2632 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 2635 SEEN_PREVIOUSLY b'1556632'
ACTION SNIPPET 10000 2638 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 2641 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 2644 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 2647 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 2650 SNIPPET_RELEVANT b'502323'
ACTION DOC 10000 2670 EXAMINING_DOCUMENT b'502323'
ACTION MARK 10000 2673 CONSIDERED_RELEVANT b'502323'
ACTION SNIPPET 10000 2676 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 2679 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 2682 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 2685 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 2688 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 2691 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 2694 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 2697 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 2700 SNIPPET_NOT_RELEVANT b'1405180'
ACTION SNIPPET 10000 2703 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 2706 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 2709 SNIPPET_NOT_RELEVANT b'498789'
ACTION SNIPPET 10000 2712 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 2715 SEEN_PREVIOUSLY b'864935'
ACTION SNIPPET 10000 2718 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 2721 SNIPPET_NOT_RELEVANT b'1285060'
ACTION SNIPPET 10000 2724 SEEN_PREVIOUSLY b'1292328'
ACTION QUERY 10000 2734 Psychology of human stampedes
ACTION SERP 10000 2739 EXAMINE_SERP
ACTION SNIPPET 10000 2742 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 2745 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 2748 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 2751 SNIPPET_NOT_RELEVANT b'492316'
ACTION SNIPPET 10000 2754 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 2757 SNIPPET_NOT_RELEVANT b'1225758'
ACTION SNIPPET 10000 2760 SEEN_PREVIOUSLY b'1511264'
ACTION SNIPPET 10000 2763 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 2766 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 2769 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 2772 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 2775 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 2778 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 2781 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 2784 SEEN_PREVIOUSLY b'1789645'
ACTION QUERY 10000 2794 Warning signs of human stampedes
ACTION SERP 10000 2799 EXAMINE_SERP
ACTION SNIPPET 10000 2802 SNIPPET_NOT_RELEVANT b'1191812'
ACTION SNIPPET 10000 2805 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 2808 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 2811 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 2814 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 2817 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 2820 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 2823 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 2826 SNIPPET_RELEVANT b'1380645'
ACTION DOC 10000 2846 EXAMINING_DOCUMENT b'1380645'
ACTION QUERY 10000 2856 Numerical simulations of human stampedes
ACTION SERP 10000 2861 EXAMINE_SERP
ACTION SNIPPET 10000 2864 SNIPPET_NOT_RELEVANT b'151903'
ACTION SNIPPET 10000 2867 SNIPPET_RELEVANT b'20358'
ACTION DOC 10000 2887 EXAMINING_DOCUMENT b'20358'
ACTION SNIPPET 10000 2890 SNIPPET_NOT_RELEVANT b'986080'
ACTION SNIPPET 10000 2893 SNIPPET_RELEVANT b'1714265'
ACTION DOC 10000 2913 EXAMINING_DOCUMENT b'1714265'
ACTION QUERY 10000 2923 Worst human stampede disasters
ACTION SERP 10000 2928 EXAMINE_SERP
ACTION SNIPPET 10000 2931 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 2934 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 2937 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 2940 SNIPPET_RELEVANT b'1285268'
ACTION DOC 10000 2960 EXAMINING_DOCUMENT b'1285268'
ACTION MARK 10000 2963 CONSIDERED_RELEVANT b'1285268'
ACTION SNIPPET 10000 2966 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 2969 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 2972 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 2975 SEEN_PREVIOUSLY b'1783796'
ACTION SNIPPET 10000 2978 SNIPPET_RELEVANT b'1310123'
ACTION DOC 10000 2998 EXAMINING_DOCUMENT b'1310123'
ACTION MARK 10000 3001 CONSIDERED_RELEVANT b'1310123'
ACTION SNIPPET 10000 3004 SEEN_PREVIOUSLY b'1467232'
ACTION SNIPPET 10000 3007 SEEN_PREVIOUSLY b'1467342'
ACTION SNIPPET 10000 3010 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 3013 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3016 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 3019 SNIPPET_RELEVANT b'1700298'
ACTION DOC 10000 3039 EXAMINING_DOCUMENT b'1700298'
ACTION SNIPPET 10000 3042 SNIPPET_RELEVANT b'240768'
ACTION DOC 10000 3062 EXAMINING_DOCUMENT b'240768'
ACTION MARK 10000 3065 CONSIDERED_RELEVANT b'240768'
ACTION SNIPPET 10000 3068 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3071 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3074 SEEN_PREVIOUSLY b'1556632'
ACTION SNIPPET 10000 3077 SEEN_PREVIOUSLY b'868795'
ACTION SNIPPET 10000 3080 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 3083 SNIPPET_RELEVANT b'1655633'
ACTION DOC 10000 3103 EXAMINING_DOCUMENT b'1655633'
ACTION SNIPPET 10000 3106 SNIPPET_RELEVANT b'720228'
ACTION DOC 10000 3126 EXAMINING_DOCUMENT b'720228'
ACTION QUERY 10000 3136 How to prevent human stampedes at concerts?
ACTION SERP 10000 3141 EXAMINE_SERP
ACTION SNIPPET 10000 3144 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 3147 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 3150 SEEN_PREVIOUSLY b'497300'
ACTION SNIPPET 10000 3153 SEEN_PREVIOUSLY b'1127188'
ACTION SNIPPET 10000 3156 SNIPPET_NOT_RELEVANT b'498021'
ACTION SNIPPET 10000 3159 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3162 SNIPPET_NOT_RELEVANT b'774042'
ACTION SNIPPET 10000 3165 SNIPPET_RELEVANT b'1405180'
ACTION DOC 10000 3185 EXAMINING_DOCUMENT b'1405180'
ACTION SNIPPET 10000 3188 SNIPPET_NOT_RELEVANT b'497143'
ACTION QUERY 10000 3198 The science behind human stampedes
ACTION SERP 10000 3203 EXAMINE_SERP
ACTION SNIPPET 10000 3206 SEEN_PREVIOUSLY b'1199011'
ACTION SNIPPET 10000 3209 SEEN_PREVIOUSLY b'1183597'
ACTION SNIPPET 10000 3212 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3215 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3218 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3221 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 3224 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3227 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3230 SNIPPET_RELEVANT b'1716819'
ACTION DOC 10000 3250 EXAMINING_DOCUMENT b'1716819'
ACTION QUERY 10000 3260 Human stampedes at sports events
ACTION SERP 10000 3265 EXAMINE_SERP
ACTION SNIPPET 10000 3268 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3271 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 3274 SEEN_PREVIOUSLY b'1285268'
ACTION SNIPPET 10000 3277 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 3280 SNIPPET_RELEVANT b'1285060'
ACTION DOC 10000 3300 EXAMINING_DOCUMENT b'1285060'
ACTION MARK 10000 3303 CONSIDERED_RELEVANT b'1285060'
ACTION SNIPPET 10000 3306 SEEN_PREVIOUSLY b'1310123'
ACTION SNIPPET 10000 3309 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3312 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 3315 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 3318 SEEN_PREVIOUSLY b'240768'
ACTION SNIPPET 10000 3321 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3324 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3327 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3330 SNIPPET_RELEVANT b'667161'
ACTION DOC 10000 3350 EXAMINING_DOCUMENT b'667161'
ACTION SNIPPET 10000 3353 SEEN_PREVIOUSLY b'367335'
ACTION QUERY 10000 3363 Historical human stampedes
ACTION SERP 10000 3368 EXAMINE_SERP
ACTION SNIPPET 10000 3371 SNIPPET_NOT_RELEVANT b'461943'
ACTION SNIPPET 10000 3374 SEEN_PREVIOUSLY b'1467232'
ACTION SNIPPET 10000 3377 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3380 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3383 SEEN_PREVIOUSLY b'1783796'
ACTION SNIPPET 10000 3386 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3389 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3392 SEEN_PREVIOUSLY b'459087'
ACTION SNIPPET 10000 3395 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3398 SNIPPET_RELEVANT b'121675'
ACTION DOC 10000 3418 EXAMINING_DOCUMENT b'121675'
ACTION QUERY 10000 3428 Investigating human stampedes
ACTION SERP 10000 3433 EXAMINE_SERP
ACTION SNIPPET 10000 3436 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3439 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 3442 SNIPPET_RELEVANT b'729078'
ACTION DOC 10000 3462 EXAMINING_DOCUMENT b'729078'
ACTION MARK 10000 3465 CONSIDERED_RELEVANT b'729078'
ACTION SNIPPET 10000 3468 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 3471 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3474 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 3477 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3480 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 3483 SNIPPET_RELEVANT b'729914'
ACTION DOC 10000 3503 EXAMINING_DOCUMENT b'729914'
ACTION MARK 10000 3506 CONSIDERED_RELEVANT b'729914'
ACTION SNIPPET 10000 3509 SNIPPET_RELEVANT b'501017'
ACTION DOC 10000 3529 EXAMINING_DOCUMENT b'501017'
ACTION MARK 10000 3532 CONSIDERED_RELEVANT b'501017'
ACTION SNIPPET 10000 3535 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3538 SEEN_PREVIOUSLY b'868795'
ACTION SNIPPET 10000 3541 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3544 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3547 SEEN_PREVIOUSLY b'1699122'
ACTION SNIPPET 10000 3550 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3553 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3556 SEEN_PREVIOUSLY b'746477'
ACTION SNIPPET 10000 3559 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3562 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3565 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3568 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3571 SEEN_PREVIOUSLY b'731502'
ACTION SNIPPET 10000 3574 SNIPPET_RELEVANT b'1292130'
ACTION DOC 10000 3594 EXAMINING_DOCUMENT b'1292130'
ACTION QUERY 10000 3604 How can technology prevent human stampedes?
ACTION SERP 10000 3609 EXAMINE_SERP
ACTION SNIPPET 10000 3612 SEEN_PREVIOUSLY b'1183597'
ACTION SNIPPET 10000 3615 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 3618 SNIPPET_RELEVANT b'832870'
ACTION DOC 10000 3638 EXAMINING_DOCUMENT b'832870'
ACTION SNIPPET 10000 3641 SNIPPET_NOT_RELEVANT b'1515974'
ACTION SNIPPET 10000 3644 SNIPPET_RELEVANT b'36591'
ACTION DOC 10000 3664 EXAMINING_DOCUMENT b'36591'
ACTION QUERY 10000 3674 Factors that can trigger a human stampede
ACTION SERP 10000 3679 EXAMINE_SERP
ACTION SNIPPET 10000 3682 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3685 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3688 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3691 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3694 SEEN_PREVIOUSLY b'501017'
ACTION SNIPPET 10000 3697 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3700 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3703 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3706 SNIPPET_RELEVANT b'360726'
ACTION DOC 10000 3726 EXAMINING_DOCUMENT b'360726'
ACTION QUERY 10000 3736 Human stampedes and urban planning
ACTION SERP 10000 3741 EXAMINE_SERP
ACTION SNIPPET 10000 3744 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 3747 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3750 SNIPPET_NOT_RELEVANT b'901780'
ACTION SNIPPET 10000 3753 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3756 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3759 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3762 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3765 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3768 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3771 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3774 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3777 SNIPPET_RELEVANT b'330560'
ACTION DOC 10000 3797 EXAMINING_DOCUMENT b'330560'
ACTION QUERY 10000 3807 Human stampede survival tips
ACTION SERP 10000 3812 EXAMINE_SERP
ACTION SNIPPET 10000 3815 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 3818 SEEN_PREVIOUSLY b'1477242'
ACTION SNIPPET 10000 3821 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3824 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3827 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3830 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3833 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3836 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3839 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3842 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3845 SEEN_PREVIOUSLY b'1511264'
ACTION SNIPPET 10000 3848 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3851 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3854 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3857 SEEN_PREVIOUSLY b'127053'
ACTION QUERY 10000 3867 Human stampedes in religious gatherings
ACTION SERP 10000 3872 EXAMINE_SERP
ACTION SNIPPET 10000 3875 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3878 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3881 SNIPPET_NOT_RELEVANT b'1753908'
ACTION SNIPPET 10000 3884 SNIPPET_RELEVANT b'423054'
ACTION DOC 10000 3904 EXAMINING_DOCUMENT b'423054'
ACTION MARK 10000 3907 CONSIDERED_RELEVANT b'423054'
ACTION SNIPPET 10000 3910 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3913 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3916 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 3919 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 3922 SEEN_PREVIOUSLY b'1699122'
ACTION SNIPPET 10000 3925 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3928 SNIPPET_NOT_RELEVANT b'3275'
ACTION SNIPPET 10000 3931 SNIPPET_NOT_RELEVANT b'3275'
ACTION SNIPPET 10000 3934 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3937 SNIPPET_NOT_RELEVANT b'1441803'
ACTION SNIPPET 10000 3940 SEEN_PREVIOUSLY b'1556632'
ACTION SNIPPET 10000 3943 SNIPPET_NOT_RELEVANT b'1617333'
ACTION SNIPPET 10000 3946 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3949 SNIPPET_RELEVANT b'1416508'
ACTION DOC 10000 3969 EXAMINING_DOCUMENT b'1416508'
ACTION QUERY 10000 3979 The aftermath of a human stampede
ACTION SERP 10000 3984 EXAMINE_SERP
ACTION SNIPPET 10000 3987 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3990 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3993 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3996 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3999 SNIPPET_RELEVANT b'818289'
ACTION DOC 10000 4019 EXAMINING_DOCUMENT b'818289'
ACTION MARK 10000 4022 CONSIDERED_RELEVANT b'818289'
ACTION SNIPPET 10000 4025 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 4028 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 4031 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 4034 SEEN_PREVIOUSLY b'1699122'
ACTION SNIPPET 10000 4037 SEEN_PREVIOUSLY b'1285060'
ACTION SNIPPET 10000 4040 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 4043 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 4046 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 4049 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4052 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 4055 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 4058 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 4061 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 4064 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 4067 SEEN_PREVIOUSLY b'1698784'
ACTION SNIPPET 10000 4070 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 4073 SEEN_PREVIOUSLY b'729106'
ACTION QUERY 10000 4083 Crowd management to prevent human stampedes
ACTION SERP 10000 4088 EXAMINE_SERP
ACTION SNIPPET 10000 4091 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 4094 SEEN_PREVIOUSLY b'498327'
ACTION SNIPPET 10000 4097 SEEN_PREVIOUSLY b'1127188'
ACTION SNIPPET 10000 4100 SNIPPET_NOT_RELEVANT b'715761'
ACTION SNIPPET 10000 4103 SEEN_PREVIOUSLY b'497300'
ACTION SNIPPET 10000 4106 SEEN_PREVIOUSLY b'1467232'
ACTION SNIPPET 10000 4109 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 4112 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 4115 SEEN_PREVIOUSLY b'868795'
ACTION SNIPPET 10000 4118 SEEN_PREVIOUSLY b'1556632'
ACTION SNIPPET 10000 4121 SEEN_PREVIOUSLY b'1310123'
ACTION SNIPPET 10000 4124 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4127 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 4130 SNIPPET_NOT_RELEVANT b'216455'
ACTION SNIPPET 10000 4133 SEEN_PREVIOUSLY b'1783796'
ACTION QUERY 10000 4143 Human stampedes in festivals
ACTION SERP 10000 4148 EXAMINE_SERP
ACTION SNIPPET 10000 4151 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4154 SEEN_PREVIOUSLY b'1556632'
ACTION SNIPPET 10000 4157 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 4160 SNIPPET_RELEVANT b'1653472'
ACTION DOC 10000 4180 EXAMINING_DOCUMENT b'1653472'
ACTION MARK 10000 4183 CONSIDERED_RELEVANT b'1653472'
ACTION SNIPPET 10000 4186 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 4189 SNIPPET_RELEVANT b'261282'
ACTION DOC 10000 4209 EXAMINING_DOCUMENT b'261282'
ACTION SNIPPET 10000 4212 SNIPPET_RELEVANT b'774042'
ACTION DOC 10000 4232 EXAMINING_DOCUMENT b'774042'
ACTION SNIPPET 10000 4235 SEEN_PREVIOUSLY b'365604'
ACTION QUERY 10000 4245 Human stampedes in malls
ACTION SERP 10000 4250 EXAMINE_SERP
ACTION SNIPPET 10000 4253 SNIPPET_RELEVANT b'559851'
ACTION DOC 10000 4273 EXAMINING_DOCUMENT b'559851'
ACTION SNIPPET 10000 4276 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 4279 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 4282 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 4285 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 4288 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 4291 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4294 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 4297 SEEN_PREVIOUSLY b'497129'
ACTION QUERY 10000 4307 Health effects of a human stampede
ACTION SERP 10000 4312 EXAMINE_SERP
ACTION SNIPPET 10000 4315 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 4318 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 4321 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 4324 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 4327 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 4330 SNIPPET_NOT_RELEVANT b'1548589'
ACTION SNIPPET 10000 4333 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4336 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 4339 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 4342 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 4345 SNIPPET_RELEVANT b'1547010'
ACTION DOC 10000 4365 EXAMINING_DOCUMENT b'1547010'
ACTION QUERY 10000 4375 Steps to take during a human stampede
ACTION SERP 10000 4380 EXAMINE_SERP
ACTION SNIPPET 10000 4383 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 4386 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 4389 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 4392 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 4395 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 4398 SEEN_PREVIOUSLY b'365604'
