ACTION QUERY 10000 10 oceanographic vessels
ACTION SNIPPET 10000 2441 SNIPPET_NOT_RELEVANT b'781698'
ACTION SNIPPET 10000 2444 SNIPPET_RELEVANT b'1152213'
ACTION DOC 10000 2464 EXAMINING_DOCUMENT b'1152213'
ACTION MARK 10000 2467 CONSIDERED_RELEVANT b'1152213'
ACTION SNIPPET 10000 2470 SEEN_PREVIOUSLY b'629875'
ACTION SNIPPET 10000 2473 SNIPPET_RELEVANT b'1460071'
ACTION DOC 10000 2493 EXAMINING_DOCUMENT b'1460071'
ACTION MARK 10000 2496 CONSIDERED_RELEVANT b'1460071'
ACTION SNIPPET 10000 2499 SNIPPET_NOT_RELEVANT b'1102538'
ACTION SNIPPET 10000 2502 SNIPPET_NOT_RELEVANT b'461761'
ACTION SNIPPET 10000 2505 SNIPPET_NOT_RELEVANT b'461642'
ACTION SNIPPET 10000 2508 SNIPPET_RELEVANT b'1053549'
ACTION DOC 10000 2528 EXAMINING_DOCUMENT b'1053549'
ACTION MARK 10000 2531 CONSIDERED_RELEVANT b'1053549'
ACTION SNIPPET 10000 2534 SNIPPET_NOT_RELEVANT b'1007534'
ACTION SNIPPET 10000 2537 SNIPPET_NOT_RELEVANT b'709283'
ACTION SNIPPET 10000 2540 SNIPPET_NOT_RELEVANT b'1781203'
ACTION SNIPPET 10000 2543 SNIPPET_RELEVANT b'1534889'
ACTION DOC 10000 2563 EXAMINING_DOCUMENT b'1534889'
ACTION MARK 10000 2566 CONSIDERED_RELEVANT b'1534889'
ACTION SNIPPET 10000 2569 SNIPPET_NOT_RELEVANT b'983056'
ACTION SNIPPET 10000 2572 SNIPPET_RELEVANT b'708313'
ACTION DOC 10000 2592 EXAMINING_DOCUMENT b'708313'
ACTION MARK 10000 2595 CONSIDERED_RELEVANT b'708313'
ACTION SNIPPET 10000 2598 SNIPPET_NOT_RELEVANT b'699061'
ACTION SNIPPET 10000 2601 SNIPPET_NOT_RELEVANT b'233411'
ACTION SNIPPET 10000 2604 SNIPPET_NOT_RELEVANT b'505251'
ACTION SNIPPET 10000 2607 SNIPPET_RELEVANT b'1496241'
ACTION DOC 10000 2627 EXAMINING_DOCUMENT b'1496241'
ACTION MARK 10000 2630 CONSIDERED_RELEVANT b'1496241'
ACTION SNIPPET 10000 2633 SNIPPET_RELEVANT b'44694'
ACTION DOC 10000 2653 EXAMINING_DOCUMENT b'44694'
ACTION MARK 10000 2656 CONSIDERED_RELEVANT b'44694'
ACTION SNIPPET 10000 2659 SNIPPET_RELEVANT b'620002'
ACTION DOC 10000 2679 EXAMINING_DOCUMENT b'620002'
ACTION MARK 10000 2682 CONSIDERED_RELEVANT b'620002'
ACTION SNIPPET 10000 2685 SNIPPET_RELEVANT b'837644'
ACTION DOC 10000 2705 EXAMINING_DOCUMENT b'837644'
ACTION MARK 10000 2708 CONSIDERED_RELEVANT b'837644'
ACTION SNIPPET 10000 2711 SNIPPET_NOT_RELEVANT b'1224490'
INFO SERP_END_REACHED 
ACTION QUERY 10000 2721 Sunken ship exploration vessels
ACTION SERP 10000 2726 EXAMINE_SERP
ACTION SNIPPET 10000 2729 SNIPPET_NOT_RELEVANT b'1321639'
ACTION SNIPPET 10000 2732 SNIPPET_NOT_RELEVANT b'1833489'
ACTION SNIPPET 10000 2735 SNIPPET_NOT_RELEVANT b'1834009'
ACTION SNIPPET 10000 2738 SNIPPET_NOT_RELEVANT b'157565'
ACTION SNIPPET 10000 2741 SNIPPET_NOT_RELEVANT b'239495'
ACTION SNIPPET 10000 2744 SNIPPET_RELEVANT b'42455'
ACTION DOC 10000 2764 EXAMINING_DOCUMENT b'42455'
ACTION MARK 10000 2767 CONSIDERED_RELEVANT b'42455'
ACTION SNIPPET 10000 2770 SNIPPET_NOT_RELEVANT b'1453341'
ACTION SNIPPET 10000 2773 SNIPPET_NOT_RELEVANT b'1834410'
ACTION SNIPPET 10000 2776 SNIPPET_NOT_RELEVANT b'1354477'
ACTION SNIPPET 10000 2779 SEEN_PREVIOUSLY b'620002'
ACTION SNIPPET 10000 2782 SEEN_PREVIOUSLY b'59321'
ACTION SNIPPET 10000 2785 SNIPPET_NOT_RELEVANT b'64372'
ACTION SNIPPET 10000 2788 SNIPPET_NOT_RELEVANT b'1429689'
ACTION SNIPPET 10000 2791 SNIPPET_RELEVANT b'1311797'
ACTION DOC 10000 2811 EXAMINING_DOCUMENT b'1311797'
ACTION MARK 10000 2814 CONSIDERED_RELEVANT b'1311797'
ACTION SNIPPET 10000 2817 SNIPPET_NOT_RELEVANT b'9911'
ACTION SNIPPET 10000 2820 SNIPPET_NOT_RELEVANT b'616315'
ACTION SNIPPET 10000 2823 SNIPPET_NOT_RELEVANT b'463714'
ACTION SNIPPET 10000 2826 SNIPPET_NOT_RELEVANT b'1574510'
ACTION SNIPPET 10000 2829 SNIPPET_NOT_RELEVANT b'761862'
ACTION SNIPPET 10000 2832 SNIPPET_NOT_RELEVANT b'1735222'
ACTION SNIPPET 10000 2835 SNIPPET_NOT_RELEVANT b'49376'
ACTION SNIPPET 10000 2838 SEEN_PREVIOUSLY b'59228'
ACTION SNIPPET 10000 2841 SNIPPET_NOT_RELEVANT b'1219107'
ACTION SNIPPET 10000 2844 SNIPPET_NOT_RELEVANT b'412206'
ACTION SNIPPET 10000 2847 SNIPPET_NOT_RELEVANT b'1370512'
ACTION SNIPPET 10000 2850 SNIPPET_NOT_RELEVANT b'456039'
ACTION SNIPPET 10000 2853 SNIPPET_NOT_RELEVANT b'1338013'
ACTION SNIPPET 10000 2856 SNIPPET_NOT_RELEVANT b'867066'
ACTION SNIPPET 10000 2859 SNIPPET_NOT_RELEVANT b'867904'
ACTION SNIPPET 10000 2862 SNIPPET_NOT_RELEVANT b'1081145'
ACTION SNIPPET 10000 2865 SNIPPET_RELEVANT b'1590459'
ACTION DOC 10000 2885 EXAMINING_DOCUMENT b'1590459'
ACTION MARK 10000 2888 CONSIDERED_RELEVANT b'1590459'
ACTION SNIPPET 10000 2891 SNIPPET_NOT_RELEVANT b'450432'
ACTION SNIPPET 10000 2894 SNIPPET_NOT_RELEVANT b'1446486'
ACTION SNIPPET 10000 2897 SNIPPET_NOT_RELEVANT b'21276'
ACTION SNIPPET 10000 2900 SNIPPET_NOT_RELEVANT b'314189'
ACTION SNIPPET 10000 2903 SNIPPET_NOT_RELEVANT b'1270769'
ACTION SNIPPET 10000 2906 SNIPPET_NOT_RELEVANT b'361602'
ACTION SNIPPET 10000 2909 SNIPPET_NOT_RELEVANT b'387336'
ACTION SNIPPET 10000 2912 SNIPPET_NOT_RELEVANT b'455230'
ACTION SNIPPET 10000 2915 SNIPPET_NOT_RELEVANT b'1491826'
ACTION SNIPPET 10000 2918 SNIPPET_NOT_RELEVANT b'706913'
ACTION SNIPPET 10000 2921 SNIPPET_RELEVANT b'1575504'
ACTION DOC 10000 2941 EXAMINING_DOCUMENT b'1575504'
ACTION MARK 10000 2944 CONSIDERED_RELEVANT b'1575504'
ACTION SNIPPET 10000 2947 SNIPPET_NOT_RELEVANT b'1503891'
ACTION SNIPPET 10000 2950 SNIPPET_NOT_RELEVANT b'969957'
ACTION SNIPPET 10000 2953 SNIPPET_NOT_RELEVANT b'306469'
ACTION SNIPPET 10000 2956 SNIPPET_RELEVANT b'60081'
ACTION DOC 10000 2976 EXAMINING_DOCUMENT b'60081'
ACTION MARK 10000 2979 CONSIDERED_RELEVANT b'60081'
ACTION SNIPPET 10000 2982 SNIPPET_NOT_RELEVANT b'1065304'
ACTION SNIPPET 10000 2985 SNIPPET_NOT_RELEVANT b'238790'
ACTION SNIPPET 10000 2988 SNIPPET_NOT_RELEVANT b'1510375'
ACTION SNIPPET 10000 2991 SNIPPET_NOT_RELEVANT b'1178415'
INFO SERP_END_REACHED 
ACTION QUERY 10000 3001 Marine environmental monitoring vessels
ACTION SERP 10000 3006 EXAMINE_SERP
ACTION SNIPPET 10000 3009 SNIPPET_NOT_RELEVANT b'983056'
ACTION SNIPPET 10000 3012 SNIPPET_NOT_RELEVANT b'278358'
ACTION SNIPPET 10000 3015 SNIPPET_NOT_RELEVANT b'233411'
ACTION SNIPPET 10000 3018 SNIPPET_NOT_RELEVANT b'860146'
ACTION SNIPPET 10000 3021 SNIPPET_NOT_RELEVANT b'582672'
ACTION SNIPPET 10000 3024 SNIPPET_NOT_RELEVANT b'251120'
ACTION SNIPPET 10000 3027 SNIPPET_NOT_RELEVANT b'1265374'
ACTION SNIPPET 10000 3030 SNIPPET_NOT_RELEVANT b'282720'
ACTION SNIPPET 10000 3033 SNIPPET_NOT_RELEVANT b'254141'
ACTION SNIPPET 10000 3036 SNIPPET_NOT_RELEVANT b'278419'
ACTION SNIPPET 10000 3039 SEEN_PREVIOUSLY b'220667'
ACTION SNIPPET 10000 3042 SNIPPET_NOT_RELEVANT b'1830107'
ACTION SNIPPET 10000 3045 SNIPPET_NOT_RELEVANT b'863058'
ACTION SNIPPET 10000 3048 SNIPPET_NOT_RELEVANT b'1803171'
ACTION SNIPPET 10000 3051 SNIPPET_NOT_RELEVANT b'772808'
ACTION SNIPPET 10000 3054 SNIPPET_NOT_RELEVANT b'107156'
ACTION SNIPPET 10000 3057 SNIPPET_NOT_RELEVANT b'1273750'
ACTION SNIPPET 10000 3060 SNIPPET_NOT_RELEVANT b'115038'
ACTION SNIPPET 10000 3063 SNIPPET_NOT_RELEVANT b'43281'
ACTION SNIPPET 10000 3066 SNIPPET_NOT_RELEVANT b'1835372'
ACTION SNIPPET 10000 3069 SNIPPET_NOT_RELEVANT b'533229'
ACTION SNIPPET 10000 3072 SNIPPET_NOT_RELEVANT b'661148'
ACTION SNIPPET 10000 3075 SNIPPET_NOT_RELEVANT b'688428'
ACTION SNIPPET 10000 3078 SNIPPET_NOT_RELEVANT b'352072'
ACTION SNIPPET 10000 3081 SNIPPET_NOT_RELEVANT b'1455335'
ACTION SNIPPET 10000 3084 SNIPPET_NOT_RELEVANT b'1074974'
ACTION SNIPPET 10000 3087 SNIPPET_NOT_RELEVANT b'116592'
ACTION SNIPPET 10000 3090 SNIPPET_NOT_RELEVANT b'661036'
ACTION SNIPPET 10000 3093 SEEN_PREVIOUSLY b'42455'
ACTION SNIPPET 10000 3096 SNIPPET_NOT_RELEVANT b'23463'
ACTION SNIPPET 10000 3099 SNIPPET_NOT_RELEVANT b'235023'
ACTION SNIPPET 10000 3102 SNIPPET_NOT_RELEVANT b'1374845'
ACTION SNIPPET 10000 3105 SNIPPET_NOT_RELEVANT b'639822'
ACTION SNIPPET 10000 3108 SNIPPET_NOT_RELEVANT b'204568'
ACTION SNIPPET 10000 3111 SNIPPET_NOT_RELEVANT b'337328'
ACTION SNIPPET 10000 3114 SNIPPET_NOT_RELEVANT b'228306'
ACTION SNIPPET 10000 3117 SNIPPET_NOT_RELEVANT b'261447'
ACTION SNIPPET 10000 3120 SNIPPET_RELEVANT b'20825'
ACTION DOC 10000 3140 EXAMINING_DOCUMENT b'20825'
ACTION MARK 10000 3143 CONSIDERED_RELEVANT b'20825'
ACTION SNIPPET 10000 3146 SNIPPET_NOT_RELEVANT b'1021989'
ACTION SNIPPET 10000 3149 SNIPPET_NOT_RELEVANT b'1507993'
ACTION SNIPPET 10000 3152 SNIPPET_NOT_RELEVANT b'1307515'
ACTION SNIPPET 10000 3155 SNIPPET_NOT_RELEVANT b'468978'
ACTION SNIPPET 10000 3158 SNIPPET_NOT_RELEVANT b'1744596'
ACTION SNIPPET 10000 3161 SEEN_PREVIOUSLY b'693223'
ACTION SNIPPET 10000 3164 SNIPPET_RELEVANT b'785666'
ACTION DOC 10000 3184 EXAMINING_DOCUMENT b'785666'
ACTION MARK 10000 3187 CONSIDERED_RELEVANT b'785666'
ACTION SNIPPET 10000 3190 SNIPPET_NOT_RELEVANT b'1781477'
ACTION SNIPPET 10000 3193 SNIPPET_NOT_RELEVANT b'265203'
ACTION SNIPPET 10000 3196 SNIPPET_NOT_RELEVANT b'649495'
ACTION SNIPPET 10000 3199 SNIPPET_NOT_RELEVANT b'1699814'
ACTION SNIPPET 10000 3202 SNIPPET_NOT_RELEVANT b'358130'
INFO SERP_END_REACHED 
ACTION QUERY 10000 3212 Research and development vessels
ACTION SERP 10000 3217 EXAMINE_SERP
ACTION SNIPPET 10000 3220 SNIPPET_NOT_RELEVANT b'266702'
ACTION SNIPPET 10000 3223 SNIPPET_NOT_RELEVANT b'695950'
ACTION SNIPPET 10000 3226 SNIPPET_NOT_RELEVANT b'261761'
ACTION SNIPPET 10000 3229 SNIPPET_NOT_RELEVANT b'130931'
ACTION SNIPPET 10000 3232 SNIPPET_NOT_RELEVANT b'818949'
ACTION SNIPPET 10000 3235 SNIPPET_NOT_RELEVANT b'336265'
ACTION SNIPPET 10000 3238 SNIPPET_NOT_RELEVANT b'1506826'
ACTION SNIPPET 10000 3241 SNIPPET_NOT_RELEVANT b'873721'
ACTION SNIPPET 10000 3244 SNIPPET_NOT_RELEVANT b'94778'
ACTION SNIPPET 10000 3247 SNIPPET_NOT_RELEVANT b'1627923'
ACTION SNIPPET 10000 3250 SNIPPET_NOT_RELEVANT b'733984'
ACTION SNIPPET 10000 3253 SNIPPET_NOT_RELEVANT b'972226'
ACTION SNIPPET 10000 3256 SNIPPET_NOT_RELEVANT b'1122103'
ACTION SNIPPET 10000 3259 SNIPPET_NOT_RELEVANT b'1308142'
ACTION SNIPPET 10000 3262 SNIPPET_NOT_RELEVANT b'957844'
ACTION SNIPPET 10000 3265 SNIPPET_NOT_RELEVANT b'979017'
ACTION SNIPPET 10000 3268 SNIPPET_NOT_RELEVANT b'1117533'
ACTION SNIPPET 10000 3271 SNIPPET_NOT_RELEVANT b'1150049'
ACTION SNIPPET 10000 3274 SNIPPET_NOT_RELEVANT b'908373'
ACTION SNIPPET 10000 3277 SNIPPET_NOT_RELEVANT b'976142'
ACTION SNIPPET 10000 3280 SNIPPET_NOT_RELEVANT b'1198033'
ACTION SNIPPET 10000 3283 SNIPPET_NOT_RELEVANT b'241199'
ACTION SNIPPET 10000 3286 SNIPPET_NOT_RELEVANT b'673344'
ACTION SNIPPET 10000 3289 SNIPPET_NOT_RELEVANT b'1145161'
ACTION SNIPPET 10000 3292 SNIPPET_NOT_RELEVANT b'1100593'
ACTION SNIPPET 10000 3295 SNIPPET_NOT_RELEVANT b'983423'
ACTION SNIPPET 10000 3298 SNIPPET_NOT_RELEVANT b'1618189'
ACTION SNIPPET 10000 3301 SNIPPET_NOT_RELEVANT b'818439'
ACTION SNIPPET 10000 3304 SNIPPET_NOT_RELEVANT b'190346'
ACTION SNIPPET 10000 3307 SNIPPET_NOT_RELEVANT b'1032166'
ACTION SNIPPET 10000 3310 SNIPPET_NOT_RELEVANT b'528116'
ACTION SNIPPET 10000 3313 SNIPPET_NOT_RELEVANT b'1092788'
ACTION SNIPPET 10000 3316 SNIPPET_NOT_RELEVANT b'1050162'
ACTION SNIPPET 10000 3319 SNIPPET_NOT_RELEVANT b'1377502'
ACTION SNIPPET 10000 3322 SNIPPET_NOT_RELEVANT b'997650'
ACTION SNIPPET 10000 3325 SNIPPET_NOT_RELEVANT b'306783'
ACTION SNIPPET 10000 3328 SNIPPET_NOT_RELEVANT b'1277503'
ACTION SNIPPET 10000 3331 SNIPPET_NOT_RELEVANT b'649111'
ACTION SNIPPET 10000 3334 SNIPPET_RELEVANT b'35925'
ACTION DOC 10000 3354 EXAMINING_DOCUMENT b'35925'
ACTION MARK 10000 3357 CONSIDERED_RELEVANT b'35925'
ACTION SNIPPET 10000 3360 SNIPPET_NOT_RELEVANT b'457038'
ACTION SNIPPET 10000 3363 SNIPPET_NOT_RELEVANT b'1420635'
ACTION SNIPPET 10000 3366 SNIPPET_NOT_RELEVANT b'219027'
ACTION SNIPPET 10000 3369 SNIPPET_NOT_RELEVANT b'1420620'
ACTION SNIPPET 10000 3372 SNIPPET_NOT_RELEVANT b'497984'
ACTION SNIPPET 10000 3375 SNIPPET_NOT_RELEVANT b'497942'
ACTION SNIPPET 10000 3378 SNIPPET_NOT_RELEVANT b'497941'
ACTION SNIPPET 10000 3381 SNIPPET_NOT_RELEVANT b'98235'
ACTION SNIPPET 10000 3384 SNIPPET_NOT_RELEVANT b'1279236'
ACTION SNIPPET 10000 3387 SNIPPET_NOT_RELEVANT b'87564'
ACTION SNIPPET 10000 3390 SNIPPET_NOT_RELEVANT b'1231587'
INFO SERP_END_REACHED 
ACTION QUERY 10000 3400 Oceanic resource exploration vessels
ACTION SERP 10000 3405 EXAMINE_SERP
ACTION SNIPPET 10000 3408 SEEN_PREVIOUSLY b'750838'
ACTION SNIPPET 10000 3411 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 3414 SEEN_PREVIOUSLY b'671873'
ACTION SNIPPET 10000 3417 SEEN_PREVIOUSLY b'1849886'
ACTION SNIPPET 10000 3420 SNIPPET_NOT_RELEVANT b'406275'
ACTION SNIPPET 10000 3423 SNIPPET_NOT_RELEVANT b'166263'
ACTION SNIPPET 10000 3426 SNIPPET_NOT_RELEVANT b'769446'
ACTION SNIPPET 10000 3429 SEEN_PREVIOUSLY b'59228'
ACTION SNIPPET 10000 3432 SEEN_PREVIOUSLY b'20825'
ACTION SNIPPET 10000 3435 SEEN_PREVIOUSLY b'1507974'
ACTION SNIPPET 10000 3438 SNIPPET_NOT_RELEVANT b'1081145'
ACTION SNIPPET 10000 3441 SEEN_PREVIOUSLY b'66881'
ACTION SNIPPET 10000 3444 SEEN_PREVIOUSLY b'1127471'
ACTION SNIPPET 10000 3447 SNIPPET_NOT_RELEVANT b'320804'
ACTION SNIPPET 10000 3450 SNIPPET_NOT_RELEVANT b'843381'
ACTION SNIPPET 10000 3453 SNIPPET_NOT_RELEVANT b'1182982'
ACTION SNIPPET 10000 3456 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 3459 SNIPPET_NOT_RELEVANT b'1833489'
ACTION SNIPPET 10000 3462 SEEN_PREVIOUSLY b'1324421'
ACTION SNIPPET 10000 3465 SNIPPET_NOT_RELEVANT b'262066'
ACTION SNIPPET 10000 3468 SNIPPET_NOT_RELEVANT b'295952'
ACTION SNIPPET 10000 3471 SNIPPET_NOT_RELEVANT b'1164022'
ACTION SNIPPET 10000 3474 SEEN_PREVIOUSLY b'42455'
ACTION SNIPPET 10000 3477 SNIPPET_RELEVANT b'868618'
ACTION DOC 10000 3497 EXAMINING_DOCUMENT b'868618'
ACTION MARK 10000 3500 CONSIDERED_RELEVANT b'868618'
ACTION SNIPPET 10000 3503 SEEN_PREVIOUSLY b'1642140'
ACTION SNIPPET 10000 3506 SNIPPET_NOT_RELEVANT b'1507993'
ACTION SNIPPET 10000 3509 SNIPPET_NOT_RELEVANT b'1645565'
ACTION SNIPPET 10000 3512 SNIPPET_NOT_RELEVANT b'616315'
ACTION SNIPPET 10000 3515 SNIPPET_NOT_RELEVANT b'1394039'
ACTION SNIPPET 10000 3518 SEEN_PREVIOUSLY b'632244'
ACTION SNIPPET 10000 3521 SNIPPET_NOT_RELEVANT b'1812939'
ACTION SNIPPET 10000 3524 SNIPPET_NOT_RELEVANT b'868320'
ACTION SNIPPET 10000 3527 SNIPPET_RELEVANT b'1456968'
ACTION DOC 10000 3547 EXAMINING_DOCUMENT b'1456968'
ACTION MARK 10000 3550 CONSIDERED_RELEVANT b'1456968'
ACTION SNIPPET 10000 3553 SNIPPET_NOT_RELEVANT b'1312068'
ACTION SNIPPET 10000 3556 SNIPPET_NOT_RELEVANT b'1395360'
ACTION SNIPPET 10000 3559 SNIPPET_NOT_RELEVANT b'41154'
ACTION SNIPPET 10000 3562 SNIPPET_NOT_RELEVANT b'445404'
ACTION SNIPPET 10000 3565 SNIPPET_NOT_RELEVANT b'278358'
ACTION SNIPPET 10000 3568 SNIPPET_NOT_RELEVANT b'195716'
ACTION SNIPPET 10000 3571 SNIPPET_NOT_RELEVANT b'1574510'
ACTION SNIPPET 10000 3574 SEEN_PREVIOUSLY b'260759'
ACTION SNIPPET 10000 3577 SNIPPET_RELEVANT b'1353208'
ACTION DOC 10000 3597 EXAMINING_DOCUMENT b'1353208'
ACTION MARK 10000 3600 CONSIDERED_RELEVANT b'1353208'
ACTION SNIPPET 10000 3603 SNIPPET_RELEVANT b'75821'
ACTION DOC 10000 3623 EXAMINING_DOCUMENT b'75821'
ACTION MARK 10000 3626 CONSIDERED_RELEVANT b'75821'
ACTION SNIPPET 10000 3629 SNIPPET_NOT_RELEVANT b'1747828'
ACTION SNIPPET 10000 3632 SNIPPET_RELEVANT b'1395377'
ACTION DOC 10000 3652 EXAMINING_DOCUMENT b'1395377'
ACTION MARK 10000 3655 CONSIDERED_RELEVANT b'1395377'
ACTION SNIPPET 10000 3658 SNIPPET_NOT_RELEVANT b'171259'
ACTION SNIPPET 10000 3661 SNIPPET_RELEVANT b'945413'
ACTION DOC 10000 3681 EXAMINING_DOCUMENT b'945413'
ACTION MARK 10000 3684 CONSIDERED_RELEVANT b'945413'
ACTION SNIPPET 10000 3687 SNIPPET_NOT_RELEVANT b'997108'
ACTION SNIPPET 10000 3690 SNIPPET_NOT_RELEVANT b'940815'
ACTION SNIPPET 10000 3693 SNIPPET_NOT_RELEVANT b'1765903'
INFO SERP_END_REACHED 
ACTION QUERY 10000 3703 Survey ships involved in oceanography
ACTION SERP 10000 3708 EXAMINE_SERP
ACTION SNIPPET 10000 3711 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 3714 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 3717 SEEN_PREVIOUSLY b'750838'
ACTION SNIPPET 10000 3720 SNIPPET_NOT_RELEVANT b'41694'
ACTION SNIPPET 10000 3723 SNIPPET_RELEVANT b'1237641'
ACTION DOC 10000 3743 EXAMINING_DOCUMENT b'1237641'
ACTION MARK 10000 3746 CONSIDERED_RELEVANT b'1237641'
ACTION SNIPPET 10000 3749 SNIPPET_RELEVANT b'790326'
ACTION DOC 10000 3769 EXAMINING_DOCUMENT b'790326'
ACTION MARK 10000 3772 CONSIDERED_RELEVANT b'790326'
ACTION SNIPPET 10000 3775 SNIPPET_NOT_RELEVANT b'497273'
ACTION SNIPPET 10000 3778 SEEN_PREVIOUSLY b'1642140'
ACTION SNIPPET 10000 3781 SEEN_PREVIOUSLY b'117471'
ACTION SNIPPET 10000 3784 SNIPPET_NOT_RELEVANT b'778855'
ACTION SNIPPET 10000 3787 SNIPPET_NOT_RELEVANT b'36315'
ACTION SNIPPET 10000 3790 SNIPPET_NOT_RELEVANT b'584186'
ACTION SNIPPET 10000 3793 SEEN_PREVIOUSLY b'279254'
ACTION SNIPPET 10000 3796 SNIPPET_NOT_RELEVANT b'692900'
ACTION SNIPPET 10000 3799 SNIPPET_NOT_RELEVANT b'1131046'
ACTION SNIPPET 10000 3802 SNIPPET_NOT_RELEVANT b'534955'
ACTION SNIPPET 10000 3805 SNIPPET_NOT_RELEVANT b'294211'
ACTION SNIPPET 10000 3808 SNIPPET_NOT_RELEVANT b'1341711'
ACTION SNIPPET 10000 3811 SNIPPET_NOT_RELEVANT b'573021'
ACTION SNIPPET 10000 3814 SNIPPET_NOT_RELEVANT b'1103101'
ACTION SNIPPET 10000 3817 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 3820 SNIPPET_NOT_RELEVANT b'527564'
ACTION SNIPPET 10000 3823 SNIPPET_NOT_RELEVANT b'217564'
ACTION SNIPPET 10000 3826 SNIPPET_NOT_RELEVANT b'1751930'
ACTION SNIPPET 10000 3829 SNIPPET_NOT_RELEVANT b'1297660'
ACTION SNIPPET 10000 3832 SNIPPET_NOT_RELEVANT b'425793'
ACTION SNIPPET 10000 3835 SNIPPET_NOT_RELEVANT b'375133'
ACTION SNIPPET 10000 3838 SNIPPET_NOT_RELEVANT b'896068'
ACTION SNIPPET 10000 3841 SNIPPET_NOT_RELEVANT b'449923'
ACTION SNIPPET 10000 3844 SNIPPET_NOT_RELEVANT b'570267'
ACTION SNIPPET 10000 3847 SNIPPET_NOT_RELEVANT b'24278'
ACTION SNIPPET 10000 3850 SNIPPET_NOT_RELEVANT b'31566'
ACTION SNIPPET 10000 3853 SEEN_PREVIOUSLY b'1725332'
ACTION SNIPPET 10000 3856 SNIPPET_RELEVANT b'1730739'
ACTION DOC 10000 3876 EXAMINING_DOCUMENT b'1730739'
ACTION MARK 10000 3879 CONSIDERED_RELEVANT b'1730739'
ACTION SNIPPET 10000 3882 SNIPPET_RELEVANT b'749773'
ACTION DOC 10000 3902 EXAMINING_DOCUMENT b'749773'
ACTION MARK 10000 3905 CONSIDERED_RELEVANT b'749773'
ACTION SNIPPET 10000 3908 SEEN_PREVIOUSLY b'708313'
ACTION SNIPPET 10000 3911 SNIPPET_NOT_RELEVANT b'617321'
ACTION SNIPPET 10000 3914 SNIPPET_NOT_RELEVANT b'77074'
ACTION SNIPPET 10000 3917 SNIPPET_NOT_RELEVANT b'837212'
ACTION SNIPPET 10000 3920 SNIPPET_NOT_RELEVANT b'848244'
ACTION SNIPPET 10000 3923 SNIPPET_RELEVANT b'365681'
ACTION DOC 10000 3943 EXAMINING_DOCUMENT b'365681'
ACTION MARK 10000 3946 CONSIDERED_RELEVANT b'365681'
ACTION SNIPPET 10000 3949 SNIPPET_NOT_RELEVANT b'410943'
ACTION SNIPPET 10000 3952 SNIPPET_RELEVANT b'812042'
ACTION DOC 10000 3972 EXAMINING_DOCUMENT b'812042'
ACTION MARK 10000 3975 CONSIDERED_RELEVANT b'812042'
ACTION SNIPPET 10000 3978 SNIPPET_NOT_RELEVANT b'1124067'
ACTION SNIPPET 10000 3981 SEEN_PREVIOUSLY b'916063'
ACTION SNIPPET 10000 3984 SNIPPET_NOT_RELEVANT b'514118'
ACTION SNIPPET 10000 3987 SNIPPET_NOT_RELEVANT b'810108'
ACTION SNIPPET 10000 3990 SEEN_PREVIOUSLY b'590277'
ACTION SNIPPET 10000 3993 SNIPPET_NOT_RELEVANT b'133253'
ACTION SNIPPET 10000 3996 SNIPPET_NOT_RELEVANT b'51593'
INFO SERP_END_REACHED 
ACTION QUERY 10000 4006 Remotely operated vehicles on oceanography vessels
ACTION SERP 10000 4011 EXAMINE_SERP
ACTION SNIPPET 10000 4014 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 4017 SEEN_PREVIOUSLY b'750838'
ACTION SNIPPET 10000 4020 SNIPPET_NOT_RELEVANT b'1321639'
ACTION SNIPPET 10000 4023 SEEN_PREVIOUSLY b'1692674'
ACTION SNIPPET 10000 4026 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 4029 SEEN_PREVIOUSLY b'1507659'
ACTION SNIPPET 10000 4032 SNIPPET_NOT_RELEVANT b'782532'
ACTION SNIPPET 10000 4035 SNIPPET_NOT_RELEVANT b'262066'
ACTION SNIPPET 10000 4038 SNIPPET_RELEVANT b'1081584'
ACTION DOC 10000 4058 EXAMINING_DOCUMENT b'1081584'
ACTION MARK 10000 4061 CONSIDERED_RELEVANT b'1081584'
ACTION SNIPPET 10000 4064 SNIPPET_NOT_RELEVANT b'1549888'
ACTION SNIPPET 10000 4067 SEEN_PREVIOUSLY b'1496241'
ACTION SNIPPET 10000 4070 SEEN_PREVIOUSLY b'1725332'
ACTION SNIPPET 10000 4073 SNIPPET_NOT_RELEVANT b'1564015'
ACTION SNIPPET 10000 4076 SEEN_PREVIOUSLY b'671873'
ACTION SNIPPET 10000 4079 SNIPPET_NOT_RELEVANT b'14100'
ACTION SNIPPET 10000 4082 SNIPPET_NOT_RELEVANT b'1312068'
ACTION SNIPPET 10000 4085 SNIPPET_NOT_RELEVANT b'19825'
ACTION SNIPPET 10000 4088 SNIPPET_NOT_RELEVANT b'1184946'
