ACTION QUERY 10000 10 human stampede
ACTION SNIPPET 10000 2891 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 2894 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 2897 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 2900 SNIPPET_RELEVANT b'214143'
ACTION DOC 10000 2920 EXAMINING_DOCUMENT b'214143'
ACTION SNIPPET 10000 2923 SEEN_PREVIOUSLY b'1466168'
ACTION SNIPPET 10000 2926 SNIPPET_NOT_RELEVANT b'1287615'
ACTION SNIPPET 10000 2929 SNIPPET_RELEVANT b'1466129'
ACTION DOC 10000 2949 EXAMINING_DOCUMENT b'1466129'
ACTION MARK 10000 2952 CONSIDERED_RELEVANT b'1466129'
ACTION SNIPPET 10000 2955 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 2958 SEEN_PREVIOUSLY b'1393201'
ACTION SNIPPET 10000 2961 SEEN_PREVIOUSLY b'1042170'
ACTION SNIPPET 10000 2964 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 2967 SNIPPET_RELEVANT b'1127188'
ACTION DOC 10000 2987 EXAMINING_DOCUMENT b'1127188'
ACTION SNIPPET 10000 2990 SEEN_PREVIOUSLY b'746477'
ACTION SNIPPET 10000 2993 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 2996 SEEN_PREVIOUSLY b'1511264'
ACTION SNIPPET 10000 2999 SNIPPET_NOT_RELEVANT b'931635'
ACTION SNIPPET 10000 3002 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 3005 SNIPPET_RELEVANT b'1547010'
ACTION DOC 10000 3025 EXAMINING_DOCUMENT b'1547010'
ACTION SNIPPET 10000 3028 SEEN_PREVIOUSLY b'147204'
ACTION SNIPPET 10000 3031 SEEN_PREVIOUSLY b'497598'
ACTION SNIPPET 10000 3034 SEEN_PREVIOUSLY b'943322'
ACTION SNIPPET 10000 3037 SEEN_PREVIOUSLY b'748718'
ACTION SNIPPET 10000 3040 SEEN_PREVIOUSLY b'101759'
ACTION SNIPPET 10000 3043 SEEN_PREVIOUSLY b'516501'
ACTION SNIPPET 10000 3046 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 3049 SEEN_PREVIOUSLY b'1293154'
ACTION SNIPPET 10000 3052 SEEN_PREVIOUSLY b'1555757'
ACTION SNIPPET 10000 3055 SEEN_PREVIOUSLY b'1547011'
ACTION SNIPPET 10000 3058 SNIPPET_NOT_RELEVANT b'673048'
ACTION SNIPPET 10000 3061 SEEN_PREVIOUSLY b'1738401'
ACTION SNIPPET 10000 3064 SEEN_PREVIOUSLY b'731502'
ACTION QUERY 10000 3074 How to survive a human stampede?
ACTION SERP 10000 3079 EXAMINE_SERP
ACTION SNIPPET 10000 3082 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 3085 SEEN_PREVIOUSLY b'121675'
ACTION SNIPPET 10000 3088 SNIPPET_RELEVANT b'1315825'
ACTION DOC 10000 3108 EXAMINING_DOCUMENT b'1315825'
ACTION SNIPPET 10000 3111 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3114 SNIPPET_NOT_RELEVANT b'276863'
ACTION SNIPPET 10000 3117 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 3120 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 3123 SNIPPET_NOT_RELEVANT b'1477242'
ACTION SNIPPET 10000 3126 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3129 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 3132 SNIPPET_NOT_RELEVANT b'556190'
ACTION SNIPPET 10000 3135 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3138 SNIPPET_RELEVANT b'809697'
ACTION DOC 10000 3158 EXAMINING_DOCUMENT b'809697'
ACTION SNIPPET 10000 3161 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3164 SEEN_PREVIOUSLY b'423877'
ACTION SNIPPET 10000 3167 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 3170 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3173 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 3176 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3179 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3182 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3185 SEEN_PREVIOUSLY b'1061863'
ACTION QUERY 10000 3195 Deadliest human stampedes
ACTION SERP 10000 3200 EXAMINE_SERP
ACTION SNIPPET 10000 3203 SEEN_PREVIOUSLY b'1293154'
ACTION SNIPPET 10000 3206 SNIPPET_RELEVANT b'837945'
ACTION DOC 10000 3226 EXAMINING_DOCUMENT b'837945'
ACTION MARK 10000 3229 CONSIDERED_RELEVANT b'837945'
ACTION SNIPPET 10000 3232 SEEN_PREVIOUSLY b'1467690'
ACTION SNIPPET 10000 3235 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 3238 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3241 SNIPPET_NOT_RELEVANT b'71573'
ACTION SNIPPET 10000 3244 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3247 SNIPPET_NOT_RELEVANT b'306101'
ACTION SNIPPET 10000 3250 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3253 SNIPPET_NOT_RELEVANT b'1387611'
ACTION SNIPPET 10000 3256 SNIPPET_NOT_RELEVANT b'1350433'
ACTION SNIPPET 10000 3259 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 3262 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 3265 SNIPPET_NOT_RELEVANT b'1715981'
ACTION SNIPPET 10000 3268 SNIPPET_NOT_RELEVANT b'1506864'
ACTION SNIPPET 10000 3271 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3274 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 3277 SNIPPET_NOT_RELEVANT b'714411'
ACTION SNIPPET 10000 3280 SNIPPET_NOT_RELEVANT b'573476'
ACTION SNIPPET 10000 3283 SNIPPET_RELEVANT b'780531'
ACTION DOC 10000 3303 EXAMINING_DOCUMENT b'780531'
ACTION SNIPPET 10000 3306 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3309 SNIPPET_NOT_RELEVANT b'713904'
ACTION SNIPPET 10000 3312 SNIPPET_NOT_RELEVANT b'1655633'
ACTION SNIPPET 10000 3315 SEEN_PREVIOUSLY b'423877'
ACTION SNIPPET 10000 3318 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 3321 SNIPPET_NOT_RELEVANT b'780530'
ACTION SNIPPET 10000 3324 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3327 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 3330 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3333 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3336 SNIPPET_RELEVANT b'1837652'
ACTION DOC 10000 3356 EXAMINING_DOCUMENT b'1837652'
ACTION QUERY 10000 3366 How do human stampedes happen?
ACTION SERP 10000 3371 EXAMINE_SERP
ACTION SNIPPET 10000 3374 SEEN_PREVIOUSLY b'746477'
ACTION SNIPPET 10000 3377 SEEN_PREVIOUSLY b'1393201'
ACTION SNIPPET 10000 3380 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3383 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 3386 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3389 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3392 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 3395 SNIPPET_NOT_RELEVANT b'278899'
ACTION SNIPPET 10000 3398 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 3401 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 3404 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3407 SNIPPET_RELEVANT b'485041'
ACTION DOC 10000 3427 EXAMINING_DOCUMENT b'485041'
ACTION SNIPPET 10000 3430 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 3433 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3436 SEEN_PREVIOUSLY b'175438'
ACTION SNIPPET 10000 3439 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3442 SEEN_PREVIOUSLY b'1156635'
ACTION SNIPPET 10000 3445 SEEN_PREVIOUSLY b'500222'
ACTION SNIPPET 10000 3448 SEEN_PREVIOUSLY b'1466129'
ACTION SNIPPET 10000 3451 SEEN_PREVIOUSLY b'1699122'
ACTION SNIPPET 10000 3454 SEEN_PREVIOUSLY b'423877'
ACTION SNIPPET 10000 3457 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 3460 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3463 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 3466 SNIPPET_NOT_RELEVANT b'1673910'
ACTION SNIPPET 10000 3469 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3472 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3475 SNIPPET_RELEVANT b'1732683'
ACTION DOC 10000 3495 EXAMINING_DOCUMENT b'1732683'
ACTION MARK 10000 3498 CONSIDERED_RELEVANT b'1732683'
ACTION SNIPPET 10000 3501 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3504 SEEN_PREVIOUSLY b'1061863'
ACTION SNIPPET 10000 3507 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3510 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3513 SNIPPET_NOT_RELEVANT b'362838'
ACTION SNIPPET 10000 3516 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3519 SNIPPET_NOT_RELEVANT b'983408'
ACTION SNIPPET 10000 3522 SEEN_PREVIOUSLY b'1466168'
ACTION SNIPPET 10000 3525 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3528 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 3531 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 3534 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3537 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 3540 SEEN_PREVIOUSLY b'1511264'
ACTION SNIPPET 10000 3543 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 3546 SEEN_PREVIOUSLY b'1547010'
ACTION SNIPPET 10000 3549 SNIPPET_NOT_RELEVANT b'1699542'
ACTION SNIPPET 10000 3552 SEEN_PREVIOUSLY b'147204'
ACTION SNIPPET 10000 3555 SEEN_PREVIOUSLY b'497598'
ACTION SNIPPET 10000 3558 SEEN_PREVIOUSLY b'943322'
ACTION SNIPPET 10000 3561 SEEN_PREVIOUSLY b'748718'
ACTION SNIPPET 10000 3564 SEEN_PREVIOUSLY b'101759'
ACTION SNIPPET 10000 3567 SNIPPET_NOT_RELEVANT b'331736'
ACTION SNIPPET 10000 3570 SEEN_PREVIOUSLY b'516501'
ACTION SNIPPET 10000 3573 SNIPPET_NOT_RELEVANT b'276863'
ACTION SNIPPET 10000 3576 SEEN_PREVIOUSLY b'1293154'
ACTION SNIPPET 10000 3579 SNIPPET_RELEVANT b'1285268'
ACTION DOC 10000 3599 EXAMINING_DOCUMENT b'1285268'
ACTION MARK 10000 3602 CONSIDERED_RELEVANT b'1285268'
ACTION SNIPPET 10000 3605 SEEN_PREVIOUSLY b'1555757'
ACTION SNIPPET 10000 3608 SEEN_PREVIOUSLY b'1547011'
ACTION SNIPPET 10000 3611 SNIPPET_NOT_RELEVANT b'673048'
ACTION SNIPPET 10000 3614 SEEN_PREVIOUSLY b'1738401'
ACTION SNIPPET 10000 3617 SNIPPET_RELEVANT b'506670'
ACTION DOC 10000 3637 EXAMINING_DOCUMENT b'506670'
ACTION SNIPPET 10000 3640 SEEN_PREVIOUSLY b'731502'
ACTION SNIPPET 10000 3643 SEEN_PREVIOUSLY b'36337'
ACTION SNIPPET 10000 3646 SEEN_PREVIOUSLY b'121675'
ACTION SNIPPET 10000 3649 SEEN_PREVIOUSLY b'1426186'
ACTION SNIPPET 10000 3652 SNIPPET_RELEVANT b'328697'
ACTION DOC 10000 3672 EXAMINING_DOCUMENT b'328697'
ACTION SNIPPET 10000 3675 SEEN_PREVIOUSLY b'369520'
ACTION SNIPPET 10000 3678 SEEN_PREVIOUSLY b'1698852'
ACTION SNIPPET 10000 3681 SEEN_PREVIOUSLY b'1019081'
ACTION SNIPPET 10000 3684 SEEN_PREVIOUSLY b'729106'
ACTION SNIPPET 10000 3687 SEEN_PREVIOUSLY b'174054'
ACTION SNIPPET 10000 3690 SNIPPET_NOT_RELEVANT b'694303'
ACTION SNIPPET 10000 3693 SEEN_PREVIOUSLY b'1627493'
ACTION SNIPPET 10000 3696 SEEN_PREVIOUSLY b'375728'
ACTION SNIPPET 10000 3699 SNIPPET_NOT_RELEVANT b'403810'
ACTION SNIPPET 10000 3702 SEEN_PREVIOUSLY b'498021'
ACTION SNIPPET 10000 3705 SNIPPET_NOT_RELEVANT b'1653472'
ACTION SNIPPET 10000 3708 SNIPPET_RELEVANT b'148490'
ACTION DOC 10000 3728 EXAMINING_DOCUMENT b'148490'
ACTION QUERY 10000 3738 Examples of human stampedes
ACTION SERP 10000 3743 EXAMINE_SERP
ACTION SNIPPET 10000 3746 SEEN_PREVIOUSLY b'1061863'
ACTION SNIPPET 10000 3749 SEEN_PREVIOUSLY b'36337'
ACTION SNIPPET 10000 3752 SNIPPET_NOT_RELEVANT b'1148102'
ACTION SNIPPET 10000 3755 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3758 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3761 SEEN_PREVIOUSLY b'746477'
ACTION SNIPPET 10000 3764 SEEN_PREVIOUSLY b'1009032'
ACTION SNIPPET 10000 3767 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 3770 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 3773 SNIPPET_NOT_RELEVANT b'958331'
ACTION SNIPPET 10000 3776 SEEN_PREVIOUSLY b'1019081'
ACTION SNIPPET 10000 3779 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3782 SEEN_PREVIOUSLY b'1238100'
ACTION SNIPPET 10000 3785 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 3788 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3791 SEEN_PREVIOUSLY b'423877'
ACTION SNIPPET 10000 3794 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 3797 SNIPPET_NOT_RELEVANT b'1546904'
ACTION SNIPPET 10000 3800 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3803 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 3806 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3809 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3812 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3815 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3818 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3821 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3824 SNIPPET_RELEVANT b'547211'
ACTION DOC 10000 3844 EXAMINING_DOCUMENT b'547211'
ACTION SNIPPET 10000 3847 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3850 SNIPPET_NOT_RELEVANT b'1078101'
ACTION QUERY 10000 3860 How to avoid a human stampede?
ACTION SERP 10000 3865 EXAMINE_SERP
ACTION SNIPPET 10000 3868 SEEN_PREVIOUSLY b'36337'
ACTION SNIPPET 10000 3871 SNIPPET_NOT_RELEVANT b'252935'
ACTION SNIPPET 10000 3874 SNIPPET_NOT_RELEVANT b'487722'
ACTION SNIPPET 10000 3877 SEEN_PREVIOUSLY b'1783796'
ACTION SNIPPET 10000 3880 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3883 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3886 SEEN_PREVIOUSLY b'367335'
ACTION SNIPPET 10000 3889 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 3892 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 3895 SNIPPET_NOT_RELEVANT b'97600'
ACTION SNIPPET 10000 3898 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3901 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 3904 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3907 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3910 SNIPPET_NOT_RELEVANT b'925585'
ACTION SNIPPET 10000 3913 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 3916 SEEN_PREVIOUSLY b'423877'
ACTION SNIPPET 10000 3919 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 3922 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3925 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 3928 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3931 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3934 SNIPPET_NOT_RELEVANT b'568876'
ACTION SNIPPET 10000 3937 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3940 SEEN_PREVIOUSLY b'1061863'
ACTION SNIPPET 10000 3943 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3946 SNIPPET_NOT_RELEVANT b'276863'
ACTION SNIPPET 10000 3949 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3952 SNIPPET_NOT_RELEVANT b'1698234'
ACTION SNIPPET 10000 3955 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3958 SEEN_PREVIOUSLY b'1466168'
ACTION SNIPPET 10000 3961 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3964 SEEN_PREVIOUSLY b'1393201'
ACTION SNIPPET 10000 3967 SEEN_PREVIOUSLY b'1466129'
ACTION SNIPPET 10000 3970 SEEN_PREVIOUSLY b'1475110'
ACTION QUERY 10000 3980 Characteristics of human stampedes
ACTION SERP 10000 3985 EXAMINE_SERP
ACTION SNIPPET 10000 3988 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3991 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3994 SNIPPET_NOT_RELEVANT b'1670111'
ACTION SNIPPET 10000 3997 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 4000 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 4003 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 4006 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 4009 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 4012 SNIPPET_NOT_RELEVANT b'456244'
ACTION SNIPPET 10000 4015 SNIPPET_NOT_RELEVANT b'1249611'
ACTION SNIPPET 10000 4018 SEEN_PREVIOUSLY b'423877'
ACTION SNIPPET 10000 4021 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 4024 SNIPPET_NOT_RELEVANT b'386658'
ACTION SNIPPET 10000 4027 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4030 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 4033 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 4036 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 4039 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 4042 SEEN_PREVIOUSLY b'1061863'
ACTION SNIPPET 10000 4045 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 4048 SNIPPET_NOT_RELEVANT b'714313'
ACTION SNIPPET 10000 4051 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 4054 SNIPPET_NOT_RELEVANT b'1671573'
ACTION SNIPPET 10000 4057 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 4060 SNIPPET_NOT_RELEVANT b'1837163'
ACTION SNIPPET 10000 4063 SEEN_PREVIOUSLY b'1466168'
ACTION SNIPPET 10000 4066 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 4069 SNIPPET_RELEVANT b'315449'
ACTION DOC 10000 4089 EXAMINING_DOCUMENT b'315449'
ACTION SNIPPET 10000 4092 SEEN_PREVIOUSLY b'1393201'
ACTION QUERY 10000 4102 Causes of stampede-like behavior in humans
ACTION SERP 10000 4107 EXAMINE_SERP
ACTION SNIPPET 10000 4110 SNIPPET_NOT_RELEVANT b'1050124'
ACTION SNIPPET 10000 4113 SNIPPET_RELEVANT b'246232'
ACTION DOC 10000 4133 EXAMINING_DOCUMENT b'246232'
ACTION SNIPPET 10000 4136 SNIPPET_NOT_RELEVANT b'818482'
ACTION SNIPPET 10000 4139 SNIPPET_RELEVANT b'47065'
ACTION DOC 10000 4159 EXAMINING_DOCUMENT b'47065'
ACTION SNIPPET 10000 4162 SNIPPET_NOT_RELEVANT b'703677'
ACTION SNIPPET 10000 4165 SNIPPET_NOT_RELEVANT b'1824134'
ACTION SNIPPET 10000 4168 SNIPPET_RELEVANT b'810891'
ACTION DOC 10000 4188 EXAMINING_DOCUMENT b'810891'
ACTION SNIPPET 10000 4191 SNIPPET_RELEVANT b'1277618'
ACTION DOC 10000 4211 EXAMINING_DOCUMENT b'1277618'
ACTION SNIPPET 10000 4214 SNIPPET_NOT_RELEVANT b'686033'
ACTION QUERY 10000 4224 Fainting in crowds and human stampedes
ACTION SERP 10000 4229 EXAMINE_SERP
ACTION SNIPPET 10000 4232 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 4235 SNIPPET_RELEVANT b'502323'
ACTION DOC 10000 4255 EXAMINING_DOCUMENT b'502323'
ACTION MARK 10000 4258 CONSIDERED_RELEVANT b'502323'
ACTION SNIPPET 10000 4261 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 4264 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 4267 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 4270 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 4273 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4276 SNIPPET_NOT_RELEVANT b'278899'
ACTION SNIPPET 10000 4279 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 4282 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 4285 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 4288 SNIPPET_NOT_RELEVANT b'1182694'
ACTION SNIPPET 10000 4291 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 4294 SEEN_PREVIOUSLY b'121675'
ACTION SNIPPET 10000 4297 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 4300 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 4303 SEEN_PREVIOUSLY b'1293154'
ACTION SNIPPET 10000 4306 SNIPPET_RELEVANT b'681253'
ACTION DOC 10000 4326 EXAMINING_DOCUMENT b'681253'
ACTION MARK 10000 4329 CONSIDERED_RELEVANT b'681253'
ACTION SNIPPET 10000 4332 SNIPPET_NOT_RELEVANT b'1273696'
ACTION SNIPPET 10000 4335 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 4338 SNIPPET_RELEVANT b'501017'
ACTION DOC 10000 4358 EXAMINING_DOCUMENT b'501017'
ACTION MARK 10000 4361 CONSIDERED_RELEVANT b'501017'
ACTION SNIPPET 10000 4364 SEEN_PREVIOUSLY b'497300'
ACTION SNIPPET 10000 4367 SEEN_PREVIOUSLY b'729106'
ACTION SNIPPET 10000 4370 SEEN_PREVIOUSLY b'367335'
ACTION SNIPPET 10000 4373 SNIPPET_NOT_RELEVANT b'858582'
ACTION SNIPPET 10000 4376 SNIPPET_RELEVANT b'1285060'
ACTION DOC 10000 4396 EXAMINING_DOCUMENT b'1285060'
ACTION MARK 10000 4399 CONSIDERED_RELEVANT b'1285060'
ACTION SNIPPET 10000 4402 SNIPPET_NOT_RELEVANT b'498789'
ACTION SNIPPET 10000 4405 SEEN_PREVIOUSLY b'501130'
ACTION SNIPPET 10000 4408 SNIPPET_RELEVANT b'1310123'
ACTION DOC 10000 4428 EXAMINING_DOCUMENT b'1310123'
ACTION MARK 10000 4431 CONSIDERED_RELEVANT b'1310123'
ACTION SNIPPET 10000 4434 SNIPPET_NOT_RELEVANT b'1405180'
ACTION SNIPPET 10000 4437 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 4440 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 4443 SNIPPET_RELEVANT b'1573812'
ACTION DOC 10000 4463 EXAMINING_DOCUMENT b'1573812'
ACTION MARK 10000 4466 CONSIDERED_RELEVANT b'1573812'
ACTION SNIPPET 10000 4469 SEEN_PREVIOUSLY b'1698784'
ACTION SNIPPET 10000 4472 SEEN_PREVIOUSLY b'1511264'
ACTION SNIPPET 10000 4475 SNIPPET_RELEVANT b'774042'
ACTION DOC 10000 4495 EXAMINING_DOCUMENT b'774042'
ACTION SNIPPET 10000 4498 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 4501 SEEN_PREVIOUSLY b'1783796'
ACTION SNIPPET 10000 4504 SNIPPET_RELEVANT b'729078'
ACTION DOC 10000 4524 EXAMINING_DOCUMENT b'729078'
ACTION MARK 10000 4527 CONSIDERED_RELEVANT b'729078'
ACTION SNIPPET 10000 4530 SEEN_PREVIOUSLY b'1076546'
ACTION SNIPPET 10000 4533 SNIPPET_NOT_RELEVANT b'256499'
ACTION SNIPPET 10000 4536 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 4539 SEEN_PREVIOUSLY b'1466129'
ACTION SNIPPET 10000 4542 SNIPPET_NOT_RELEVANT b'758770'
ACTION SNIPPET 10000 4545 SEEN_PREVIOUSLY b'868795'
ACTION SNIPPET 10000 4548 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 4551 SEEN_PREVIOUSLY b'1556632'
ACTION SNIPPET 10000 4554 SEEN_PREVIOUSLY b'1732683'
ACTION SNIPPET 10000 4557 SNIPPET_RELEVANT b'362838'
ACTION DOC 10000 4577 EXAMINING_DOCUMENT b'362838'
ACTION SNIPPET 10000 4580 SNIPPET_NOT_RELEVANT b'1191822'
ACTION SNIPPET 10000 4583 SNIPPET_RELEVANT b'1316065'
ACTION DOC 10000 4603 EXAMINING_DOCUMENT b'1316065'
ACTION SNIPPET 10000 4606 SNIPPET_NOT_RELEVANT b'623553'
ACTION SNIPPET 10000 4609 SNIPPET_RELEVANT b'729767'
ACTION DOC 10000 4629 EXAMINING_DOCUMENT b'729767'
ACTION SNIPPET 10000 4632 SNIPPET_NOT_RELEVANT b'933169'
ACTION SNIPPET 10000 4635 SEEN_PREVIOUSLY b'818047'
