ACTION QUERY 10000 10 oceanographic vessels
ACTION SNIPPET 10000 2492 SNIPPET_NOT_RELEVANT b'983056'
ACTION SNIPPET 10000 2495 SNIPPET_RELEVANT b'708313'
ACTION DOC 10000 2515 EXAMINING_DOCUMENT b'708313'
ACTION MARK 10000 2518 CONSIDERED_RELEVANT b'708313'
ACTION SNIPPET 10000 2521 SNIPPET_NOT_RELEVANT b'699061'
ACTION SNIPPET 10000 2524 SNIPPET_NOT_RELEVANT b'233411'
ACTION SNIPPET 10000 2527 SNIPPET_NOT_RELEVANT b'505251'
ACTION SNIPPET 10000 2530 SNIPPET_RELEVANT b'1496241'
ACTION DOC 10000 2550 EXAMINING_DOCUMENT b'1496241'
ACTION MARK 10000 2553 CONSIDERED_RELEVANT b'1496241'
ACTION SNIPPET 10000 2556 SNIPPET_RELEVANT b'44694'
ACTION DOC 10000 2576 EXAMINING_DOCUMENT b'44694'
ACTION MARK 10000 2579 CONSIDERED_RELEVANT b'44694'
ACTION SNIPPET 10000 2582 SNIPPET_RELEVANT b'620002'
ACTION DOC 10000 2602 EXAMINING_DOCUMENT b'620002'
ACTION MARK 10000 2605 CONSIDERED_RELEVANT b'620002'
ACTION SNIPPET 10000 2608 SNIPPET_RELEVANT b'837644'
ACTION DOC 10000 2628 EXAMINING_DOCUMENT b'837644'
ACTION MARK 10000 2631 CONSIDERED_RELEVANT b'837644'
ACTION SNIPPET 10000 2634 SNIPPET_NOT_RELEVANT b'1224490'
INFO SERP_END_REACHED 
ACTION QUERY 10000 2644 Sunken ship exploration vessels
ACTION SERP 10000 2649 EXAMINE_SERP
ACTION SNIPPET 10000 2652 SNIPPET_NOT_RELEVANT b'1321639'
ACTION SNIPPET 10000 2655 SNIPPET_NOT_RELEVANT b'1833489'
ACTION SNIPPET 10000 2658 SNIPPET_NOT_RELEVANT b'1834009'
ACTION SNIPPET 10000 2661 SNIPPET_NOT_RELEVANT b'157565'
ACTION SNIPPET 10000 2664 SNIPPET_NOT_RELEVANT b'239495'
ACTION SNIPPET 10000 2667 SNIPPET_RELEVANT b'42455'
ACTION DOC 10000 2687 EXAMINING_DOCUMENT b'42455'
ACTION MARK 10000 2690 CONSIDERED_RELEVANT b'42455'
ACTION SNIPPET 10000 2693 SNIPPET_NOT_RELEVANT b'1453341'
ACTION SNIPPET 10000 2696 SNIPPET_NOT_RELEVANT b'1834410'
ACTION SNIPPET 10000 2699 SNIPPET_NOT_RELEVANT b'1354477'
ACTION SNIPPET 10000 2702 SEEN_PREVIOUSLY b'620002'
ACTION SNIPPET 10000 2705 SEEN_PREVIOUSLY b'59321'
ACTION SNIPPET 10000 2708 SNIPPET_NOT_RELEVANT b'64372'
ACTION SNIPPET 10000 2711 SNIPPET_NOT_RELEVANT b'1429689'
ACTION SNIPPET 10000 2714 SNIPPET_RELEVANT b'1311797'
ACTION DOC 10000 2734 EXAMINING_DOCUMENT b'1311797'
ACTION MARK 10000 2737 CONSIDERED_RELEVANT b'1311797'
ACTION SNIPPET 10000 2740 SNIPPET_NOT_RELEVANT b'9911'
ACTION SNIPPET 10000 2743 SNIPPET_NOT_RELEVANT b'616315'
ACTION SNIPPET 10000 2746 SNIPPET_NOT_RELEVANT b'463714'
ACTION SNIPPET 10000 2749 SNIPPET_NOT_RELEVANT b'1574510'
ACTION SNIPPET 10000 2752 SNIPPET_NOT_RELEVANT b'761862'
ACTION SNIPPET 10000 2755 SNIPPET_NOT_RELEVANT b'1735222'
ACTION SNIPPET 10000 2758 SNIPPET_NOT_RELEVANT b'49376'
ACTION SNIPPET 10000 2761 SEEN_PREVIOUSLY b'59228'
ACTION SNIPPET 10000 2764 SNIPPET_NOT_RELEVANT b'1219107'
ACTION SNIPPET 10000 2767 SNIPPET_NOT_RELEVANT b'412206'
ACTION SNIPPET 10000 2770 SNIPPET_NOT_RELEVANT b'1370512'
ACTION SNIPPET 10000 2773 SNIPPET_NOT_RELEVANT b'456039'
ACTION SNIPPET 10000 2776 SNIPPET_NOT_RELEVANT b'1338013'
ACTION SNIPPET 10000 2779 SNIPPET_NOT_RELEVANT b'867066'
ACTION SNIPPET 10000 2782 SNIPPET_NOT_RELEVANT b'867904'
ACTION SNIPPET 10000 2785 SNIPPET_NOT_RELEVANT b'1081145'
ACTION SNIPPET 10000 2788 SNIPPET_RELEVANT b'1590459'
ACTION DOC 10000 2808 EXAMINING_DOCUMENT b'1590459'
ACTION MARK 10000 2811 CONSIDERED_RELEVANT b'1590459'
ACTION SNIPPET 10000 2814 SNIPPET_NOT_RELEVANT b'450432'
ACTION SNIPPET 10000 2817 SNIPPET_NOT_RELEVANT b'1446486'
ACTION SNIPPET 10000 2820 SNIPPET_NOT_RELEVANT b'21276'
ACTION SNIPPET 10000 2823 SNIPPET_NOT_RELEVANT b'314189'
ACTION SNIPPET 10000 2826 SNIPPET_NOT_RELEVANT b'1270769'
ACTION SNIPPET 10000 2829 SNIPPET_NOT_RELEVANT b'361602'
ACTION SNIPPET 10000 2832 SNIPPET_NOT_RELEVANT b'387336'
ACTION SNIPPET 10000 2835 SNIPPET_NOT_RELEVANT b'455230'
ACTION SNIPPET 10000 2838 SNIPPET_NOT_RELEVANT b'1491826'
ACTION SNIPPET 10000 2841 SNIPPET_NOT_RELEVANT b'706913'
ACTION SNIPPET 10000 2844 SNIPPET_RELEVANT b'1575504'
ACTION DOC 10000 2864 EXAMINING_DOCUMENT b'1575504'
ACTION MARK 10000 2867 CONSIDERED_RELEVANT b'1575504'
ACTION SNIPPET 10000 2870 SNIPPET_NOT_RELEVANT b'1503891'
ACTION SNIPPET 10000 2873 SNIPPET_NOT_RELEVANT b'969957'
ACTION SNIPPET 10000 2876 SNIPPET_NOT_RELEVANT b'306469'
ACTION SNIPPET 10000 2879 SNIPPET_RELEVANT b'60081'
ACTION DOC 10000 2899 EXAMINING_DOCUMENT b'60081'
ACTION MARK 10000 2902 CONSIDERED_RELEVANT b'60081'
ACTION SNIPPET 10000 2905 SNIPPET_NOT_RELEVANT b'1065304'
ACTION SNIPPET 10000 2908 SNIPPET_NOT_RELEVANT b'238790'
ACTION SNIPPET 10000 2911 SNIPPET_NOT_RELEVANT b'1510375'
ACTION SNIPPET 10000 2914 SNIPPET_NOT_RELEVANT b'1178415'
INFO SERP_END_REACHED 
ACTION QUERY 10000 2924 Marine environmental monitoring vessels
ACTION SERP 10000 2929 EXAMINE_SERP
ACTION SNIPPET 10000 2932 SNIPPET_NOT_RELEVANT b'983056'
ACTION SNIPPET 10000 2935 SNIPPET_NOT_RELEVANT b'278358'
ACTION SNIPPET 10000 2938 SNIPPET_NOT_RELEVANT b'233411'
ACTION SNIPPET 10000 2941 SNIPPET_NOT_RELEVANT b'860146'
ACTION SNIPPET 10000 2944 SNIPPET_NOT_RELEVANT b'582672'
ACTION SNIPPET 10000 2947 SNIPPET_NOT_RELEVANT b'251120'
ACTION SNIPPET 10000 2950 SNIPPET_NOT_RELEVANT b'1265374'
ACTION SNIPPET 10000 2953 SNIPPET_NOT_RELEVANT b'282720'
ACTION SNIPPET 10000 2956 SNIPPET_NOT_RELEVANT b'254141'
ACTION SNIPPET 10000 2959 SNIPPET_NOT_RELEVANT b'278419'
ACTION SNIPPET 10000 2962 SEEN_PREVIOUSLY b'220667'
ACTION SNIPPET 10000 2965 SNIPPET_NOT_RELEVANT b'1830107'
ACTION SNIPPET 10000 2968 SNIPPET_NOT_RELEVANT b'863058'
ACTION SNIPPET 10000 2971 SNIPPET_NOT_RELEVANT b'1803171'
ACTION SNIPPET 10000 2974 SNIPPET_NOT_RELEVANT b'772808'
ACTION SNIPPET 10000 2977 SNIPPET_NOT_RELEVANT b'107156'
ACTION SNIPPET 10000 2980 SNIPPET_NOT_RELEVANT b'1273750'
ACTION SNIPPET 10000 2983 SNIPPET_NOT_RELEVANT b'115038'
ACTION SNIPPET 10000 2986 SNIPPET_NOT_RELEVANT b'43281'
ACTION SNIPPET 10000 2989 SNIPPET_NOT_RELEVANT b'1835372'
ACTION SNIPPET 10000 2992 SNIPPET_NOT_RELEVANT b'533229'
ACTION SNIPPET 10000 2995 SNIPPET_NOT_RELEVANT b'661148'
ACTION SNIPPET 10000 2998 SNIPPET_NOT_RELEVANT b'688428'
ACTION SNIPPET 10000 3001 SNIPPET_NOT_RELEVANT b'352072'
ACTION SNIPPET 10000 3004 SNIPPET_NOT_RELEVANT b'1455335'
ACTION SNIPPET 10000 3007 SNIPPET_NOT_RELEVANT b'1074974'
ACTION SNIPPET 10000 3010 SNIPPET_NOT_RELEVANT b'116592'
ACTION SNIPPET 10000 3013 SNIPPET_NOT_RELEVANT b'661036'
ACTION SNIPPET 10000 3016 SEEN_PREVIOUSLY b'42455'
ACTION SNIPPET 10000 3019 SNIPPET_NOT_RELEVANT b'23463'
ACTION SNIPPET 10000 3022 SNIPPET_NOT_RELEVANT b'235023'
ACTION SNIPPET 10000 3025 SNIPPET_NOT_RELEVANT b'1374845'
ACTION QUERY 10000 3035 Research and development vessels
ACTION SERP 10000 3040 EXAMINE_SERP
ACTION SNIPPET 10000 3043 SNIPPET_NOT_RELEVANT b'266702'
ACTION SNIPPET 10000 3046 SNIPPET_NOT_RELEVANT b'695950'
ACTION SNIPPET 10000 3049 SNIPPET_NOT_RELEVANT b'261761'
ACTION SNIPPET 10000 3052 SNIPPET_NOT_RELEVANT b'130931'
ACTION SNIPPET 10000 3055 SNIPPET_NOT_RELEVANT b'818949'
ACTION SNIPPET 10000 3058 SNIPPET_NOT_RELEVANT b'336265'
ACTION SNIPPET 10000 3061 SNIPPET_NOT_RELEVANT b'1506826'
ACTION SNIPPET 10000 3064 SNIPPET_NOT_RELEVANT b'873721'
ACTION SNIPPET 10000 3067 SNIPPET_NOT_RELEVANT b'94778'
ACTION SNIPPET 10000 3070 SNIPPET_NOT_RELEVANT b'1627923'
ACTION SNIPPET 10000 3073 SNIPPET_NOT_RELEVANT b'733984'
ACTION SNIPPET 10000 3076 SNIPPET_NOT_RELEVANT b'972226'
ACTION SNIPPET 10000 3079 SNIPPET_NOT_RELEVANT b'1122103'
ACTION SNIPPET 10000 3082 SNIPPET_NOT_RELEVANT b'1308142'
ACTION SNIPPET 10000 3085 SNIPPET_NOT_RELEVANT b'957844'
ACTION SNIPPET 10000 3088 SNIPPET_NOT_RELEVANT b'979017'
ACTION SNIPPET 10000 3091 SNIPPET_NOT_RELEVANT b'1117533'
ACTION SNIPPET 10000 3094 SNIPPET_NOT_RELEVANT b'1150049'
ACTION SNIPPET 10000 3097 SNIPPET_NOT_RELEVANT b'908373'
ACTION SNIPPET 10000 3100 SNIPPET_NOT_RELEVANT b'976142'
ACTION SNIPPET 10000 3103 SNIPPET_NOT_RELEVANT b'1198033'
ACTION SNIPPET 10000 3106 SNIPPET_NOT_RELEVANT b'241199'
ACTION SNIPPET 10000 3109 SNIPPET_NOT_RELEVANT b'673344'
ACTION SNIPPET 10000 3112 SNIPPET_NOT_RELEVANT b'1145161'
ACTION SNIPPET 10000 3115 SNIPPET_NOT_RELEVANT b'1100593'
ACTION SNIPPET 10000 3118 SNIPPET_NOT_RELEVANT b'983423'
ACTION SNIPPET 10000 3121 SNIPPET_NOT_RELEVANT b'1618189'
ACTION SNIPPET 10000 3124 SNIPPET_NOT_RELEVANT b'818439'
ACTION SNIPPET 10000 3127 SNIPPET_NOT_RELEVANT b'190346'
ACTION SNIPPET 10000 3130 SNIPPET_NOT_RELEVANT b'1032166'
ACTION SNIPPET 10000 3133 SNIPPET_NOT_RELEVANT b'528116'
ACTION SNIPPET 10000 3136 SNIPPET_NOT_RELEVANT b'1092788'
ACTION QUERY 10000 3146 Oceanic resource exploration vessels
ACTION SERP 10000 3151 EXAMINE_SERP
ACTION SNIPPET 10000 3154 SEEN_PREVIOUSLY b'750838'
ACTION SNIPPET 10000 3157 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 3160 SEEN_PREVIOUSLY b'671873'
ACTION SNIPPET 10000 3163 SEEN_PREVIOUSLY b'1849886'
ACTION SNIPPET 10000 3166 SNIPPET_NOT_RELEVANT b'406275'
ACTION SNIPPET 10000 3169 SNIPPET_NOT_RELEVANT b'166263'
ACTION SNIPPET 10000 3172 SNIPPET_NOT_RELEVANT b'769446'
ACTION SNIPPET 10000 3175 SEEN_PREVIOUSLY b'59228'
ACTION SNIPPET 10000 3178 SNIPPET_RELEVANT b'20825'
ACTION DOC 10000 3198 EXAMINING_DOCUMENT b'20825'
ACTION MARK 10000 3201 CONSIDERED_RELEVANT b'20825'
ACTION SNIPPET 10000 3204 SEEN_PREVIOUSLY b'1507974'
ACTION SNIPPET 10000 3207 SNIPPET_NOT_RELEVANT b'1081145'
ACTION SNIPPET 10000 3210 SEEN_PREVIOUSLY b'66881'
ACTION SNIPPET 10000 3213 SEEN_PREVIOUSLY b'1127471'
ACTION SNIPPET 10000 3216 SNIPPET_NOT_RELEVANT b'320804'
ACTION SNIPPET 10000 3219 SNIPPET_NOT_RELEVANT b'843381'
ACTION SNIPPET 10000 3222 SNIPPET_NOT_RELEVANT b'1182982'
ACTION SNIPPET 10000 3225 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 3228 SNIPPET_NOT_RELEVANT b'1833489'
ACTION SNIPPET 10000 3231 SEEN_PREVIOUSLY b'1324421'
ACTION SNIPPET 10000 3234 SNIPPET_NOT_RELEVANT b'262066'
ACTION SNIPPET 10000 3237 SNIPPET_NOT_RELEVANT b'295952'
ACTION SNIPPET 10000 3240 SNIPPET_NOT_RELEVANT b'1164022'
ACTION SNIPPET 10000 3243 SEEN_PREVIOUSLY b'42455'
ACTION SNIPPET 10000 3246 SNIPPET_RELEVANT b'868618'
ACTION DOC 10000 3266 EXAMINING_DOCUMENT b'868618'
ACTION MARK 10000 3269 CONSIDERED_RELEVANT b'868618'
ACTION SNIPPET 10000 3272 SEEN_PREVIOUSLY b'1642140'
ACTION SNIPPET 10000 3275 SNIPPET_NOT_RELEVANT b'1507993'
ACTION SNIPPET 10000 3278 SNIPPET_NOT_RELEVANT b'1645565'
ACTION SNIPPET 10000 3281 SNIPPET_NOT_RELEVANT b'616315'
ACTION SNIPPET 10000 3284 SNIPPET_NOT_RELEVANT b'1394039'
ACTION SNIPPET 10000 3287 SEEN_PREVIOUSLY b'632244'
ACTION SNIPPET 10000 3290 SNIPPET_NOT_RELEVANT b'1812939'
ACTION SNIPPET 10000 3293 SNIPPET_NOT_RELEVANT b'868320'
ACTION SNIPPET 10000 3296 SNIPPET_RELEVANT b'1456968'
ACTION DOC 10000 3316 EXAMINING_DOCUMENT b'1456968'
ACTION MARK 10000 3319 CONSIDERED_RELEVANT b'1456968'
ACTION SNIPPET 10000 3322 SNIPPET_NOT_RELEVANT b'1312068'
ACTION SNIPPET 10000 3325 SNIPPET_NOT_RELEVANT b'1395360'
ACTION SNIPPET 10000 3328 SNIPPET_NOT_RELEVANT b'41154'
ACTION SNIPPET 10000 3331 SNIPPET_NOT_RELEVANT b'445404'
ACTION SNIPPET 10000 3334 SNIPPET_NOT_RELEVANT b'278358'
ACTION SNIPPET 10000 3337 SNIPPET_NOT_RELEVANT b'195716'
ACTION SNIPPET 10000 3340 SNIPPET_NOT_RELEVANT b'1574510'
ACTION SNIPPET 10000 3343 SEEN_PREVIOUSLY b'260759'
ACTION SNIPPET 10000 3346 SNIPPET_RELEVANT b'1353208'
ACTION DOC 10000 3366 EXAMINING_DOCUMENT b'1353208'
ACTION MARK 10000 3369 CONSIDERED_RELEVANT b'1353208'
ACTION SNIPPET 10000 3372 SNIPPET_RELEVANT b'75821'
ACTION DOC 10000 3392 EXAMINING_DOCUMENT b'75821'
ACTION MARK 10000 3395 CONSIDERED_RELEVANT b'75821'
ACTION SNIPPET 10000 3398 SNIPPET_NOT_RELEVANT b'1747828'
ACTION SNIPPET 10000 3401 SNIPPET_RELEVANT b'1395377'
ACTION DOC 10000 3421 EXAMINING_DOCUMENT b'1395377'
ACTION MARK 10000 3424 CONSIDERED_RELEVANT b'1395377'
ACTION SNIPPET 10000 3427 SNIPPET_NOT_RELEVANT b'171259'
ACTION SNIPPET 10000 3430 SNIPPET_RELEVANT b'945413'
ACTION DOC 10000 3450 EXAMINING_DOCUMENT b'945413'
ACTION MARK 10000 3453 CONSIDERED_RELEVANT b'945413'
ACTION SNIPPET 10000 3456 SNIPPET_NOT_RELEVANT b'997108'
ACTION SNIPPET 10000 3459 SNIPPET_NOT_RELEVANT b'940815'
ACTION SNIPPET 10000 3462 SNIPPET_NOT_RELEVANT b'1765903'
INFO SERP_END_REACHED 
ACTION QUERY 10000 3472 Survey ships involved in oceanography
ACTION SERP 10000 3477 EXAMINE_SERP
ACTION SNIPPET 10000 3480 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 3483 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 3486 SEEN_PREVIOUSLY b'750838'
ACTION SNIPPET 10000 3489 SNIPPET_NOT_RELEVANT b'41694'
ACTION SNIPPET 10000 3492 SNIPPET_RELEVANT b'1237641'
ACTION DOC 10000 3512 EXAMINING_DOCUMENT b'1237641'
ACTION MARK 10000 3515 CONSIDERED_RELEVANT b'1237641'
ACTION SNIPPET 10000 3518 SNIPPET_RELEVANT b'790326'
ACTION DOC 10000 3538 EXAMINING_DOCUMENT b'790326'
ACTION MARK 10000 3541 CONSIDERED_RELEVANT b'790326'
ACTION SNIPPET 10000 3544 SNIPPET_NOT_RELEVANT b'497273'
ACTION SNIPPET 10000 3547 SEEN_PREVIOUSLY b'1642140'
ACTION SNIPPET 10000 3550 SEEN_PREVIOUSLY b'117471'
ACTION SNIPPET 10000 3553 SNIPPET_NOT_RELEVANT b'778855'
ACTION SNIPPET 10000 3556 SNIPPET_NOT_RELEVANT b'36315'
ACTION SNIPPET 10000 3559 SNIPPET_NOT_RELEVANT b'584186'
ACTION SNIPPET 10000 3562 SEEN_PREVIOUSLY b'279254'
ACTION SNIPPET 10000 3565 SNIPPET_NOT_RELEVANT b'692900'
ACTION SNIPPET 10000 3568 SNIPPET_NOT_RELEVANT b'1131046'
ACTION SNIPPET 10000 3571 SNIPPET_NOT_RELEVANT b'534955'
ACTION SNIPPET 10000 3574 SNIPPET_NOT_RELEVANT b'294211'
ACTION SNIPPET 10000 3577 SNIPPET_NOT_RELEVANT b'1341711'
ACTION SNIPPET 10000 3580 SNIPPET_NOT_RELEVANT b'573021'
ACTION SNIPPET 10000 3583 SNIPPET_NOT_RELEVANT b'1103101'
ACTION SNIPPET 10000 3586 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 3589 SNIPPET_NOT_RELEVANT b'527564'
ACTION SNIPPET 10000 3592 SNIPPET_NOT_RELEVANT b'217564'
ACTION SNIPPET 10000 3595 SNIPPET_NOT_RELEVANT b'1751930'
ACTION SNIPPET 10000 3598 SNIPPET_NOT_RELEVANT b'1297660'
ACTION SNIPPET 10000 3601 SNIPPET_NOT_RELEVANT b'425793'
ACTION SNIPPET 10000 3604 SNIPPET_NOT_RELEVANT b'375133'
ACTION SNIPPET 10000 3607 SNIPPET_NOT_RELEVANT b'896068'
ACTION SNIPPET 10000 3610 SNIPPET_NOT_RELEVANT b'449923'
ACTION SNIPPET 10000 3613 SNIPPET_NOT_RELEVANT b'570267'
ACTION SNIPPET 10000 3616 SNIPPET_NOT_RELEVANT b'24278'
ACTION SNIPPET 10000 3619 SNIPPET_NOT_RELEVANT b'31566'
ACTION SNIPPET 10000 3622 SEEN_PREVIOUSLY b'1725332'
ACTION SNIPPET 10000 3625 SNIPPET_RELEVANT b'1730739'
ACTION DOC 10000 3645 EXAMINING_DOCUMENT b'1730739'
ACTION MARK 10000 3648 CONSIDERED_RELEVANT b'1730739'
ACTION SNIPPET 10000 3651 SNIPPET_RELEVANT b'749773'
ACTION DOC 10000 3671 EXAMINING_DOCUMENT b'749773'
ACTION MARK 10000 3674 CONSIDERED_RELEVANT b'749773'
ACTION SNIPPET 10000 3677 SEEN_PREVIOUSLY b'708313'
ACTION SNIPPET 10000 3680 SNIPPET_NOT_RELEVANT b'617321'
ACTION SNIPPET 10000 3683 SNIPPET_NOT_RELEVANT b'77074'
ACTION SNIPPET 10000 3686 SNIPPET_NOT_RELEVANT b'837212'
ACTION SNIPPET 10000 3689 SNIPPET_NOT_RELEVANT b'848244'
ACTION SNIPPET 10000 3692 SNIPPET_RELEVANT b'365681'
ACTION DOC 10000 3712 EXAMINING_DOCUMENT b'365681'
ACTION MARK 10000 3715 CONSIDERED_RELEVANT b'365681'
ACTION SNIPPET 10000 3718 SNIPPET_NOT_RELEVANT b'410943'
ACTION SNIPPET 10000 3721 SNIPPET_RELEVANT b'812042'
ACTION DOC 10000 3741 EXAMINING_DOCUMENT b'812042'
ACTION MARK 10000 3744 CONSIDERED_RELEVANT b'812042'
ACTION SNIPPET 10000 3747 SNIPPET_NOT_RELEVANT b'1124067'
ACTION SNIPPET 10000 3750 SEEN_PREVIOUSLY b'916063'
ACTION SNIPPET 10000 3753 SNIPPET_NOT_RELEVANT b'514118'
ACTION SNIPPET 10000 3756 SNIPPET_NOT_RELEVANT b'810108'
ACTION SNIPPET 10000 3759 SNIPPET_RELEVANT b'590277'
ACTION DOC 10000 3779 EXAMINING_DOCUMENT b'590277'
ACTION MARK 10000 3782 CONSIDERED_RELEVANT b'590277'
ACTION SNIPPET 10000 3785 SNIPPET_NOT_RELEVANT b'133253'
ACTION SNIPPET 10000 3788 SNIPPET_NOT_RELEVANT b'51593'
INFO SERP_END_REACHED 
ACTION QUERY 10000 3798 Remotely operated vehicles on oceanography vessels
ACTION SERP 10000 3803 EXAMINE_SERP
ACTION SNIPPET 10000 3806 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 3809 SEEN_PREVIOUSLY b'750838'
ACTION SNIPPET 10000 3812 SNIPPET_NOT_RELEVANT b'1321639'
ACTION SNIPPET 10000 3815 SEEN_PREVIOUSLY b'1692674'
ACTION SNIPPET 10000 3818 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 3821 SEEN_PREVIOUSLY b'1507659'
ACTION SNIPPET 10000 3824 SNIPPET_NOT_RELEVANT b'782532'
ACTION SNIPPET 10000 3827 SNIPPET_NOT_RELEVANT b'262066'
ACTION SNIPPET 10000 3830 SNIPPET_RELEVANT b'1081584'
ACTION DOC 10000 3850 EXAMINING_DOCUMENT b'1081584'
ACTION MARK 10000 3853 CONSIDERED_RELEVANT b'1081584'
ACTION SNIPPET 10000 3856 SNIPPET_NOT_RELEVANT b'1549888'
ACTION SNIPPET 10000 3859 SEEN_PREVIOUSLY b'1496241'
ACTION SNIPPET 10000 3862 SEEN_PREVIOUSLY b'1725332'
ACTION SNIPPET 10000 3865 SNIPPET_NOT_RELEVANT b'1564015'
ACTION SNIPPET 10000 3868 SEEN_PREVIOUSLY b'671873'
ACTION SNIPPET 10000 3871 SNIPPET_NOT_RELEVANT b'14100'
ACTION SNIPPET 10000 3874 SNIPPET_NOT_RELEVANT b'1312068'
ACTION SNIPPET 10000 3877 SNIPPET_NOT_RELEVANT b'19825'
ACTION SNIPPET 10000 3880 SNIPPET_NOT_RELEVANT b'1184946'
ACTION SNIPPET 10000 3883 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 3886 SEEN_PREVIOUSLY b'1644425'
ACTION SNIPPET 10000 3889 SNIPPET_NOT_RELEVANT b'524824'
ACTION SNIPPET 10000 3892 SNIPPET_NOT_RELEVANT b'214924'
ACTION SNIPPET 10000 3895 SNIPPET_NOT_RELEVANT b'1322666'
ACTION SNIPPET 10000 3898 SNIPPET_NOT_RELEVANT b'19819'
ACTION SNIPPET 10000 3901 SNIPPET_NOT_RELEVANT b'578137'
ACTION SNIPPET 10000 3904 SNIPPET_NOT_RELEVANT b'1693194'
ACTION SNIPPET 10000 3907 SNIPPET_NOT_RELEVANT b'573021'
ACTION SNIPPET 10000 3910 SNIPPET_RELEVANT b'1311503'
ACTION DOC 10000 3930 EXAMINING_DOCUMENT b'1311503'
ACTION MARK 10000 3933 CONSIDERED_RELEVANT b'1311503'
ACTION SNIPPET 10000 3936 SNIPPET_NOT_RELEVANT b'867528'
ACTION SNIPPET 10000 3939 SNIPPET_NOT_RELEVANT b'1389816'
ACTION SNIPPET 10000 3942 SNIPPET_NOT_RELEVANT b'372350'
ACTION SNIPPET 10000 3945 SNIPPET_NOT_RELEVANT b'80276'
ACTION SNIPPET 10000 3948 SEEN_PREVIOUSLY b'708313'
ACTION SNIPPET 10000 3951 SEEN_PREVIOUSLY b'98091'
ACTION SNIPPET 10000 3954 SNIPPET_NOT_RELEVANT b'497984'
ACTION SNIPPET 10000 3957 SNIPPET_NOT_RELEVANT b'497942'
ACTION SNIPPET 10000 3960 SNIPPET_NOT_RELEVANT b'497941'
ACTION SNIPPET 10000 3963 SNIPPET_NOT_RELEVANT b'1299531'
ACTION SNIPPET 10000 3966 SNIPPET_NOT_RELEVANT b'208768'
ACTION SNIPPET 10000 3969 SNIPPET_NOT_RELEVANT b'192058'
ACTION SNIPPET 10000 3972 SNIPPET_NOT_RELEVANT b'61845'
ACTION SNIPPET 10000 3975 SNIPPET_NOT_RELEVANT b'1638405'
ACTION SNIPPET 10000 3978 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 3981 SNIPPET_NOT_RELEVANT b'103529'
ACTION SNIPPET 10000 3984 SNIPPET_NOT_RELEVANT b'1384481'
ACTION SNIPPET 10000 3987 SNIPPET_NOT_RELEVANT b'956507'
ACTION SNIPPET 10000 3990 SNIPPET_NOT_RELEVANT b'1422065'
ACTION SNIPPET 10000 3993 SNIPPET_NOT_RELEVANT b'1223435'
ACTION SNIPPET 10000 3996 SNIPPET_NOT_RELEVANT b'219027'
ACTION SNIPPET 10000 3999 SNIPPET_RELEVANT b'1212336'
ACTION DOC 10000 4019 EXAMINING_DOCUMENT b'1212336'
ACTION MARK 10000 4022 CONSIDERED_RELEVANT b'1212336'
INFO SERP_END_REACHED 
ACTION QUERY 10000 4032 Marine life research vessels
ACTION SERP 10000 4037 EXAMINE_SERP
ACTION SNIPPET 10000 4040 SEEN_PREVIOUSLY b'750838'
ACTION SNIPPET 10000 4043 SEEN_PREVIOUSLY b'20825'
ACTION SNIPPET 10000 4046 SNIPPET_NOT_RELEVANT b'639822'
ACTION SNIPPET 10000 4049 SNIPPET_NOT_RELEVANT b'233411'
ACTION SNIPPET 10000 4052 SNIPPET_RELEVANT b'7032'
ACTION DOC 10000 4072 EXAMINING_DOCUMENT b'7032'
ACTION MARK 10000 4075 CONSIDERED_RELEVANT b'7032'
ACTION SNIPPET 10000 4078 SEEN_PREVIOUSLY b'7032'
ACTION SNIPPET 10000 4081 SEEN_PREVIOUSLY b'219569'
ACTION SNIPPET 10000 4084 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 4087 SNIPPET_RELEVANT b'92862'
ACTION DOC 10000 4107 EXAMINING_DOCUMENT b'92862'
ACTION MARK 10000 4110 CONSIDERED_RELEVANT b'92862'
ACTION SNIPPET 10000 4113 SNIPPET_NOT_RELEVANT b'1254704'
ACTION SNIPPET 10000 4116 SNIPPET_NOT_RELEVANT b'137417'
ACTION SNIPPET 10000 4119 SNIPPET_RELEVANT b'376702'
ACTION DOC 10000 4139 EXAMINING_DOCUMENT b'376702'
ACTION MARK 10000 4142 CONSIDERED_RELEVANT b'376702'
ACTION SNIPPET 10000 4145 SNIPPET_NOT_RELEVANT b'1279936'
ACTION SNIPPET 10000 4148 SNIPPET_NOT_RELEVANT b'749634'
ACTION SNIPPET 10000 4151 SNIPPET_NOT_RELEVANT b'870774'
ACTION SNIPPET 10000 4154 SNIPPET_NOT_RELEVANT b'121213'
