ACTION QUERY 10000 10 oceanographic vessels
ACTION SNIPPET 10000 3025 SEEN_PREVIOUSLY b'632244'
ACTION SNIPPET 10000 3028 SEEN_PREVIOUSLY b'382324'
ACTION SNIPPET 10000 3031 SEEN_PREVIOUSLY b'1725332'
ACTION SNIPPET 10000 3034 SEEN_PREVIOUSLY b'1792658'
ACTION QUERY 10000 3044 Polar research vessels
ACTION SERP 10000 3049 EXAMINE_SERP
ACTION SNIPPET 10000 3052 SEEN_PREVIOUSLY b'1725332'
ACTION SNIPPET 10000 3055 SNIPPET_RELEVANT b'1055537'
ACTION DOC 10000 3075 EXAMINING_DOCUMENT b'1055537'
ACTION MARK 10000 3078 CONSIDERED_RELEVANT b'1055537'
ACTION SNIPPET 10000 3081 SNIPPET_RELEVANT b'219464'
ACTION DOC 10000 3101 EXAMINING_DOCUMENT b'219464'
ACTION SNIPPET 10000 3104 SNIPPET_RELEVANT b'221152'
ACTION DOC 10000 3124 EXAMINING_DOCUMENT b'221152'
ACTION MARK 10000 3127 CONSIDERED_RELEVANT b'221152'
ACTION SNIPPET 10000 3130 SNIPPET_RELEVANT b'1811283'
ACTION DOC 10000 3150 EXAMINING_DOCUMENT b'1811283'
ACTION MARK 10000 3153 CONSIDERED_RELEVANT b'1811283'
ACTION SNIPPET 10000 3156 SNIPPET_RELEVANT b'1501222'
ACTION DOC 10000 3176 EXAMINING_DOCUMENT b'1501222'
ACTION MARK 10000 3179 CONSIDERED_RELEVANT b'1501222'
ACTION SNIPPET 10000 3182 SNIPPET_RELEVANT b'1486569'
ACTION DOC 10000 3202 EXAMINING_DOCUMENT b'1486569'
ACTION SNIPPET 10000 3205 SNIPPET_NOT_RELEVANT b'254141'
ACTION SNIPPET 10000 3208 SNIPPET_NOT_RELEVANT b'204606'
ACTION SNIPPET 10000 3211 SNIPPET_RELEVANT b'968597'
ACTION DOC 10000 3231 EXAMINING_DOCUMENT b'968597'
ACTION QUERY 10000 3241 Icebreaker ships for oceanography
ACTION SERP 10000 3246 EXAMINE_SERP
ACTION SNIPPET 10000 3249 SEEN_PREVIOUSLY b'1725332'
ACTION SNIPPET 10000 3252 SNIPPET_NOT_RELEVANT b'692900'
ACTION SNIPPET 10000 3255 SEEN_PREVIOUSLY b'968597'
ACTION SNIPPET 10000 3258 SNIPPET_RELEVANT b'968596'
ACTION DOC 10000 3278 EXAMINING_DOCUMENT b'968596'
ACTION MARK 10000 3281 CONSIDERED_RELEVANT b'968596'
ACTION SNIPPET 10000 3284 SNIPPET_NOT_RELEVANT b'193993'
ACTION SNIPPET 10000 3287 SNIPPET_RELEVANT b'1793141'
ACTION DOC 10000 3307 EXAMINING_DOCUMENT b'1793141'
ACTION SNIPPET 10000 3310 SNIPPET_NOT_RELEVANT b'229248'
ACTION SNIPPET 10000 3313 SNIPPET_NOT_RELEVANT b'460279'
ACTION SNIPPET 10000 3316 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 3319 SNIPPET_NOT_RELEVANT b'192262'
ACTION SNIPPET 10000 3322 SNIPPET_RELEVANT b'191834'
ACTION DOC 10000 3342 EXAMINING_DOCUMENT b'191834'
ACTION QUERY 10000 3352 Vessels for undersea archaeology
ACTION SERP 10000 3357 EXAMINE_SERP
ACTION SNIPPET 10000 3360 SEEN_PREVIOUSLY b'1692674'
ACTION SNIPPET 10000 3363 SNIPPET_RELEVANT b'1644425'
ACTION DOC 10000 3383 EXAMINING_DOCUMENT b'1644425'
ACTION MARK 10000 3386 CONSIDERED_RELEVANT b'1644425'
ACTION SNIPPET 10000 3389 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 3392 SNIPPET_NOT_RELEVANT b'1575504'
ACTION SNIPPET 10000 3395 SEEN_PREVIOUSLY b'1642140'
ACTION SNIPPET 10000 3398 SNIPPET_NOT_RELEVANT b'1641115'
ACTION SNIPPET 10000 3401 SEEN_PREVIOUSLY b'1645565'
ACTION SNIPPET 10000 3404 SEEN_PREVIOUSLY b'405926'
ACTION SNIPPET 10000 3407 SEEN_PREVIOUSLY b'1237641'
ACTION SNIPPET 10000 3410 SNIPPET_NOT_RELEVANT b'1649325'
ACTION SNIPPET 10000 3413 SNIPPET_NOT_RELEVANT b'1656950'
ACTION SNIPPET 10000 3416 SNIPPET_NOT_RELEVANT b'1693194'
ACTION SNIPPET 10000 3419 SNIPPET_NOT_RELEVANT b'1641417'
ACTION SNIPPET 10000 3422 SNIPPET_NOT_RELEVANT b'1670982'
ACTION SNIPPET 10000 3425 SNIPPET_NOT_RELEVANT b'98091'
ACTION SNIPPET 10000 3428 SEEN_PREVIOUSLY b'1693558'
ACTION SNIPPET 10000 3431 SNIPPET_RELEVANT b'1590459'
ACTION DOC 10000 3451 EXAMINING_DOCUMENT b'1590459'
ACTION MARK 10000 3454 CONSIDERED_RELEVANT b'1590459'
ACTION SNIPPET 10000 3457 SNIPPET_NOT_RELEVANT b'1848339'
ACTION SNIPPET 10000 3460 SNIPPET_NOT_RELEVANT b'1575409'
ACTION SNIPPET 10000 3463 SNIPPET_RELEVANT b'82625'
ACTION DOC 10000 3483 EXAMINING_DOCUMENT b'82625'
ACTION MARK 10000 3486 CONSIDERED_RELEVANT b'82625'
ACTION SNIPPET 10000 3489 SNIPPET_RELEVANT b'96837'
ACTION DOC 10000 3509 EXAMINING_DOCUMENT b'96837'
ACTION SNIPPET 10000 3512 SNIPPET_NOT_RELEVANT b'1289062'
ACTION SNIPPET 10000 3515 SNIPPET_RELEVANT b'419528'
ACTION DOC 10000 3535 EXAMINING_DOCUMENT b'419528'
ACTION SNIPPET 10000 3538 SNIPPET_NOT_RELEVANT b'1491826'
ACTION QUERY 10000 3548 Fishery research vessels
ACTION SERP 10000 3553 EXAMINE_SERP
ACTION SNIPPET 10000 3556 SNIPPET_RELEVANT b'357003'
ACTION DOC 10000 3576 EXAMINING_DOCUMENT b'357003'
ACTION SNIPPET 10000 3579 SNIPPET_NOT_RELEVANT b'1729635'
ACTION SNIPPET 10000 3582 SNIPPET_NOT_RELEVANT b'83784'
ACTION SNIPPET 10000 3585 SEEN_PREVIOUSLY b'20825'
ACTION SNIPPET 10000 3588 SNIPPET_NOT_RELEVANT b'233411'
ACTION SNIPPET 10000 3591 SNIPPET_NOT_RELEVANT b'1091049'
ACTION SNIPPET 10000 3594 SNIPPET_NOT_RELEVANT b'111849'
ACTION SNIPPET 10000 3597 SNIPPET_NOT_RELEVANT b'1726210'
ACTION SNIPPET 10000 3600 SNIPPET_NOT_RELEVANT b'909055'
ACTION QUERY 10000 3610 Coastline surveying vessels
ACTION SERP 10000 3615 EXAMINE_SERP
ACTION SNIPPET 10000 3618 SNIPPET_RELEVANT b'313661'
ACTION DOC 10000 3638 EXAMINING_DOCUMENT b'313661'
ACTION SNIPPET 10000 3641 SNIPPET_RELEVANT b'845787'
ACTION DOC 10000 3661 EXAMINING_DOCUMENT b'845787'
ACTION QUERY 10000 3671 Seafloor mapping ships
ACTION SERP 10000 3676 EXAMINE_SERP
ACTION SNIPPET 10000 3679 SNIPPET_NOT_RELEVANT b'1772808'
ACTION SNIPPET 10000 3682 SEEN_PREVIOUSLY b'1496241'
ACTION SNIPPET 10000 3685 SNIPPET_NOT_RELEVANT b'1762042'
ACTION SNIPPET 10000 3688 SNIPPET_NOT_RELEVANT b'1730739'
ACTION SNIPPET 10000 3691 SNIPPET_RELEVANT b'569209'
ACTION DOC 10000 3711 EXAMINING_DOCUMENT b'569209'
ACTION MARK 10000 3714 CONSIDERED_RELEVANT b'569209'
ACTION SNIPPET 10000 3717 SEEN_PREVIOUSLY b'1501222'
ACTION SNIPPET 10000 3720 SNIPPET_NOT_RELEVANT b'1785304'
ACTION SNIPPET 10000 3723 SNIPPET_NOT_RELEVANT b'1807969'
ACTION SNIPPET 10000 3726 SNIPPET_NOT_RELEVANT b'1642333'
ACTION SNIPPET 10000 3729 SNIPPET_RELEVANT b'802812'
ACTION DOC 10000 3749 EXAMINING_DOCUMENT b'802812'
ACTION MARK 10000 3752 CONSIDERED_RELEVANT b'802812'
ACTION SNIPPET 10000 3755 SNIPPET_NOT_RELEVANT b'22036'
ACTION SNIPPET 10000 3758 SNIPPET_NOT_RELEVANT b'1781485'
ACTION SNIPPET 10000 3761 SNIPPET_NOT_RELEVANT b'1809597'
ACTION SNIPPET 10000 3764 SNIPPET_NOT_RELEVANT b'1361328'
ACTION SNIPPET 10000 3767 SNIPPET_RELEVANT b'812042'
ACTION DOC 10000 3787 EXAMINING_DOCUMENT b'812042'
ACTION MARK 10000 3790 CONSIDERED_RELEVANT b'812042'
ACTION SNIPPET 10000 3793 SNIPPET_NOT_RELEVANT b'1416351'
ACTION SNIPPET 10000 3796 SNIPPET_NOT_RELEVANT b'1396487'
ACTION SNIPPET 10000 3799 SNIPPET_NOT_RELEVANT b'1406825'
ACTION SNIPPET 10000 3802 SEEN_PREVIOUSLY b'1692674'
ACTION SNIPPET 10000 3805 SNIPPET_NOT_RELEVANT b'1643958'
ACTION SNIPPET 10000 3808 SNIPPET_RELEVANT b'60625'
ACTION DOC 10000 3828 EXAMINING_DOCUMENT b'60625'
ACTION MARK 10000 3831 CONSIDERED_RELEVANT b'60625'
ACTION SNIPPET 10000 3834 SNIPPET_NOT_RELEVANT b'1126618'
ACTION SNIPPET 10000 3837 SNIPPET_NOT_RELEVANT b'1690079'
ACTION SNIPPET 10000 3840 SNIPPET_NOT_RELEVANT b'49558'
ACTION SNIPPET 10000 3843 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 3846 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 3849 SNIPPET_NOT_RELEVANT b'615414'
ACTION SNIPPET 10000 3852 SNIPPET_NOT_RELEVANT b'1449729'
ACTION SNIPPET 10000 3855 SNIPPET_RELEVANT b'1316511'
ACTION DOC 10000 3875 EXAMINING_DOCUMENT b'1316511'
ACTION SNIPPET 10000 3878 SNIPPET_NOT_RELEVANT b'1376571'
ACTION SNIPPET 10000 3881 SNIPPET_RELEVANT b'548016'
ACTION DOC 10000 3901 EXAMINING_DOCUMENT b'548016'
ACTION QUERY 10000 3911 Autonomous underwater vehicles on oceanography vessels
ACTION SERP 10000 3916 EXAMINE_SERP
ACTION SNIPPET 10000 3919 SEEN_PREVIOUSLY b'750838'
ACTION SNIPPET 10000 3922 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 3925 SNIPPET_RELEVANT b'1835489'
ACTION DOC 10000 3945 EXAMINING_DOCUMENT b'1835489'
ACTION MARK 10000 3948 CONSIDERED_RELEVANT b'1835489'
ACTION SNIPPET 10000 3951 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 3954 SNIPPET_RELEVANT b'1297660'
ACTION DOC 10000 3974 EXAMINING_DOCUMENT b'1297660'
ACTION SNIPPET 10000 3977 SEEN_PREVIOUSLY b'1507659'
ACTION SNIPPET 10000 3980 SNIPPET_NOT_RELEVANT b'1223435'
ACTION SNIPPET 10000 3983 SEEN_PREVIOUSLY b'262066'
ACTION SNIPPET 10000 3986 SNIPPET_NOT_RELEVANT b'286231'
ACTION SNIPPET 10000 3989 SNIPPET_RELEVANT b'752257'
ACTION DOC 10000 4009 EXAMINING_DOCUMENT b'752257'
ACTION QUERY 10000 4019 Vessels for oceanographic expeditions
ACTION SERP 10000 4024 EXAMINE_SERP
ACTION SNIPPET 10000 4027 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 4030 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 4033 SEEN_PREVIOUSLY b'822258'
ACTION SNIPPET 10000 4036 SEEN_PREVIOUSLY b'1564015'
ACTION SNIPPET 10000 4039 SEEN_PREVIOUSLY b'632244'
ACTION SNIPPET 10000 4042 SEEN_PREVIOUSLY b'59228'
ACTION SNIPPET 10000 4045 SNIPPET_RELEVANT b'1349153'
ACTION DOC 10000 4065 EXAMINING_DOCUMENT b'1349153'
ACTION MARK 10000 4068 CONSIDERED_RELEVANT b'1349153'
ACTION SNIPPET 10000 4071 SNIPPET_NOT_RELEVANT b'1574510'
ACTION SNIPPET 10000 4074 SNIPPET_RELEVANT b'65863'
ACTION DOC 10000 4094 EXAMINING_DOCUMENT b'65863'
ACTION MARK 10000 4097 CONSIDERED_RELEVANT b'65863'
ACTION SNIPPET 10000 4100 SNIPPET_RELEVANT b'59192'
ACTION DOC 10000 4120 EXAMINING_DOCUMENT b'59192'
ACTION MARK 10000 4123 CONSIDERED_RELEVANT b'59192'
ACTION SNIPPET 10000 4126 SNIPPET_RELEVANT b'874402'
ACTION DOC 10000 4146 EXAMINING_DOCUMENT b'874402'
ACTION MARK 10000 4149 CONSIDERED_RELEVANT b'874402'
ACTION SNIPPET 10000 4152 SEEN_PREVIOUSLY b'1244235'
ACTION SNIPPET 10000 4155 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 4158 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 4161 SNIPPET_RELEVANT b'1456968'
ACTION DOC 10000 4181 EXAMINING_DOCUMENT b'1456968'
ACTION MARK 10000 4184 CONSIDERED_RELEVANT b'1456968'
ACTION SNIPPET 10000 4187 SNIPPET_NOT_RELEVANT b'1219100'
ACTION SNIPPET 10000 4190 SEEN_PREVIOUSLY b'947404'
ACTION SNIPPET 10000 4193 SNIPPET_RELEVANT b'625542'
ACTION DOC 10000 4213 EXAMINING_DOCUMENT b'625542'
ACTION MARK 10000 4216 CONSIDERED_RELEVANT b'625542'
ACTION SNIPPET 10000 4219 SEEN_PREVIOUSLY b'59321'
ACTION SNIPPET 10000 4222 SEEN_PREVIOUSLY b'382324'
ACTION SNIPPET 10000 4225 SEEN_PREVIOUSLY b'24141'
ACTION SNIPPET 10000 4228 SEEN_PREVIOUSLY b'529662'
ACTION SNIPPET 10000 4231 SEEN_PREVIOUSLY b'219569'
ACTION SNIPPET 10000 4234 SNIPPET_NOT_RELEVANT b'285488'
ACTION SNIPPET 10000 4237 SNIPPET_NOT_RELEVANT b'1329888'
ACTION SNIPPET 10000 4240 SEEN_PREVIOUSLY b'1426960'
ACTION SNIPPET 10000 4243 SNIPPET_NOT_RELEVANT b'1225425'
ACTION SNIPPET 10000 4246 SNIPPET_RELEVANT b'415009'
ACTION DOC 10000 4266 EXAMINING_DOCUMENT b'415009'
ACTION QUERY 10000 4276 Submarine research vessels
ACTION SERP 10000 4281 EXAMINE_SERP
ACTION SNIPPET 10000 4284 SEEN_PREVIOUSLY b'72488'
ACTION SNIPPET 10000 4287 SNIPPET_NOT_RELEVANT b'28455'
ACTION SNIPPET 10000 4290 SNIPPET_NOT_RELEVANT b'238983'
ACTION SNIPPET 10000 4293 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 4296 SEEN_PREVIOUSLY b'167187'
ACTION SNIPPET 10000 4299 SNIPPET_RELEVANT b'376150'
ACTION DOC 10000 4319 EXAMINING_DOCUMENT b'376150'
ACTION SNIPPET 10000 4322 SNIPPET_RELEVANT b'1222750'
ACTION DOC 10000 4342 EXAMINING_DOCUMENT b'1222750'
ACTION MARK 10000 4345 CONSIDERED_RELEVANT b'1222750'
ACTION SNIPPET 10000 4348 SNIPPET_NOT_RELEVANT b'524824'
ACTION SNIPPET 10000 4351 SNIPPET_RELEVANT b'1419716'
ACTION DOC 10000 4371 EXAMINING_DOCUMENT b'1419716'
ACTION MARK 10000 4374 CONSIDERED_RELEVANT b'1419716'
ACTION SNIPPET 10000 4377 SNIPPET_RELEVANT b'239495'
ACTION DOC 10000 4397 EXAMINING_DOCUMENT b'239495'
ACTION SNIPPET 10000 4400 SNIPPET_NOT_RELEVANT b'22858'
ACTION SNIPPET 10000 4403 SNIPPET_RELEVANT b'355609'
ACTION DOC 10000 4423 EXAMINING_DOCUMENT b'355609'
ACTION SNIPPET 10000 4426 SNIPPET_NOT_RELEVANT b'233875'
ACTION QUERY 10000 4436 Oceanographic data collection ships
ACTION SERP 10000 4441 EXAMINE_SERP
ACTION SNIPPET 10000 4444 SEEN_PREVIOUSLY b'529662'
ACTION SNIPPET 10000 4447 SEEN_PREVIOUSLY b'812042'
ACTION SNIPPET 10000 4450 SEEN_PREVIOUSLY b'279254'
ACTION SNIPPET 10000 4453 SNIPPET_RELEVANT b'1378976'
ACTION DOC 10000 4473 EXAMINING_DOCUMENT b'1378976'
ACTION MARK 10000 4476 CONSIDERED_RELEVANT b'1378976'
ACTION SNIPPET 10000 4479 SEEN_PREVIOUSLY b'1231777'
ACTION SNIPPET 10000 4482 SEEN_PREVIOUSLY b'594981'
ACTION SNIPPET 10000 4485 SNIPPET_RELEVANT b'241193'
ACTION DOC 10000 4505 EXAMINING_DOCUMENT b'241193'
ACTION MARK 10000 4508 CONSIDERED_RELEVANT b'241193'
ACTION SNIPPET 10000 4511 SEEN_PREVIOUSLY b'1127471'
ACTION SNIPPET 10000 4514 SEEN_PREVIOUSLY b'117471'
ACTION SNIPPET 10000 4517 SNIPPET_RELEVANT b'1246353'
ACTION DOC 10000 4537 EXAMINING_DOCUMENT b'1246353'
ACTION MARK 10000 4540 CONSIDERED_RELEVANT b'1246353'
ACTION SNIPPET 10000 4543 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 4546 SNIPPET_NOT_RELEVANT b'1523523'
ACTION SNIPPET 10000 4549 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 4552 SEEN_PREVIOUSLY b'59192'
ACTION SNIPPET 10000 4555 SNIPPET_RELEVANT b'460279'
ACTION DOC 10000 4575 EXAMINING_DOCUMENT b'460279'
ACTION MARK 10000 4578 CONSIDERED_RELEVANT b'460279'
ACTION SNIPPET 10000 4581 SNIPPET_NOT_RELEVANT b'492257'
ACTION SNIPPET 10000 4584 SNIPPET_RELEVANT b'246066'
ACTION DOC 10000 4604 EXAMINING_DOCUMENT b'246066'
ACTION MARK 10000 4607 CONSIDERED_RELEVANT b'246066'
ACTION SNIPPET 10000 4610 SNIPPET_RELEVANT b'531668'
ACTION DOC 10000 4630 EXAMINING_DOCUMENT b'531668'
ACTION MARK 10000 4633 CONSIDERED_RELEVANT b'531668'
ACTION SNIPPET 10000 4636 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 4639 SNIPPET_RELEVANT b'861840'
ACTION DOC 10000 4659 EXAMINING_DOCUMENT b'861840'
ACTION MARK 10000 4662 CONSIDERED_RELEVANT b'861840'
ACTION SNIPPET 10000 4665 SEEN_PREVIOUSLY b'1761722'
ACTION SNIPPET 10000 4668 SNIPPET_NOT_RELEVANT b'945676'
ACTION SNIPPET 10000 4671 SNIPPET_RELEVANT b'549812'
ACTION DOC 10000 4691 EXAMINING_DOCUMENT b'549812'
ACTION MARK 10000 4694 CONSIDERED_RELEVANT b'549812'
ACTION SNIPPET 10000 4697 SNIPPET_RELEVANT b'1775178'
ACTION DOC 10000 4717 EXAMINING_DOCUMENT b'1775178'
ACTION MARK 10000 4720 CONSIDERED_RELEVANT b'1775178'
ACTION SNIPPET 10000 4723 SEEN_PREVIOUSLY b'500145'
ACTION SNIPPET 10000 4726 SEEN_PREVIOUSLY b'1426960'
ACTION SNIPPET 10000 4729 SNIPPET_RELEVANT b'1714008'
ACTION DOC 10000 4749 EXAMINING_DOCUMENT b'1714008'
ACTION SNIPPET 10000 4752 SNIPPET_NOT_RELEVANT b'1618452'
ACTION SNIPPET 10000 4755 SNIPPET_RELEVANT b'619911'
ACTION DOC 10000 4775 EXAMINING_DOCUMENT b'619911'
ACTION MARK 10000 4778 CONSIDERED_RELEVANT b'619911'
ACTION SNIPPET 10000 4781 SNIPPET_RELEVANT b'1286190'
ACTION DOC 10000 4801 EXAMINING_DOCUMENT b'1286190'
ACTION MARK 10000 4804 CONSIDERED_RELEVANT b'1286190'
ACTION SNIPPET 10000 4807 SEEN_PREVIOUSLY b'779635'
ACTION SNIPPET 10000 4810 SNIPPET_RELEVANT b'147690'
ACTION DOC 10000 4830 EXAMINING_DOCUMENT b'147690'
ACTION SNIPPET 10000 4833 SNIPPET_RELEVANT b'551077'
ACTION DOC 10000 4853 EXAMINING_DOCUMENT b'551077'
ACTION MARK 10000 4856 CONSIDERED_RELEVANT b'551077'
ACTION SNIPPET 10000 4859 SNIPPET_RELEVANT b'147680'
ACTION DOC 10000 4879 EXAMINING_DOCUMENT b'147680'
ACTION SNIPPET 10000 4882 SNIPPET_RELEVANT b'651777'
ACTION DOC 10000 4902 EXAMINING_DOCUMENT b'651777'
ACTION SNIPPET 10000 4905 SEEN_PREVIOUSLY b'874402'
ACTION SNIPPET 10000 4908 SNIPPET_NOT_RELEVANT b'154293'
ACTION QUERY 10000 4918 Oceanographic observation vessels
ACTION SERP 10000 4923 EXAMINE_SERP
ACTION SNIPPET 10000 4926 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 4929 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 4932 SEEN_PREVIOUSLY b'1761722'
ACTION SNIPPET 10000 4935 SEEN_PREVIOUSLY b'137558'
ACTION SNIPPET 10000 4938 SEEN_PREVIOUSLY b'1849886'
ACTION SNIPPET 10000 4941 SEEN_PREVIOUSLY b'382324'
ACTION SNIPPET 10000 4944 SEEN_PREVIOUSLY b'24141'
ACTION SNIPPET 10000 4947 SEEN_PREVIOUSLY b'529662'
ACTION SNIPPET 10000 4950 SEEN_PREVIOUSLY b'219569'
ACTION SNIPPET 10000 4953 SEEN_PREVIOUSLY b'1564015'
ACTION SNIPPET 10000 4956 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 4959 SEEN_PREVIOUSLY b'1426960'
ACTION SNIPPET 10000 4962 SEEN_PREVIOUSLY b'167187'
ACTION SNIPPET 10000 4965 SEEN_PREVIOUSLY b'779635'
ACTION SNIPPET 10000 4968 SNIPPET_RELEVANT b'66945'
ACTION DOC 10000 4988 EXAMINING_DOCUMENT b'66945'
ACTION MARK 10000 4991 CONSIDERED_RELEVANT b'66945'
ACTION SNIPPET 10000 4994 SEEN_PREVIOUSLY b'822258'
ACTION SNIPPET 10000 4997 SNIPPET_RELEVANT b'1785304'
ACTION DOC 10000 5017 EXAMINING_DOCUMENT b'1785304'
ACTION SNIPPET 10000 5020 SEEN_PREVIOUSLY b'632244'
ACTION SNIPPET 10000 5023 SNIPPET_RELEVANT b'686332'
ACTION DOC 10000 5043 EXAMINING_DOCUMENT b'686332'
ACTION QUERY 10000 5053 Oceanographic sampling vessels
ACTION SERP 10000 5058 EXAMINE_SERP
ACTION SNIPPET 10000 5061 SEEN_PREVIOUSLY b'1564015'
ACTION SNIPPET 10000 5064 SEEN_PREVIOUSLY b'529662'
ACTION SNIPPET 10000 5067 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 5070 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 5073 SEEN_PREVIOUSLY b'1849886'
ACTION SNIPPET 10000 5076 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 5079 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 5082 SEEN_PREVIOUSLY b'382324'
ACTION SNIPPET 10000 5085 SEEN_PREVIOUSLY b'24141'
ACTION SNIPPET 10000 5088 SEEN_PREVIOUSLY b'219569'
ACTION SNIPPET 10000 5091 SEEN_PREVIOUSLY b'1244235'
ACTION SNIPPET 10000 5094 SEEN_PREVIOUSLY b'1426960'
ACTION SNIPPET 10000 5097 SEEN_PREVIOUSLY b'82625'
ACTION SNIPPET 10000 5100 SEEN_PREVIOUSLY b'779635'
ACTION SNIPPET 10000 5103 SNIPPET_NOT_RELEVANT b'51474'
ACTION QUERY 10000 5113 Deep sea drilling vessels
ACTION SERP 10000 5118 EXAMINE_SERP
ACTION SNIPPET 10000 5121 SNIPPET_RELEVANT b'400375'
ACTION DOC 10000 5141 EXAMINING_DOCUMENT b'400375'
ACTION SNIPPET 10000 5144 SNIPPET_RELEVANT b'1311503'
ACTION DOC 10000 5164 EXAMINING_DOCUMENT b'1311503'
ACTION MARK 10000 5167 CONSIDERED_RELEVANT b'1311503'
ACTION SNIPPET 10000 5170 SNIPPET_NOT_RELEVANT b'474994'
ACTION SNIPPET 10000 5173 SNIPPET_NOT_RELEVANT b'297410'
ACTION SNIPPET 10000 5176 SNIPPET_NOT_RELEVANT b'945413'
ACTION SNIPPET 10000 5179 SNIPPET_RELEVANT b'32177'
ACTION DOC 10000 5199 EXAMINING_DOCUMENT b'32177'
ACTION MARK 10000 5202 CONSIDERED_RELEVANT b'32177'
ACTION SNIPPET 10000 5205 SNIPPET_RELEVANT b'700839'
ACTION DOC 10000 5225 EXAMINING_DOCUMENT b'700839'
ACTION SNIPPET 10000 5228 SEEN_PREVIOUSLY b'1792658'
ACTION SNIPPET 10000 5231 SNIPPET_RELEVANT b'206121'
ACTION DOC 10000 5251 EXAMINING_DOCUMENT b'206121'
ACTION MARK 10000 5254 CONSIDERED_RELEVANT b'206121'
ACTION SNIPPET 10000 5257 SNIPPET_NOT_RELEVANT b'1033431'
ACTION SNIPPET 10000 5260 SNIPPET_RELEVANT b'709852'
ACTION DOC 10000 5280 EXAMINING_DOCUMENT b'709852'
ACTION SNIPPET 10000 5283 SNIPPET_NOT_RELEVANT b'1270399'
ACTION SNIPPET 10000 5286 SEEN_PREVIOUSLY b'279254'
ACTION SNIPPET 10000 5289 SNIPPET_RELEVANT b'816382'
ACTION DOC 10000 5309 EXAMINING_DOCUMENT b'816382'
ACTION QUERY 10000 5319 Oceanographic cable-laying vessels
ACTION SERP 10000 5324 EXAMINE_SERP
ACTION SNIPPET 10000 5327 SEEN_PREVIOUSLY b'660630'
ACTION SNIPPET 10000 5330 SEEN_PREVIOUSLY b'89039'
ACTION SNIPPET 10000 5333 SEEN_PREVIOUSLY b'382324'
ACTION SNIPPET 10000 5336 SEEN_PREVIOUSLY b'24141'
ACTION SNIPPET 10000 5339 SEEN_PREVIOUSLY b'529662'
ACTION SNIPPET 10000 5342 SEEN_PREVIOUSLY b'219569'
ACTION SNIPPET 10000 5345 SEEN_PREVIOUSLY b'1564015'
ACTION SNIPPET 10000 5348 SEEN_PREVIOUSLY b'171292'
ACTION SNIPPET 10000 5351 SEEN_PREVIOUSLY b'1426960'
ACTION SNIPPET 10000 5354 SEEN_PREVIOUSLY b'779635'
ACTION SNIPPET 10000 5357 SEEN_PREVIOUSLY b'822258'
ACTION SNIPPET 10000 5360 SEEN_PREVIOUSLY b'137558'
ACTION SNIPPET 10000 5363 SEEN_PREVIOUSLY b'632244'
ACTION SNIPPET 10000 5366 SEEN_PREVIOUSLY b'1761722'
ACTION SNIPPET 10000 5369 SEEN_PREVIOUSLY b'1849886'
ACTION QUERY 10000 5379 Seismic survey vessels
ACTION SERP 10000 5384 EXAMINE_SERP
ACTION SNIPPET 10000 5387 SEEN_PREVIOUSLY b'700839'
ACTION SNIPPET 10000 5390 SNIPPET_RELEVANT b'865546'
ACTION DOC 10000 5410 EXAMINING_DOCUMENT b'865546'
ACTION SNIPPET 10000 5413 SNIPPET_NOT_RELEVANT b'589615'
ACTION SNIPPET 10000 5416 SNIPPET_RELEVANT b'1282742'
ACTION DOC 10000 5436 EXAMINING_DOCUMENT b'1282742'
ACTION QUERY 10000 5446 Multibeam echo-sounding vessels
ACTION SERP 10000 5451 EXAMINE_SERP
ACTION SNIPPET 10000 5454 SNIPPET_NOT_RELEVANT b'1374845'
ACTION SNIPPET 10000 5457 SNIPPET_RELEVANT b'1120727'
ACTION DOC 10000 5477 EXAMINING_DOCUMENT b'1120727'
ACTION MARK 10000 5480 CONSIDERED_RELEVANT b'1120727'
ACTION SNIPPET 10000 5483 SNIPPET_NOT_RELEVANT b'1376681'
