ACTION QUERY 10000 10 railway accidents
ACTION SNIPPET 10000 3188 SNIPPET_RELEVANT b'254876'
ACTION DOC 10000 3208 EXAMINING_DOCUMENT b'254876'
ACTION SNIPPET 10000 3211 SNIPPET_NOT_RELEVANT b'117959'
ACTION SNIPPET 10000 3214 SNIPPET_RELEVANT b'206653'
ACTION DOC 10000 3234 EXAMINING_DOCUMENT b'206653'
ACTION SNIPPET 10000 3237 SNIPPET_NOT_RELEVANT b'152553'
ACTION SNIPPET 10000 3240 SNIPPET_NOT_RELEVANT b'1739830'
INFO SERP_END_REACHED 
ACTION QUERY 10000 3250 Signal failure
ACTION SERP 10000 3255 EXAMINE_SERP
ACTION SNIPPET 10000 3258 SNIPPET_NOT_RELEVANT b'690092'
ACTION SNIPPET 10000 3261 SNIPPET_RELEVANT b'1676912'
ACTION DOC 10000 3281 EXAMINING_DOCUMENT b'1676912'
ACTION SNIPPET 10000 3284 SNIPPET_RELEVANT b'364810'
ACTION DOC 10000 3304 EXAMINING_DOCUMENT b'364810'
ACTION SNIPPET 10000 3307 SNIPPET_NOT_RELEVANT b'576425'
ACTION SNIPPET 10000 3310 SNIPPET_NOT_RELEVANT b'1546185'
ACTION SNIPPET 10000 3313 SNIPPET_NOT_RELEVANT b'860955'
ACTION SNIPPET 10000 3316 SNIPPET_NOT_RELEVANT b'582746'
ACTION SNIPPET 10000 3319 SNIPPET_NOT_RELEVANT b'1005256'
ACTION SNIPPET 10000 3322 SNIPPET_NOT_RELEVANT b'631320'
ACTION SNIPPET 10000 3325 SNIPPET_NOT_RELEVANT b'310687'
ACTION SNIPPET 10000 3328 SNIPPET_NOT_RELEVANT b'769143'
ACTION SNIPPET 10000 3331 SNIPPET_RELEVANT b'767870'
ACTION DOC 10000 3351 EXAMINING_DOCUMENT b'767870'
ACTION SNIPPET 10000 3354 SNIPPET_RELEVANT b'828987'
ACTION DOC 10000 3374 EXAMINING_DOCUMENT b'828987'
ACTION MARK 10000 3377 CONSIDERED_RELEVANT b'828987'
ACTION SNIPPET 10000 3380 SNIPPET_NOT_RELEVANT b'1716827'
ACTION SNIPPET 10000 3383 SNIPPET_NOT_RELEVANT b'181034'
ACTION SNIPPET 10000 3386 SNIPPET_RELEVANT b'1844631'
ACTION DOC 10000 3406 EXAMINING_DOCUMENT b'1844631'
ACTION SNIPPET 10000 3409 SNIPPET_NOT_RELEVANT b'1409562'
ACTION SNIPPET 10000 3412 SNIPPET_RELEVANT b'317556'
ACTION DOC 10000 3432 EXAMINING_DOCUMENT b'317556'
ACTION SNIPPET 10000 3435 SNIPPET_NOT_RELEVANT b'1657733'
ACTION SNIPPET 10000 3438 SNIPPET_RELEVANT b'1397697'
ACTION DOC 10000 3458 EXAMINING_DOCUMENT b'1397697'
ACTION SNIPPET 10000 3461 SNIPPET_NOT_RELEVANT b'457018'
ACTION SNIPPET 10000 3464 SNIPPET_NOT_RELEVANT b'1187742'
ACTION SNIPPET 10000 3467 SNIPPET_NOT_RELEVANT b'1769541'
ACTION SNIPPET 10000 3470 SNIPPET_NOT_RELEVANT b'302398'
ACTION SNIPPET 10000 3473 SNIPPET_RELEVANT b'230527'
ACTION DOC 10000 3493 EXAMINING_DOCUMENT b'230527'
ACTION MARK 10000 3496 CONSIDERED_RELEVANT b'230527'
ACTION SNIPPET 10000 3499 SNIPPET_NOT_RELEVANT b'1585616'
ACTION SNIPPET 10000 3502 SNIPPET_NOT_RELEVANT b'141377'
ACTION SNIPPET 10000 3505 SNIPPET_RELEVANT b'410124'
ACTION DOC 10000 3525 EXAMINING_DOCUMENT b'410124'
ACTION MARK 10000 3528 CONSIDERED_RELEVANT b'410124'
ACTION SNIPPET 10000 3531 SNIPPET_RELEVANT b'303836'
ACTION DOC 10000 3551 EXAMINING_DOCUMENT b'303836'
ACTION SNIPPET 10000 3554 SNIPPET_NOT_RELEVANT b'156929'
ACTION SNIPPET 10000 3557 SNIPPET_NOT_RELEVANT b'485675'
ACTION SNIPPET 10000 3560 SNIPPET_NOT_RELEVANT b'386586'
ACTION SNIPPET 10000 3563 SNIPPET_RELEVANT b'135954'
ACTION DOC 10000 3583 EXAMINING_DOCUMENT b'135954'
ACTION MARK 10000 3586 CONSIDERED_RELEVANT b'135954'
ACTION SNIPPET 10000 3589 SNIPPET_NOT_RELEVANT b'640743'
ACTION SNIPPET 10000 3592 SNIPPET_NOT_RELEVANT b'1492603'
ACTION SNIPPET 10000 3595 SNIPPET_NOT_RELEVANT b'769093'
ACTION SNIPPET 10000 3598 SNIPPET_RELEVANT b'742687'
ACTION DOC 10000 3618 EXAMINING_DOCUMENT b'742687'
ACTION MARK 10000 3621 CONSIDERED_RELEVANT b'742687'
ACTION SNIPPET 10000 3624 SNIPPET_NOT_RELEVANT b'830135'
ACTION SNIPPET 10000 3627 SNIPPET_RELEVANT b'163228'
ACTION DOC 10000 3647 EXAMINING_DOCUMENT b'163228'
ACTION MARK 10000 3650 CONSIDERED_RELEVANT b'163228'
ACTION SNIPPET 10000 3653 SNIPPET_NOT_RELEVANT b'1203880'
ACTION SNIPPET 10000 3656 SNIPPET_NOT_RELEVANT b'456022'
ACTION SNIPPET 10000 3659 SNIPPET_NOT_RELEVANT b'948331'
ACTION SNIPPET 10000 3662 SNIPPET_NOT_RELEVANT b'14370'
ACTION SNIPPET 10000 3665 SNIPPET_NOT_RELEVANT b'87601'
ACTION SNIPPET 10000 3668 SNIPPET_NOT_RELEVANT b'1137990'
ACTION SNIPPET 10000 3671 SNIPPET_NOT_RELEVANT b'1468499'
ACTION SNIPPET 10000 3674 SNIPPET_NOT_RELEVANT b'832870'
ACTION SNIPPET 10000 3677 SNIPPET_NOT_RELEVANT b'1250182'
ACTION SNIPPET 10000 3680 SNIPPET_NOT_RELEVANT b'66409'
ACTION SNIPPET 10000 3683 SNIPPET_NOT_RELEVANT b'1165180'
INFO SERP_END_REACHED 
ACTION QUERY 10000 3693 Train fire
ACTION SERP 10000 3698 EXAMINE_SERP
ACTION SNIPPET 10000 3701 SNIPPET_NOT_RELEVANT b'344231'
ACTION SNIPPET 10000 3704 SNIPPET_NOT_RELEVANT b'777137'
ACTION SNIPPET 10000 3707 SNIPPET_RELEVANT b'1505979'
ACTION DOC 10000 3727 EXAMINING_DOCUMENT b'1505979'
ACTION SNIPPET 10000 3730 SNIPPET_NOT_RELEVANT b'865312'
ACTION SNIPPET 10000 3733 SNIPPET_RELEVANT b'562519'
ACTION DOC 10000 3753 EXAMINING_DOCUMENT b'562519'
ACTION SNIPPET 10000 3756 SNIPPET_NOT_RELEVANT b'1230199'
ACTION SNIPPET 10000 3759 SNIPPET_RELEVANT b'516433'
ACTION DOC 10000 3779 EXAMINING_DOCUMENT b'516433'
ACTION SNIPPET 10000 3782 SNIPPET_NOT_RELEVANT b'750041'
ACTION SNIPPET 10000 3785 SNIPPET_NOT_RELEVANT b'428823'
ACTION SNIPPET 10000 3788 SNIPPET_RELEVANT b'1663289'
ACTION DOC 10000 3808 EXAMINING_DOCUMENT b'1663289'
ACTION QUERY 10000 3818 Platform accident
ACTION SERP 10000 3823 EXAMINE_SERP
ACTION SNIPPET 10000 3826 SNIPPET_RELEVANT b'1753822'
ACTION DOC 10000 3846 EXAMINING_DOCUMENT b'1753822'
ACTION SNIPPET 10000 3849 SNIPPET_NOT_RELEVANT b'996895'
ACTION SNIPPET 10000 3852 SNIPPET_NOT_RELEVANT b'1130884'
ACTION SNIPPET 10000 3855 SNIPPET_NOT_RELEVANT b'1446493'
ACTION SNIPPET 10000 3858 SNIPPET_NOT_RELEVANT b'149246'
ACTION SNIPPET 10000 3861 SNIPPET_NOT_RELEVANT b'1279257'
ACTION SNIPPET 10000 3864 SNIPPET_NOT_RELEVANT b'1793553'
ACTION SNIPPET 10000 3867 SNIPPET_NOT_RELEVANT b'620123'
ACTION SNIPPET 10000 3870 SNIPPET_NOT_RELEVANT b'775650'
ACTION SNIPPET 10000 3873 SNIPPET_NOT_RELEVANT b'978889'
ACTION SNIPPET 10000 3876 SNIPPET_NOT_RELEVANT b'44164'
ACTION SNIPPET 10000 3879 SNIPPET_RELEVANT b'1457881'
ACTION DOC 10000 3899 EXAMINING_DOCUMENT b'1457881'
ACTION SNIPPET 10000 3902 SNIPPET_NOT_RELEVANT b'453939'
ACTION SNIPPET 10000 3905 SNIPPET_NOT_RELEVANT b'1278340'
ACTION SNIPPET 10000 3908 SNIPPET_RELEVANT b'171816'
ACTION DOC 10000 3928 EXAMINING_DOCUMENT b'171816'
ACTION QUERY 10000 3938 Brake failure
ACTION SERP 10000 3943 EXAMINE_SERP
ACTION SNIPPET 10000 3946 SEEN_PREVIOUSLY b'767870'
ACTION SNIPPET 10000 3949 SEEN_PREVIOUSLY b'157537'
ACTION SNIPPET 10000 3952 SNIPPET_RELEVANT b'408283'
ACTION DOC 10000 3972 EXAMINING_DOCUMENT b'408283'
ACTION MARK 10000 3975 CONSIDERED_RELEVANT b'408283'
ACTION SNIPPET 10000 3978 SNIPPET_NOT_RELEVANT b'546128'
ACTION SNIPPET 10000 3981 SNIPPET_NOT_RELEVANT b'1568640'
ACTION SNIPPET 10000 3984 SNIPPET_RELEVANT b'767684'
ACTION DOC 10000 4004 EXAMINING_DOCUMENT b'767684'
ACTION MARK 10000 4007 CONSIDERED_RELEVANT b'767684'
ACTION SNIPPET 10000 4010 SNIPPET_NOT_RELEVANT b'767417'
ACTION SNIPPET 10000 4013 SNIPPET_RELEVANT b'590261'
ACTION DOC 10000 4033 EXAMINING_DOCUMENT b'590261'
ACTION SNIPPET 10000 4036 SNIPPET_RELEVANT b'767455'
ACTION DOC 10000 4056 EXAMINING_DOCUMENT b'767455'
ACTION MARK 10000 4059 CONSIDERED_RELEVANT b'767455'
ACTION SNIPPET 10000 4062 SNIPPET_RELEVANT b'1650349'
ACTION DOC 10000 4082 EXAMINING_DOCUMENT b'1650349'
ACTION SNIPPET 10000 4085 SNIPPET_RELEVANT b'434876'
ACTION DOC 10000 4105 EXAMINING_DOCUMENT b'434876'
ACTION MARK 10000 4108 CONSIDERED_RELEVANT b'434876'
ACTION SNIPPET 10000 4111 SNIPPET_NOT_RELEVANT b'546413'
ACTION SNIPPET 10000 4114 SNIPPET_NOT_RELEVANT b'370185'
ACTION SNIPPET 10000 4117 SNIPPET_NOT_RELEVANT b'1173858'
ACTION SNIPPET 10000 4120 SEEN_PREVIOUSLY b'768075'
ACTION SNIPPET 10000 4123 SEEN_PREVIOUSLY b'157393'
ACTION SNIPPET 10000 4126 SNIPPET_NOT_RELEVANT b'265993'
ACTION SNIPPET 10000 4129 SNIPPET_RELEVANT b'409703'
ACTION DOC 10000 4149 EXAMINING_DOCUMENT b'409703'
ACTION MARK 10000 4152 CONSIDERED_RELEVANT b'409703'
ACTION SNIPPET 10000 4155 SNIPPET_RELEVANT b'362705'
ACTION DOC 10000 4175 EXAMINING_DOCUMENT b'362705'
ACTION SNIPPET 10000 4178 SNIPPET_RELEVANT b'111588'
ACTION DOC 10000 4198 EXAMINING_DOCUMENT b'111588'
ACTION MARK 10000 4201 CONSIDERED_RELEVANT b'111588'
ACTION SNIPPET 10000 4204 SNIPPET_NOT_RELEVANT b'1671805'
ACTION SNIPPET 10000 4207 SNIPPET_NOT_RELEVANT b'1125198'
ACTION SNIPPET 10000 4210 SNIPPET_RELEVANT b'837927'
ACTION DOC 10000 4230 EXAMINING_DOCUMENT b'837927'
ACTION SNIPPET 10000 4233 SNIPPET_RELEVANT b'488586'
ACTION DOC 10000 4253 EXAMINING_DOCUMENT b'488586'
ACTION SNIPPET 10000 4256 SEEN_PREVIOUSLY b'169092'
ACTION SNIPPET 10000 4259 SEEN_PREVIOUSLY b'230527'
ACTION SNIPPET 10000 4262 SNIPPET_RELEVANT b'769143'
ACTION DOC 10000 4282 EXAMINING_DOCUMENT b'769143'
ACTION MARK 10000 4285 CONSIDERED_RELEVANT b'769143'
ACTION SNIPPET 10000 4288 SNIPPET_RELEVANT b'829610'
ACTION DOC 10000 4308 EXAMINING_DOCUMENT b'829610'
ACTION MARK 10000 4311 CONSIDERED_RELEVANT b'829610'
ACTION SNIPPET 10000 4314 SNIPPET_RELEVANT b'66394'
ACTION DOC 10000 4334 EXAMINING_DOCUMENT b'66394'
ACTION SNIPPET 10000 4337 SNIPPET_RELEVANT b'640140'
ACTION DOC 10000 4357 EXAMINING_DOCUMENT b'640140'
ACTION SNIPPET 10000 4360 SNIPPET_RELEVANT b'22851'
ACTION DOC 10000 4380 EXAMINING_DOCUMENT b'22851'
ACTION SNIPPET 10000 4383 SNIPPET_RELEVANT b'1692540'
ACTION DOC 10000 4403 EXAMINING_DOCUMENT b'1692540'
ACTION SNIPPET 10000 4406 SNIPPET_RELEVANT b'523758'
ACTION DOC 10000 4426 EXAMINING_DOCUMENT b'523758'
ACTION QUERY 10000 4436 Head-on collision
ACTION SERP 10000 4441 EXAMINE_SERP
ACTION SNIPPET 10000 4444 SNIPPET_NOT_RELEVANT b'248524'
ACTION SNIPPET 10000 4447 SNIPPET_NOT_RELEVANT b'6232'
ACTION SNIPPET 10000 4450 SNIPPET_RELEVANT b'6232'
ACTION DOC 10000 4470 EXAMINING_DOCUMENT b'6232'
ACTION SNIPPET 10000 4473 SNIPPET_RELEVANT b'184854'
ACTION DOC 10000 4493 EXAMINING_DOCUMENT b'184854'
ACTION SNIPPET 10000 4496 SNIPPET_NOT_RELEVANT b'165392'
ACTION SNIPPET 10000 4499 SNIPPET_RELEVANT b'107491'
ACTION DOC 10000 4519 EXAMINING_DOCUMENT b'107491'
ACTION SNIPPET 10000 4522 SNIPPET_RELEVANT b'1721674'
ACTION DOC 10000 4542 EXAMINING_DOCUMENT b'1721674'
ACTION SNIPPET 10000 4545 SNIPPET_NOT_RELEVANT b'85349'
ACTION SNIPPET 10000 4548 SNIPPET_NOT_RELEVANT b'304610'
ACTION QUERY 10000 4558 Track damage
ACTION SERP 10000 4563 EXAMINE_SERP
ACTION SNIPPET 10000 4566 SNIPPET_NOT_RELEVANT b'1631823'
ACTION SNIPPET 10000 4569 SNIPPET_NOT_RELEVANT b'698165'
ACTION SNIPPET 10000 4572 SNIPPET_RELEVANT b'635158'
ACTION DOC 10000 4592 EXAMINING_DOCUMENT b'635158'
ACTION SNIPPET 10000 4595 SEEN_PREVIOUSLY b'1780662'
ACTION SNIPPET 10000 4598 SNIPPET_RELEVANT b'1548839'
ACTION DOC 10000 4618 EXAMINING_DOCUMENT b'1548839'
ACTION SNIPPET 10000 4621 SNIPPET_NOT_RELEVANT b'157344'
ACTION SNIPPET 10000 4624 SNIPPET_RELEVANT b'1676899'
ACTION DOC 10000 4644 EXAMINING_DOCUMENT b'1676899'
ACTION SNIPPET 10000 4647 SNIPPET_NOT_RELEVANT b'1699148'
ACTION SNIPPET 10000 4650 SNIPPET_RELEVANT b'932834'
ACTION DOC 10000 4670 EXAMINING_DOCUMENT b'932834'
ACTION QUERY 10000 4680 Runaway train
ACTION SERP 10000 4685 EXAMINE_SERP
ACTION SNIPPET 10000 4688 SNIPPET_RELEVANT b'199552'
ACTION DOC 10000 4708 EXAMINING_DOCUMENT b'199552'
ACTION MARK 10000 4711 CONSIDERED_RELEVANT b'199552'
ACTION SNIPPET 10000 4714 SNIPPET_NOT_RELEVANT b'1560019'
ACTION SNIPPET 10000 4717 SNIPPET_RELEVANT b'1565527'
ACTION DOC 10000 4737 EXAMINING_DOCUMENT b'1565527'
ACTION MARK 10000 4740 CONSIDERED_RELEVANT b'1565527'
ACTION SNIPPET 10000 4743 SNIPPET_NOT_RELEVANT b'63981'
ACTION SNIPPET 10000 4746 SNIPPET_RELEVANT b'830321'
ACTION DOC 10000 4766 EXAMINING_DOCUMENT b'830321'
ACTION SNIPPET 10000 4769 SNIPPET_NOT_RELEVANT b'253292'
ACTION SNIPPET 10000 4772 SNIPPET_RELEVANT b'251168'
ACTION DOC 10000 4792 EXAMINING_DOCUMENT b'251168'
ACTION MARK 10000 4795 CONSIDERED_RELEVANT b'251168'
ACTION SNIPPET 10000 4798 SNIPPET_NOT_RELEVANT b'250417'
ACTION SNIPPET 10000 4801 SNIPPET_NOT_RELEVANT b'1802102'
ACTION SNIPPET 10000 4804 SNIPPET_NOT_RELEVANT b'250778'
ACTION SNIPPET 10000 4807 SEEN_PREVIOUSLY b'157537'
ACTION SNIPPET 10000 4810 SNIPPET_RELEVANT b'253612'
ACTION DOC 10000 4830 EXAMINING_DOCUMENT b'253612'
ACTION SNIPPET 10000 4833 SNIPPET_NOT_RELEVANT b'101385'
ACTION SNIPPET 10000 4836 SNIPPET_RELEVANT b'253867'
ACTION DOC 10000 4856 EXAMINING_DOCUMENT b'253867'
ACTION SNIPPET 10000 4859 SNIPPET_NOT_RELEVANT b'257381'
ACTION SNIPPET 10000 4862 SEEN_PREVIOUSLY b'97796'
ACTION SNIPPET 10000 4865 SNIPPET_NOT_RELEVANT b'969331'
ACTION SNIPPET 10000 4868 SNIPPET_RELEVANT b'1457914'
ACTION DOC 10000 4888 EXAMINING_DOCUMENT b'1457914'
ACTION SNIPPET 10000 4891 SNIPPET_RELEVANT b'156286'
ACTION DOC 10000 4911 EXAMINING_DOCUMENT b'156286'
ACTION QUERY 10000 4921 Electrical failure
ACTION SERP 10000 4926 EXAMINE_SERP
ACTION SNIPPET 10000 4929 SNIPPET_RELEVANT b'764929'
ACTION DOC 10000 4949 EXAMINING_DOCUMENT b'764929'
ACTION SNIPPET 10000 4952 SNIPPET_NOT_RELEVANT b'498678'
ACTION SNIPPET 10000 4955 SNIPPET_RELEVANT b'63578'
ACTION DOC 10000 4975 EXAMINING_DOCUMENT b'63578'
ACTION SNIPPET 10000 4978 SNIPPET_NOT_RELEVANT b'871082'
ACTION SNIPPET 10000 4981 SNIPPET_RELEVANT b'1679187'
ACTION DOC 10000 5001 EXAMINING_DOCUMENT b'1679187'
ACTION SNIPPET 10000 5004 SNIPPET_NOT_RELEVANT b'1545219'
ACTION SNIPPET 10000 5007 SNIPPET_NOT_RELEVANT b'866475'
ACTION SNIPPET 10000 5010 SNIPPET_NOT_RELEVANT b'1512300'
ACTION SNIPPET 10000 5013 SNIPPET_NOT_RELEVANT b'468735'
ACTION SNIPPET 10000 5016 SNIPPET_NOT_RELEVANT b'1573041'
ACTION SNIPPET 10000 5019 SNIPPET_NOT_RELEVANT b'1454010'
ACTION SNIPPET 10000 5022 SNIPPET_NOT_RELEVANT b'549613'
ACTION SNIPPET 10000 5025 SNIPPET_NOT_RELEVANT b'862185'
ACTION SNIPPET 10000 5028 SNIPPET_NOT_RELEVANT b'582746'
ACTION SNIPPET 10000 5031 SNIPPET_RELEVANT b'1689206'
ACTION DOC 10000 5051 EXAMINING_DOCUMENT b'1689206'
ACTION QUERY 10000 5061 Speeding train
ACTION SERP 10000 5066 EXAMINE_SERP
ACTION SNIPPET 10000 5069 SNIPPET_RELEVANT b'1667781'
ACTION DOC 10000 5089 EXAMINING_DOCUMENT b'1667781'
ACTION MARK 10000 5092 CONSIDERED_RELEVANT b'1667781'
ACTION SNIPPET 10000 5095 SNIPPET_NOT_RELEVANT b'1837999'
ACTION SNIPPET 10000 5098 SNIPPET_NOT_RELEVANT b'486900'
ACTION SNIPPET 10000 5101 SNIPPET_NOT_RELEVANT b'573930'
ACTION SNIPPET 10000 5104 SNIPPET_NOT_RELEVANT b'1200973'
ACTION SNIPPET 10000 5107 SNIPPET_RELEVANT b'284809'
ACTION DOC 10000 5127 EXAMINING_DOCUMENT b'284809'
ACTION SNIPPET 10000 5130 SNIPPET_RELEVANT b'405710'
ACTION DOC 10000 5150 EXAMINING_DOCUMENT b'405710'
ACTION SNIPPET 10000 5153 SNIPPET_RELEVANT b'1792018'
ACTION DOC 10000 5173 EXAMINING_DOCUMENT b'1792018'
ACTION SNIPPET 10000 5176 SNIPPET_RELEVANT b'3481'
ACTION DOC 10000 5196 EXAMINING_DOCUMENT b'3481'
ACTION MARK 10000 5199 CONSIDERED_RELEVANT b'3481'
ACTION SNIPPET 10000 5202 SEEN_PREVIOUSLY b'3481'
ACTION SNIPPET 10000 5205 SNIPPET_NOT_RELEVANT b'1432852'
ACTION SNIPPET 10000 5208 SNIPPET_NOT_RELEVANT b'1481321'
ACTION SNIPPET 10000 5211 SNIPPET_NOT_RELEVANT b'1047315'
ACTION SNIPPET 10000 5214 SNIPPET_RELEVANT b'74596'
ACTION DOC 10000 5234 EXAMINING_DOCUMENT b'74596'
ACTION SNIPPET 10000 5237 SNIPPET_NOT_RELEVANT b'286567'
ACTION SNIPPET 10000 5240 SNIPPET_RELEVANT b'284815'
ACTION DOC 10000 5260 EXAMINING_DOCUMENT b'284815'
ACTION SNIPPET 10000 5263 SNIPPET_RELEVANT b'1728448'
ACTION DOC 10000 5283 EXAMINING_DOCUMENT b'1728448'
ACTION SNIPPET 10000 5286 SNIPPET_RELEVANT b'993740'
ACTION DOC 10000 5306 EXAMINING_DOCUMENT b'993740'
ACTION SNIPPET 10000 5309 SNIPPET_RELEVANT b'1097771'
ACTION DOC 10000 5329 EXAMINING_DOCUMENT b'1097771'
ACTION QUERY 10000 5339 Bridge collapse
ACTION SERP 10000 5344 EXAMINE_SERP
ACTION SNIPPET 10000 5347 SNIPPET_RELEVANT b'149246'
ACTION DOC 10000 5367 EXAMINING_DOCUMENT b'149246'
ACTION SNIPPET 10000 5370 SNIPPET_NOT_RELEVANT b'98950'
ACTION SNIPPET 10000 5373 SNIPPET_NOT_RELEVANT b'53416'
ACTION SNIPPET 10000 5376 SNIPPET_RELEVANT b'961605'
ACTION DOC 10000 5396 EXAMINING_DOCUMENT b'961605'
ACTION SNIPPET 10000 5399 SNIPPET_NOT_RELEVANT b'29861'
ACTION SNIPPET 10000 5402 SNIPPET_RELEVANT b'1430930'
ACTION DOC 10000 5422 EXAMINING_DOCUMENT b'1430930'
ACTION SNIPPET 10000 5425 SNIPPET_NOT_RELEVANT b'794838'
ACTION SNIPPET 10000 5428 SNIPPET_NOT_RELEVANT b'794755'
ACTION SNIPPET 10000 5431 SNIPPET_NOT_RELEVANT b'236955'
ACTION SNIPPET 10000 5434 SNIPPET_RELEVANT b'279722'
ACTION DOC 10000 5454 EXAMINING_DOCUMENT b'279722'
ACTION QUERY 10000 5464 Overhead wire problem
ACTION SERP 10000 5469 EXAMINE_SERP
ACTION SNIPPET 10000 5472 SNIPPET_NOT_RELEVANT b'1615130'
ACTION SNIPPET 10000 5475 SNIPPET_NOT_RELEVANT b'1642107'
ACTION SNIPPET 10000 5478 SNIPPET_NOT_RELEVANT b'1166266'
ACTION SNIPPET 10000 5481 SNIPPET_NOT_RELEVANT b'1264124'
ACTION SNIPPET 10000 5484 SNIPPET_NOT_RELEVANT b'1291461'
ACTION SNIPPET 10000 5487 SNIPPET_NOT_RELEVANT b'1304643'
ACTION SNIPPET 10000 5490 SNIPPET_RELEVANT b'1303000'
ACTION DOC 10000 5510 EXAMINING_DOCUMENT b'1303000'
ACTION SNIPPET 10000 5513 SNIPPET_NOT_RELEVANT b'342749'
ACTION SNIPPET 10000 5516 SNIPPET_NOT_RELEVANT b'1843016'
ACTION SNIPPET 10000 5519 SNIPPET_NOT_RELEVANT b'1598436'
ACTION SNIPPET 10000 5522 SNIPPET_NOT_RELEVANT b'1647954'
ACTION SNIPPET 10000 5525 SNIPPET_RELEVANT b'902643'
ACTION DOC 10000 5545 EXAMINING_DOCUMENT b'902643'
ACTION SNIPPET 10000 5548 SNIPPET_NOT_RELEVANT b'253734'
ACTION SNIPPET 10000 5551 SNIPPET_NOT_RELEVANT b'1728984'
ACTION SNIPPET 10000 5554 SNIPPET_NOT_RELEVANT b'1555504'
ACTION SNIPPET 10000 5557 SNIPPET_RELEVANT b'1078979'
ACTION DOC 10000 5577 EXAMINING_DOCUMENT b'1078979'
ACTION QUERY 10000 5587 Passengers struck by train
ACTION SERP 10000 5592 EXAMINE_SERP
ACTION SNIPPET 10000 5595 SNIPPET_RELEVANT b'102530'
ACTION DOC 10000 5615 EXAMINING_DOCUMENT b'102530'
ACTION MARK 10000 5618 CONSIDERED_RELEVANT b'102530'
ACTION SNIPPET 10000 5621 SNIPPET_RELEVANT b'142591'
ACTION DOC 10000 5641 EXAMINING_DOCUMENT b'142591'
ACTION MARK 10000 5644 CONSIDERED_RELEVANT b'142591'
ACTION SNIPPET 10000 5647 SNIPPET_NOT_RELEVANT b'454412'
ACTION SNIPPET 10000 5650 SEEN_PREVIOUSLY b'92441'
ACTION SNIPPET 10000 5653 SNIPPET_RELEVANT b'1330233'
ACTION DOC 10000 5673 EXAMINING_DOCUMENT b'1330233'
ACTION SNIPPET 10000 5676 SNIPPET_RELEVANT b'1025697'
ACTION DOC 10000 5696 EXAMINING_DOCUMENT b'1025697'
ACTION MARK 10000 5699 CONSIDERED_RELEVANT b'1025697'
ACTION SNIPPET 10000 5702 SNIPPET_NOT_RELEVANT b'518858'
ACTION SNIPPET 10000 5705 SNIPPET_RELEVANT b'1014867'
ACTION DOC 10000 5725 EXAMINING_DOCUMENT b'1014867'
ACTION SNIPPET 10000 5728 SNIPPET_RELEVANT b'293920'
ACTION DOC 10000 5748 EXAMINING_DOCUMENT b'293920'
ACTION MARK 10000 5751 CONSIDERED_RELEVANT b'293920'
ACTION SNIPPET 10000 5754 SNIPPET_NOT_RELEVANT b'357350'
ACTION SNIPPET 10000 5757 SNIPPET_RELEVANT b'314218'
ACTION DOC 10000 5777 EXAMINING_DOCUMENT b'314218'
ACTION MARK 10000 5780 CONSIDERED_RELEVANT b'314218'
ACTION SNIPPET 10000 5783 SNIPPET_RELEVANT b'1268808'
ACTION DOC 10000 5803 EXAMINING_DOCUMENT b'1268808'
ACTION MARK 10000 5806 CONSIDERED_RELEVANT b'1268808'
ACTION SNIPPET 10000 5809 SNIPPET_NOT_RELEVANT b'174362'
ACTION SNIPPET 10000 5812 SNIPPET_NOT_RELEVANT b'575334'
ACTION SNIPPET 10000 5815 SNIPPET_NOT_RELEVANT b'1642863'
ACTION SNIPPET 10000 5818 SNIPPET_RELEVANT b'286962'
ACTION DOC 10000 5838 EXAMINING_DOCUMENT b'286962'
ACTION MARK 10000 5841 CONSIDERED_RELEVANT b'286962'
ACTION SNIPPET 10000 5844 SNIPPET_NOT_RELEVANT b'1085291'
ACTION SNIPPET 10000 5847 SNIPPET_RELEVANT b'249497'
ACTION DOC 10000 5867 EXAMINING_DOCUMENT b'249497'
ACTION SNIPPET 10000 5870 SNIPPET_NOT_RELEVANT b'1584502'
ACTION SNIPPET 10000 5873 SNIPPET_NOT_RELEVANT b'872325'
ACTION SNIPPET 10000 5876 SNIPPET_RELEVANT b'1403023'
ACTION DOC 10000 5896 EXAMINING_DOCUMENT b'1403023'
ACTION MARK 10000 5899 CONSIDERED_RELEVANT b'1403023'
ACTION SNIPPET 10000 5902 SNIPPET_RELEVANT b'327193'
ACTION DOC 10000 5922 EXAMINING_DOCUMENT b'327193'
ACTION MARK 10000 5925 CONSIDERED_RELEVANT b'327193'
ACTION SNIPPET 10000 5928 SNIPPET_RELEVANT b'14454'
ACTION DOC 10000 5948 EXAMINING_DOCUMENT b'14454'
ACTION MARK 10000 5951 CONSIDERED_RELEVANT b'14454'
ACTION SNIPPET 10000 5954 SNIPPET_NOT_RELEVANT b'827421'
ACTION SNIPPET 10000 5957 SNIPPET_NOT_RELEVANT b'917319'
ACTION SNIPPET 10000 5960 SNIPPET_RELEVANT b'773495'
ACTION DOC 10000 5980 EXAMINING_DOCUMENT b'773495'
ACTION SNIPPET 10000 5983 SEEN_PREVIOUSLY b'933639'
ACTION SNIPPET 10000 5986 SNIPPET_RELEVANT b'553457'
ACTION DOC 10000 6006 EXAMINING_DOCUMENT b'553457'
ACTION SNIPPET 10000 6009 SNIPPET_RELEVANT b'1092927'
