ACTION QUERY 10000 10 railway accidents
ACTION SNIPPET 10000 3207 SNIPPET_NOT_RELEVANT b'1683127'
ACTION SNIPPET 10000 3210 SNIPPET_RELEVANT b'831760'
ACTION DOC 10000 3230 EXAMINING_DOCUMENT b'831760'
ACTION MARK 10000 3233 CONSIDERED_RELEVANT b'831760'
ACTION SNIPPET 10000 3236 SNIPPET_RELEVANT b'687948'
ACTION DOC 10000 3256 EXAMINING_DOCUMENT b'687948'
ACTION MARK 10000 3259 CONSIDERED_RELEVANT b'687948'
ACTION SNIPPET 10000 3262 SNIPPET_RELEVANT b'818220'
ACTION DOC 10000 3282 EXAMINING_DOCUMENT b'818220'
ACTION MARK 10000 3285 CONSIDERED_RELEVANT b'818220'
ACTION SNIPPET 10000 3288 SNIPPET_NOT_RELEVANT b'1311489'
ACTION SNIPPET 10000 3291 SNIPPET_RELEVANT b'687861'
ACTION DOC 10000 3311 EXAMINING_DOCUMENT b'687861'
ACTION SNIPPET 10000 3314 SNIPPET_RELEVANT b'1819442'
ACTION DOC 10000 3334 EXAMINING_DOCUMENT b'1819442'
ACTION MARK 10000 3337 CONSIDERED_RELEVANT b'1819442'
ACTION SNIPPET 10000 3340 SNIPPET_RELEVANT b'1063953'
ACTION DOC 10000 3360 EXAMINING_DOCUMENT b'1063953'
ACTION SNIPPET 10000 3363 SNIPPET_NOT_RELEVANT b'1573753'
ACTION SNIPPET 10000 3366 SNIPPET_RELEVANT b'440312'
ACTION DOC 10000 3386 EXAMINING_DOCUMENT b'440312'
ACTION SNIPPET 10000 3389 SNIPPET_NOT_RELEVANT b'958108'
ACTION QUERY 10000 3399 Passenger fatalities
ACTION SERP 10000 3404 EXAMINE_SERP
ACTION SNIPPET 10000 3407 SNIPPET_NOT_RELEVANT b'286939'
ACTION SNIPPET 10000 3410 SNIPPET_NOT_RELEVANT b'1187338'
ACTION SNIPPET 10000 3413 SNIPPET_NOT_RELEVANT b'130405'
ACTION SNIPPET 10000 3416 SNIPPET_NOT_RELEVANT b'470029'
ACTION SNIPPET 10000 3419 SNIPPET_NOT_RELEVANT b'28529'
ACTION SNIPPET 10000 3422 SNIPPET_NOT_RELEVANT b'1456749'
ACTION SNIPPET 10000 3425 SNIPPET_RELEVANT b'1704955'
ACTION DOC 10000 3445 EXAMINING_DOCUMENT b'1704955'
ACTION SNIPPET 10000 3448 SNIPPET_RELEVANT b'1503242'
ACTION DOC 10000 3468 EXAMINING_DOCUMENT b'1503242'
ACTION QUERY 10000 3478 Train collision with a vehicle
ACTION SERP 10000 3483 EXAMINE_SERP
ACTION SNIPPET 10000 3486 SEEN_PREVIOUSLY b'1093298'
ACTION SNIPPET 10000 3489 SNIPPET_NOT_RELEVANT b'1013099'
ACTION SNIPPET 10000 3492 SNIPPET_RELEVANT b'1645342'
ACTION DOC 10000 3512 EXAMINING_DOCUMENT b'1645342'
ACTION MARK 10000 3515 CONSIDERED_RELEVANT b'1645342'
ACTION SNIPPET 10000 3518 SNIPPET_NOT_RELEVANT b'1093132'
ACTION SNIPPET 10000 3521 SNIPPET_RELEVANT b'52423'
ACTION DOC 10000 3541 EXAMINING_DOCUMENT b'52423'
ACTION SNIPPET 10000 3544 SEEN_PREVIOUSLY b'96700'
ACTION SNIPPET 10000 3547 SNIPPET_NOT_RELEVANT b'917321'
ACTION SNIPPET 10000 3550 SNIPPET_NOT_RELEVANT b'1544166'
ACTION SNIPPET 10000 3553 SNIPPET_NOT_RELEVANT b'1460600'
ACTION SNIPPET 10000 3556 SNIPPET_RELEVANT b'1347154'
ACTION DOC 10000 3576 EXAMINING_DOCUMENT b'1347154'
ACTION QUERY 10000 3586 Train wreckage
ACTION SERP 10000 3591 EXAMINE_SERP
ACTION SNIPPET 10000 3594 SNIPPET_NOT_RELEVANT b'104601'
ACTION SNIPPET 10000 3597 SEEN_PREVIOUSLY b'10971'
ACTION SNIPPET 10000 3600 SNIPPET_RELEVANT b'174623'
ACTION DOC 10000 3620 EXAMINING_DOCUMENT b'174623'
ACTION MARK 10000 3623 CONSIDERED_RELEVANT b'174623'
ACTION SNIPPET 10000 3626 SNIPPET_NOT_RELEVANT b'469735'
ACTION SNIPPET 10000 3629 SNIPPET_NOT_RELEVANT b'22259'
ACTION SNIPPET 10000 3632 SNIPPET_RELEVANT b'206158'
ACTION DOC 10000 3652 EXAMINING_DOCUMENT b'206158'
ACTION MARK 10000 3655 CONSIDERED_RELEVANT b'206158'
ACTION SNIPPET 10000 3658 SNIPPET_NOT_RELEVANT b'272484'
ACTION SNIPPET 10000 3661 SNIPPET_NOT_RELEVANT b'924680'
ACTION SNIPPET 10000 3664 SNIPPET_NOT_RELEVANT b'6058'
ACTION SNIPPET 10000 3667 SNIPPET_NOT_RELEVANT b'6058'
ACTION SNIPPET 10000 3670 SEEN_PREVIOUSLY b'1687116'
ACTION SNIPPET 10000 3673 SNIPPET_RELEVANT b'228845'
ACTION DOC 10000 3693 EXAMINING_DOCUMENT b'228845'
ACTION MARK 10000 3696 CONSIDERED_RELEVANT b'228845'
ACTION SNIPPET 10000 3699 SNIPPET_NOT_RELEVANT b'169958'
ACTION SNIPPET 10000 3702 SNIPPET_NOT_RELEVANT b'333231'
ACTION SNIPPET 10000 3705 SEEN_PREVIOUSLY b'214578'
ACTION SNIPPET 10000 3708 SNIPPET_NOT_RELEVANT b'1087544'
ACTION SNIPPET 10000 3711 SNIPPET_NOT_RELEVANT b'249657'
ACTION SNIPPET 10000 3714 SNIPPET_NOT_RELEVANT b'488586'
ACTION SNIPPET 10000 3717 SNIPPET_RELEVANT b'157537'
ACTION DOC 10000 3737 EXAMINING_DOCUMENT b'157537'
ACTION MARK 10000 3740 CONSIDERED_RELEVANT b'157537'
ACTION SNIPPET 10000 3743 SNIPPET_NOT_RELEVANT b'37946'
ACTION SNIPPET 10000 3746 SNIPPET_RELEVANT b'36989'
ACTION DOC 10000 3766 EXAMINING_DOCUMENT b'36989'
ACTION SNIPPET 10000 3769 SNIPPET_NOT_RELEVANT b'925136'
ACTION SNIPPET 10000 3772 SNIPPET_RELEVANT b'3673'
ACTION DOC 10000 3792 EXAMINING_DOCUMENT b'3673'
ACTION QUERY 10000 3802 Crew negligence
ACTION SERP 10000 3807 EXAMINE_SERP
ACTION SNIPPET 10000 3810 SNIPPET_NOT_RELEVANT b'605385'
ACTION SNIPPET 10000 3813 SNIPPET_NOT_RELEVANT b'280040'
ACTION SNIPPET 10000 3816 SNIPPET_RELEVANT b'42036'
ACTION DOC 10000 3836 EXAMINING_DOCUMENT b'42036'
ACTION SNIPPET 10000 3839 SNIPPET_RELEVANT b'1824246'
ACTION DOC 10000 3859 EXAMINING_DOCUMENT b'1824246'
ACTION QUERY 10000 3869 Obstruction on the track
ACTION SERP 10000 3874 EXAMINE_SERP
ACTION SNIPPET 10000 3877 SNIPPET_NOT_RELEVANT b'309440'
ACTION SNIPPET 10000 3880 SNIPPET_NOT_RELEVANT b'1348203'
ACTION SNIPPET 10000 3883 SNIPPET_NOT_RELEVANT b'1077334'
ACTION SNIPPET 10000 3886 SNIPPET_NOT_RELEVANT b'807561'
ACTION SNIPPET 10000 3889 SNIPPET_NOT_RELEVANT b'162541'
ACTION SNIPPET 10000 3892 SNIPPET_NOT_RELEVANT b'734320'
ACTION SNIPPET 10000 3895 SNIPPET_NOT_RELEVANT b'443714'
ACTION SNIPPET 10000 3898 SNIPPET_NOT_RELEVANT b'1077485'
ACTION SNIPPET 10000 3901 SNIPPET_NOT_RELEVANT b'403027'
ACTION SNIPPET 10000 3904 SNIPPET_NOT_RELEVANT b'1431054'
ACTION SNIPPET 10000 3907 SNIPPET_RELEVANT b'698468'
ACTION DOC 10000 3927 EXAMINING_DOCUMENT b'698468'
ACTION QUERY 10000 3937 Faulty equipment
ACTION SERP 10000 3942 EXAMINE_SERP
ACTION SNIPPET 10000 3945 SNIPPET_NOT_RELEVANT b'284056'
ACTION SNIPPET 10000 3948 SNIPPET_NOT_RELEVANT b'839906'
ACTION SNIPPET 10000 3951 SNIPPET_RELEVANT b'523736'
ACTION DOC 10000 3971 EXAMINING_DOCUMENT b'523736'
ACTION SNIPPET 10000 3974 SNIPPET_RELEVANT b'1565577'
ACTION DOC 10000 3994 EXAMINING_DOCUMENT b'1565577'
ACTION QUERY 10000 4004 Train explosion
ACTION SERP 10000 4009 EXAMINE_SERP
ACTION SNIPPET 10000 4012 SNIPPET_NOT_RELEVANT b'151975'
ACTION SNIPPET 10000 4015 SNIPPET_NOT_RELEVANT b'1523949'
ACTION SNIPPET 10000 4018 SNIPPET_RELEVANT b'632296'
ACTION DOC 10000 4038 EXAMINING_DOCUMENT b'632296'
ACTION SNIPPET 10000 4041 SNIPPET_NOT_RELEVANT b'997432'
ACTION SNIPPET 10000 4044 SNIPPET_RELEVANT b'553457'
ACTION DOC 10000 4064 EXAMINING_DOCUMENT b'553457'
ACTION QUERY 10000 4074 Level crossing malfunction
ACTION SERP 10000 4079 EXAMINE_SERP
ACTION SNIPPET 10000 4082 SNIPPET_RELEVANT b'1638404'
ACTION DOC 10000 4102 EXAMINING_DOCUMENT b'1638404'
ACTION MARK 10000 4105 CONSIDERED_RELEVANT b'1638404'
ACTION SNIPPET 10000 4108 SNIPPET_RELEVANT b'1649237'
ACTION DOC 10000 4128 EXAMINING_DOCUMENT b'1649237'
ACTION SNIPPET 10000 4131 SNIPPET_NOT_RELEVANT b'1655449'
ACTION SNIPPET 10000 4134 SNIPPET_NOT_RELEVANT b'1656808'
ACTION SNIPPET 10000 4137 SNIPPET_NOT_RELEVANT b'1567351'
ACTION SNIPPET 10000 4140 SNIPPET_NOT_RELEVANT b'1583565'
ACTION SNIPPET 10000 4143 SNIPPET_NOT_RELEVANT b'1559983'
ACTION SNIPPET 10000 4146 SNIPPET_RELEVANT b'1570469'
ACTION DOC 10000 4166 EXAMINING_DOCUMENT b'1570469'
ACTION QUERY 10000 4176 Wrong routing
ACTION SERP 10000 4181 EXAMINE_SERP
ACTION SNIPPET 10000 4184 SNIPPET_RELEVANT b'1554054'
ACTION DOC 10000 4204 EXAMINING_DOCUMENT b'1554054'
ACTION SNIPPET 10000 4207 SNIPPET_RELEVANT b'813241'
ACTION DOC 10000 4227 EXAMINING_DOCUMENT b'813241'
ACTION QUERY 10000 4237 Train-pedestrian accident
ACTION SERP 10000 4242 EXAMINE_SERP
ACTION SNIPPET 10000 4245 SNIPPET_NOT_RELEVANT b'140912'
ACTION SNIPPET 10000 4248 SNIPPET_NOT_RELEVANT b'416287'
ACTION SNIPPET 10000 4251 SNIPPET_RELEVANT b'809223'
ACTION DOC 10000 4271 EXAMINING_DOCUMENT b'809223'
ACTION MARK 10000 4274 CONSIDERED_RELEVANT b'809223'
ACTION SNIPPET 10000 4277 SNIPPET_RELEVANT b'1451548'
ACTION DOC 10000 4297 EXAMINING_DOCUMENT b'1451548'
ACTION SNIPPET 10000 4300 SNIPPET_NOT_RELEVANT b'1354617'
ACTION SNIPPET 10000 4303 SNIPPET_RELEVANT b'109144'
ACTION DOC 10000 4323 EXAMINING_DOCUMENT b'109144'
ACTION SNIPPET 10000 4326 SNIPPET_RELEVANT b'1123031'
ACTION DOC 10000 4346 EXAMINING_DOCUMENT b'1123031'
ACTION QUERY 10000 4356 Human error
ACTION SERP 10000 4361 EXAMINE_SERP
ACTION SNIPPET 10000 4364 SNIPPET_RELEVANT b'1358973'
ACTION DOC 10000 4384 EXAMINING_DOCUMENT b'1358973'
ACTION SNIPPET 10000 4387 SNIPPET_RELEVANT b'832871'
ACTION DOC 10000 4407 EXAMINING_DOCUMENT b'832871'
ACTION MARK 10000 4410 CONSIDERED_RELEVANT b'832871'
ACTION SNIPPET 10000 4413 SNIPPET_RELEVANT b'1114609'
ACTION DOC 10000 4433 EXAMINING_DOCUMENT b'1114609'
ACTION SNIPPET 10000 4436 SNIPPET_RELEVANT b'22447'
ACTION DOC 10000 4456 EXAMINING_DOCUMENT b'22447'
ACTION SNIPPET 10000 4459 SNIPPET_NOT_RELEVANT b'1515089'
ACTION SNIPPET 10000 4462 SNIPPET_NOT_RELEVANT b'1399596'
ACTION QUERY 10000 4472 Freight train accident
ACTION SERP 10000 4477 EXAMINE_SERP
ACTION SNIPPET 10000 4480 SEEN_PREVIOUSLY b'98010'
ACTION SNIPPET 10000 4483 SEEN_PREVIOUSLY b'958897'
ACTION SNIPPET 10000 4486 SNIPPET_RELEVANT b'293920'
ACTION DOC 10000 4506 EXAMINING_DOCUMENT b'293920'
ACTION MARK 10000 4509 CONSIDERED_RELEVANT b'293920'
ACTION SNIPPET 10000 4512 SNIPPET_RELEVANT b'116791'
ACTION DOC 10000 4532 EXAMINING_DOCUMENT b'116791'
ACTION SNIPPET 10000 4535 SNIPPET_NOT_RELEVANT b'314033'
ACTION SNIPPET 10000 4538 SNIPPET_RELEVANT b'4665'
ACTION DOC 10000 4558 EXAMINING_DOCUMENT b'4665'
ACTION MARK 10000 4561 CONSIDERED_RELEVANT b'4665'
ACTION SNIPPET 10000 4564 SEEN_PREVIOUSLY b'4665'
ACTION SNIPPET 10000 4567 SNIPPET_RELEVANT b'1619431'
ACTION DOC 10000 4587 EXAMINING_DOCUMENT b'1619431'
ACTION SNIPPET 10000 4590 SNIPPET_NOT_RELEVANT b'4109'
ACTION SNIPPET 10000 4593 SNIPPET_RELEVANT b'4109'
ACTION DOC 10000 4613 EXAMINING_DOCUMENT b'4109'
ACTION MARK 10000 4616 CONSIDERED_RELEVANT b'4109'
ACTION SNIPPET 10000 4619 SEEN_PREVIOUSLY b'1047557'
ACTION SNIPPET 10000 4622 SEEN_PREVIOUSLY b'831760'
ACTION SNIPPET 10000 4625 SNIPPET_NOT_RELEVANT b'451151'
ACTION SNIPPET 10000 4628 SNIPPET_NOT_RELEVANT b'1566428'
ACTION SNIPPET 10000 4631 SNIPPET_RELEVANT b'688038'
ACTION DOC 10000 4651 EXAMINING_DOCUMENT b'688038'
ACTION MARK 10000 4654 CONSIDERED_RELEVANT b'688038'
ACTION SNIPPET 10000 4657 SNIPPET_RELEVANT b'587869'
ACTION DOC 10000 4677 EXAMINING_DOCUMENT b'587869'
ACTION SNIPPET 10000 4680 SNIPPET_NOT_RELEVANT b'587870'
ACTION SNIPPET 10000 4683 SEEN_PREVIOUSLY b'687948'
ACTION SNIPPET 10000 4686 SNIPPET_RELEVANT b'5647'
ACTION DOC 10000 4706 EXAMINING_DOCUMENT b'5647'
ACTION QUERY 10000 4716 Train tunnel mishap
ACTION SERP 10000 4721 EXAMINE_SERP
ACTION SNIPPET 10000 4724 SNIPPET_NOT_RELEVANT b'1642107'
ACTION SNIPPET 10000 4727 SNIPPET_RELEVANT b'735256'
ACTION DOC 10000 4747 EXAMINING_DOCUMENT b'735256'
ACTION SNIPPET 10000 4750 SNIPPET_RELEVANT b'1664775'
ACTION DOC 10000 4770 EXAMINING_DOCUMENT b'1664775'
ACTION QUERY 10000 4780 Train-wheel failure
ACTION SERP 10000 4785 EXAMINE_SERP
ACTION SNIPPET 10000 4788 SNIPPET_NOT_RELEVANT b'1131999'
ACTION SNIPPET 10000 4791 SNIPPET_RELEVANT b'117039'
ACTION DOC 10000 4811 EXAMINING_DOCUMENT b'117039'
ACTION SNIPPET 10000 4814 SNIPPET_NOT_RELEVANT b'1445181'
ACTION SNIPPET 10000 4817 SNIPPET_RELEVANT b'583595'
ACTION DOC 10000 4837 EXAMINING_DOCUMENT b'583595'
ACTION QUERY 10000 4847 On-board accident
ACTION SERP 10000 4852 EXAMINE_SERP
ACTION SNIPPET 10000 4855 SNIPPET_NOT_RELEVANT b'1506026'
ACTION SNIPPET 10000 4858 SNIPPET_NOT_RELEVANT b'1629247'
ACTION SNIPPET 10000 4861 SNIPPET_NOT_RELEVANT b'1781202'
ACTION SNIPPET 10000 4864 SNIPPET_NOT_RELEVANT b'1577715'
ACTION SNIPPET 10000 4867 SNIPPET_NOT_RELEVANT b'1679513'
ACTION SNIPPET 10000 4870 SNIPPET_RELEVANT b'945275'
ACTION DOC 10000 4890 EXAMINING_DOCUMENT b'945275'
ACTION SNIPPET 10000 4893 SNIPPET_RELEVANT b'1782325'
ACTION DOC 10000 4913 EXAMINING_DOCUMENT b'1782325'
ACTION MARK 10000 4916 CONSIDERED_RELEVANT b'1782325'
ACTION SNIPPET 10000 4919 SNIPPET_RELEVANT b'172708'
ACTION DOC 10000 4939 EXAMINING_DOCUMENT b'172708'
ACTION SNIPPET 10000 4942 SNIPPET_NOT_RELEVANT b'1741879'
ACTION SNIPPET 10000 4945 SNIPPET_NOT_RELEVANT b'1793868'
ACTION SNIPPET 10000 4948 SNIPPET_RELEVANT b'1287957'
ACTION DOC 10000 4968 EXAMINING_DOCUMENT b'1287957'
ACTION QUERY 10000 4978 Train evacuation
ACTION SERP 10000 4983 EXAMINE_SERP
ACTION SNIPPET 10000 4986 SNIPPET_RELEVANT b'1783488'
ACTION DOC 10000 5006 EXAMINING_DOCUMENT b'1783488'
ACTION SNIPPET 10000 5009 SNIPPET_RELEVANT b'1577364'
ACTION DOC 10000 5029 EXAMINING_DOCUMENT b'1577364'
ACTION QUERY 10000 5039 Level crossing warning failure
ACTION SERP 10000 5044 EXAMINE_SERP
ACTION SNIPPET 10000 5047 SNIPPET_NOT_RELEVANT b'1656808'
ACTION SNIPPET 10000 5050 SNIPPET_RELEVANT b'1648105'
ACTION DOC 10000 5070 EXAMINING_DOCUMENT b'1648105'
ACTION SNIPPET 10000 5073 SNIPPET_NOT_RELEVANT b'1391316'
ACTION SNIPPET 10000 5076 SNIPPET_RELEVANT b'428525'
ACTION DOC 10000 5096 EXAMINING_DOCUMENT b'428525'
ACTION QUERY 10000 5106 Derailment due to overloaded wagons
ACTION SERP 10000 5111 EXAMINE_SERP
ACTION SNIPPET 10000 5114 SNIPPET_NOT_RELEVANT b'250197'
ACTION SNIPPET 10000 5117 SNIPPET_NOT_RELEVANT b'1678175'
ACTION SNIPPET 10000 5120 SNIPPET_NOT_RELEVANT b'147522'
ACTION SNIPPET 10000 5123 SNIPPET_NOT_RELEVANT b'4093'
ACTION SNIPPET 10000 5126 SNIPPET_NOT_RELEVANT b'4093'
ACTION SNIPPET 10000 5129 SNIPPET_NOT_RELEVANT b'168624'
ACTION SNIPPET 10000 5132 SNIPPET_NOT_RELEVANT b'257381'
ACTION SNIPPET 10000 5135 SNIPPET_NOT_RELEVANT b'930139'
ACTION SNIPPET 10000 5138 SNIPPET_NOT_RELEVANT b'1407507'
ACTION SNIPPET 10000 5141 SNIPPET_RELEVANT b'462070'
ACTION DOC 10000 5161 EXAMINING_DOCUMENT b'462070'
ACTION QUERY 10000 5171 Train wheel-slip
ACTION SERP 10000 5176 EXAMINE_SERP
ACTION SNIPPET 10000 5179 SNIPPET_RELEVANT b'632777'
ACTION DOC 10000 5199 EXAMINING_DOCUMENT b'632777'
ACTION SNIPPET 10000 5202 SNIPPET_NOT_RELEVANT b'266073'
ACTION SNIPPET 10000 5205 SNIPPET_NOT_RELEVANT b'181527'
ACTION SNIPPET 10000 5208 SNIPPET_RELEVANT b'974673'
ACTION DOC 10000 5228 EXAMINING_DOCUMENT b'974673'
ACTION MARK 10000 5231 CONSIDERED_RELEVANT b'974673'
ACTION SNIPPET 10000 5234 SEEN_PREVIOUSLY b'134017'
ACTION SNIPPET 10000 5237 SNIPPET_NOT_RELEVANT b'828987'
ACTION SNIPPET 10000 5240 SNIPPET_RELEVANT b'767278'
ACTION DOC 10000 5260 EXAMINING_DOCUMENT b'767278'
ACTION MARK 10000 5263 CONSIDERED_RELEVANT b'767278'
ACTION SNIPPET 10000 5266 SNIPPET_RELEVANT b'428214'
ACTION DOC 10000 5286 EXAMINING_DOCUMENT b'428214'
ACTION SNIPPET 10000 5289 SNIPPET_RELEVANT b'147522'
ACTION DOC 10000 5309 EXAMINING_DOCUMENT b'147522'
ACTION MARK 10000 5312 CONSIDERED_RELEVANT b'147522'
ACTION SNIPPET 10000 5315 SNIPPET_RELEVANT b'639468'
ACTION DOC 10000 5335 EXAMINING_DOCUMENT b'639468'
ACTION SNIPPET 10000 5338 SNIPPET_NOT_RELEVANT b'931304'
ACTION SNIPPET 10000 5341 SNIPPET_NOT_RELEVANT b'725209'
ACTION SNIPPET 10000 5344 SNIPPET_NOT_RELEVANT b'456585'
ACTION SNIPPET 10000 5347 SEEN_PREVIOUSLY b'1577364'
ACTION SNIPPET 10000 5350 SNIPPET_RELEVANT b'14458'
ACTION DOC 10000 5370 EXAMINING_DOCUMENT b'14458'
ACTION MARK 10000 5373 CONSIDERED_RELEVANT b'14458'
ACTION SNIPPET 10000 5376 SNIPPET_NOT_RELEVANT b'1665886'
ACTION SNIPPET 10000 5379 SNIPPET_RELEVANT b'993915'
ACTION DOC 10000 5399 EXAMINING_DOCUMENT b'993915'
ACTION SNIPPET 10000 5402 SNIPPET_RELEVANT b'1382599'
ACTION DOC 10000 5422 EXAMINING_DOCUMENT b'1382599'
ACTION SNIPPET 10000 5425 SNIPPET_RELEVANT b'830663'
ACTION DOC 10000 5445 EXAMINING_DOCUMENT b'830663'
ACTION MARK 10000 5448 CONSIDERED_RELEVANT b'830663'
ACTION SNIPPET 10000 5451 SNIPPET_RELEVANT b'830667'
ACTION DOC 10000 5471 EXAMINING_DOCUMENT b'830667'
ACTION MARK 10000 5474 CONSIDERED_RELEVANT b'830667'
ACTION SNIPPET 10000 5477 SNIPPET_RELEVANT b'74596'
ACTION DOC 10000 5497 EXAMINING_DOCUMENT b'74596'
ACTION SNIPPET 10000 5500 SEEN_PREVIOUSLY b'412603'
ACTION SNIPPET 10000 5503 SNIPPET_RELEVANT b'1666121'
ACTION DOC 10000 5523 EXAMINING_DOCUMENT b'1666121'
ACTION MARK 10000 5526 CONSIDERED_RELEVANT b'1666121'
ACTION SNIPPET 10000 5529 SNIPPET_RELEVANT b'249089'
ACTION DOC 10000 5549 EXAMINING_DOCUMENT b'249089'
ACTION MARK 10000 5552 CONSIDERED_RELEVANT b'249089'
ACTION SNIPPET 10000 5555 SNIPPET_RELEVANT b'639462'
ACTION DOC 10000 5575 EXAMINING_DOCUMENT b'639462'
ACTION MARK 10000 5578 CONSIDERED_RELEVANT b'639462'
ACTION SNIPPET 10000 5581 SNIPPET_NOT_RELEVANT b'408234'
ACTION SNIPPET 10000 5584 SNIPPET_RELEVANT b'652754'
ACTION DOC 10000 5604 EXAMINING_DOCUMENT b'652754'
ACTION SNIPPET 10000 5607 SNIPPET_RELEVANT b'157393'
ACTION DOC 10000 5627 EXAMINING_DOCUMENT b'157393'
ACTION MARK 10000 5630 CONSIDERED_RELEVANT b'157393'
ACTION SNIPPET 10000 5633 SNIPPET_NOT_RELEVANT b'1545827'
ACTION SNIPPET 10000 5636 SNIPPET_NOT_RELEVANT b'91320'
ACTION SNIPPET 10000 5639 SNIPPET_RELEVANT b'960077'
ACTION DOC 10000 5659 EXAMINING_DOCUMENT b'960077'
ACTION SNIPPET 10000 5662 SNIPPET_RELEVANT b'830449'
ACTION DOC 10000 5682 EXAMINING_DOCUMENT b'830449'
ACTION MARK 10000 5685 CONSIDERED_RELEVANT b'830449'
ACTION SNIPPET 10000 5688 SNIPPET_NOT_RELEVANT b'1002878'
ACTION SNIPPET 10000 5691 SNIPPET_NOT_RELEVANT b'922769'
ACTION SNIPPET 10000 5694 SNIPPET_NOT_RELEVANT b'1062068'
ACTION SNIPPET 10000 5697 SNIPPET_NOT_RELEVANT b'449880'
ACTION SNIPPET 10000 5700 SNIPPET_NOT_RELEVANT b'907507'
ACTION SNIPPET 10000 5703 SNIPPET_RELEVANT b'1316459'
ACTION DOC 10000 5723 EXAMINING_DOCUMENT b'1316459'
ACTION SNIPPET 10000 5726 SNIPPET_NOT_RELEVANT b'1642107'
ACTION SNIPPET 10000 5729 SNIPPET_NOT_RELEVANT b'806343'
ACTION SNIPPET 10000 5732 SNIPPET_NOT_RELEVANT b'1837999'
ACTION SNIPPET 10000 5735 SEEN_PREVIOUSLY b'327193'
ACTION QUERY 10000 5745 Train-signal malfunction
ACTION SERP 10000 5750 EXAMINE_SERP
ACTION SNIPPET 10000 5753 SNIPPET_NOT_RELEVANT b'1702497'
ACTION SNIPPET 10000 5756 SNIPPET_RELEVANT b'276701'
ACTION DOC 10000 5776 EXAMINING_DOCUMENT b'276701'
ACTION SNIPPET 10000 5779 SEEN_PREVIOUSLY b'1638404'
ACTION SNIPPET 10000 5782 SNIPPET_NOT_RELEVANT b'30552'
ACTION SNIPPET 10000 5785 SNIPPET_NOT_RELEVANT b'39822'
ACTION SNIPPET 10000 5788 SNIPPET_NOT_RELEVANT b'9561'
ACTION SNIPPET 10000 5791 SNIPPET_RELEVANT b'1291262'
ACTION DOC 10000 5811 EXAMINING_DOCUMENT b'1291262'
ACTION QUERY 10000 5821 Passenger injuries
ACTION SERP 10000 5826 EXAMINE_SERP
ACTION SNIPPET 10000 5829 SNIPPET_RELEVANT b'158219'
ACTION DOC 10000 5849 EXAMINING_DOCUMENT b'158219'
ACTION SNIPPET 10000 5852 SNIPPET_NOT_RELEVANT b'525121'
ACTION SNIPPET 10000 5855 SNIPPET_NOT_RELEVANT b'425648'
ACTION SNIPPET 10000 5858 SEEN_PREVIOUSLY b'142591'
ACTION SNIPPET 10000 5861 SNIPPET_RELEVANT b'1274539'
ACTION DOC 10000 5881 EXAMINING_DOCUMENT b'1274539'
ACTION QUERY 10000 5891 Level crossing absence
ACTION SERP 10000 5896 EXAMINE_SERP
ACTION SNIPPET 10000 5899 SNIPPET_RELEVANT b'1854664'
ACTION DOC 10000 5919 EXAMINING_DOCUMENT b'1854664'
ACTION SNIPPET 10000 5922 SNIPPET_NOT_RELEVANT b'1659953'
ACTION SNIPPET 10000 5925 SNIPPET_RELEVANT b'1846082'
ACTION DOC 10000 5945 EXAMINING_DOCUMENT b'1846082'
ACTION QUERY 10000 5955 Driver fatigue
ACTION SERP 10000 5960 EXAMINE_SERP
ACTION SNIPPET 10000 5963 SNIPPET_RELEVANT b'738009'
ACTION DOC 10000 5983 EXAMINING_DOCUMENT b'738009'
ACTION SNIPPET 10000 5986 SNIPPET_NOT_RELEVANT b'745576'
ACTION SNIPPET 10000 5989 SNIPPET_NOT_RELEVANT b'1165897'
ACTION SNIPPET 10000 5992 SNIPPET_NOT_RELEVANT b'1044645'
ACTION SNIPPET 10000 5995 SNIPPET_NOT_RELEVANT b'1483673'
ACTION SNIPPET 10000 5998 SNIPPET_NOT_RELEVANT b'1825424'
ACTION SNIPPET 10000 6001 SNIPPET_NOT_RELEVANT b'1089656'
ACTION SNIPPET 10000 6004 SNIPPET_RELEVANT b'762397'
ACTION DOC 10000 6024 EXAMINING_DOCUMENT b'762397'
ACTION QUERY 10000 6034 Train-autocar collision
ACTION SERP 10000 6039 EXAMINE_SERP
ACTION SNIPPET 10000 6042 SNIPPET_NOT_RELEVANT b'85977'
ACTION SNIPPET 10000 6045 SNIPPET_RELEVANT b'85349'
ACTION DOC 10000 6065 EXAMINING_DOCUMENT b'85349'
ACTION SNIPPET 10000 6068 SNIPPET_NOT_RELEVANT b'246316'
ACTION SNIPPET 10000 6071 SNIPPET_NOT_RELEVANT b'94724'
ACTION SNIPPET 10000 6074 SNIPPET_RELEVANT b'1795786'
ACTION DOC 10000 6094 EXAMINING_DOCUMENT b'1795786'
ACTION QUERY 10000 6104 Train entering restricted zone
ACTION SERP 10000 6109 EXAMINE_SERP
ACTION SNIPPET 10000 6112 SNIPPET_RELEVANT b'120772'
ACTION DOC 10000 6132 EXAMINING_DOCUMENT b'120772'
ACTION SNIPPET 10000 6135 SNIPPET_NOT_RELEVANT b'544341'
ACTION SNIPPET 10000 6138 SNIPPET_NOT_RELEVANT b'831928'
ACTION SNIPPET 10000 6141 SNIPPET_NOT_RELEVANT b'1113676'
