ACTION QUERY 10000 10 human stampede
ACTION SNIPPET 10000 2531 SNIPPET_NOT_RELEVANT b'331736'
ACTION QUERY 10000 2541 Numerical simulations of human stampedes
ACTION SERP 10000 2546 EXAMINE_SERP
ACTION SNIPPET 10000 2549 SEEN_PREVIOUSLY b'1061863'
ACTION SNIPPET 10000 2552 SNIPPET_RELEVANT b'943322'
ACTION DOC 10000 2572 EXAMINING_DOCUMENT b'943322'
ACTION SNIPPET 10000 2575 SNIPPET_NOT_RELEVANT b'378924'
ACTION SNIPPET 10000 2578 SNIPPET_RELEVANT b'21054'
ACTION DOC 10000 2598 EXAMINING_DOCUMENT b'21054'
ACTION SNIPPET 10000 2601 SNIPPET_RELEVANT b'1198507'
ACTION DOC 10000 2621 EXAMINING_DOCUMENT b'1198507'
ACTION SNIPPET 10000 2624 SNIPPET_NOT_RELEVANT b'1633310'
ACTION SNIPPET 10000 2627 SNIPPET_RELEVANT b'233123'
ACTION DOC 10000 2647 EXAMINING_DOCUMENT b'233123'
ACTION SNIPPET 10000 2650 SNIPPET_RELEVANT b'1716819'
ACTION DOC 10000 2670 EXAMINING_DOCUMENT b'1716819'
ACTION SNIPPET 10000 2673 SNIPPET_RELEVANT b'1438039'
ACTION DOC 10000 2693 EXAMINING_DOCUMENT b'1438039'
ACTION SNIPPET 10000 2696 SNIPPET_NOT_RELEVANT b'1476286'
ACTION SNIPPET 10000 2699 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 2702 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 2705 SNIPPET_RELEVANT b'1156635'
ACTION DOC 10000 2725 EXAMINING_DOCUMENT b'1156635'
ACTION SNIPPET 10000 2728 SNIPPET_RELEVANT b'20358'
ACTION DOC 10000 2748 EXAMINING_DOCUMENT b'20358'
ACTION SNIPPET 10000 2751 SNIPPET_NOT_RELEVANT b'1480107'
ACTION SNIPPET 10000 2754 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 2757 SNIPPET_RELEVANT b'1186148'
ACTION DOC 10000 2777 EXAMINING_DOCUMENT b'1186148'
ACTION SNIPPET 10000 2780 SNIPPET_NOT_RELEVANT b'1303304'
ACTION SNIPPET 10000 2783 SNIPPET_NOT_RELEVANT b'151903'
ACTION SNIPPET 10000 2786 SNIPPET_NOT_RELEVANT b'1723610'
ACTION QUERY 10000 2796 Worst human stampede disasters
ACTION SERP 10000 2801 EXAMINE_SERP
ACTION SNIPPET 10000 2804 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 2807 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 2810 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 2813 SNIPPET_RELEVANT b'369520'
ACTION DOC 10000 2833 EXAMINING_DOCUMENT b'369520'
ACTION MARK 10000 2836 CONSIDERED_RELEVANT b'369520'
ACTION SNIPPET 10000 2839 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 2842 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 2845 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 2848 SNIPPET_NOT_RELEVANT b'1699542'
ACTION SNIPPET 10000 2851 SNIPPET_NOT_RELEVANT b'1699122'
ACTION SNIPPET 10000 2854 SNIPPET_RELEVANT b'459227'
ACTION DOC 10000 2874 EXAMINING_DOCUMENT b'459227'
ACTION SNIPPET 10000 2877 SNIPPET_RELEVANT b'923509'
ACTION DOC 10000 2897 EXAMINING_DOCUMENT b'923509'
ACTION MARK 10000 2900 CONSIDERED_RELEVANT b'923509'
ACTION SNIPPET 10000 2903 SEEN_PREVIOUSLY b'1199011'
ACTION SNIPPET 10000 2906 SEEN_PREVIOUSLY b'1716819'
ACTION SNIPPET 10000 2909 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 2912 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 2915 SNIPPET_NOT_RELEVANT b'557309'
ACTION SNIPPET 10000 2918 SNIPPET_NOT_RELEVANT b'255045'
ACTION SNIPPET 10000 2921 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 2924 SNIPPET_RELEVANT b'1212070'
ACTION DOC 10000 2944 EXAMINING_DOCUMENT b'1212070'
ACTION SNIPPET 10000 2947 SNIPPET_RELEVANT b'1699403'
ACTION DOC 10000 2967 EXAMINING_DOCUMENT b'1699403'
ACTION QUERY 10000 2977 How to prevent human stampedes at concerts?
ACTION SERP 10000 2982 EXAMINE_SERP
ACTION SNIPPET 10000 2985 SNIPPET_RELEVANT b'79150'
ACTION DOC 10000 3005 EXAMINING_DOCUMENT b'79150'
ACTION MARK 10000 3008 CONSIDERED_RELEVANT b'79150'
ACTION SNIPPET 10000 3011 SNIPPET_RELEVANT b'497300'
ACTION DOC 10000 3031 EXAMINING_DOCUMENT b'497300'
ACTION MARK 10000 3034 CONSIDERED_RELEVANT b'497300'
ACTION SNIPPET 10000 3037 SNIPPET_NOT_RELEVANT b'498021'
ACTION SNIPPET 10000 3040 SNIPPET_RELEVANT b'1127188'
ACTION DOC 10000 3060 EXAMINING_DOCUMENT b'1127188'
ACTION SNIPPET 10000 3063 SNIPPET_RELEVANT b'774042'
ACTION DOC 10000 3083 EXAMINING_DOCUMENT b'774042'
ACTION SNIPPET 10000 3086 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 3089 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3092 SNIPPET_RELEVANT b'1076546'
ACTION DOC 10000 3112 EXAMINING_DOCUMENT b'1076546'
ACTION MARK 10000 3115 CONSIDERED_RELEVANT b'1076546'
ACTION SNIPPET 10000 3118 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 3121 SNIPPET_NOT_RELEVANT b'497143'
ACTION SNIPPET 10000 3124 SNIPPET_NOT_RELEVANT b'758770'
ACTION SNIPPET 10000 3127 SNIPPET_RELEVANT b'1698852'
ACTION DOC 10000 3147 EXAMINING_DOCUMENT b'1698852'
ACTION MARK 10000 3150 CONSIDERED_RELEVANT b'1698852'
ACTION SNIPPET 10000 3153 SNIPPET_NOT_RELEVANT b'1287615'
ACTION SNIPPET 10000 3156 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3159 SNIPPET_RELEVANT b'1405180'
ACTION DOC 10000 3179 EXAMINING_DOCUMENT b'1405180'
ACTION SNIPPET 10000 3182 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 3185 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3188 SEEN_PREVIOUSLY b'1783796'
ACTION SNIPPET 10000 3191 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3194 SEEN_PREVIOUSLY b'1199011'
ACTION QUERY 10000 3204 The science behind human stampedes
ACTION SERP 10000 3209 EXAMINE_SERP
ACTION SNIPPET 10000 3212 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3215 SNIPPET_NOT_RELEVANT b'328697'
ACTION SNIPPET 10000 3218 SEEN_PREVIOUSLY b'1546904'
ACTION SNIPPET 10000 3221 SNIPPET_RELEVANT b'1242914'
ACTION DOC 10000 3241 EXAMINING_DOCUMENT b'1242914'
ACTION SNIPPET 10000 3244 SEEN_PREVIOUSLY b'1238100'
ACTION SNIPPET 10000 3247 SEEN_PREVIOUSLY b'1199011'
ACTION SNIPPET 10000 3250 SNIPPET_NOT_RELEVANT b'1101614'
ACTION SNIPPET 10000 3253 SEEN_PREVIOUSLY b'1698852'
ACTION SNIPPET 10000 3256 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3259 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 3262 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 3265 SNIPPET_NOT_RELEVANT b'983408'
ACTION SNIPPET 10000 3268 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 3271 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3274 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 3277 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 3280 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3283 SNIPPET_NOT_RELEVANT b'506670'
ACTION SNIPPET 10000 3286 SNIPPET_RELEVANT b'310048'
ACTION DOC 10000 3306 EXAMINING_DOCUMENT b'310048'
ACTION SNIPPET 10000 3309 SEEN_PREVIOUSLY b'1716819'
ACTION QUERY 10000 3319 Human stampedes at sports events
ACTION SERP 10000 3324 EXAMINE_SERP
ACTION SNIPPET 10000 3327 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 3330 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 3333 SNIPPET_RELEVANT b'122234'
ACTION DOC 10000 3353 EXAMINING_DOCUMENT b'122234'
ACTION SNIPPET 10000 3356 SNIPPET_NOT_RELEVANT b'1285268'
ACTION SNIPPET 10000 3359 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 3362 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3365 SEEN_PREVIOUSLY b'1698852'
ACTION SNIPPET 10000 3368 SEEN_PREVIOUSLY b'367335'
ACTION SNIPPET 10000 3371 SNIPPET_NOT_RELEVANT b'989824'
ACTION SNIPPET 10000 3374 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 3377 SNIPPET_RELEVANT b'240768'
ACTION DOC 10000 3397 EXAMINING_DOCUMENT b'240768'
ACTION MARK 10000 3400 CONSIDERED_RELEVANT b'240768'
ACTION SNIPPET 10000 3403 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3406 SNIPPET_NOT_RELEVANT b'516501'
ACTION SNIPPET 10000 3409 SNIPPET_NOT_RELEVANT b'1414592'
ACTION SNIPPET 10000 3412 SEEN_PREVIOUSLY b'746477'
ACTION SNIPPET 10000 3415 SEEN_PREVIOUSLY b'1238100'
ACTION SNIPPET 10000 3418 SEEN_PREVIOUSLY b'1393201'
ACTION SNIPPET 10000 3421 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 3424 SEEN_PREVIOUSLY b'1076546'
ACTION SNIPPET 10000 3427 SEEN_PREVIOUSLY b'497389'
ACTION QUERY 10000 3437 Historical human stampedes
ACTION SERP 10000 3442 EXAMINE_SERP
ACTION SNIPPET 10000 3445 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3448 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3451 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 3454 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 3457 SNIPPET_NOT_RELEVANT b'494631'
ACTION SNIPPET 10000 3460 SNIPPET_NOT_RELEVANT b'789804'
ACTION SNIPPET 10000 3463 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3466 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 3469 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3472 SEEN_PREVIOUSLY b'423877'
ACTION SNIPPET 10000 3475 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 3478 SNIPPET_NOT_RELEVANT b'1716987'
ACTION SNIPPET 10000 3481 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3484 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 3487 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3490 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3493 SNIPPET_RELEVANT b'554426'
ACTION DOC 10000 3513 EXAMINING_DOCUMENT b'554426'
ACTION SNIPPET 10000 3516 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3519 SEEN_PREVIOUSLY b'1061863'
ACTION SNIPPET 10000 3522 SEEN_PREVIOUSLY b'808151'
ACTION QUERY 10000 3532 Investigating human stampedes
ACTION SERP 10000 3537 EXAMINE_SERP
ACTION SNIPPET 10000 3540 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 3543 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 3546 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3549 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3552 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3555 SNIPPET_RELEVANT b'731502'
ACTION DOC 10000 3575 EXAMINING_DOCUMENT b'731502'
ACTION MARK 10000 3578 CONSIDERED_RELEVANT b'731502'
ACTION SNIPPET 10000 3581 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 3584 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3587 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 3590 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3593 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3596 SEEN_PREVIOUSLY b'746477'
ACTION SNIPPET 10000 3599 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3602 SNIPPET_NOT_RELEVANT b'1111044'
ACTION SNIPPET 10000 3605 SEEN_PREVIOUSLY b'958331'
ACTION SNIPPET 10000 3608 SNIPPET_NOT_RELEVANT b'1292130'
ACTION SNIPPET 10000 3611 SEEN_PREVIOUSLY b'369520'
ACTION SNIPPET 10000 3614 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 3617 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 3620 SEEN_PREVIOUSLY b'1698889'
ACTION QUERY 10000 3630 How can technology prevent human stampedes?
ACTION SERP 10000 3635 EXAMINE_SERP
ACTION SNIPPET 10000 3638 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3641 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 3644 SNIPPET_RELEVANT b'1093506'
ACTION DOC 10000 3664 EXAMINING_DOCUMENT b'1093506'
ACTION SNIPPET 10000 3667 SEEN_PREVIOUSLY b'1698852'
ACTION SNIPPET 10000 3670 SNIPPET_NOT_RELEVANT b'1148102'
ACTION SNIPPET 10000 3673 SEEN_PREVIOUSLY b'1199011'
ACTION SNIPPET 10000 3676 SNIPPET_RELEVANT b'1183597'
ACTION DOC 10000 3696 EXAMINING_DOCUMENT b'1183597'
ACTION SNIPPET 10000 3699 SNIPPET_NOT_RELEVANT b'383428'
ACTION SNIPPET 10000 3702 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 3705 SNIPPET_RELEVANT b'776362'
ACTION DOC 10000 3725 EXAMINING_DOCUMENT b'776362'
ACTION SNIPPET 10000 3728 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3731 SNIPPET_NOT_RELEVANT b'983408'
ACTION SNIPPET 10000 3734 SEEN_PREVIOUSLY b'423877'
ACTION SNIPPET 10000 3737 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3740 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 3743 SNIPPET_RELEVANT b'1573812'
ACTION DOC 10000 3763 EXAMINING_DOCUMENT b'1573812'
ACTION MARK 10000 3766 CONSIDERED_RELEVANT b'1573812'
ACTION SNIPPET 10000 3769 SNIPPET_NOT_RELEVANT b'832870'
ACTION SNIPPET 10000 3772 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 3775 SNIPPET_NOT_RELEVANT b'1467342'
ACTION SNIPPET 10000 3778 SEEN_PREVIOUSLY b'497300'
ACTION QUERY 10000 3788 Factors that can trigger a human stampede
ACTION SERP 10000 3793 EXAMINE_SERP
ACTION SNIPPET 10000 3796 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3799 SEEN_PREVIOUSLY b'501017'
ACTION SNIPPET 10000 3802 SNIPPET_NOT_RELEVANT b'1206308'
ACTION SNIPPET 10000 3805 SEEN_PREVIOUSLY b'958331'
ACTION SNIPPET 10000 3808 SNIPPET_NOT_RELEVANT b'546389'
ACTION SNIPPET 10000 3811 SNIPPET_NOT_RELEVANT b'926227'
ACTION SNIPPET 10000 3814 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3817 SNIPPET_RELEVANT b'434486'
ACTION DOC 10000 3837 EXAMINING_DOCUMENT b'434486'
ACTION SNIPPET 10000 3840 SNIPPET_RELEVANT b'1278221'
ACTION DOC 10000 3860 EXAMINING_DOCUMENT b'1278221'
ACTION SNIPPET 10000 3863 SNIPPET_NOT_RELEVANT b'1034977'
ACTION SNIPPET 10000 3866 SNIPPET_NOT_RELEVANT b'785975'
ACTION SNIPPET 10000 3869 SEEN_PREVIOUSLY b'502323'
ACTION SNIPPET 10000 3872 SNIPPET_NOT_RELEVANT b'557309'
ACTION SNIPPET 10000 3875 SNIPPET_RELEVANT b'866588'
ACTION DOC 10000 3895 EXAMINING_DOCUMENT b'866588'
ACTION SNIPPET 10000 3898 SNIPPET_NOT_RELEVANT b'965879'
ACTION SNIPPET 10000 3901 SNIPPET_NOT_RELEVANT b'788172'
ACTION SNIPPET 10000 3904 SNIPPET_NOT_RELEVANT b'187371'
ACTION SNIPPET 10000 3907 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3910 SNIPPET_RELEVANT b'143646'
ACTION DOC 10000 3930 EXAMINING_DOCUMENT b'143646'
ACTION SNIPPET 10000 3933 SNIPPET_NOT_RELEVANT b'339251'
ACTION QUERY 10000 3943 Human stampedes and urban planning
ACTION SERP 10000 3948 EXAMINE_SERP
ACTION SNIPPET 10000 3951 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 3954 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 3957 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 3960 SNIPPET_NOT_RELEVANT b'497598'
ACTION SNIPPET 10000 3963 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3966 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3969 SEEN_PREVIOUSLY b'925585'
ACTION SNIPPET 10000 3972 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 3975 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 3978 SNIPPET_NOT_RELEVANT b'1426186'
ACTION SNIPPET 10000 3981 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3984 SNIPPET_NOT_RELEVANT b'362838'
ACTION SNIPPET 10000 3987 SEEN_PREVIOUSLY b'1698852'
ACTION SNIPPET 10000 3990 SNIPPET_NOT_RELEVANT b'1077494'
ACTION SNIPPET 10000 3993 SNIPPET_NOT_RELEVANT b'808800'
ACTION SNIPPET 10000 3996 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 3999 SEEN_PREVIOUSLY b'497300'
ACTION SNIPPET 10000 4002 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 4005 SEEN_PREVIOUSLY b'746477'
ACTION SNIPPET 10000 4008 SNIPPET_NOT_RELEVANT b'659852'
ACTION QUERY 10000 4018 Human stampede survival tips
ACTION SERP 10000 4023 EXAMINE_SERP
ACTION SNIPPET 10000 4026 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 4029 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 4032 SEEN_PREVIOUSLY b'121675'
ACTION SNIPPET 10000 4035 SNIPPET_NOT_RELEVANT b'785975'
ACTION SNIPPET 10000 4038 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 4041 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 4044 SNIPPET_NOT_RELEVANT b'276863'
ACTION SNIPPET 10000 4047 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 4050 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 4053 SEEN_PREVIOUSLY b'1477242'
ACTION SNIPPET 10000 4056 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 4059 SNIPPET_NOT_RELEVANT b'1849875'
ACTION SNIPPET 10000 4062 SNIPPET_NOT_RELEVANT b'1091459'
ACTION SNIPPET 10000 4065 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 4068 SNIPPET_NOT_RELEVANT b'1220538'
ACTION SNIPPET 10000 4071 SNIPPET_NOT_RELEVANT b'556190'
ACTION SNIPPET 10000 4074 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 4077 SEEN_PREVIOUSLY b'809697'
ACTION SNIPPET 10000 4080 SNIPPET_NOT_RELEVANT b'1361265'
ACTION SNIPPET 10000 4083 SEEN_PREVIOUSLY b'1465986'
ACTION QUERY 10000 4093 Human stampedes in religious gatherings
ACTION SERP 10000 4098 EXAMINE_SERP
ACTION SNIPPET 10000 4101 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 4104 SEEN_PREVIOUSLY b'958331'
ACTION SNIPPET 10000 4107 SNIPPET_NOT_RELEVANT b'1617333'
ACTION SNIPPET 10000 4110 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 4113 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 4116 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 4119 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 4122 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4125 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 4128 SEEN_PREVIOUSLY b'369520'
ACTION SNIPPET 10000 4131 SNIPPET_RELEVANT b'1753908'
ACTION DOC 10000 4151 EXAMINING_DOCUMENT b'1753908'
ACTION SNIPPET 10000 4154 SNIPPET_NOT_RELEVANT b'1627493'
ACTION SNIPPET 10000 4157 SNIPPET_RELEVANT b'1093724'
ACTION DOC 10000 4177 EXAMINING_DOCUMENT b'1093724'
ACTION SNIPPET 10000 4180 SEEN_PREVIOUSLY b'500222'
ACTION SNIPPET 10000 4183 SNIPPET_NOT_RELEVANT b'933676'
ACTION SNIPPET 10000 4186 SEEN_PREVIOUSLY b'175438'
ACTION SNIPPET 10000 4189 SNIPPET_RELEVANT b'950634'
ACTION DOC 10000 4209 EXAMINING_DOCUMENT b'950634'
ACTION SNIPPET 10000 4212 SNIPPET_RELEVANT b'1699542'
ACTION DOC 10000 4232 EXAMINING_DOCUMENT b'1699542'
ACTION MARK 10000 4235 CONSIDERED_RELEVANT b'1699542'
ACTION SNIPPET 10000 4238 SNIPPET_NOT_RELEVANT b'1220846'
ACTION SNIPPET 10000 4241 SNIPPET_RELEVANT b'1636307'
ACTION DOC 10000 4261 EXAMINING_DOCUMENT b'1636307'
ACTION QUERY 10000 4271 The aftermath of a human stampede
ACTION SERP 10000 4276 EXAMINE_SERP
ACTION SNIPPET 10000 4279 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 4282 SNIPPET_RELEVANT b'1764597'
ACTION DOC 10000 4302 EXAMINING_DOCUMENT b'1764597'
ACTION SNIPPET 10000 4305 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 4308 SNIPPET_NOT_RELEVANT b'1285060'
ACTION SNIPPET 10000 4311 SEEN_PREVIOUSLY b'1698852'
ACTION SNIPPET 10000 4314 SNIPPET_RELEVANT b'1698784'
ACTION DOC 10000 4334 EXAMINING_DOCUMENT b'1698784'
ACTION MARK 10000 4337 CONSIDERED_RELEVANT b'1698784'
ACTION SNIPPET 10000 4340 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 4343 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 4346 SEEN_PREVIOUSLY b'1450252'
ACTION SNIPPET 10000 4349 SNIPPET_NOT_RELEVANT b'1533909'
ACTION SNIPPET 10000 4352 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 4355 SEEN_PREVIOUSLY b'492316'
ACTION SNIPPET 10000 4358 SEEN_PREVIOUSLY b'363729'
ACTION SNIPPET 10000 4361 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 4364 SEEN_PREVIOUSLY b'423877'
ACTION SNIPPET 10000 4367 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 4370 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4373 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 4376 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 4379 SEEN_PREVIOUSLY b'127391'
ACTION QUERY 10000 4389 Crowd management to prevent human stampedes
ACTION SERP 10000 4394 EXAMINE_SERP
ACTION SNIPPET 10000 4397 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 4400 SEEN_PREVIOUSLY b'497300'
ACTION SNIPPET 10000 4403 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 4406 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 4409 SEEN_PREVIOUSLY b'1293154'
ACTION SNIPPET 10000 4412 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 4415 SEEN_PREVIOUSLY b'1127188'
ACTION SNIPPET 10000 4418 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 4421 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 4424 SNIPPET_RELEVANT b'1310123'
ACTION DOC 10000 4444 EXAMINING_DOCUMENT b'1310123'
ACTION MARK 10000 4447 CONSIDERED_RELEVANT b'1310123'
ACTION SNIPPET 10000 4450 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4453 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 4456 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 4459 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 4462 SNIPPET_NOT_RELEVANT b'498021'
ACTION SNIPPET 10000 4465 SEEN_PREVIOUSLY b'1466129'
ACTION SNIPPET 10000 4468 SEEN_PREVIOUSLY b'868795'
ACTION SNIPPET 10000 4471 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 4474 SNIPPET_NOT_RELEVANT b'758770'
ACTION SNIPPET 10000 4477 SEEN_PREVIOUSLY b'1698889'
ACTION QUERY 10000 4487 Human stampedes in festivals
ACTION SERP 10000 4492 EXAMINE_SERP
ACTION SNIPPET 10000 4495 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4498 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 4501 SNIPPET_RELEVANT b'1644967'
ACTION DOC 10000 4521 EXAMINING_DOCUMENT b'1644967'
ACTION MARK 10000 4524 CONSIDERED_RELEVANT b'1644967'
ACTION SNIPPET 10000 4527 SNIPPET_NOT_RELEVANT b'1556632'
ACTION SNIPPET 10000 4530 SEEN_PREVIOUSLY b'122234'
ACTION SNIPPET 10000 4533 SNIPPET_RELEVANT b'1653472'
ACTION DOC 10000 4553 EXAMINING_DOCUMENT b'1653472'
ACTION MARK 10000 4556 CONSIDERED_RELEVANT b'1653472'
ACTION SNIPPET 10000 4559 SEEN_PREVIOUSLY b'774042'
ACTION SNIPPET 10000 4562 SNIPPET_NOT_RELEVANT b'1280164'
ACTION SNIPPET 10000 4565 SEEN_PREVIOUSLY b'1315825'
ACTION SNIPPET 10000 4568 SNIPPET_RELEVANT b'1595266'
ACTION DOC 10000 4588 EXAMINING_DOCUMENT b'1595266'
ACTION SNIPPET 10000 4591 SEEN_PREVIOUSLY b'1450252'
