ACTION QUERY 10000 10 railway accidents
ACTION SNIPPET 10000 3252 SNIPPET_RELEVANT b'253292'
ACTION DOC 10000 3272 EXAMINING_DOCUMENT b'253292'
ACTION SNIPPET 10000 3275 SNIPPET_RELEVANT b'251168'
ACTION DOC 10000 3295 EXAMINING_DOCUMENT b'251168'
ACTION MARK 10000 3298 CONSIDERED_RELEVANT b'251168'
ACTION SNIPPET 10000 3301 SNIPPET_RELEVANT b'250417'
ACTION DOC 10000 3321 EXAMINING_DOCUMENT b'250417'
ACTION MARK 10000 3324 CONSIDERED_RELEVANT b'250417'
ACTION SNIPPET 10000 3327 SNIPPET_RELEVANT b'1802102'
ACTION DOC 10000 3347 EXAMINING_DOCUMENT b'1802102'
ACTION SNIPPET 10000 3350 SNIPPET_RELEVANT b'250778'
ACTION DOC 10000 3370 EXAMINING_DOCUMENT b'250778'
ACTION MARK 10000 3373 CONSIDERED_RELEVANT b'250778'
ACTION SNIPPET 10000 3376 SEEN_PREVIOUSLY b'157537'
ACTION SNIPPET 10000 3379 SNIPPET_RELEVANT b'253612'
ACTION DOC 10000 3399 EXAMINING_DOCUMENT b'253612'
ACTION SNIPPET 10000 3402 SNIPPET_NOT_RELEVANT b'101385'
ACTION SNIPPET 10000 3405 SNIPPET_RELEVANT b'253867'
ACTION DOC 10000 3425 EXAMINING_DOCUMENT b'253867'
ACTION QUERY 10000 3435 Electrical failure
ACTION SERP 10000 3440 EXAMINE_SERP
ACTION SNIPPET 10000 3443 SNIPPET_NOT_RELEVANT b'764929'
ACTION SNIPPET 10000 3446 SNIPPET_NOT_RELEVANT b'498678'
ACTION SNIPPET 10000 3449 SNIPPET_NOT_RELEVANT b'63578'
ACTION SNIPPET 10000 3452 SNIPPET_RELEVANT b'871082'
ACTION DOC 10000 3472 EXAMINING_DOCUMENT b'871082'
ACTION SNIPPET 10000 3475 SNIPPET_RELEVANT b'1679187'
ACTION DOC 10000 3495 EXAMINING_DOCUMENT b'1679187'
ACTION QUERY 10000 3505 Speeding train
ACTION SERP 10000 3510 EXAMINE_SERP
ACTION SNIPPET 10000 3513 SNIPPET_NOT_RELEVANT b'1667781'
ACTION SNIPPET 10000 3516 SNIPPET_NOT_RELEVANT b'1837999'
ACTION SNIPPET 10000 3519 SNIPPET_NOT_RELEVANT b'486900'
ACTION SNIPPET 10000 3522 SNIPPET_NOT_RELEVANT b'573930'
ACTION SNIPPET 10000 3525 SNIPPET_NOT_RELEVANT b'1200973'
ACTION SNIPPET 10000 3528 SNIPPET_NOT_RELEVANT b'284809'
ACTION SNIPPET 10000 3531 SNIPPET_NOT_RELEVANT b'405710'
ACTION SNIPPET 10000 3534 SNIPPET_NOT_RELEVANT b'1792018'
ACTION SNIPPET 10000 3537 SNIPPET_RELEVANT b'3481'
ACTION DOC 10000 3557 EXAMINING_DOCUMENT b'3481'
ACTION MARK 10000 3560 CONSIDERED_RELEVANT b'3481'
ACTION SNIPPET 10000 3563 SEEN_PREVIOUSLY b'3481'
ACTION SNIPPET 10000 3566 SNIPPET_NOT_RELEVANT b'1432852'
ACTION SNIPPET 10000 3569 SNIPPET_RELEVANT b'1481321'
ACTION DOC 10000 3589 EXAMINING_DOCUMENT b'1481321'
ACTION MARK 10000 3592 CONSIDERED_RELEVANT b'1481321'
ACTION SNIPPET 10000 3595 SNIPPET_NOT_RELEVANT b'1047315'
ACTION SNIPPET 10000 3598 SNIPPET_RELEVANT b'74596'
ACTION DOC 10000 3618 EXAMINING_DOCUMENT b'74596'
ACTION SNIPPET 10000 3621 SNIPPET_NOT_RELEVANT b'286567'
ACTION SNIPPET 10000 3624 SNIPPET_RELEVANT b'284815'
ACTION DOC 10000 3644 EXAMINING_DOCUMENT b'284815'
ACTION QUERY 10000 3654 Bridge collapse
ACTION SERP 10000 3659 EXAMINE_SERP
ACTION SNIPPET 10000 3662 SNIPPET_NOT_RELEVANT b'149246'
ACTION SNIPPET 10000 3665 SNIPPET_RELEVANT b'98950'
ACTION DOC 10000 3685 EXAMINING_DOCUMENT b'98950'
ACTION SNIPPET 10000 3688 SNIPPET_NOT_RELEVANT b'53416'
ACTION SNIPPET 10000 3691 SNIPPET_NOT_RELEVANT b'961605'
ACTION SNIPPET 10000 3694 SNIPPET_NOT_RELEVANT b'29861'
ACTION SNIPPET 10000 3697 SNIPPET_NOT_RELEVANT b'1430930'
ACTION SNIPPET 10000 3700 SNIPPET_NOT_RELEVANT b'794838'
ACTION SNIPPET 10000 3703 SNIPPET_NOT_RELEVANT b'794755'
ACTION SNIPPET 10000 3706 SNIPPET_NOT_RELEVANT b'236955'
ACTION QUERY 10000 3716 Overhead wire problem
ACTION SERP 10000 3721 EXAMINE_SERP
ACTION SNIPPET 10000 3724 SNIPPET_RELEVANT b'1615130'
ACTION DOC 10000 3744 EXAMINING_DOCUMENT b'1615130'
ACTION SNIPPET 10000 3747 SNIPPET_RELEVANT b'1642107'
ACTION DOC 10000 3767 EXAMINING_DOCUMENT b'1642107'
ACTION QUERY 10000 3777 Passengers struck by train
ACTION SERP 10000 3782 EXAMINE_SERP
ACTION SNIPPET 10000 3785 SNIPPET_NOT_RELEVANT b'102530'
ACTION SNIPPET 10000 3788 SNIPPET_RELEVANT b'142591'
ACTION DOC 10000 3808 EXAMINING_DOCUMENT b'142591'
ACTION MARK 10000 3811 CONSIDERED_RELEVANT b'142591'
ACTION SNIPPET 10000 3814 SNIPPET_NOT_RELEVANT b'454412'
ACTION SNIPPET 10000 3817 SNIPPET_RELEVANT b'92441'
ACTION DOC 10000 3837 EXAMINING_DOCUMENT b'92441'
ACTION MARK 10000 3840 CONSIDERED_RELEVANT b'92441'
ACTION SNIPPET 10000 3843 SNIPPET_NOT_RELEVANT b'1330233'
ACTION SNIPPET 10000 3846 SNIPPET_RELEVANT b'1025697'
ACTION DOC 10000 3866 EXAMINING_DOCUMENT b'1025697'
ACTION MARK 10000 3869 CONSIDERED_RELEVANT b'1025697'
ACTION SNIPPET 10000 3872 SNIPPET_NOT_RELEVANT b'518858'
ACTION SNIPPET 10000 3875 SNIPPET_RELEVANT b'1014867'
ACTION DOC 10000 3895 EXAMINING_DOCUMENT b'1014867'
ACTION SNIPPET 10000 3898 SNIPPET_NOT_RELEVANT b'293920'
ACTION SNIPPET 10000 3901 SNIPPET_NOT_RELEVANT b'357350'
ACTION SNIPPET 10000 3904 SNIPPET_NOT_RELEVANT b'314218'
ACTION SNIPPET 10000 3907 SNIPPET_RELEVANT b'1268808'
ACTION DOC 10000 3927 EXAMINING_DOCUMENT b'1268808'
ACTION MARK 10000 3930 CONSIDERED_RELEVANT b'1268808'
ACTION SNIPPET 10000 3933 SNIPPET_NOT_RELEVANT b'174362'
ACTION SNIPPET 10000 3936 SNIPPET_NOT_RELEVANT b'575334'
ACTION SNIPPET 10000 3939 SNIPPET_NOT_RELEVANT b'1642863'
ACTION SNIPPET 10000 3942 SNIPPET_RELEVANT b'286962'
ACTION DOC 10000 3962 EXAMINING_DOCUMENT b'286962'
ACTION MARK 10000 3965 CONSIDERED_RELEVANT b'286962'
ACTION SNIPPET 10000 3968 SNIPPET_NOT_RELEVANT b'1085291'
ACTION SNIPPET 10000 3971 SNIPPET_NOT_RELEVANT b'249497'
ACTION SNIPPET 10000 3974 SNIPPET_NOT_RELEVANT b'1584502'
ACTION SNIPPET 10000 3977 SEEN_PREVIOUSLY b'872325'
ACTION SNIPPET 10000 3980 SNIPPET_NOT_RELEVANT b'1403023'
ACTION SNIPPET 10000 3983 SNIPPET_RELEVANT b'327193'
ACTION DOC 10000 4003 EXAMINING_DOCUMENT b'327193'
ACTION MARK 10000 4006 CONSIDERED_RELEVANT b'327193'
ACTION SNIPPET 10000 4009 SNIPPET_RELEVANT b'14454'
ACTION DOC 10000 4029 EXAMINING_DOCUMENT b'14454'
ACTION MARK 10000 4032 CONSIDERED_RELEVANT b'14454'
ACTION SNIPPET 10000 4035 SNIPPET_NOT_RELEVANT b'827421'
ACTION SNIPPET 10000 4038 SNIPPET_RELEVANT b'917319'
ACTION DOC 10000 4058 EXAMINING_DOCUMENT b'917319'
ACTION SNIPPET 10000 4061 SNIPPET_NOT_RELEVANT b'773495'
ACTION SNIPPET 10000 4064 SEEN_PREVIOUSLY b'933639'
ACTION SNIPPET 10000 4067 SNIPPET_RELEVANT b'553457'
ACTION DOC 10000 4087 EXAMINING_DOCUMENT b'553457'
ACTION QUERY 10000 4097 Cargo train derailment
ACTION SERP 10000 4102 EXAMINE_SERP
ACTION SNIPPET 10000 4105 SEEN_PREVIOUSLY b'1379865'
ACTION SNIPPET 10000 4108 SEEN_PREVIOUSLY b'831760'
ACTION SNIPPET 10000 4111 SNIPPET_RELEVANT b'250197'
ACTION DOC 10000 4131 EXAMINING_DOCUMENT b'250197'
ACTION MARK 10000 4134 CONSIDERED_RELEVANT b'250197'
ACTION SNIPPET 10000 4137 SNIPPET_RELEVANT b'1819442'
ACTION DOC 10000 4157 EXAMINING_DOCUMENT b'1819442'
ACTION MARK 10000 4160 CONSIDERED_RELEVANT b'1819442'
ACTION SNIPPET 10000 4163 SEEN_PREVIOUSLY b'29646'
ACTION SNIPPET 10000 4166 SNIPPET_RELEVANT b'374676'
ACTION DOC 10000 4186 EXAMINING_DOCUMENT b'374676'
ACTION MARK 10000 4189 CONSIDERED_RELEVANT b'374676'
ACTION SNIPPET 10000 4192 SEEN_PREVIOUSLY b'488247'
ACTION SNIPPET 10000 4195 SEEN_PREVIOUSLY b'268648'
ACTION SNIPPET 10000 4198 SNIPPET_NOT_RELEVANT b'687948'
ACTION SNIPPET 10000 4201 SEEN_PREVIOUSLY b'704234'
ACTION SNIPPET 10000 4204 SEEN_PREVIOUSLY b'270926'
ACTION SNIPPET 10000 4207 SNIPPET_RELEVANT b'440312'
ACTION DOC 10000 4227 EXAMINING_DOCUMENT b'440312'
ACTION SNIPPET 10000 4230 SNIPPET_RELEVANT b'29698'
ACTION DOC 10000 4250 EXAMINING_DOCUMENT b'29698'
ACTION QUERY 10000 4260 Passenger fatalities
ACTION SERP 10000 4265 EXAMINE_SERP
ACTION SNIPPET 10000 4268 SNIPPET_NOT_RELEVANT b'487807'
ACTION SNIPPET 10000 4271 SNIPPET_RELEVANT b'464179'
ACTION DOC 10000 4291 EXAMINING_DOCUMENT b'464179'
ACTION MARK 10000 4294 CONSIDERED_RELEVANT b'464179'
ACTION SNIPPET 10000 4297 SEEN_PREVIOUSLY b'130405'
ACTION SNIPPET 10000 4300 SNIPPET_RELEVANT b'195922'
ACTION DOC 10000 4320 EXAMINING_DOCUMENT b'195922'
ACTION MARK 10000 4323 CONSIDERED_RELEVANT b'195922'
ACTION SNIPPET 10000 4326 SNIPPET_NOT_RELEVANT b'1315032'
ACTION SNIPPET 10000 4329 SNIPPET_NOT_RELEVANT b'836813'
ACTION SNIPPET 10000 4332 SNIPPET_NOT_RELEVANT b'1603477'
ACTION SNIPPET 10000 4335 SNIPPET_NOT_RELEVANT b'285558'
ACTION SNIPPET 10000 4338 SNIPPET_NOT_RELEVANT b'27234'
ACTION SNIPPET 10000 4341 SNIPPET_NOT_RELEVANT b'1652860'
ACTION SNIPPET 10000 4344 SNIPPET_NOT_RELEVANT b'1187338'
ACTION SNIPPET 10000 4347 SNIPPET_RELEVANT b'679654'
ACTION DOC 10000 4367 EXAMINING_DOCUMENT b'679654'
ACTION SNIPPET 10000 4370 SNIPPET_NOT_RELEVANT b'1400632'
ACTION SNIPPET 10000 4373 SNIPPET_NOT_RELEVANT b'470029'
ACTION QUERY 10000 4383 Train collision with a vehicle
ACTION SERP 10000 4388 EXAMINE_SERP
ACTION SNIPPET 10000 4391 SNIPPET_RELEVANT b'1792018'
ACTION DOC 10000 4411 EXAMINING_DOCUMENT b'1792018'
ACTION SNIPPET 10000 4414 SNIPPET_RELEVANT b'115061'
ACTION DOC 10000 4434 EXAMINING_DOCUMENT b'115061'
ACTION MARK 10000 4437 CONSIDERED_RELEVANT b'115061'
ACTION SNIPPET 10000 4440 SEEN_PREVIOUSLY b'1093298'
ACTION SNIPPET 10000 4443 SNIPPET_RELEVANT b'96700'
ACTION DOC 10000 4463 EXAMINING_DOCUMENT b'96700'
ACTION MARK 10000 4466 CONSIDERED_RELEVANT b'96700'
ACTION SNIPPET 10000 4469 SNIPPET_RELEVANT b'1645342'
ACTION DOC 10000 4489 EXAMINING_DOCUMENT b'1645342'
ACTION MARK 10000 4492 CONSIDERED_RELEVANT b'1645342'
ACTION SNIPPET 10000 4495 SNIPPET_RELEVANT b'987994'
ACTION DOC 10000 4515 EXAMINING_DOCUMENT b'987994'
ACTION MARK 10000 4518 CONSIDERED_RELEVANT b'987994'
ACTION SNIPPET 10000 4521 SNIPPET_RELEVANT b'1093132'
ACTION DOC 10000 4541 EXAMINING_DOCUMENT b'1093132'
ACTION MARK 10000 4544 CONSIDERED_RELEVANT b'1093132'
ACTION SNIPPET 10000 4547 SNIPPET_RELEVANT b'1544166'
ACTION DOC 10000 4567 EXAMINING_DOCUMENT b'1544166'
ACTION SNIPPET 10000 4570 SNIPPET_NOT_RELEVANT b'8268'
ACTION SNIPPET 10000 4573 SNIPPET_RELEVANT b'8268'
ACTION DOC 10000 4593 EXAMINING_DOCUMENT b'8268'
ACTION SNIPPET 10000 4596 SNIPPET_NOT_RELEVANT b'1654995'
ACTION QUERY 10000 4606 Train wreckage
ACTION SERP 10000 4611 EXAMINE_SERP
ACTION SNIPPET 10000 4614 SEEN_PREVIOUSLY b'1792018'
ACTION SNIPPET 10000 4617 SEEN_PREVIOUSLY b'1687116'
ACTION SNIPPET 10000 4620 SNIPPET_NOT_RELEVANT b'104601'
ACTION SNIPPET 10000 4623 SNIPPET_NOT_RELEVANT b'22259'
ACTION SNIPPET 10000 4626 SNIPPET_RELEVANT b'206158'
ACTION DOC 10000 4646 EXAMINING_DOCUMENT b'206158'
ACTION MARK 10000 4649 CONSIDERED_RELEVANT b'206158'
ACTION SNIPPET 10000 4652 SNIPPET_RELEVANT b'228845'
ACTION DOC 10000 4672 EXAMINING_DOCUMENT b'228845'
ACTION MARK 10000 4675 CONSIDERED_RELEVANT b'228845'
ACTION SNIPPET 10000 4678 SNIPPET_RELEVANT b'314218'
ACTION DOC 10000 4698 EXAMINING_DOCUMENT b'314218'
ACTION MARK 10000 4701 CONSIDERED_RELEVANT b'314218'
ACTION SNIPPET 10000 4704 SNIPPET_RELEVANT b'174623'
ACTION DOC 10000 4724 EXAMINING_DOCUMENT b'174623'
ACTION MARK 10000 4727 CONSIDERED_RELEVANT b'174623'
ACTION SNIPPET 10000 4730 SEEN_PREVIOUSLY b'168614'
ACTION SNIPPET 10000 4733 SEEN_PREVIOUSLY b'10971'
ACTION SNIPPET 10000 4736 SEEN_PREVIOUSLY b'214578'
ACTION SNIPPET 10000 4739 SNIPPET_RELEVANT b'333231'
ACTION DOC 10000 4759 EXAMINING_DOCUMENT b'333231'
ACTION MARK 10000 4762 CONSIDERED_RELEVANT b'333231'
ACTION SNIPPET 10000 4765 SNIPPET_NOT_RELEVANT b'451151'
ACTION SNIPPET 10000 4768 SEEN_PREVIOUSLY b'157537'
ACTION SNIPPET 10000 4771 SNIPPET_RELEVANT b'471885'
ACTION DOC 10000 4791 EXAMINING_DOCUMENT b'471885'
ACTION MARK 10000 4794 CONSIDERED_RELEVANT b'471885'
ACTION SNIPPET 10000 4797 SNIPPET_RELEVANT b'271492'
ACTION DOC 10000 4817 EXAMINING_DOCUMENT b'271492'
ACTION MARK 10000 4820 CONSIDERED_RELEVANT b'271492'
ACTION SNIPPET 10000 4823 SEEN_PREVIOUSLY b'469735'
ACTION SNIPPET 10000 4826 SNIPPET_RELEVANT b'1465971'
ACTION DOC 10000 4846 EXAMINING_DOCUMENT b'1465971'
ACTION SNIPPET 10000 4849 SNIPPET_NOT_RELEVANT b'488586'
ACTION SNIPPET 10000 4852 SNIPPET_RELEVANT b'942111'
ACTION DOC 10000 4872 EXAMINING_DOCUMENT b'942111'
ACTION MARK 10000 4875 CONSIDERED_RELEVANT b'942111'
ACTION SNIPPET 10000 4878 SNIPPET_RELEVANT b'272484'
ACTION DOC 10000 4898 EXAMINING_DOCUMENT b'272484'
ACTION SNIPPET 10000 4901 SNIPPET_RELEVANT b'134268'
ACTION DOC 10000 4921 EXAMINING_DOCUMENT b'134268'
ACTION MARK 10000 4924 CONSIDERED_RELEVANT b'134268'
ACTION SNIPPET 10000 4927 SNIPPET_RELEVANT b'761974'
ACTION DOC 10000 4947 EXAMINING_DOCUMENT b'761974'
ACTION SNIPPET 10000 4950 SEEN_PREVIOUSLY b'93796'
ACTION SNIPPET 10000 4953 SNIPPET_RELEVANT b'206242'
ACTION DOC 10000 4973 EXAMINING_DOCUMENT b'206242'
ACTION MARK 10000 4976 CONSIDERED_RELEVANT b'206242'
ACTION SNIPPET 10000 4979 SNIPPET_RELEVANT b'37946'
ACTION DOC 10000 4999 EXAMINING_DOCUMENT b'37946'
ACTION SNIPPET 10000 5002 SNIPPET_NOT_RELEVANT b'1098508'
ACTION SNIPPET 10000 5005 SNIPPET_NOT_RELEVANT b'925136'
ACTION SNIPPET 10000 5008 SNIPPET_RELEVANT b'878980'
ACTION DOC 10000 5028 EXAMINING_DOCUMENT b'878980'
ACTION QUERY 10000 5038 Crew negligence
ACTION SERP 10000 5043 EXAMINE_SERP
ACTION SNIPPET 10000 5046 SNIPPET_RELEVANT b'605385'
ACTION DOC 10000 5066 EXAMINING_DOCUMENT b'605385'
ACTION SNIPPET 10000 5069 SNIPPET_NOT_RELEVANT b'1279801'
ACTION SNIPPET 10000 5072 SNIPPET_RELEVANT b'1015002'
ACTION DOC 10000 5092 EXAMINING_DOCUMENT b'1015002'
ACTION QUERY 10000 5102 Obstruction on the track
ACTION SERP 10000 5107 EXAMINE_SERP
ACTION SNIPPET 10000 5110 SNIPPET_RELEVANT b'734320'
ACTION DOC 10000 5130 EXAMINING_DOCUMENT b'734320'
ACTION SNIPPET 10000 5133 SNIPPET_NOT_RELEVANT b'807561'
ACTION SNIPPET 10000 5136 SNIPPET_NOT_RELEVANT b'1323044'
ACTION SNIPPET 10000 5139 SNIPPET_NOT_RELEVANT b'415498'
ACTION SNIPPET 10000 5142 SNIPPET_NOT_RELEVANT b'1348203'
ACTION SNIPPET 10000 5145 SNIPPET_RELEVANT b'430472'
ACTION DOC 10000 5165 EXAMINING_DOCUMENT b'430472'
ACTION QUERY 10000 5175 Faulty equipment
ACTION SERP 10000 5180 EXAMINE_SERP
ACTION SNIPPET 10000 5183 SNIPPET_RELEVANT b'73687'
ACTION DOC 10000 5203 EXAMINING_DOCUMENT b'73687'
ACTION SNIPPET 10000 5206 SNIPPET_NOT_RELEVANT b'260975'
ACTION SNIPPET 10000 5209 SNIPPET_RELEVANT b'1552850'
ACTION DOC 10000 5229 EXAMINING_DOCUMENT b'1552850'
ACTION QUERY 10000 5239 Train explosion
ACTION SERP 10000 5244 EXAMINE_SERP
ACTION SNIPPET 10000 5247 SNIPPET_NOT_RELEVANT b'261788'
ACTION SNIPPET 10000 5250 SNIPPET_RELEVANT b'151725'
ACTION DOC 10000 5270 EXAMINING_DOCUMENT b'151725'
ACTION MARK 10000 5273 CONSIDERED_RELEVANT b'151725'
ACTION SNIPPET 10000 5276 SEEN_PREVIOUSLY b'1560019'
ACTION SNIPPET 10000 5279 SNIPPET_RELEVANT b'997432'
ACTION DOC 10000 5299 EXAMINING_DOCUMENT b'997432'
ACTION SNIPPET 10000 5302 SNIPPET_NOT_RELEVANT b'632296'
ACTION SNIPPET 10000 5305 SNIPPET_RELEVANT b'1129574'
ACTION DOC 10000 5325 EXAMINING_DOCUMENT b'1129574'
ACTION QUERY 10000 5335 Level crossing malfunction
ACTION SERP 10000 5340 EXAMINE_SERP
ACTION SNIPPET 10000 5343 SNIPPET_NOT_RELEVANT b'1649237'
ACTION SNIPPET 10000 5346 SNIPPET_RELEVANT b'1638404'
ACTION DOC 10000 5366 EXAMINING_DOCUMENT b'1638404'
ACTION MARK 10000 5369 CONSIDERED_RELEVANT b'1638404'
ACTION SNIPPET 10000 5372 SNIPPET_NOT_RELEVANT b'1583565'
ACTION SNIPPET 10000 5375 SNIPPET_NOT_RELEVANT b'1655449'
ACTION SNIPPET 10000 5378 SNIPPET_NOT_RELEVANT b'803952'
ACTION SNIPPET 10000 5381 SNIPPET_RELEVANT b'803764'
ACTION DOC 10000 5401 EXAMINING_DOCUMENT b'803764'
ACTION MARK 10000 5404 CONSIDERED_RELEVANT b'803764'
ACTION SNIPPET 10000 5407 SNIPPET_NOT_RELEVANT b'631245'
ACTION SNIPPET 10000 5410 SNIPPET_RELEVANT b'1735255'
ACTION DOC 10000 5430 EXAMINING_DOCUMENT b'1735255'
ACTION SNIPPET 10000 5433 SNIPPET_NOT_RELEVANT b'1593576'
ACTION SNIPPET 10000 5436 SNIPPET_RELEVANT b'1656808'
ACTION DOC 10000 5456 EXAMINING_DOCUMENT b'1656808'
ACTION QUERY 10000 5466 Wrong routing
ACTION SERP 10000 5471 EXAMINE_SERP
ACTION SNIPPET 10000 5474 SNIPPET_NOT_RELEVANT b'1611250'
ACTION SNIPPET 10000 5477 SNIPPET_NOT_RELEVANT b'1561202'
ACTION SNIPPET 10000 5480 SNIPPET_RELEVANT b'1533326'
ACTION DOC 10000 5500 EXAMINING_DOCUMENT b'1533326'
ACTION SNIPPET 10000 5503 SNIPPET_RELEVANT b'879819'
ACTION DOC 10000 5523 EXAMINING_DOCUMENT b'879819'
ACTION QUERY 10000 5533 Train-pedestrian accident
ACTION SERP 10000 5538 EXAMINE_SERP
ACTION SNIPPET 10000 5541 SNIPPET_RELEVANT b'809223'
ACTION DOC 10000 5561 EXAMINING_DOCUMENT b'809223'
ACTION MARK 10000 5564 CONSIDERED_RELEVANT b'809223'
ACTION SNIPPET 10000 5567 SNIPPET_NOT_RELEVANT b'502837'
ACTION SNIPPET 10000 5570 SNIPPET_RELEVANT b'121309'
ACTION DOC 10000 5590 EXAMINING_DOCUMENT b'121309'
ACTION MARK 10000 5593 CONSIDERED_RELEVANT b'121309'
ACTION SNIPPET 10000 5596 SNIPPET_NOT_RELEVANT b'1278800'
ACTION SNIPPET 10000 5599 SEEN_PREVIOUSLY b'317296'
ACTION SNIPPET 10000 5602 SNIPPET_RELEVANT b'44169'
ACTION DOC 10000 5622 EXAMINING_DOCUMENT b'44169'
ACTION SNIPPET 10000 5625 SNIPPET_NOT_RELEVANT b'1310556'
ACTION SNIPPET 10000 5628 SNIPPET_NOT_RELEVANT b'4580'
ACTION SNIPPET 10000 5631 SNIPPET_NOT_RELEVANT b'4580'
ACTION SNIPPET 10000 5634 SNIPPET_NOT_RELEVANT b'1486215'
ACTION SNIPPET 10000 5637 SNIPPET_NOT_RELEVANT b'1639068'
ACTION SNIPPET 10000 5640 SNIPPET_NOT_RELEVANT b'256666'
ACTION SNIPPET 10000 5643 SNIPPET_NOT_RELEVANT b'227515'
ACTION QUERY 10000 5653 Human error
ACTION SERP 10000 5658 EXAMINE_SERP
ACTION SNIPPET 10000 5661 SNIPPET_NOT_RELEVANT b'75146'
ACTION SNIPPET 10000 5664 SNIPPET_NOT_RELEVANT b'1358973'
ACTION SNIPPET 10000 5667 SNIPPET_RELEVANT b'1557682'
ACTION DOC 10000 5687 EXAMINING_DOCUMENT b'1557682'
ACTION SNIPPET 10000 5690 SNIPPET_RELEVANT b'702454'
ACTION DOC 10000 5710 EXAMINING_DOCUMENT b'702454'
ACTION QUERY 10000 5720 Freight train accident
ACTION SERP 10000 5725 EXAMINE_SERP
ACTION SNIPPET 10000 5728 SNIPPET_RELEVANT b'83839'
ACTION DOC 10000 5748 EXAMINING_DOCUMENT b'83839'
ACTION MARK 10000 5751 CONSIDERED_RELEVANT b'83839'
ACTION SNIPPET 10000 5754 SEEN_PREVIOUSLY b'958897'
ACTION SNIPPET 10000 5757 SEEN_PREVIOUSLY b'151725'
ACTION SNIPPET 10000 5760 SEEN_PREVIOUSLY b'112631'
ACTION SNIPPET 10000 5763 SNIPPET_NOT_RELEVANT b'334665'
ACTION SNIPPET 10000 5766 SNIPPET_RELEVANT b'1386795'
ACTION DOC 10000 5786 EXAMINING_DOCUMENT b'1386795'
ACTION MARK 10000 5789 CONSIDERED_RELEVANT b'1386795'
ACTION SNIPPET 10000 5792 SNIPPET_NOT_RELEVANT b'293920'
ACTION SNIPPET 10000 5795 SEEN_PREVIOUSLY b'1047557'
ACTION SNIPPET 10000 5798 SEEN_PREVIOUSLY b'831760'
ACTION SNIPPET 10000 5801 SEEN_PREVIOUSLY b'1275509'
ACTION SNIPPET 10000 5804 SNIPPET_RELEVANT b'129678'
ACTION DOC 10000 5824 EXAMINING_DOCUMENT b'129678'
ACTION SNIPPET 10000 5827 SNIPPET_RELEVANT b'451151'
ACTION DOC 10000 5847 EXAMINING_DOCUMENT b'451151'
ACTION MARK 10000 5850 CONSIDERED_RELEVANT b'451151'
ACTION SNIPPET 10000 5853 SNIPPET_RELEVANT b'827125'
ACTION DOC 10000 5873 EXAMINING_DOCUMENT b'827125'
ACTION MARK 10000 5876 CONSIDERED_RELEVANT b'827125'
ACTION SNIPPET 10000 5879 SNIPPET_RELEVANT b'327776'
ACTION DOC 10000 5899 EXAMINING_DOCUMENT b'327776'
ACTION SNIPPET 10000 5902 SNIPPET_NOT_RELEVANT b'488586'
ACTION SNIPPET 10000 5905 SNIPPET_NOT_RELEVANT b'932834'
ACTION SNIPPET 10000 5908 SEEN_PREVIOUSLY b'98010'
ACTION SNIPPET 10000 5911 SNIPPET_RELEVANT b'688038'
ACTION DOC 10000 5931 EXAMINING_DOCUMENT b'688038'
ACTION MARK 10000 5934 CONSIDERED_RELEVANT b'688038'
ACTION SNIPPET 10000 5937 SNIPPET_RELEVANT b'64652'
ACTION DOC 10000 5957 EXAMINING_DOCUMENT b'64652'
ACTION SNIPPET 10000 5960 SNIPPET_NOT_RELEVANT b'1566428'
ACTION SNIPPET 10000 5963 SNIPPET_RELEVANT b'111588'
ACTION DOC 10000 5983 EXAMINING_DOCUMENT b'111588'
ACTION MARK 10000 5986 CONSIDERED_RELEVANT b'111588'
ACTION SNIPPET 10000 5989 SNIPPET_RELEVANT b'116791'
ACTION DOC 10000 6009 EXAMINING_DOCUMENT b'116791'
ACTION SNIPPET 10000 6012 SNIPPET_RELEVANT b'687948'
ACTION DOC 10000 6032 EXAMINING_DOCUMENT b'687948'
ACTION MARK 10000 6035 CONSIDERED_RELEVANT b'687948'
ACTION SNIPPET 10000 6038 SNIPPET_RELEVANT b'331895'
ACTION DOC 10000 6058 EXAMINING_DOCUMENT b'331895'
ACTION MARK 10000 6061 CONSIDERED_RELEVANT b'331895'
ACTION SNIPPET 10000 6064 SNIPPET_RELEVANT b'1931'
ACTION DOC 10000 6084 EXAMINING_DOCUMENT b'1931'
ACTION MARK 10000 6087 CONSIDERED_RELEVANT b'1931'
ACTION SNIPPET 10000 6090 SEEN_PREVIOUSLY b'1931'
ACTION SNIPPET 10000 6093 SNIPPET_NOT_RELEVANT b'5647'
ACTION SNIPPET 10000 6096 SNIPPET_NOT_RELEVANT b'5647'
ACTION SNIPPET 10000 6099 SNIPPET_RELEVANT b'4665'
ACTION DOC 10000 6119 EXAMINING_DOCUMENT b'4665'
ACTION MARK 10000 6122 CONSIDERED_RELEVANT b'4665'
ACTION SNIPPET 10000 6125 SEEN_PREVIOUSLY b'4665'
ACTION SNIPPET 10000 6128 SNIPPET_NOT_RELEVANT b'832544'
ACTION SNIPPET 10000 6131 SNIPPET_RELEVANT b'281155'
ACTION DOC 10000 6151 EXAMINING_DOCUMENT b'281155'
ACTION MARK 10000 6154 CONSIDERED_RELEVANT b'281155'
ACTION SNIPPET 10000 6157 SEEN_PREVIOUSLY b'29646'
