ACTION QUERY 10000 10 hydrogen energy
ACTION SNIPPET 10000 2609 SNIPPET_NOT_RELEVANT b'1381444'
ACTION SNIPPET 10000 2612 SNIPPET_RELEVANT b'1470553'
ACTION DOC 10000 2632 EXAMINING_DOCUMENT b'1470553'
ACTION MARK 10000 2635 CONSIDERED_RELEVANT b'1470553'
ACTION SNIPPET 10000 2638 SEEN_PREVIOUSLY b'593852'
ACTION SNIPPET 10000 2641 SEEN_PREVIOUSLY b'148096'
ACTION SNIPPET 10000 2644 SNIPPET_NOT_RELEVANT b'1830395'
ACTION SNIPPET 10000 2647 SEEN_PREVIOUSLY b'690310'
ACTION SNIPPET 10000 2650 SNIPPET_RELEVANT b'1472751'
ACTION DOC 10000 2670 EXAMINING_DOCUMENT b'1472751'
ACTION SNIPPET 10000 2673 SEEN_PREVIOUSLY b'579370'
ACTION SNIPPET 10000 2676 SEEN_PREVIOUSLY b'1556630'
INFO SERP_END_REACHED 
ACTION QUERY 10000 2686 Hydrogen energy efficiency
ACTION SERP 10000 2691 EXAMINE_SERP
ACTION SNIPPET 10000 2694 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 2697 SEEN_PREVIOUSLY b'1742839'
ACTION SNIPPET 10000 2700 SEEN_PREVIOUSLY b'1470357'
ACTION SNIPPET 10000 2703 SEEN_PREVIOUSLY b'1375664'
ACTION SNIPPET 10000 2706 SEEN_PREVIOUSLY b'1843735'
ACTION SNIPPET 10000 2709 SEEN_PREVIOUSLY b'1360848'
ACTION SNIPPET 10000 2712 SEEN_PREVIOUSLY b'286579'
ACTION SNIPPET 10000 2715 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 2718 SEEN_PREVIOUSLY b'1353760'
ACTION SNIPPET 10000 2721 SEEN_PREVIOUSLY b'1469877'
ACTION SNIPPET 10000 2724 SNIPPET_NOT_RELEVANT b'186557'
ACTION SNIPPET 10000 2727 SNIPPET_RELEVANT b'1715768'
ACTION DOC 10000 2747 EXAMINING_DOCUMENT b'1715768'
ACTION SNIPPET 10000 2750 SEEN_PREVIOUSLY b'478414'
ACTION SNIPPET 10000 2753 SNIPPET_NOT_RELEVANT b'1851681'
ACTION SNIPPET 10000 2756 SEEN_PREVIOUSLY b'1677826'
ACTION SNIPPET 10000 2759 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 2762 SEEN_PREVIOUSLY b'1465355'
ACTION SNIPPET 10000 2765 SNIPPET_RELEVANT b'1400733'
ACTION DOC 10000 2785 EXAMINING_DOCUMENT b'1400733'
ACTION SNIPPET 10000 2788 SEEN_PREVIOUSLY b'1507525'
ACTION SNIPPET 10000 2791 SEEN_PREVIOUSLY b'1532615'
ACTION SNIPPET 10000 2794 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 2797 SEEN_PREVIOUSLY b'1843716'
ACTION QUERY 10000 2807 Hydrogen fuel cell trucks
ACTION SERP 10000 2812 EXAMINE_SERP
ACTION SNIPPET 10000 2815 SEEN_PREVIOUSLY b'1460609'
ACTION SNIPPET 10000 2818 SEEN_PREVIOUSLY b'1301511'
ACTION SNIPPET 10000 2821 SEEN_PREVIOUSLY b'1843735'
ACTION SNIPPET 10000 2824 SEEN_PREVIOUSLY b'1358029'
ACTION SNIPPET 10000 2827 SEEN_PREVIOUSLY b'1375664'
ACTION SNIPPET 10000 2830 SEEN_PREVIOUSLY b'1843716'
ACTION SNIPPET 10000 2833 SEEN_PREVIOUSLY b'912116'
ACTION SNIPPET 10000 2836 SEEN_PREVIOUSLY b'1009308'
ACTION SNIPPET 10000 2839 SEEN_PREVIOUSLY b'1315589'
ACTION SNIPPET 10000 2842 SEEN_PREVIOUSLY b'1640674'
ACTION SNIPPET 10000 2845 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 2848 SEEN_PREVIOUSLY b'1626472'
ACTION SNIPPET 10000 2851 SEEN_PREVIOUSLY b'1792356'
ACTION SNIPPET 10000 2854 SEEN_PREVIOUSLY b'1629209'
ACTION SNIPPET 10000 2857 SNIPPET_RELEVANT b'1606600'
ACTION DOC 10000 2877 EXAMINING_DOCUMENT b'1606600'
ACTION SNIPPET 10000 2880 SEEN_PREVIOUSLY b'1677932'
ACTION SNIPPET 10000 2883 SEEN_PREVIOUSLY b'1677826'
ACTION SNIPPET 10000 2886 SEEN_PREVIOUSLY b'755544'
ACTION SNIPPET 10000 2889 SEEN_PREVIOUSLY b'379451'
ACTION SNIPPET 10000 2892 SNIPPET_NOT_RELEVANT b'875114'
ACTION SNIPPET 10000 2895 SEEN_PREVIOUSLY b'593852'
ACTION SNIPPET 10000 2898 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 2901 SEEN_PREVIOUSLY b'1465355'
ACTION SNIPPET 10000 2904 SNIPPET_RELEVANT b'1292025'
ACTION DOC 10000 2924 EXAMINING_DOCUMENT b'1292025'
ACTION QUERY 10000 2934 Hydrogen fuel cell buses
ACTION SERP 10000 2939 EXAMINE_SERP
ACTION SNIPPET 10000 2942 SEEN_PREVIOUSLY b'1840664'
ACTION SNIPPET 10000 2945 SEEN_PREVIOUSLY b'1009308'
ACTION SNIPPET 10000 2948 SEEN_PREVIOUSLY b'1843735'
ACTION SNIPPET 10000 2951 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 2954 SEEN_PREVIOUSLY b'593852'
ACTION SNIPPET 10000 2957 SEEN_PREVIOUSLY b'1677826'
ACTION SNIPPET 10000 2960 SEEN_PREVIOUSLY b'912116'
ACTION SNIPPET 10000 2963 SEEN_PREVIOUSLY b'690310'
ACTION SNIPPET 10000 2966 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 2969 SEEN_PREVIOUSLY b'1096956'
ACTION SNIPPET 10000 2972 SEEN_PREVIOUSLY b'963488'
ACTION SNIPPET 10000 2975 SEEN_PREVIOUSLY b'1146931'
ACTION SNIPPET 10000 2978 SEEN_PREVIOUSLY b'379451'
ACTION SNIPPET 10000 2981 SEEN_PREVIOUSLY b'1843733'
ACTION SNIPPET 10000 2984 SNIPPET_RELEVANT b'1170826'
ACTION DOC 10000 3004 EXAMINING_DOCUMENT b'1170826'
ACTION SNIPPET 10000 3007 SEEN_PREVIOUSLY b'1358029'
ACTION SNIPPET 10000 3010 SEEN_PREVIOUSLY b'1292025'
ACTION SNIPPET 10000 3013 SEEN_PREVIOUSLY b'1375664'
ACTION SNIPPET 10000 3016 SNIPPET_RELEVANT b'1594376'
ACTION DOC 10000 3036 EXAMINING_DOCUMENT b'1594376'
ACTION SNIPPET 10000 3039 SNIPPET_NOT_RELEVANT b'894080'
ACTION SNIPPET 10000 3042 SNIPPET_RELEVANT b'966840'
ACTION DOC 10000 3062 EXAMINING_DOCUMENT b'966840'
ACTION MARK 10000 3065 CONSIDERED_RELEVANT b'966840'
ACTION SNIPPET 10000 3068 SEEN_PREVIOUSLY b'1301511'
ACTION SNIPPET 10000 3071 SEEN_PREVIOUSLY b'478414'
ACTION SNIPPET 10000 3074 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 3077 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 3080 SEEN_PREVIOUSLY b'1640674'
ACTION SNIPPET 10000 3083 SNIPPET_RELEVANT b'965422'
ACTION DOC 10000 3103 EXAMINING_DOCUMENT b'965422'
ACTION MARK 10000 3106 CONSIDERED_RELEVANT b'965422'
ACTION SNIPPET 10000 3109 SEEN_PREVIOUSLY b'1460609'
ACTION SNIPPET 10000 3112 SEEN_PREVIOUSLY b'1507525'
ACTION SNIPPET 10000 3115 SEEN_PREVIOUSLY b'1792356'
ACTION SNIPPET 10000 3118 SEEN_PREVIOUSLY b'1253855'
ACTION SNIPPET 10000 3121 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 3124 SNIPPET_NOT_RELEVANT b'1392477'
ACTION SNIPPET 10000 3127 SEEN_PREVIOUSLY b'1740791'
ACTION SNIPPET 10000 3130 SEEN_PREVIOUSLY b'1524982'
ACTION SNIPPET 10000 3133 SEEN_PREVIOUSLY b'1479443'
ACTION SNIPPET 10000 3136 SEEN_PREVIOUSLY b'286579'
ACTION SNIPPET 10000 3139 SNIPPET_RELEVANT b'1533184'
ACTION DOC 10000 3159 EXAMINING_DOCUMENT b'1533184'
ACTION MARK 10000 3162 CONSIDERED_RELEVANT b'1533184'
ACTION SNIPPET 10000 3165 SEEN_PREVIOUSLY b'1634314'
ACTION SNIPPET 10000 3168 SEEN_PREVIOUSLY b'1452328'
ACTION SNIPPET 10000 3171 SEEN_PREVIOUSLY b'1629209'
ACTION SNIPPET 10000 3174 SNIPPET_NOT_RELEVANT b'1830395'
ACTION SNIPPET 10000 3177 SEEN_PREVIOUSLY b'1359484'
ACTION SNIPPET 10000 3180 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 3183 SEEN_PREVIOUSLY b'1820854'
ACTION SNIPPET 10000 3186 SEEN_PREVIOUSLY b'1353760'
ACTION SNIPPET 10000 3189 SNIPPET_RELEVANT b'269418'
ACTION DOC 10000 3209 EXAMINING_DOCUMENT b'269418'
ACTION MARK 10000 3212 CONSIDERED_RELEVANT b'269418'
ACTION SNIPPET 10000 3215 SEEN_PREVIOUSLY b'1714360'
ACTION SNIPPET 10000 3218 SNIPPET_NOT_RELEVANT b'1591538'
ACTION SNIPPET 10000 3221 SEEN_PREVIOUSLY b'1677932'
INFO SERP_END_REACHED 
ACTION QUERY 10000 3231 Hydrogen fuel cell trains
ACTION SERP 10000 3236 EXAMINE_SERP
ACTION SNIPPET 10000 3239 SEEN_PREVIOUSLY b'1740791'
ACTION SNIPPET 10000 3242 SNIPPET_NOT_RELEVANT b'1830395'
ACTION SNIPPET 10000 3245 SEEN_PREVIOUSLY b'1677826'
ACTION SNIPPET 10000 3248 SEEN_PREVIOUSLY b'1375664'
ACTION SNIPPET 10000 3251 SNIPPET_NOT_RELEVANT b'980852'
ACTION SNIPPET 10000 3254 SEEN_PREVIOUSLY b'1301511'
ACTION SNIPPET 10000 3257 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 3260 SEEN_PREVIOUSLY b'478414'
ACTION SNIPPET 10000 3263 SEEN_PREVIOUSLY b'1441407'
ACTION SNIPPET 10000 3266 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 3269 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 3272 SEEN_PREVIOUSLY b'1108600'
ACTION SNIPPET 10000 3275 SEEN_PREVIOUSLY b'1460609'
ACTION SNIPPET 10000 3278 SEEN_PREVIOUSLY b'1792356'
ACTION SNIPPET 10000 3281 SEEN_PREVIOUSLY b'1096956'
ACTION SNIPPET 10000 3284 SEEN_PREVIOUSLY b'912116'
ACTION SNIPPET 10000 3287 SEEN_PREVIOUSLY b'1253855'
ACTION SNIPPET 10000 3290 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 3293 SNIPPET_NOT_RELEVANT b'1392477'
ACTION SNIPPET 10000 3296 SEEN_PREVIOUSLY b'1146931'
ACTION SNIPPET 10000 3299 SEEN_PREVIOUSLY b'1524982'
ACTION SNIPPET 10000 3302 SEEN_PREVIOUSLY b'1843735'
ACTION SNIPPET 10000 3305 SEEN_PREVIOUSLY b'1843733'
ACTION SNIPPET 10000 3308 SEEN_PREVIOUSLY b'1479443'
ACTION SNIPPET 10000 3311 SEEN_PREVIOUSLY b'286579'
ACTION SNIPPET 10000 3314 SEEN_PREVIOUSLY b'966840'
ACTION SNIPPET 10000 3317 SEEN_PREVIOUSLY b'1634314'
ACTION SNIPPET 10000 3320 SEEN_PREVIOUSLY b'690310'
ACTION SNIPPET 10000 3323 SEEN_PREVIOUSLY b'1452328'
ACTION SNIPPET 10000 3326 SEEN_PREVIOUSLY b'1465355'
ACTION SNIPPET 10000 3329 SEEN_PREVIOUSLY b'1629209'
ACTION SNIPPET 10000 3332 SEEN_PREVIOUSLY b'1359484'
ACTION SNIPPET 10000 3335 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 3338 SEEN_PREVIOUSLY b'1820854'
ACTION SNIPPET 10000 3341 SEEN_PREVIOUSLY b'1353760'
ACTION QUERY 10000 3351 Hydrogen fuel cell forklifts
ACTION SERP 10000 3356 EXAMINE_SERP
ACTION SNIPPET 10000 3359 SEEN_PREVIOUSLY b'1677826'
ACTION SNIPPET 10000 3362 SEEN_PREVIOUSLY b'1375664'
ACTION SNIPPET 10000 3365 SEEN_PREVIOUSLY b'1301511'
ACTION SNIPPET 10000 3368 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 3371 SEEN_PREVIOUSLY b'478414'
ACTION SNIPPET 10000 3374 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 3377 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 3380 SEEN_PREVIOUSLY b'1460609'
ACTION SNIPPET 10000 3383 SEEN_PREVIOUSLY b'1792356'
ACTION SNIPPET 10000 3386 SEEN_PREVIOUSLY b'1096956'
ACTION SNIPPET 10000 3389 SEEN_PREVIOUSLY b'912116'
ACTION SNIPPET 10000 3392 SEEN_PREVIOUSLY b'1253855'
ACTION SNIPPET 10000 3395 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 3398 SNIPPET_RELEVANT b'1392477'
ACTION DOC 10000 3418 EXAMINING_DOCUMENT b'1392477'
ACTION MARK 10000 3421 CONSIDERED_RELEVANT b'1392477'
ACTION SNIPPET 10000 3424 SEEN_PREVIOUSLY b'1146931'
ACTION SNIPPET 10000 3427 SEEN_PREVIOUSLY b'1740791'
ACTION SNIPPET 10000 3430 SEEN_PREVIOUSLY b'1524982'
ACTION SNIPPET 10000 3433 SEEN_PREVIOUSLY b'1843735'
ACTION SNIPPET 10000 3436 SEEN_PREVIOUSLY b'1843733'
ACTION SNIPPET 10000 3439 SEEN_PREVIOUSLY b'1479443'
ACTION SNIPPET 10000 3442 SEEN_PREVIOUSLY b'286579'
ACTION SNIPPET 10000 3445 SEEN_PREVIOUSLY b'1634314'
ACTION SNIPPET 10000 3448 SEEN_PREVIOUSLY b'690310'
ACTION SNIPPET 10000 3451 SEEN_PREVIOUSLY b'1452328'
ACTION SNIPPET 10000 3454 SEEN_PREVIOUSLY b'1629209'
ACTION SNIPPET 10000 3457 SNIPPET_RELEVANT b'1830395'
ACTION DOC 10000 3477 EXAMINING_DOCUMENT b'1830395'
ACTION SNIPPET 10000 3480 SEEN_PREVIOUSLY b'1359484'
ACTION SNIPPET 10000 3483 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 3486 SEEN_PREVIOUSLY b'1820854'
ACTION SNIPPET 10000 3489 SEEN_PREVIOUSLY b'1353760'
ACTION SNIPPET 10000 3492 SEEN_PREVIOUSLY b'269418'
ACTION SNIPPET 10000 3495 SEEN_PREVIOUSLY b'963488'
ACTION SNIPPET 10000 3498 SEEN_PREVIOUSLY b'1714360'
ACTION SNIPPET 10000 3501 SNIPPET_NOT_RELEVANT b'1591538'
ACTION SNIPPET 10000 3504 SEEN_PREVIOUSLY b'1677932'
ACTION SNIPPET 10000 3507 SEEN_PREVIOUSLY b'1756597'
ACTION SNIPPET 10000 3510 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 3513 SEEN_PREVIOUSLY b'1497519'
ACTION SNIPPET 10000 3516 SEEN_PREVIOUSLY b'1472751'
ACTION SNIPPET 10000 3519 SEEN_PREVIOUSLY b'1626472'
ACTION SNIPPET 10000 3522 SNIPPET_NOT_RELEVANT b'1202630'
ACTION SNIPPET 10000 3525 SEEN_PREVIOUSLY b'1843716'
ACTION SNIPPET 10000 3528 SEEN_PREVIOUSLY b'1108600'
ACTION SNIPPET 10000 3531 SEEN_PREVIOUSLY b'1704683'
ACTION QUERY 10000 3541 Hydrogen fuel cell backup power
ACTION SERP 10000 3546 EXAMINE_SERP
ACTION SNIPPET 10000 3549 SEEN_PREVIOUSLY b'1146931'
ACTION SNIPPET 10000 3552 SNIPPET_RELEVANT b'1490713'
ACTION DOC 10000 3572 EXAMINING_DOCUMENT b'1490713'
ACTION SNIPPET 10000 3575 SEEN_PREVIOUSLY b'1472751'
ACTION SNIPPET 10000 3578 SEEN_PREVIOUSLY b'1792356'
ACTION SNIPPET 10000 3581 SEEN_PREVIOUSLY b'1820854'
ACTION SNIPPET 10000 3584 SEEN_PREVIOUSLY b'1292025'
ACTION SNIPPET 10000 3587 SNIPPET_RELEVANT b'1202630'
ACTION DOC 10000 3607 EXAMINING_DOCUMENT b'1202630'
ACTION MARK 10000 3610 CONSIDERED_RELEVANT b'1202630'
ACTION SNIPPET 10000 3613 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 3616 SEEN_PREVIOUSLY b'1677826'
ACTION SNIPPET 10000 3619 SEEN_PREVIOUSLY b'1375664'
ACTION SNIPPET 10000 3622 SEEN_PREVIOUSLY b'1392477'
ACTION SNIPPET 10000 3625 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 3628 SEEN_PREVIOUSLY b'912116'
ACTION SNIPPET 10000 3631 SEEN_PREVIOUSLY b'1301511'
ACTION SNIPPET 10000 3634 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 3637 SEEN_PREVIOUSLY b'1479443'
ACTION SNIPPET 10000 3640 SEEN_PREVIOUSLY b'478414'
ACTION SNIPPET 10000 3643 SEEN_PREVIOUSLY b'1640674'
ACTION SNIPPET 10000 3646 SEEN_PREVIOUSLY b'1253855'
ACTION SNIPPET 10000 3649 SEEN_PREVIOUSLY b'1452328'
ACTION SNIPPET 10000 3652 SEEN_PREVIOUSLY b'690310'
ACTION SNIPPET 10000 3655 SEEN_PREVIOUSLY b'1460609'
ACTION SNIPPET 10000 3658 SEEN_PREVIOUSLY b'286579'
ACTION SNIPPET 10000 3661 SEEN_PREVIOUSLY b'269418'
ACTION SNIPPET 10000 3664 SEEN_PREVIOUSLY b'1830395'
ACTION SNIPPET 10000 3667 SEEN_PREVIOUSLY b'1353760'
ACTION SNIPPET 10000 3670 SEEN_PREVIOUSLY b'1843733'
ACTION SNIPPET 10000 3673 SEEN_PREVIOUSLY b'963488'
ACTION SNIPPET 10000 3676 SEEN_PREVIOUSLY b'1634314'
ACTION SNIPPET 10000 3679 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 3682 SEEN_PREVIOUSLY b'1096956'
ACTION SNIPPET 10000 3685 SEEN_PREVIOUSLY b'1756597'
ACTION SNIPPET 10000 3688 SEEN_PREVIOUSLY b'1740791'
ACTION SNIPPET 10000 3691 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 3694 SEEN_PREVIOUSLY b'1405332'
ACTION SNIPPET 10000 3697 SEEN_PREVIOUSLY b'1704683'
ACTION SNIPPET 10000 3700 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 3703 SEEN_PREVIOUSLY b'1315589'
ACTION SNIPPET 10000 3706 SNIPPET_RELEVANT b'1591538'
ACTION DOC 10000 3726 EXAMINING_DOCUMENT b'1591538'
ACTION QUERY 10000 3736 Hydrogen fuel cell boats
ACTION SERP 10000 3741 EXAMINE_SERP
ACTION SNIPPET 10000 3744 SEEN_PREVIOUSLY b'1677826'
ACTION SNIPPET 10000 3747 SEEN_PREVIOUSLY b'1375664'
ACTION SNIPPET 10000 3750 SEEN_PREVIOUSLY b'1301511'
ACTION SNIPPET 10000 3753 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 3756 SEEN_PREVIOUSLY b'478414'
ACTION SNIPPET 10000 3759 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 3762 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 3765 SEEN_PREVIOUSLY b'1460609'
ACTION SNIPPET 10000 3768 SEEN_PREVIOUSLY b'1792356'
ACTION SNIPPET 10000 3771 SEEN_PREVIOUSLY b'1096956'
ACTION SNIPPET 10000 3774 SEEN_PREVIOUSLY b'912116'
ACTION SNIPPET 10000 3777 SEEN_PREVIOUSLY b'1253855'
ACTION SNIPPET 10000 3780 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 3783 SEEN_PREVIOUSLY b'1392477'
ACTION SNIPPET 10000 3786 SEEN_PREVIOUSLY b'1146931'
ACTION SNIPPET 10000 3789 SEEN_PREVIOUSLY b'1740791'
ACTION SNIPPET 10000 3792 SEEN_PREVIOUSLY b'1524982'
ACTION SNIPPET 10000 3795 SEEN_PREVIOUSLY b'1843735'
ACTION SNIPPET 10000 3798 SEEN_PREVIOUSLY b'1843733'
ACTION SNIPPET 10000 3801 SEEN_PREVIOUSLY b'1479443'
ACTION SNIPPET 10000 3804 SEEN_PREVIOUSLY b'286579'
ACTION SNIPPET 10000 3807 SEEN_PREVIOUSLY b'1634314'
ACTION SNIPPET 10000 3810 SEEN_PREVIOUSLY b'690310'
ACTION SNIPPET 10000 3813 SEEN_PREVIOUSLY b'1452328'
ACTION SNIPPET 10000 3816 SEEN_PREVIOUSLY b'1629209'
ACTION SNIPPET 10000 3819 SEEN_PREVIOUSLY b'1830395'
ACTION SNIPPET 10000 3822 SEEN_PREVIOUSLY b'1359484'
ACTION SNIPPET 10000 3825 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 3828 SEEN_PREVIOUSLY b'1820854'
ACTION SNIPPET 10000 3831 SEEN_PREVIOUSLY b'1353760'
ACTION SNIPPET 10000 3834 SEEN_PREVIOUSLY b'269418'
ACTION SNIPPET 10000 3837 SEEN_PREVIOUSLY b'963488'
ACTION SNIPPET 10000 3840 SEEN_PREVIOUSLY b'1714360'
ACTION SNIPPET 10000 3843 SEEN_PREVIOUSLY b'1591538'
ACTION SNIPPET 10000 3846 SEEN_PREVIOUSLY b'1677932'
ACTION QUERY 10000 3856 Hydrogen fuel cell planes
ACTION SERP 10000 3861 EXAMINE_SERP
ACTION SNIPPET 10000 3864 SEEN_PREVIOUSLY b'1677826'
ACTION SNIPPET 10000 3867 SEEN_PREVIOUSLY b'1375664'
ACTION SNIPPET 10000 3870 SEEN_PREVIOUSLY b'379451'
ACTION SNIPPET 10000 3873 SEEN_PREVIOUSLY b'1301511'
ACTION SNIPPET 10000 3876 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 3879 SEEN_PREVIOUSLY b'478414'
ACTION SNIPPET 10000 3882 SEEN_PREVIOUSLY b'1556630'
ACTION SNIPPET 10000 3885 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 3888 SEEN_PREVIOUSLY b'1460609'
ACTION SNIPPET 10000 3891 SEEN_PREVIOUSLY b'1792356'
ACTION SNIPPET 10000 3894 SEEN_PREVIOUSLY b'1096956'
ACTION SNIPPET 10000 3897 SEEN_PREVIOUSLY b'912116'
ACTION SNIPPET 10000 3900 SEEN_PREVIOUSLY b'1253855'
ACTION SNIPPET 10000 3903 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 3906 SEEN_PREVIOUSLY b'1392477'
ACTION SNIPPET 10000 3909 SEEN_PREVIOUSLY b'1146931'
ACTION SNIPPET 10000 3912 SEEN_PREVIOUSLY b'1740791'
ACTION SNIPPET 10000 3915 SEEN_PREVIOUSLY b'1524982'
ACTION SNIPPET 10000 3918 SEEN_PREVIOUSLY b'1843735'
ACTION SNIPPET 10000 3921 SEEN_PREVIOUSLY b'1843733'
ACTION SNIPPET 10000 3924 SEEN_PREVIOUSLY b'1479443'
ACTION SNIPPET 10000 3927 SEEN_PREVIOUSLY b'286579'
ACTION SNIPPET 10000 3930 SEEN_PREVIOUSLY b'148096'
ACTION SNIPPET 10000 3933 SEEN_PREVIOUSLY b'1634314'
ACTION SNIPPET 10000 3936 SEEN_PREVIOUSLY b'690310'
ACTION SNIPPET 10000 3939 SEEN_PREVIOUSLY b'1452328'
ACTION SNIPPET 10000 3942 SEEN_PREVIOUSLY b'1629209'
ACTION SNIPPET 10000 3945 SEEN_PREVIOUSLY b'1830395'
ACTION SNIPPET 10000 3948 SEEN_PREVIOUSLY b'1359484'
ACTION SNIPPET 10000 3951 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 3954 SEEN_PREVIOUSLY b'1820854'
ACTION SNIPPET 10000 3957 SEEN_PREVIOUSLY b'1353760'
ACTION SNIPPET 10000 3960 SEEN_PREVIOUSLY b'269418'
ACTION SNIPPET 10000 3963 SEEN_PREVIOUSLY b'963488'
ACTION SNIPPET 10000 3966 SEEN_PREVIOUSLY b'1714360'
ACTION QUERY 10000 3976 Hydrogen fuel cell generators
ACTION SERP 10000 3981 EXAMINE_SERP
ACTION SNIPPET 10000 3984 SEEN_PREVIOUSLY b'1301511'
ACTION SNIPPET 10000 3987 SEEN_PREVIOUSLY b'1534757'
ACTION SNIPPET 10000 3990 SEEN_PREVIOUSLY b'478414'
ACTION SNIPPET 10000 3993 SEEN_PREVIOUSLY b'1677826'
ACTION SNIPPET 10000 3996 SEEN_PREVIOUSLY b'1460609'
ACTION SNIPPET 10000 3999 SEEN_PREVIOUSLY b'1479443'
ACTION SNIPPET 10000 4002 SEEN_PREVIOUSLY b'912116'
ACTION SNIPPET 10000 4005 SEEN_PREVIOUSLY b'1792356'
ACTION SNIPPET 10000 4008 SEEN_PREVIOUSLY b'1462427'
ACTION SNIPPET 10000 4011 SEEN_PREVIOUSLY b'269418'
ACTION SNIPPET 10000 4014 SEEN_PREVIOUSLY b'1096956'
ACTION SNIPPET 10000 4017 SEEN_PREVIOUSLY b'1740791'
ACTION SNIPPET 10000 4020 SEEN_PREVIOUSLY b'1830395'
ACTION SNIPPET 10000 4023 SEEN_PREVIOUSLY b'690310'
ACTION SNIPPET 10000 4026 SEEN_PREVIOUSLY b'1843733'
ACTION SNIPPET 10000 4029 SEEN_PREVIOUSLY b'1359484'
ACTION SNIPPET 10000 4032 SEEN_PREVIOUSLY b'1253855'
ACTION SNIPPET 10000 4035 SEEN_PREVIOUSLY b'1375664'
ACTION SNIPPET 10000 4038 SEEN_PREVIOUSLY b'1353760'
ACTION SNIPPET 10000 4041 SEEN_PREVIOUSLY b'1461542'
ACTION SNIPPET 10000 4044 SEEN_PREVIOUSLY b'1630634'
ACTION SNIPPET 10000 4047 SEEN_PREVIOUSLY b'1146931'
ACTION SNIPPET 10000 4050 SEEN_PREVIOUSLY b'286579'
ACTION SNIPPET 10000 4053 SEEN_PREVIOUSLY b'963488'
ACTION SNIPPET 10000 4056 SEEN_PREVIOUSLY b'1202630'
ACTION SNIPPET 10000 4059 SEEN_PREVIOUSLY b'1843716'
ACTION SNIPPET 10000 4062 SEEN_PREVIOUSLY b'1466613'
ACTION SNIPPET 10000 4065 SEEN_PREVIOUSLY b'1704683'
ACTION SNIPPET 10000 4068 SEEN_PREVIOUSLY b'1626472'
ACTION SNIPPET 10000 4071 SEEN_PREVIOUSLY b'296707'
ACTION SNIPPET 10000 4074 SEEN_PREVIOUSLY b'1634314'
ACTION SNIPPET 10000 4077 SEEN_PREVIOUSLY b'1714360'
ACTION SNIPPET 10000 4080 SEEN_PREVIOUSLY b'1629209'
ACTION SNIPPET 10000 4083 SEEN_PREVIOUSLY b'1315589'
ACTION SNIPPET 10000 4086 SEEN_PREVIOUSLY b'1820854'
ACTION QUERY 10000 4096 Hydrogen energy sustainability
ACTION SERP 10000 4101 EXAMINE_SERP
ACTION SNIPPET 10000 4104 SEEN_PREVIOUSLY b'1843730'
ACTION SNIPPET 10000 4107 SNIPPET_RELEVANT b'1432263'
ACTION DOC 10000 4127 EXAMINING_DOCUMENT b'1432263'
ACTION SNIPPET 10000 4130 SNIPPET_NOT_RELEVANT b'129759'
