ACTION QUERY 10000 10 human stampede
ACTION SNIPPET 10000 2317 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 2320 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 2323 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 2326 SNIPPET_RELEVANT b'1285268'
ACTION DOC 10000 2346 EXAMINING_DOCUMENT b'1285268'
ACTION MARK 10000 2349 CONSIDERED_RELEVANT b'1285268'
ACTION SNIPPET 10000 2352 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 2355 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 2358 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 2361 SEEN_PREVIOUSLY b'1783796'
ACTION SNIPPET 10000 2364 SNIPPET_RELEVANT b'1310123'
ACTION DOC 10000 2384 EXAMINING_DOCUMENT b'1310123'
ACTION MARK 10000 2387 CONSIDERED_RELEVANT b'1310123'
ACTION SNIPPET 10000 2390 SNIPPET_RELEVANT b'1467232'
ACTION DOC 10000 2410 EXAMINING_DOCUMENT b'1467232'
ACTION MARK 10000 2413 CONSIDERED_RELEVANT b'1467232'
ACTION SNIPPET 10000 2416 SEEN_PREVIOUSLY b'1467342'
ACTION SNIPPET 10000 2419 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 2422 SNIPPET_NOT_RELEVANT b'1700298'
ACTION SNIPPET 10000 2425 SNIPPET_NOT_RELEVANT b'240768'
ACTION SNIPPET 10000 2428 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 2431 SEEN_PREVIOUSLY b'868795'
ACTION SNIPPET 10000 2434 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 2437 SNIPPET_RELEVANT b'720228'
ACTION DOC 10000 2457 EXAMINING_DOCUMENT b'720228'
ACTION SNIPPET 10000 2460 SEEN_PREVIOUSLY b'1699122'
ACTION SNIPPET 10000 2463 SEEN_PREVIOUSLY b'369520'
ACTION QUERY 10000 2473 How to prevent human stampedes at concerts?
ACTION SERP 10000 2478 EXAMINE_SERP
ACTION SNIPPET 10000 2481 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 2484 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 2487 SEEN_PREVIOUSLY b'497300'
ACTION SNIPPET 10000 2490 SNIPPET_NOT_RELEVANT b'1127188'
ACTION SNIPPET 10000 2493 SNIPPET_RELEVANT b'498021'
ACTION DOC 10000 2513 EXAMINING_DOCUMENT b'498021'
ACTION SNIPPET 10000 2516 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 2519 SNIPPET_RELEVANT b'774042'
ACTION DOC 10000 2539 EXAMINING_DOCUMENT b'774042'
ACTION QUERY 10000 2549 The science behind human stampedes
ACTION SERP 10000 2554 EXAMINE_SERP
ACTION SNIPPET 10000 2557 SNIPPET_RELEVANT b'1199011'
ACTION DOC 10000 2577 EXAMINING_DOCUMENT b'1199011'
ACTION SNIPPET 10000 2580 SNIPPET_RELEVANT b'1183597'
ACTION DOC 10000 2600 EXAMINING_DOCUMENT b'1183597'
ACTION QUERY 10000 2610 Human stampedes at sports events
ACTION SERP 10000 2615 EXAMINE_SERP
ACTION SNIPPET 10000 2618 SEEN_PREVIOUSLY b'1285268'
ACTION SNIPPET 10000 2621 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 2624 SEEN_PREVIOUSLY b'1310123'
ACTION SNIPPET 10000 2627 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 2630 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 2633 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 2636 SNIPPET_RELEVANT b'240768'
ACTION DOC 10000 2656 EXAMINING_DOCUMENT b'240768'
ACTION MARK 10000 2659 CONSIDERED_RELEVANT b'240768'
ACTION SNIPPET 10000 2662 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 2665 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 2668 SEEN_PREVIOUSLY b'367335'
ACTION SNIPPET 10000 2671 SNIPPET_RELEVANT b'1076546'
ACTION DOC 10000 2691 EXAMINING_DOCUMENT b'1076546'
ACTION MARK 10000 2694 CONSIDERED_RELEVANT b'1076546'
ACTION SNIPPET 10000 2697 SNIPPET_NOT_RELEVANT b'148483'
ACTION SNIPPET 10000 2700 SNIPPET_NOT_RELEVANT b'769699'
ACTION SNIPPET 10000 2703 SEEN_PREVIOUSLY b'501017'
ACTION SNIPPET 10000 2706 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 2709 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 2712 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 2715 SEEN_PREVIOUSLY b'497300'
ACTION SNIPPET 10000 2718 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 2721 SNIPPET_RELEVANT b'103555'
ACTION DOC 10000 2741 EXAMINING_DOCUMENT b'103555'
ACTION SNIPPET 10000 2744 SEEN_PREVIOUSLY b'746477'
ACTION QUERY 10000 2754 Historical human stampedes
ACTION SERP 10000 2759 EXAMINE_SERP
ACTION SNIPPET 10000 2762 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 2765 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 2768 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 2771 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 2774 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 2777 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 2780 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 2783 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 2786 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 2789 SEEN_PREVIOUSLY b'1555757'
ACTION SNIPPET 10000 2792 SNIPPET_NOT_RELEVANT b'423877'
ACTION SNIPPET 10000 2795 SEEN_PREVIOUSLY b'1511264'
ACTION SNIPPET 10000 2798 SNIPPET_RELEVANT b'769699'
ACTION DOC 10000 2818 EXAMINING_DOCUMENT b'769699'
ACTION QUERY 10000 2828 Investigating human stampedes
ACTION SERP 10000 2833 EXAMINE_SERP
ACTION SNIPPET 10000 2836 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 2839 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 2842 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 2845 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 2848 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 2851 SNIPPET_RELEVANT b'363729'
ACTION DOC 10000 2871 EXAMINING_DOCUMENT b'363729'
ACTION SNIPPET 10000 2874 SNIPPET_NOT_RELEVANT b'729914'
ACTION SNIPPET 10000 2877 SEEN_PREVIOUSLY b'501017'
ACTION SNIPPET 10000 2880 SEEN_PREVIOUSLY b'1465986'
ACTION QUERY 10000 2890 How can technology prevent human stampedes?
ACTION SERP 10000 2895 EXAMINE_SERP
ACTION SNIPPET 10000 2898 SEEN_PREVIOUSLY b'1183597'
ACTION SNIPPET 10000 2901 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 2904 SNIPPET_NOT_RELEVANT b'832870'
ACTION SNIPPET 10000 2907 SNIPPET_NOT_RELEVANT b'1515974'
ACTION SNIPPET 10000 2910 SNIPPET_NOT_RELEVANT b'36591'
ACTION SNIPPET 10000 2913 SNIPPET_NOT_RELEVANT b'142065'
ACTION SNIPPET 10000 2916 SNIPPET_NOT_RELEVANT b'1315825'
ACTION SNIPPET 10000 2919 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 2922 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 2925 SNIPPET_RELEVANT b'1354653'
ACTION DOC 10000 2945 EXAMINING_DOCUMENT b'1354653'
ACTION QUERY 10000 2955 Factors that can trigger a human stampede
ACTION SERP 10000 2960 EXAMINE_SERP
ACTION SNIPPET 10000 2963 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 2966 SEEN_PREVIOUSLY b'501017'
ACTION SNIPPET 10000 2969 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 2972 SNIPPET_NOT_RELEVANT b'360726'
ACTION SNIPPET 10000 2975 SNIPPET_RELEVANT b'866588'
ACTION DOC 10000 2995 EXAMINING_DOCUMENT b'866588'
ACTION SNIPPET 10000 2998 SNIPPET_NOT_RELEVANT b'160749'
ACTION SNIPPET 10000 3001 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3004 SNIPPET_RELEVANT b'434486'
ACTION DOC 10000 3024 EXAMINING_DOCUMENT b'434486'
ACTION QUERY 10000 3034 Human stampedes and urban planning
ACTION SERP 10000 3039 EXAMINE_SERP
ACTION SNIPPET 10000 3042 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 3045 SNIPPET_NOT_RELEVANT b'901780'
ACTION SNIPPET 10000 3048 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3051 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3054 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3057 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3060 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3063 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3066 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3069 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3072 SNIPPET_NOT_RELEVANT b'330560'
ACTION SNIPPET 10000 3075 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3078 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3081 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3084 SEEN_PREVIOUSLY b'100763'
ACTION QUERY 10000 3094 Human stampede survival tips
ACTION SERP 10000 3099 EXAMINE_SERP
ACTION SNIPPET 10000 3102 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 3105 SEEN_PREVIOUSLY b'1477242'
ACTION SNIPPET 10000 3108 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3111 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3114 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3117 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3120 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3123 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3126 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3129 SEEN_PREVIOUSLY b'1511264'
ACTION SNIPPET 10000 3132 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3135 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3138 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 3141 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3144 SEEN_PREVIOUSLY b'808151'
ACTION QUERY 10000 3154 Human stampedes in religious gatherings
ACTION SERP 10000 3159 EXAMINE_SERP
ACTION SNIPPET 10000 3162 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3165 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3168 SNIPPET_RELEVANT b'1753908'
ACTION DOC 10000 3188 EXAMINING_DOCUMENT b'1753908'
ACTION SNIPPET 10000 3191 SNIPPET_RELEVANT b'423054'
ACTION DOC 10000 3211 EXAMINING_DOCUMENT b'423054'
ACTION MARK 10000 3214 CONSIDERED_RELEVANT b'423054'
ACTION SNIPPET 10000 3217 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3220 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3223 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 3226 SEEN_PREVIOUSLY b'1699122'
ACTION SNIPPET 10000 3229 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3232 SNIPPET_RELEVANT b'3275'
ACTION DOC 10000 3252 EXAMINING_DOCUMENT b'3275'
ACTION SNIPPET 10000 3255 SEEN_PREVIOUSLY b'3275'
ACTION SNIPPET 10000 3258 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3261 SNIPPET_RELEVANT b'1617333'
ACTION DOC 10000 3281 EXAMINING_DOCUMENT b'1617333'
ACTION QUERY 10000 3291 The aftermath of a human stampede
ACTION SERP 10000 3296 EXAMINE_SERP
ACTION SNIPPET 10000 3299 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3302 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3305 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3308 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3311 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3314 SNIPPET_NOT_RELEVANT b'1285060'
ACTION SNIPPET 10000 3317 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 3320 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3323 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3326 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3329 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3332 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3335 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 3338 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3341 SNIPPET_NOT_RELEVANT b'1698784'
ACTION QUERY 10000 3351 Crowd management to prevent human stampedes
ACTION SERP 10000 3356 EXAMINE_SERP
ACTION SNIPPET 10000 3359 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 3362 SNIPPET_RELEVANT b'498327'
ACTION DOC 10000 3382 EXAMINING_DOCUMENT b'498327'
ACTION MARK 10000 3385 CONSIDERED_RELEVANT b'498327'
ACTION SNIPPET 10000 3388 SNIPPET_NOT_RELEVANT b'1127188'
ACTION SNIPPET 10000 3391 SEEN_PREVIOUSLY b'497300'
ACTION SNIPPET 10000 3394 SEEN_PREVIOUSLY b'1467232'
ACTION SNIPPET 10000 3397 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 3400 SEEN_PREVIOUSLY b'1292328'
ACTION SNIPPET 10000 3403 SEEN_PREVIOUSLY b'868795'
ACTION SNIPPET 10000 3406 SEEN_PREVIOUSLY b'1310123'
ACTION SNIPPET 10000 3409 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3412 SEEN_PREVIOUSLY b'1783796'
ACTION SNIPPET 10000 3415 SEEN_PREVIOUSLY b'1731589'
ACTION SNIPPET 10000 3418 SEEN_PREVIOUSLY b'1293154'
ACTION SNIPPET 10000 3421 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3424 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3427 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3430 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3433 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 3436 SEEN_PREVIOUSLY b'1405180'
ACTION QUERY 10000 3446 Human stampedes in festivals
ACTION SERP 10000 3451 EXAMINE_SERP
ACTION SNIPPET 10000 3454 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3457 SEEN_PREVIOUSLY b'1556632'
ACTION SNIPPET 10000 3460 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3463 SNIPPET_RELEVANT b'1653472'
ACTION DOC 10000 3483 EXAMINING_DOCUMENT b'1653472'
ACTION MARK 10000 3486 CONSIDERED_RELEVANT b'1653472'
ACTION SNIPPET 10000 3489 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3492 SNIPPET_NOT_RELEVANT b'261282'
ACTION SNIPPET 10000 3495 SEEN_PREVIOUSLY b'774042'
ACTION SNIPPET 10000 3498 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3501 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3504 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3507 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3510 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3513 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3516 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3519 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3522 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3525 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3528 SEEN_PREVIOUSLY b'769699'
ACTION SNIPPET 10000 3531 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 3534 SEEN_PREVIOUSLY b'746477'
ACTION SNIPPET 10000 3537 SEEN_PREVIOUSLY b'100763'
ACTION QUERY 10000 3547 Human stampedes in malls
ACTION SERP 10000 3552 EXAMINE_SERP
ACTION SNIPPET 10000 3555 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3558 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3561 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3564 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3567 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3570 SNIPPET_RELEVANT b'1204752'
ACTION DOC 10000 3590 EXAMINING_DOCUMENT b'1204752'
ACTION SNIPPET 10000 3593 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 3596 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3599 SEEN_PREVIOUSLY b'79150'
ACTION QUERY 10000 3609 Health effects of a human stampede
ACTION SERP 10000 3614 EXAMINE_SERP
ACTION SNIPPET 10000 3617 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3620 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3623 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3626 SNIPPET_NOT_RELEVANT b'1548589'
ACTION SNIPPET 10000 3629 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3632 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 3635 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3638 SNIPPET_RELEVANT b'1547010'
ACTION DOC 10000 3658 EXAMINING_DOCUMENT b'1547010'
ACTION SNIPPET 10000 3661 SEEN_PREVIOUSLY b'868795'
ACTION QUERY 10000 3671 Steps to take during a human stampede
ACTION SERP 10000 3676 EXAMINE_SERP
ACTION SNIPPET 10000 3679 SEEN_PREVIOUSLY b'1475110'
ACTION SNIPPET 10000 3682 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3685 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 3688 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3691 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3694 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3697 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3700 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3703 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3706 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 3709 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3712 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3715 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3718 SEEN_PREVIOUSLY b'127053'
ACTION SNIPPET 10000 3721 SEEN_PREVIOUSLY b'808151'
ACTION QUERY 10000 3731 Human stampedes in protests/rallies
ACTION SERP 10000 3736 EXAMINE_SERP
ACTION SNIPPET 10000 3739 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3742 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3745 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3748 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3751 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3754 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3757 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3760 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3763 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3766 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3769 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3772 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 3775 SEEN_PREVIOUSLY b'1555757'
ACTION SNIPPET 10000 3778 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 3781 SEEN_PREVIOUSLY b'127053'
ACTION QUERY 10000 3791 Human behavior during a stampede
ACTION SERP 10000 3796 EXAMINE_SERP
ACTION SNIPPET 10000 3799 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 3802 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3805 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3808 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3811 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3814 SEEN_PREVIOUSLY b'127391'
ACTION SNIPPET 10000 3817 SEEN_PREVIOUSLY b'808151'
ACTION SNIPPET 10000 3820 SEEN_PREVIOUSLY b'746477'
ACTION SNIPPET 10000 3823 SEEN_PREVIOUSLY b'365604'
ACTION SNIPPET 10000 3826 SEEN_PREVIOUSLY b'365725'
ACTION SNIPPET 10000 3829 SEEN_PREVIOUSLY b'79150'
ACTION SNIPPET 10000 3832 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 3835 SNIPPET_RELEVANT b'729767'
ACTION DOC 10000 3855 EXAMINING_DOCUMENT b'729767'
ACTION QUERY 10000 3865 Human stampedes in movie theaters
ACTION SERP 10000 3870 EXAMINE_SERP
ACTION SNIPPET 10000 3873 SNIPPET_NOT_RELEVANT b'459917'
ACTION SNIPPET 10000 3876 SNIPPET_RELEVANT b'1100825'
ACTION DOC 10000 3896 EXAMINING_DOCUMENT b'1100825'
ACTION SNIPPET 10000 3899 SNIPPET_RELEVANT b'170437'
ACTION DOC 10000 3919 EXAMINING_DOCUMENT b'170437'
ACTION QUERY 10000 3929 Human stampedes and panic
ACTION SERP 10000 3934 EXAMINE_SERP
ACTION SNIPPET 10000 3937 SEEN_PREVIOUSLY b'278899'
ACTION SNIPPET 10000 3940 SEEN_PREVIOUSLY b'1753507'
ACTION SNIPPET 10000 3943 SEEN_PREVIOUSLY b'497389'
ACTION SNIPPET 10000 3946 SEEN_PREVIOUSLY b'1698889'
ACTION SNIPPET 10000 3949 SEEN_PREVIOUSLY b'204418'
ACTION SNIPPET 10000 3952 SEEN_PREVIOUSLY b'1783796'
ACTION SNIPPET 10000 3955 SEEN_PREVIOUSLY b'1522020'
ACTION SNIPPET 10000 3958 SEEN_PREVIOUSLY b'1698991'
ACTION SNIPPET 10000 3961 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 3964 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 3967 SEEN_PREVIOUSLY b'497129'
ACTION SNIPPET 10000 3970 SEEN_PREVIOUSLY b'423054'
ACTION SNIPPET 10000 3973 SEEN_PREVIOUSLY b'1426186'
ACTION SNIPPET 10000 3976 SNIPPET_RELEVANT b'837945'
ACTION DOC 10000 3996 EXAMINING_DOCUMENT b'837945'
ACTION MARK 10000 3999 CONSIDERED_RELEVANT b'837945'
ACTION SNIPPET 10000 4002 SEEN_PREVIOUSLY b'100763'
ACTION SNIPPET 10000 4005 SNIPPET_NOT_RELEVANT b'1042170'
ACTION SNIPPET 10000 4008 SEEN_PREVIOUSLY b'774042'
ACTION SNIPPET 10000 4011 SEEN_PREVIOUSLY b'1467232'
ACTION SNIPPET 10000 4014 SNIPPET_RELEVANT b'381113'
ACTION DOC 10000 4034 EXAMINING_DOCUMENT b'381113'
ACTION SNIPPET 10000 4037 SNIPPET_RELEVANT b'1699542'
ACTION DOC 10000 4057 EXAMINING_DOCUMENT b'1699542'
ACTION MARK 10000 4060 CONSIDERED_RELEVANT b'1699542'
ACTION SNIPPET 10000 4063 SEEN_PREVIOUSLY b'729106'
ACTION SNIPPET 10000 4066 SEEN_PREVIOUSLY b'1004585'
ACTION SNIPPET 10000 4069 SNIPPET_NOT_RELEVANT b'1700440'
ACTION SNIPPET 10000 4072 SNIPPET_RELEVANT b'777655'
ACTION DOC 10000 4092 EXAMINING_DOCUMENT b'777655'
ACTION SNIPPET 10000 4095 SEEN_PREVIOUSLY b'1467342'
ACTION SNIPPET 10000 4098 SNIPPET_RELEVANT b'1698784'
ACTION DOC 10000 4118 EXAMINING_DOCUMENT b'1698784'
ACTION MARK 10000 4121 CONSIDERED_RELEVANT b'1698784'
ACTION SNIPPET 10000 4124 SNIPPET_RELEVANT b'1467518'
ACTION DOC 10000 4144 EXAMINING_DOCUMENT b'1467518'
ACTION MARK 10000 4147 CONSIDERED_RELEVANT b'1467518'
ACTION SNIPPET 10000 4150 SEEN_PREVIOUSLY b'818047'
ACTION SNIPPET 10000 4153 SNIPPET_NOT_RELEVANT b'50965'
ACTION SNIPPET 10000 4156 SNIPPET_NOT_RELEVANT b'895874'
ACTION SNIPPET 10000 4159 SEEN_PREVIOUSLY b'1285941'
ACTION SNIPPET 10000 4162 SNIPPET_NOT_RELEVANT b'1679047'
ACTION SNIPPET 10000 4165 SNIPPET_NOT_RELEVANT b'259066'
ACTION SNIPPET 10000 4168 SNIPPET_RELEVANT b'1315825'
ACTION DOC 10000 4188 EXAMINING_DOCUMENT b'1315825'
ACTION SNIPPET 10000 4191 SNIPPET_RELEVANT b'565032'
ACTION DOC 10000 4211 EXAMINING_DOCUMENT b'565032'
ACTION QUERY 10000 4221 The role of security personnel in preventing human stampedes
ACTION SERP 10000 4226 EXAMINE_SERP
ACTION SNIPPET 10000 4229 SEEN_PREVIOUSLY b'1731810'
ACTION SNIPPET 10000 4232 SEEN_PREVIOUSLY b'1783796'
ACTION SNIPPET 10000 4235 SEEN_PREVIOUSLY b'1789645'
ACTION SNIPPET 10000 4238 SEEN_PREVIOUSLY b'1293154'
ACTION SNIPPET 10000 4241 SNIPPET_NOT_RELEVANT b'1127188'
ACTION SNIPPET 10000 4244 SEEN_PREVIOUSLY b'868795'
ACTION SNIPPET 10000 4247 SEEN_PREVIOUSLY b'497300'
ACTION SNIPPET 10000 4250 SEEN_PREVIOUSLY b'1467225'
ACTION SNIPPET 10000 4253 SEEN_PREVIOUSLY b'1515218'
ACTION SNIPPET 10000 4256 SEEN_PREVIOUSLY b'1465986'
ACTION SNIPPET 10000 4259 SEEN_PREVIOUSLY b'365725'
